DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
16K025,5,2011,Special Ed,11,672,1,9.1%,3,27.3%,7,63.6%,0,0%,7,63.6%
16K025,6,2006,General Ed,51,632,10,19.6%,27,52.9%,14,27.5%,0,0%,14,27.5%
16K025,6,2006,Special Ed,16,611,10,62.5%,4,25%,2,12.5%,0,0%,2,12.5%
16K025,7,2006,General Ed,71,628,17,23.9%,40,56.3%,14,19.7%,0,0%,14,19.7%
16K025,7,2006,Special Ed,8,609,4,50%,4,50%,0,0%,0,0%,0,0%
16K025,8,2006,General Ed,67,626,19,28.4%,37,55.2%,11,16.4%,0,0%,11,16.4%
16K025,8,2006,Special Ed,10,617,5,50%,5,50%,0,0%,0,0%,0,0%
16K025,All Grades,2006,General Ed,380,,84,22.1%,189,49.7%,94,24.7%,13,3.4%,107,28.2%
16K025,All Grades,2006,Special Ed,69,,39,56.5%,21,30.4%,9,13%,0,0%,9,13%
16K025,All Grades,2007,General Ed,158,,9,5.7%,47,29.7%,88,55.7%,14,8.9%,102,64.6%
16K025,All Grades,2007,Special Ed,25,,5,20%,9,36%,11,44%,0,0%,11,44%
16K025,All Grades,2008,General Ed,149,,1,0.7%,26,17.4%,105,70.5%,17,11.4%,122,81.9%
16K025,All Grades,2008,Special Ed,21,,3,14.3%,7,33.3%,11,52.4%,0,0%,11,52.4%
16K025,All Grades,2009,General Ed,142,,1,0.7%,20,14.1%,94,66.2%,27,19%,121,85.2%
16K025,All Grades,2009,Special Ed,28,,3,10.7%,7,25%,15,53.6%,3,10.7%,18,64.3%
16K025,All Grades,2010,General Ed,148,,4,2.7%,61,41.2%,64,43.2%,19,12.8%,83,56.1%
16K025,All Grades,2010,Special Ed,24,,1,4.2%,17,70.8%,5,20.8%,1,4.2%,6,25%
16K025,All Grades,2011,General Ed,124,681,5,4%,56,45.2%,46,37.1%,17,13.7%,63,50.8%
16K025,All Grades,2011,Special Ed,19,672,2,10.5%,6,31.6%,11,57.9%,0,0%,11,57.9%
16K026,3,2006,General Ed,60,678,2,3.3%,8,13.3%,39,65%,11,18.3%,50,83.3%
16K026,3,2006,Special Ed,7,648,2,28.6%,2,28.6%,2,28.6%,1,14.3%,3,42.9%
16K026,3,2007,General Ed,54,691,2,3.7%,3,5.6%,35,64.8%,14,25.9%,49,90.7%
16K026,3,2007,Special Ed,7,658,0,0%,3,42.9%,4,57.1%,0,0%,4,57.1%
16K026,3,2008,General Ed,59,682,1,1.7%,5,8.5%,43,72.9%,10,16.9%,53,89.8%
16K026,3,2008,Special Ed,12,674,1,8.3%,1,8.3%,8,66.7%,2,16.7%,10,83.3%
16K026,3,2009,General Ed,44,695,0,0%,0,0%,34,77.3%,10,22.7%,44,100%
16K026,3,2009,Special Ed,10,675,0,0%,2,20%,7,70%,1,10%,8,80%
16K026,3,2010,General Ed,49,693,3,6.1%,20,40.8%,17,34.7%,9,18.4%,26,53.1%
16K026,3,2010,Special Ed,11,672,3,27.3%,6,54.5%,2,18.2%,0,0%,2,18.2%
16K026,3,2011,General Ed,35,693,0,0%,7,20%,24,68.6%,4,11.4%,28,80%
16K026,3,2011,Special Ed,15,684,1,6.7%,6,40%,8,53.3%,0,0%,8,53.3%
16K026,4,2006,General Ed,58,657,5,8.6%,17,29.3%,34,58.6%,2,3.4%,36,62.1%
16K026,4,2006,Special Ed,11,607,8,72.7%,3,27.3%,0,0%,0,0%,0,0%
16K026,4,2007,General Ed,57,680,0,0%,11,19.3%,40,70.2%,6,10.5%,46,80.7%
16K026,4,2007,Special Ed,9,647,0,0%,5,55.6%,4,44.4%,0,0%,4,44.4%
16K026,4,2008,General Ed,48,689,0,0%,5,10.4%,27,56.3%,16,33.3%,43,89.6%
16K026,4,2008,Special Ed,6,666,2,33.3%,0,0%,2,33.3%,2,33.3%,4,66.7%
16K026,4,2009,General Ed,58,688,3,5.2%,5,8.6%,29,50%,21,36.2%,50,86.2%
16K026,4,2009,Special Ed,9,687,0,0%,0,0%,7,77.8%,2,22.2%,9,100%
16K026,4,2010,General Ed,40,688,2,5%,10,25%,19,47.5%,9,22.5%,28,70%
16K026,4,2010,Special Ed,9,649,3,33.3%,4,44.4%,2,22.2%,0,0%,2,22.2%
16K026,4,2011,General Ed,50,687,1,2%,17,34%,18,36%,14,28%,32,64%
16K026,4,2011,Special Ed,10,686,1,10%,1,10%,7,70%,1,10%,8,80%
16K026,5,2006,General Ed,55,660,5,9.1%,14,25.5%,30,54.5%,6,10.9%,36,65.5%
16K026,5,2006,Special Ed,13,624,7,53.8%,1,7.7%,4,30.8%,1,7.7%,5,38.5%
16K026,5,2007,General Ed,60,669,0,0%,13,21.7%,37,61.7%,10,16.7%,47,78.3%
16K026,5,2007,Special Ed,7,643,3,42.9%,2,28.6%,1,14.3%,1,14.3%,2,28.6%
16K026,5,2008,General Ed,57,675,0,0%,10,17.5%,40,70.2%,7,12.3%,47,82.5%
16K026,5,2008,Special Ed,6,629,2,33.3%,3,50%,1,16.7%,0,0%,1,16.7%
16K026,5,2009,General Ed,50,682,0,0%,4,8%,34,68%,12,24%,46,92%
16K026,5,2009,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
16K026,5,2010,General Ed,53,676,1,1.9%,22,41.5%,25,47.2%,5,9.4%,30,56.6%
16K026,5,2010,Special Ed,9,666,1,11.1%,6,66.7%,1,11.1%,1,11.1%,2,22.2%
16K026,5,2011,General Ed,47,688,2,4.3%,8,17%,28,59.6%,9,19.1%,37,78.7%
16K026,5,2011,Special Ed,9,664,1,11.1%,6,66.7%,2,22.2%,0,0%,2,22.2%
16K026,All Grades,2006,General Ed,173,,12,6.9%,39,22.5%,103,59.5%,19,11%,122,70.5%
16K026,All Grades,2006,Special Ed,31,,17,54.8%,6,19.4%,6,19.4%,2,6.5%,8,25.8%
16K026,All Grades,2007,General Ed,171,,2,1.2%,27,15.8%,112,65.5%,30,17.5%,142,83%
16K026,All Grades,2007,Special Ed,23,,3,13%,10,43.5%,9,39.1%,1,4.3%,10,43.5%
16K026,All Grades,2008,General Ed,164,,1,0.6%,20,12.2%,110,67.1%,33,20.1%,143,87.2%
16K026,All Grades,2008,Special Ed,24,,5,20.8%,4,16.7%,11,45.8%,4,16.7%,15,62.5%
16K026,All Grades,2009,General Ed,152,,3,2%,9,5.9%,97,63.8%,43,28.3%,140,92.1%
16K026,All Grades,2009,Special Ed,23,,0,0%,4,17.4%,16,69.6%,3,13%,19,82.6%
16K026,All Grades,2010,General Ed,142,,6,4.2%,52,36.6%,61,43%,23,16.2%,84,59.2%
16K026,All Grades,2010,Special Ed,29,,7,24.1%,16,55.2%,5,17.2%,1,3.4%,6,20.7%
16K026,All Grades,2011,General Ed,132,689,3,2.3%,32,24.2%,70,53%,27,20.5%,97,73.5%
16K026,All Grades,2011,Special Ed,34,679,3,8.8%,13,38.2%,17,50%,1,2.9%,18,52.9%
16K028,3,2006,General Ed,30,665,0,0%,10,33.3%,16,53.3%,4,13.3%,20,66.7%
16K028,3,2006,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
16K028,3,2007,General Ed,44,673,2,4.5%,6,13.6%,30,68.2%,6,13.6%,36,81.8%
16K028,3,2007,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
16K028,3,2008,General Ed,37,667,4,10.8%,7,18.9%,22,59.5%,4,10.8%,26,70.3%
16K028,3,2008,Special Ed,7,614,4,57.1%,2,28.6%,0,0%,1,14.3%,1,14.3%
16K028,3,2009,General Ed,36,682,0,0%,4,11.1%,25,69.4%,7,19.4%,32,88.9%
16K028,3,2009,Special Ed,6,663,0,0%,2,33.3%,4,66.7%,0,0%,4,66.7%
16K028,3,2010,General Ed,35,678,8,22.9%,14,40%,8,22.9%,5,14.3%,13,37.1%
16K028,3,2010,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
16K028,3,2011,General Ed,36,686,2,5.6%,13,36.1%,18,50%,3,8.3%,21,58.3%
16K028,3,2011,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
16K028,4,2006,General Ed,27,657,2,7.4%,9,33.3%,14,51.9%,2,7.4%,16,59.3%
16K028,4,2006,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
16K028,4,2007,General Ed,31,650,6,19.4%,8,25.8%,16,51.6%,1,3.2%,17,54.8%
16K028,4,2007,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
16K028,4,2008,General Ed,43,667,2,4.7%,9,20.9%,27,62.8%,5,11.6%,32,74.4%
16K028,4,2008,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
16K028,4,2009,General Ed,32,664,4,12.5%,7,21.9%,17,53.1%,4,12.5%,21,65.6%
16K028,4,2009,Special Ed,7,602,4,57.1%,1,14.3%,1,14.3%,1,14.3%,2,28.6%
16K028,4,2010,General Ed,35,677,2,5.7%,16,45.7%,11,31.4%,6,17.1%,17,48.6%
16K028,4,2010,Special Ed,9,683,0,0%,3,33.3%,5,55.6%,1,11.1%,6,66.7%
16K028,4,2011,General Ed,35,674,1,2.9%,16,45.7%,18,51.4%,0,0%,18,51.4%
16K028,4,2011,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
16K028,5,2006,General Ed,30,662,1,3.3%,8,26.7%,18,60%,3,10%,21,70%
16K028,5,2006,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
16K028,5,2007,General Ed,29,651,3,10.3%,9,31%,15,51.7%,2,6.9%,17,58.6%
16K028,5,2007,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
16K028,5,2008,General Ed,24,662,1,4.2%,5,20.8%,16,66.7%,2,8.3%,18,75%
16K028,5,2008,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
16K028,5,2009,General Ed,40,660,3,7.5%,11,27.5%,22,55%,4,10%,26,65%
16K028,5,2009,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
16K028,5,2010,General Ed,36,672,4,11.1%,16,44.4%,10,27.8%,6,16.7%,16,44.4%
16K028,5,2010,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
16K028,5,2011,General Ed,28,669,4,14.3%,14,50%,9,32.1%,1,3.6%,10,35.7%
16K028,5,2011,Special Ed,9,654,2,22.2%,6,66.7%,1,11.1%,0,0%,1,11.1%
16K028,All Grades,2006,General Ed,87,,3,3.4%,27,31%,48,55.2%,9,10.3%,57,65.5%
16K028,All Grades,2006,Special Ed,8,,0,0%,5,62.5%,3,37.5%,0,0%,3,37.5%
16K028,All Grades,2007,General Ed,104,,11,10.6%,23,22.1%,61,58.7%,9,8.7%,70,67.3%
16K028,All Grades,2007,Special Ed,7,,0,0%,3,42.9%,4,57.1%,0,0%,4,57.1%
16K028,All Grades,2008,General Ed,104,,7,6.7%,21,20.2%,65,62.5%,11,10.6%,76,73.1%
16K028,All Grades,2008,Special Ed,15,,5,33.3%,5,33.3%,4,26.7%,1,6.7%,5,33.3%
16K028,All Grades,2009,General Ed,108,,7,6.5%,22,20.4%,64,59.3%,15,13.9%,79,73.1%
16K028,All Grades,2009,Special Ed,15,,4,26.7%,4,26.7%,6,40%,1,6.7%,7,46.7%
16K028,All Grades,2010,General Ed,106,,14,13.2%,46,43.4%,29,27.4%,17,16%,46,43.4%
16K028,All Grades,2010,Special Ed,15,,1,6.7%,5,33.3%,8,53.3%,1,6.7%,9,60%
16K028,All Grades,2011,General Ed,99,677,7,7.1%,43,43.4%,45,45.5%,4,4%,49,49.5%
16K028,All Grades,2011,Special Ed,11,652,3,27.3%,7,63.6%,1,9.1%,0,0%,1,9.1%
16K035,5,2007,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
16K035,6,2006,General Ed,79,624,20,25.3%,44,55.7%,15,19%,0,0%,15,19%
16K035,6,2006,Special Ed,25,588,18,72%,4,16%,3,12%,0,0%,3,12%
16K035,6,2007,General Ed,75,632,24,32%,29,38.7%,21,28%,1,1.3%,22,29.3%
16K035,6,2007,Special Ed,13,616,8,61.5%,3,23.1%,2,15.4%,0,0%,2,15.4%
16K035,6,2008,General Ed,52,648,6,11.5%,23,44.2%,21,40.4%,2,3.8%,23,44.2%
16K035,6,2008,Special Ed,13,625,4,30.8%,8,61.5%,1,7.7%,0,0%,1,7.7%
16K035,6,2009,General Ed,46,666,3,6.5%,6,13%,33,71.7%,4,8.7%,37,80.4%
16K035,6,2009,Special Ed,16,628,7,43.8%,5,31.3%,4,25%,0,0%,4,25%
16K035,6,2010,General Ed,68,658,8,11.8%,47,69.1%,13,19.1%,0,0%,13,19.1%
16K035,6,2010,Special Ed,12,635,7,58.3%,5,41.7%,0,0%,0,0%,0,0%
16K035,6,2011,General Ed,49,666,5,10.2%,28,57.1%,14,28.6%,2,4.1%,16,32.7%
16K035,6,2011,Special Ed,14,664,3,21.4%,8,57.1%,1,7.1%,2,14.3%,3,21.4%
16K035,7,2006,General Ed,68,628,19,27.9%,32,47.1%,17,25%,0,0%,17,25%
16K035,7,2006,Special Ed,15,599,10,66.7%,4,26.7%,1,6.7%,0,0%,1,6.7%
16K035,7,2007,General Ed,72,625,18,25%,41,56.9%,13,18.1%,0,0%,13,18.1%
16K035,7,2007,Special Ed,17,608,8,47.1%,8,47.1%,1,5.9%,0,0%,1,5.9%
16K035,7,2008,General Ed,71,653,3,4.2%,24,33.8%,42,59.2%,2,2.8%,44,62%
16K035,7,2008,Special Ed,14,625,4,28.6%,6,42.9%,4,28.6%,0,0%,4,28.6%
16K035,7,2009,General Ed,54,672,0,0%,3,5.6%,46,85.2%,5,9.3%,51,94.4%
16K035,7,2009,Special Ed,15,643,0,0%,10,66.7%,5,33.3%,0,0%,5,33.3%
16K035,7,2010,General Ed,53,676,1,1.9%,13,24.5%,32,60.4%,7,13.2%,39,73.6%
16K035,7,2010,Special Ed,14,635,8,57.1%,1,7.1%,2,14.3%,3,21.4%,5,35.7%
16K035,7,2011,General Ed,63,673,2,3.2%,24,38.1%,32,50.8%,5,7.9%,37,58.7%
16K035,7,2011,Special Ed,9,643,3,33.3%,6,66.7%,0,0%,0,0%,0,0%
16K035,8,2006,General Ed,74,626,21,28.4%,45,60.8%,7,9.5%,1,1.4%,8,10.8%
16K035,8,2006,Special Ed,17,586,12,70.6%,5,29.4%,0,0%,0,0%,0,0%
16K035,8,2007,General Ed,74,637,14,18.9%,34,45.9%,26,35.1%,0,0%,26,35.1%
16K035,8,2007,Special Ed,15,578,14,93.3%,1,6.7%,0,0%,0,0%,0,0%
16K035,8,2008,General Ed,57,639,9,15.8%,34,59.6%,14,24.6%,0,0%,14,24.6%
16K035,8,2008,Special Ed,16,630,3,18.8%,12,75%,1,6.3%,0,0%,1,6.3%
16K035,8,2009,General Ed,70,655,3,4.3%,21,30%,46,65.7%,0,0%,46,65.7%
16K035,8,2009,Special Ed,11,629,4,36.4%,3,27.3%,4,36.4%,0,0%,4,36.4%
16K035,8,2010,General Ed,55,668,2,3.6%,39,70.9%,11,20%,3,5.5%,14,25.5%
16K035,8,2010,Special Ed,14,640,7,50%,7,50%,0,0%,0,0%,0,0%
16K035,8,2011,General Ed,50,681,0,0%,11,22%,37,74%,2,4%,39,78%
16K035,8,2011,Special Ed,18,650,4,22.2%,9,50%,5,27.8%,0,0%,5,27.8%
16K035,All Grades,2006,General Ed,221,,60,27.1%,121,54.8%,39,17.6%,1,0.5%,40,18.1%
16K035,All Grades,2006,Special Ed,57,,40,70.2%,13,22.8%,4,7%,0,0%,4,7%
16K035,All Grades,2007,General Ed,221,,56,25.3%,104,47.1%,60,27.1%,1,0.5%,61,27.6%
16K035,All Grades,2007,Special Ed,46,,31,67.4%,12,26.1%,3,6.5%,0,0%,3,6.5%
16K035,All Grades,2008,General Ed,180,,18,10%,81,45%,77,42.8%,4,2.2%,81,45%
16K035,All Grades,2008,Special Ed,43,,11,25.6%,26,60.5%,6,14%,0,0%,6,14%
16K035,All Grades,2009,General Ed,170,,6,3.5%,30,17.6%,125,73.5%,9,5.3%,134,78.8%
16K035,All Grades,2009,Special Ed,42,,11,26.2%,18,42.9%,13,31%,0,0%,13,31%
16K035,All Grades,2010,General Ed,176,,11,6.3%,99,56.3%,56,31.8%,10,5.7%,66,37.5%
16K035,All Grades,2010,Special Ed,40,,22,55%,13,32.5%,2,5%,3,7.5%,5,12.5%
16K035,All Grades,2011,General Ed,162,673,7,4.3%,63,38.9%,83,51.2%,9,5.6%,92,56.8%
16K035,All Grades,2011,Special Ed,41,653,10,24.4%,23,56.1%,6,14.6%,2,4.9%,8,19.5%
16K040,3,2006,General Ed,40,677,3,7.5%,5,12.5%,23,57.5%,9,22.5%,32,80%
16K040,3,2006,Special Ed,19,630,8,42.1%,5,26.3%,6,31.6%,0,0%,6,31.6%
16K040,3,2007,General Ed,56,669,5,8.9%,9,16.1%,35,62.5%,7,12.5%,42,75%
16K040,3,2007,Special Ed,12,642,2,16.7%,7,58.3%,3,25%,0,0%,3,25%
16K040,3,2008,General Ed,44,682,0,0%,3,6.8%,33,75%,8,18.2%,41,93.2%
16K040,3,2008,Special Ed,15,653,1,6.7%,0,0%,14,93.3%,0,0%,14,93.3%
16K040,3,2009,General Ed,45,693,0,0%,4,8.9%,30,66.7%,11,24.4%,41,91.1%
16K040,3,2009,Special Ed,16,659,1,6.3%,4,25%,11,68.8%,0,0%,11,68.8%
16K040,3,2010,General Ed,58,689,3,5.2%,30,51.7%,12,20.7%,13,22.4%,25,43.1%
16K040,3,2010,Special Ed,11,661,6,54.5%,3,27.3%,1,9.1%,1,9.1%,2,18.2%
16K040,3,2011,General Ed,47,677,9,19.1%,21,44.7%,16,34%,1,2.1%,17,36.2%
16K040,3,2011,Special Ed,8,661,4,50%,4,50%,0,0%,0,0%,0,0%
16K040,4,2006,General Ed,51,653,5,9.8%,22,43.1%,22,43.1%,2,3.9%,24,47.1%
16K040,4,2006,Special Ed,13,623,6,46.2%,3,23.1%,4,30.8%,0,0%,4,30.8%
16K040,4,2007,General Ed,47,669,2,4.3%,14,29.8%,24,51.1%,7,14.9%,31,66%
16K040,4,2007,Special Ed,17,623,7,41.2%,5,29.4%,5,29.4%,0,0%,5,29.4%
16K040,4,2008,General Ed,43,676,0,0%,11,25.6%,24,55.8%,8,18.6%,32,74.4%
16K040,4,2008,Special Ed,13,650,1,7.7%,3,23.1%,9,69.2%,0,0%,9,69.2%
16K040,4,2009,General Ed,39,682,0,0%,6,15.4%,25,64.1%,8,20.5%,33,84.6%
16K040,4,2009,Special Ed,14,658,1,7.1%,2,14.3%,11,78.6%,0,0%,11,78.6%
16K040,4,2010,General Ed,51,680,3,5.9%,20,39.2%,21,41.2%,7,13.7%,28,54.9%
16K040,4,2010,Special Ed,18,659,5,27.8%,7,38.9%,4,22.2%,2,11.1%,6,33.3%
16K040,4,2011,General Ed,53,691,2,3.8%,17,32.1%,16,30.2%,18,34%,34,64.2%
16K040,4,2011,Special Ed,10,644,4,40%,4,40%,2,20%,0,0%,2,20%
16K040,5,2006,General Ed,49,658,4,8.2%,16,32.7%,24,49%,5,10.2%,29,59.2%
16K040,5,2006,Special Ed,17,607,8,47.1%,8,47.1%,1,5.9%,0,0%,1,5.9%
16K040,5,2007,General Ed,46,658,2,4.3%,17,37%,26,56.5%,1,2.2%,27,58.7%
16K040,5,2007,Special Ed,12,616,6,50%,6,50%,0,0%,0,0%,0,0%
16K040,5,2008,General Ed,42,687,0,0%,6,14.3%,23,54.8%,13,31%,36,85.7%
16K040,5,2008,Special Ed,18,635,5,27.8%,7,38.9%,6,33.3%,0,0%,6,33.3%
16K040,5,2009,General Ed,42,700,0,0%,0,0%,20,47.6%,22,52.4%,42,100%
16K040,5,2009,Special Ed,12,657,0,0%,5,41.7%,7,58.3%,0,0%,7,58.3%
16K040,5,2010,General Ed,40,707,0,0%,8,20%,13,32.5%,19,47.5%,32,80%
16K040,5,2010,Special Ed,15,678,1,6.7%,7,46.7%,5,33.3%,2,13.3%,7,46.7%
16K040,5,2011,General Ed,46,712,0,0%,4,8.7%,14,30.4%,28,60.9%,42,91.3%
16K040,5,2011,Special Ed,16,685,1,6.3%,6,37.5%,5,31.3%,4,25%,9,56.3%
16K040,All Grades,2006,General Ed,140,,12,8.6%,43,30.7%,69,49.3%,16,11.4%,85,60.7%
16K040,All Grades,2006,Special Ed,49,,22,44.9%,16,32.7%,11,22.4%,0,0%,11,22.4%
16K040,All Grades,2007,General Ed,149,,9,6%,40,26.8%,85,57%,15,10.1%,100,67.1%
16K040,All Grades,2007,Special Ed,41,,15,36.6%,18,43.9%,8,19.5%,0,0%,8,19.5%
16K040,All Grades,2008,General Ed,129,,0,0%,20,15.5%,80,62%,29,22.5%,109,84.5%
16K040,All Grades,2008,Special Ed,46,,7,15.2%,10,21.7%,29,63%,0,0%,29,63%
16K040,All Grades,2009,General Ed,126,,0,0%,10,7.9%,75,59.5%,41,32.5%,116,92.1%
16K040,All Grades,2009,Special Ed,42,,2,4.8%,11,26.2%,29,69%,0,0%,29,69%
16K040,All Grades,2010,General Ed,149,,6,4%,58,38.9%,46,30.9%,39,26.2%,85,57%
16K040,All Grades,2010,Special Ed,44,,12,27.3%,17,38.6%,10,22.7%,5,11.4%,15,34.1%
16K040,All Grades,2011,General Ed,146,693,11,7.5%,42,28.8%,46,31.5%,47,32.2%,93,63.7%
16K040,All Grades,2011,Special Ed,34,667,9,26.5%,14,41.2%,7,20.6%,4,11.8%,11,32.4%
16K057,6,2006,General Ed,101,627,32,31.7%,39,38.6%,30,29.7%,0,0%,30,29.7%
16K057,6,2006,Special Ed,19,600,11,57.9%,7,36.8%,1,5.3%,0,0%,1,5.3%
16K057,6,2007,General Ed,72,634,22,30.6%,26,36.1%,24,33.3%,0,0%,24,33.3%
16K057,6,2007,Special Ed,14,615,7,50%,5,35.7%,2,14.3%,0,0%,2,14.3%
16K057,6,2008,General Ed,69,654,6,8.7%,20,29%,43,62.3%,0,0%,43,62.3%
16K057,6,2008,Special Ed,10,652,0,0%,4,40%,6,60%,0,0%,6,60%
16K057,6,2009,General Ed,50,653,4,8%,17,34%,29,58%,0,0%,29,58%
16K057,6,2009,Special Ed,12,641,2,16.7%,6,50%,4,33.3%,0,0%,4,33.3%
16K057,6,2010,General Ed,60,662,6,10%,35,58.3%,18,30%,1,1.7%,19,31.7%
16K057,6,2010,Special Ed,9,638,4,44.4%,5,55.6%,0,0%,0,0%,0,0%
16K057,6,2011,General Ed,62,670,6,9.7%,33,53.2%,15,24.2%,8,12.9%,23,37.1%
16K057,6,2011,Special Ed,10,657,1,10%,9,90%,0,0%,0,0%,0,0%
16K057,7,2006,General Ed,106,626,27,25.5%,56,52.8%,22,20.8%,1,0.9%,23,21.7%
16K057,7,2006,Special Ed,25,571,20,80%,4,16%,1,4%,0,0%,1,4%
16K057,7,2007,General Ed,108,644,7,6.5%,56,51.9%,43,39.8%,2,1.9%,45,41.7%
16K057,7,2007,Special Ed,15,589,10,66.7%,4,26.7%,1,6.7%,0,0%,1,6.7%
16K057,7,2008,General Ed,69,652,1,1.4%,30,43.5%,37,53.6%,1,1.4%,38,55.1%
16K057,7,2008,Special Ed,11,624,4,36.4%,5,45.5%,2,18.2%,0,0%,2,18.2%
16K057,7,2009,General Ed,63,662,1,1.6%,8,12.7%,52,82.5%,2,3.2%,54,85.7%
16K057,7,2009,Special Ed,14,645,3,21.4%,3,21.4%,8,57.1%,0,0%,8,57.1%
16K057,7,2010,General Ed,58,657,7,12.1%,35,60.3%,13,22.4%,3,5.2%,16,27.6%
16K057,7,2010,Special Ed,11,638,6,54.5%,3,27.3%,2,18.2%,0,0%,2,18.2%
16K057,7,2011,General Ed,66,669,4,6.1%,32,48.5%,22,33.3%,8,12.1%,30,45.5%
16K057,7,2011,Special Ed,10,624,8,80%,2,20%,0,0%,0,0%,0,0%
16K057,8,2006,General Ed,97,615,43,44.3%,44,45.4%,10,10.3%,0,0%,10,10.3%
16K057,8,2006,Special Ed,13,608,6,46.2%,5,38.5%,2,15.4%,0,0%,2,15.4%
16K057,8,2007,General Ed,91,626,30,33%,51,56%,10,11%,0,0%,10,11%
16K057,8,2007,Special Ed,20,590,17,85%,3,15%,0,0%,0,0%,0,0%
16K057,8,2008,General Ed,98,641,11,11.2%,58,59.2%,27,27.6%,2,2%,29,29.6%
16K057,8,2008,Special Ed,13,612,7,53.8%,4,30.8%,2,15.4%,0,0%,2,15.4%
16K057,8,2009,General Ed,75,654,1,1.3%,31,41.3%,43,57.3%,0,0%,43,57.3%
16K057,8,2009,Special Ed,15,634,6,40%,5,33.3%,4,26.7%,0,0%,4,26.7%
16K057,8,2010,General Ed,74,659,13,17.6%,43,58.1%,16,21.6%,2,2.7%,18,24.3%
16K057,8,2010,Special Ed,15,637,6,40%,9,60%,0,0%,0,0%,0,0%
16K057,8,2011,General Ed,71,659,12,16.9%,36,50.7%,19,26.8%,4,5.6%,23,32.4%
16K057,8,2011,Special Ed,10,644,2,20%,7,70%,1,10%,0,0%,1,10%
16K057,All Grades,2006,General Ed,304,,102,33.6%,139,45.7%,62,20.4%,1,0.3%,63,20.7%
16K057,All Grades,2006,Special Ed,57,,37,64.9%,16,28.1%,4,7%,0,0%,4,7%
16K057,All Grades,2007,General Ed,271,,59,21.8%,133,49.1%,77,28.4%,2,0.7%,79,29.2%
16K057,All Grades,2007,Special Ed,49,,34,69.4%,12,24.5%,3,6.1%,0,0%,3,6.1%
16K057,All Grades,2008,General Ed,236,,18,7.6%,108,45.8%,107,45.3%,3,1.3%,110,46.6%
16K057,All Grades,2008,Special Ed,34,,11,32.4%,13,38.2%,10,29.4%,0,0%,10,29.4%
16K057,All Grades,2009,General Ed,188,,6,3.2%,56,29.8%,124,66%,2,1.1%,126,67%
16K057,All Grades,2009,Special Ed,41,,11,26.8%,14,34.1%,16,39%,0,0%,16,39%
16K057,All Grades,2010,General Ed,192,,26,13.5%,113,58.9%,47,24.5%,6,3.1%,53,27.6%
16K057,All Grades,2010,Special Ed,35,,16,45.7%,17,48.6%,2,5.7%,0,0%,2,5.7%
16K057,All Grades,2011,General Ed,199,666,22,11.1%,101,50.8%,56,28.1%,20,10.1%,76,38.2%
16K057,All Grades,2011,Special Ed,30,642,11,36.7%,18,60%,1,3.3%,0,0%,1,3.3%
16K081,3,2006,General Ed,71,657,12,16.9%,12,16.9%,38,53.5%,9,12.7%,47,66.2%
16K081,3,2006,Special Ed,13,628,7,53.8%,1,7.7%,5,38.5%,0,0%,5,38.5%
16K081,3,2007,General Ed,63,668,2,3.2%,16,25.4%,35,55.6%,10,15.9%,45,71.4%
16K081,3,2007,Special Ed,9,652,1,11.1%,2,22.2%,6,66.7%,0,0%,6,66.7%
16K081,3,2008,General Ed,69,675,1,1.4%,12,17.4%,47,68.1%,9,13%,56,81.2%
16K081,3,2008,Special Ed,9,668,0,0%,2,22.2%,6,66.7%,1,11.1%,7,77.8%
16K081,3,2009,General Ed,59,680,0,0%,5,8.5%,46,78%,8,13.6%,54,91.5%
16K081,3,2009,Special Ed,10,671,0,0%,2,20%,6,60%,2,20%,8,80%
16K081,3,2010,General Ed,49,680,7,14.3%,23,46.9%,17,34.7%,2,4.1%,19,38.8%
16K081,3,2010,Special Ed,18,671,5,27.8%,9,50%,4,22.2%,0,0%,4,22.2%
16K081,3,2011,General Ed,59,680,9,15.3%,21,35.6%,28,47.5%,1,1.7%,29,49.2%
16K081,3,2011,Special Ed,14,671,4,28.6%,7,50%,3,21.4%,0,0%,3,21.4%
16K081,4,2006,General Ed,64,646,12,18.8%,19,29.7%,32,50%,1,1.6%,33,51.6%
16K081,4,2006,Special Ed,8,603,5,62.5%,2,25%,1,12.5%,0,0%,1,12.5%
