"Borough, Block, Lot #",Street Address,Zip Code,Borough,Utility,Building Manager,Owner,Owner Telephone,DEP Boiler Application #,#6 Deadline,Boiler Model,# of Identical Boilers,Boiler Capacity (Gross  BTU),Boiler Installation Date,Boiler Age Range,Est. Retirement Year,Burner Model,Primary Fuel,Total Gallons (High),Total Gallons (Low),Total MMBTU (High),Total MMBTU (low),Greener Greater Buildings,GGB Deadline,Building Type,City Council District,City Community Board,Bldg Sqft,# of Bldgs,# of Floors,# of Res. Units,Total Units,Year Built,Condo?,Coop?,Location 1,Owner Address
2032130037,2463 GRAND AVENUE,10468,Bronx,Con Edison,JON-COR REALTY/JERRY FELDMAN,PWB MANAGEMENT,718 519-6900,CA388884P,1/10/15,ROCKMILLS MP60,1,2.60,1984,26 to 30 years old,2019,ICI MMG 34P,#4,26864,18805,3915,2741,No,NA,Walk-Up Apartments,14,207,26315,1,5,36,36,1922,NO,NO,"2463 GRAND AVENUE
Bronx, New York 10468
(40.86333394583073, -73.90290937922475)","3092 HULL AVE SUITE 4, BRONX NY 10467"
2032130051,2460 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,EKREM REALTY CORP,EKREM REALTY CORP,212-365-4310,CA208380K,7/2/15,FEDERAL FST-125,1,5.32,1980,26 to 30 years old,2015,ICI MEG-54-P,#6,91250,63875,13688,9581,Yes,2013,Walk-Up Apartments,14,207,57620,1,5,57,57,1920,NO,NO,"2460 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","2460 DR M L KING JR BOULEVARD, BRONX NY 10468"
2032130063,60 WEST 190 STREET,10468,Bronx,Con Edison,GOTHAM INVESTORS/TOTAL MG,CALYPSO REALTY LLC.,212 633-9985,CA101288H,5/21/15,ROCKMILLS MP 80,1,3.40,1988,21 to 26 years old,2023,ICI MMG 42 P,#4,35040,24528,5075,3553,No,NA,Walk-Up Apartments,14,207,45035,1,5,47,47,1922,NO,NO,"60 WEST 190 STREET
Bronx, New York 10468
(40.86497071192406, -73.90276548770004)","P.O. BOX 1969 JAF STATION , NEW YORK NY 10116"
2032130080,2497 GRAND AVENUE,10468,Bronx,Con Edison,NICHOLAS HAROS,"GORE CREEK, LLC.",201- 553 9800,CA250887Z,7/1/13,FEDERAL FST 70,1,2.60,1987,21 to 26 years old,2022,ICI MMG 30,#4,19582,13708,2828,1979,No,NA,Walk-Up Apartments,14,207,36000,1,5,37,37,1920,NO,NO,"2497 GRAND AVENUE
Bronx, New York 10468
(40.8641163559962, -73.9023068334651)","590 56th STREET, W. NEW YORK NJ 07093"
2032130085,2487 GRAND AVENUE,10468,Bronx,Con Edison,NICHOLAS HAROS,GORE CREEK LLC,201-553-9800,CA303689Y,6/18/14,FEDERAL FST 70,1,2.80,1989,21 to 26 years old,2024,HEVE MMG 28,#4,24638,17246,3572,2501,No,NA,Walk-Up Apartments,14,207,33650,1,5,41,41,1920,NO,NO,"2487 GRAND AVENUE
Bronx, New York 10468
(40.86392749837006, -73.90245971821008)","590 56th STREET  , WEST N.Y. NJ 07093"
2032140007,2522 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,2522 REALTY LLC,2522 REALTY LLC,718 972-5010,CA069387X,4/3/14,FEDERAL FST 100,1,4.20,1987,21 to 26 years old,2022,HEV E MMG 42 P,#4,41063,28744,5954,4168,No,NA,Walk-Up Apartments,14,207,43955,1,5,52,52,1921,NO,NO,"2522 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","P.O.BOX 191024, BROOKLYN NY 11219"
2032140013,2532 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,LANGSAM PROPERTY SERVICES,BIG ROCK PARK LLC URBAN AMERICAN ,201 537-5187,CA378772L,11/18/13,ROCKMILLS MP-100,1,3.20,1972,36 - 40 year old,2010,HEV-E-OIL #AM6E  ( I.C.I. ),#6,33580,23506,5037,3526,No,NA,Walk-Up Apartments,14,207,42730,1,5,56,57,1922,NO,NO,"2532 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","590 56TH ST. LONDON YARD BLDG, WEST NEW YORK  NJ 07093"
2032140022,2542 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,LANGSAM PROPERTY SVC.,"BIG ROCK PARK,LLC",201-553-9800,CA378572R,7/29/14,ROCKMILLS MP 100,1,3.20,1972,36 - 40 year old,2010,I.C.I AM 6E,#6,29383,20568,5037,3526,No,NA,Walk-Up Apartments,14,207,42730,1,5,56,56,1922,NO,NO,"2542 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","590 56TH STREET, W. NEW YORK NJ 07093"
2032140066,2505 AQUEDUCT AVENUE,10468,Bronx,Con Edison,ARAGON REALTY LLC,WASOFF PLUMBING & ULILITY COMPANY,718 353-3900,CB031905R,10/2/14,ROCKMILLS MP-175  (NEW),1,5.85,2005,5 to 10 years old,2040,ICI DEG-84P  (NEW),#6,50370,35259,7556,5289,Yes,2014,Elevator Apartments,14,207,67000,1,6,49,49,1928,NO,NO,"2505 AQUEDUCT AVENUE
Bronx, New York 10468
(40.8651595695502, -73.90234280634627)","P.O. BOX 337, FLUSHING NY 11358"
2032140074,2523 AQUEDUCT AVENUE,10468,Bronx,Con Edison,LOT 74 REALTY,LOT 74 REALTY,x,CA345888M,3/14/13,ROCKMILLS MP 100,1,4.20,1988,21 to 26 years old,2023,ICI DEG 42 P,#6,40004,28003,6000,4200,No,NA,Walk-Up Apartments,14,207,42790,1,5,51,51,1923,NO,NO,"2523 AQUEDUCT AVENUE
Bronx, New York 10468
(40.86535910801827, -73.90223515770303)","P.O. BOX 747, LARCHMONT  NY 10538"
2032140082,2541 AQUEDUCT AVENUE,10468,Bronx,Con Edison,R.S.G.PROPERTIES.ENF 8/13/93,2541 AQUEDUCT ASSOC. LLC,x,CA545586N,3/19/14,ROCKMILLS MP-80,1,3.43,1986,21 to 26 years old,2021,I.C.I. MMG-34-P,#4,24820,17374,3625,2538,No,NA,Walk-Up Apartments,14,207,27250,1,6,37,37,1924,NO,NO,"2541 AQUEDUCT AVENUE
Bronx, New York 10468
(40.86587003395334, -73.90180321312869)","660 EAST 229 STREET, BRONX NY 10466"
2032140086,2547 AQUEDUCT AVENUE,10468,Bronx,Con Edison,SENACO RLTY/TOTAL RLTY,DEMIOS RLTY.LLC. SOLAR REALTY MGMT. CORP.,212-633-9985,CA298383H,7/2/15,FEDERAL FST-70,1,2.00,1983,26 to 30 years old,2018,I.C.I. MMG-34P,#4,40515,28361,3712,2598,No,NA,Walk-Up Apartments,14,207,27250,1,6,37,37,1924,NO,NO,"2547 AQUEDUCT AVENUE
Bronx, New York 10468
(40.8660409051389, -73.90166831482429)","P.O.B. 1969 JAF STATION, NEW YORK NY 10116"
2032150001,2600 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,KINGDOM ASSOCIATES LLC,KINGDOM ASSOCIATES LLC,x,CA214088Y,4/4/13,FEDERAL FST 70,1,2.94,1988,21 to 26 years old,2023,ICI MM 30,#4,34493,24145,2465,1726,No,NA,Walk-Up Apartments,14,207,30345,1,5,35,35,1918,NO,NO,"2600 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","3211 BAINBRIDGE AVENUE, BRONX NY 10467-3973"
2032150020,2636 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison," 2636 UNIVER. RLTY, LLC.ROSENBERG DIAMOND"," 2636 UNIVER. RLTY, LLC.ROSENBERG DIAMOND",718 863 2300,CA120685P,4/24/15,FEDERAL FST-60,1,2.60,1985,21 to 26 years old,2020,INDUSTRIAL COMB MMG28,#4,16206,11344,2320,1624,No,NA,Walk-Up Apartments,14,207,34700,1,5,30,34,1920,NO,NO,"2636 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","1919 WILLIAMSBRIDGE ROAD, BRONX NY 10461"
2032150063,65 WEST 192 STREET,10468,Bronx,Con Edison,PAIGE REALTY CO.,MEYER MGMT. & MARK NIEMAN,212 260-2776,CA294387R,10/21/14,FEDERAL FST 100,1,4.20,1987,21 to 26 years old,2022,ICI MM 42 P,#4,44457,31120,6446,4512,No,NA,Walk-Up Apartments,14,207,48590,1,5,46,46,1921,NO,NO,"65 WEST 192 STREET
Bronx, New York 10468
(40.86670640344062, -73.90134455889375)","P.O.BOX 1273, JACKSON  NJ  08527"
2032150064,67 WEST 192 STREET,10468,Bronx,Con Edison,"HOSHOVSKYJ, IRYNA","HOSHOVSKYJ, IRYNA 192 ST. APTS.,LLC",x,CA001388R,5/25/13,FEDERAL FST 50,1,2.10,1988,21 to 26 years old,2023,I.C. MMG 22,#4,14600,10220,2117,1482,No,NA,Walk-Up Apartments,14,207,25600,1,5,25,25,1919,NO,NO,"67 WEST 192 STREET
Bronx, New York 10468
(40.86680532886379, -73.9015603961808)","45 HICKORY HILL DR., DOBBS FERRY NY 10522"
2032160016,1940 ANDREWS AVENUE,10453,Bronx,Con Edison,NISYM REALTY CORP.,NISYM REALTY CORP.,347 236-9266,CA173085K,7/2/15,ROCKMILLS  MP 100 SS,1,3.34,1985,21 to 26 years old,2020,I.C.I.  DEG  42 (P),#6,68985,48290,10348,7243,Yes,2016,Elevator Apartments,14,205,54150,1,6,43,43,1925,NO,NO,"1940 ANDREWS AVENUE
Bronx, New York 10453
(40.85497025095822, -73.9129458130717)","P.O.B 3399, WALLINGTON  NJ  07057"
2032160021,1944 ANDREWS AVENUE,10453,Bronx,Con Edison,1944 HOLIDAY LTD,MEYER MGMT. & MARK NIEMAN,212 260-2776,CA083884H,9/16/14,FEDERAL FST 125,1,6.20,1984,26 to 30 years old,2019,ICI DEG 54P,#6,82742,57919,12109,8476,No,NA,Walk-Up Apartments,14,205,48647,1,5,61,61,1923,NO,NO,"1944 ANDREWS AVENUE
Bronx, New York 10453
(40.85516810180468, -73.91278393510646)","P.O.BOX 1273, JACKSON  NJ 08527"
2032170027,98 WEST 183 STREET,10453,Bronx,Con Edison,ALPHA DYNAMICS  LTD.,ALPHA DYNAMICS LTD.,718-882-7389,CA558385J,4/23/13,FEDERAL FST 80,1,2.90,1985,21 to 26 years old,2020,HEV-E MMG 34 P,#4,24638,17246,3573,2501,No,NA,Walk-Up Apartments,14,207,39150,1,5,41,41,1920,NO,NO,"98 WEST 183 STREET
Bronx, New York 10453
(40.8598805492382, -73.90835927072231)","220 RIVERSIDE BLVD #19M, NEW YORK NY 10069"
2032180001,95 WEST 183 STREET,10453,Bronx,Con Edison,GIANFRANCO L AGOSTI,"AGOSTI,GIANFRANCO.L.",718 933-7326,CA291888L,8/5/13,FEDERAL FST 50,1,2.10,1988,21 to 26 years old,2023,IND. COMB MMG22,#4,10585,7409,1450,1015,No,NA,Walk-Up Apartments,14,207,22500,1,5,21,21,1915,NO,NO,"95 WEST 183 STREET
Bronx, New York 10453
(40.8599075288991, -73.90828732495993)","454 WEST 49 STREET, MANHATTAN NY 10019"
2032180009,2272 ANDREWS AVENUE,10468,Bronx,Con Edison,RALPH LANGSAM ASSOCIATES,LANGSONT PROPTIES SERV.,718-518-8000,CA289187X,9/11/14,FEDERAL FST 50,1,2.00,1987,21 to 26 years old,2022,HEVE MMG 22,#4,16425,11498,2382,1667,No,NA,Walk-Up Apartments,14,207,22750,1,5,27,27,1923,NO,NO,"2272 ANDREWS AVENUE
Bronx, New York 10468
(40.860626986522504, -73.90803551479172)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2032180020,2296 ANDREWS AVENUE,10468,Bronx,Con Edison,MD MANAGEMENT LLC ,2296 ANDREWS LLC.  ,718 258-4288,CA580286P,4/23/14,FEDERAL FST 60,1,2.59,1986,21 to 26 years old,2021,ICI MMG 28 P,#4,26864,18805,3916,2742,No,NA,Walk-Up Apartments,14,207,29700,1,5,28,28,1931,NO,NO,"2296 ANDREWS AVENUE
Bronx, New York 10468
(40.86122053906183, -73.90750491479446)","4 EXECUITIVE BLVD SUITE 100, SUFFERN  NY 10901"
2032180024,2316 ANDREWS AVENUE,10468,Bronx,Con Edison,SKYLINE I LLC/JOHN SHEEHAN,JOHN SHEEHAN,718 597-5660,CA117699Z,1/5/15,EASTMAN ESP #70,1,2.94,1999,11 to 15 years old,2034,INDUSTRIAL COMB.  MMG-30,#4,22995,16096,3334,2334,No,NA,Walk-Up Apartments,14,207,48720,2,5,42,42,1913,NO,NO,"2316 ANDREWS AVENUE
Bronx, New York 10468
(40.86174214583883, -73.9070372673392)","2130 WILLIAMSBRIDGE ROAD,SUITE-G, BRONX NY 10461"
2032180035,2345 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,ST.NICHOLAS TOLENTINE CHURCH,ST.NICHOLAS TOLENTINE CH.,212 295 6800,CA028188M,3/24/15,FEDERAL FST 175,2,7.10,1988,21 to 26 years old,2023,HEV E MMG 84 P,#4,58400,40880,6395,4476,Yes,2018,"Churches, Synagogues, etc.",14,207,70523,6,3,1,5,1926,NO,NO,"2345 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","2345 DR M L KING JR BOULEVARD, BRONX NY 10468"
2032180052,2325 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,2315/25 UNIVERSITY ASSOC.,2315/25 UNIVERSITY AVENUE LLC,201 836-1575,CA212688Z,10/27/12,ROCKMILLS MP 100,1,4.20,1988,21 to 26 years old,2023,ICI DEG 42 P,#6,40004,28003,6000,4200,No,NA,Elevator Apartments,14,207,39792,1,6,49,49,1924,NO,NO,"2325 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","P.O.BOX 331, TEANECK NJ 07666"
2032180054,2315 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,2315 UNIVERSITY  AVE . ASSOC.,2315 UNIVERSITY AVE.ASSOC. LLC.,201 836-1575,CA212988K,10/27/12,ROCKMILLS MP 100,1,4.20,1988,21 to 26 years old,2023,ICI DEG 42 P,#6,40004,28003,6000,4200,No,NA,Elevator Apartments,14,207,39792,1,6,48,49,1924,NO,NO,"2315 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","P.O.BOX 331, TEANECK NJ 07666"
2032180066,2281 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,2281-85 REALTY LLC,2281-85 REALTY LLC.,718 972-5010,CA327884X,4/19/15,FEDERAL FST-90,1,3.80,1984,26 to 30 years old,2019,HEVE ME-42-P ( I.C.I. ),#6,41063,28744,6159,4312,No,NA,Walk-Up Apartments,14,207,46210,1,5,57,57,1924,NO,NO,"2281 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","P.O.BOX 191024, BROOKLYN NY 11219"
2032180074,2265 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,2265 UNIVERSITY AVE OWNER ,"Interboro Holding Corp.%University Ave. Owners,Inc",914 813-1900,CA249088Y,9/15/12,FEDERAL FST 80,1,3.43,1988,21 to 26 years old,2023,ICI MEG 34 P,#6,22356,15649,3300,2310,No,NA,Elevator Apartments,14,207,46440,1,6,42,42,1936,NO,NO,"2265 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","141 HALSTEAD AVENUE, MAMARONECK NY 10543"
2032180078,2257 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,ROSEBERG DIAMOND,2257 UNVERSITY RLTY. LLC./ROSEBERG DIAMOND,718-863-2300,CA202388H,10/27/12,ROCKMILLS MP 70,1,2.59,1988,21 to 26 years old,2023,ICI MMG 30,#4,25112,17578,3625,2538,No,NA,Elevator Apartments,14,207,43176,1,6,37,37,1929,NO,NO,"2257 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","1919 WILLIAMBRIDGE ROAD, BRONX NY 10461"
2032190086,2432 WEBB AVENUE,10468,Bronx,Con Edison,BUKOLLA PROPERTIES IN,FINKELSTEIN MORGAN,914 472-4900,CA347387N,11/25/14,FEDERAL FST 50,1,2.00,1987,21 to 26 years old,2022,HEVE MMG 22,#4,16425,11498,2382,1667,No,NA,Walk-Up Apartments,14,207,22500,1,5,28,28,1922,NO,NO,"2432 WEBB AVENUE
Bronx, New York 10468
(40.86471890175585, -73.90649767412162)","111 BROOK STREET, SCARSDALE NY 10583"
2032190105,2485 DEVOE TERRACE,10468,Bronx,Con Edison,MINNI-MAR REALTY,GORE CREEK LLC,201 553-9800,CB222603X,9/3/13,ROCKMILLS MP-125 (NEW),1,5.25,2003,5 to 10 years old,2038,INDUSTRIAL COMBUSTION DEG-54P (NEW),#6,50224,35157,7534,5274,Yes,2019,Elevator Apartments,14,207,75000,2,6,72,72,1927,NO,NO,"2485 DEVOE TERRACE
Bronx, New York 10468
(40.864681196885535, -73.90547962969342)","590 56TH ST. WEST , NEW YORK  NJ  07093"
2032190175,2492 DEVOE TERRACE,10468,Bronx,Con Edison,DEVOE TERRACE ASSOCIATES,DEVOE TERR.ASSOC/J.BODAK,718-364-1800,CA032483R,7/2/14,ROCKMILLS MP80,1,3.40,1983,26 to 30 years old,2018,ICI DEG 42P,#6,40004,28003,6000,4200,No,NA,Walk-Up Apartments,14,207,45090,1,5,50,50,1924,NO,NO,"2492 DEVOE TERRACE
Bronx, New York 10468
(40.864925745822575, -73.90469003684274)","2388 VALENTINE AVENUE, BRONX NY 10458"
2032190228,145 WEST 188 STREET,10468,Bronx,Con Edison,188 REALTY WEISS REALTY,"WEISS REALTY, LLC",718-892-9200,CA224372K,6/25/14,ROCKMILLS MP 90,1,3.20,1972,36 - 40 year old,2010,HEV-E-OIL AM6E,#6,33580,23506,5172,3620,No,NA,Elevator Apartments,14,207,49248,1,6,49,49,1935,NO,NO,"145 WEST 188 STREET
Bronx, New York 10468
(40.86186948198496, -73.89872107358845)","P.O. BOX 198, BRONX NY 10461"
2032190232,173/175 FATHER ZEISER PLACE,10468,Bronx,Con Edison,ZEISER RLTY. LLC % EXCLUSIVE RTY. CO,ZEISER RLTY. LLC.,718 220-4323,CB141306M,3/21/13,FEDERAL FST - 125 (NEW),1,4.10,2006,Fewer than 5 years old,2041,ICI DEG - 54P (NEW),#6,37668,26368,5650,3955,Yes,2019,Walk-Up Apartments,14,207,130130,2,5,152,152,1924,NO,NO,"173/175 FATHER ZEISER PLACE
Bronx, New York 10468
(40.86430395694228, -73.90409705135512)","126 WEST FORDHAM ROAD, BRONX NY 10468"
2032190232,153/155 FATHER ZEISER PLACE,10468,Bronx,Con Edison,ZEISER RLTY. LLC % EXCLUSIVE RLTY. CORP.,ZEISER RLTY LLC ,718 220-4323,CB141706P,3/21/13,FEDERAL FST - 150 (NEW),1,5.00,2006,Fewer than 5 years old,2041,ICI  DEG - 63P (NEW) ,#6,45443,31810,6816,4772,Yes,2019,Walk-Up Apartments,14,207,130130,2,5,152,152,1924,NO,NO,"153/155 FATHER ZEISER PLACE
Bronx, New York 10468
(40.86430395694228, -73.90409705135512)","126 WEST FORDHAM ROAD, BRONX NY 10468"
2032200001,2500 WEBB AVENUE,10468,Bronx,Con Edison,RIME REALTY SERVICE LLC.,M&I MANAGMENT & MIKE SPIRA,718 677-1667,CA079387P,7/1/14,ROCKMILLS MP-100,1,4.20,1987,21 to 26 years old,2022,ICI DEG 42 P,#4,40004,28003,5800,4060,Yes,2020,Walk-Up Apartments,14,207,60133,1,5,57,57,1924,NO,NO,"2500 WEBB AVENUE
Bronx, New York 10468
(40.86610385768097, -73.9042044029469)","2302 NOSTRAND AVE SUITE 4547, BROOKLYN NY 11210"
2032200010,2518 WEBB AVENUE,10468,Bronx,Con Edison,"KELLER PROPERTIES, LLC","2518 WEBB AVE, CORP.",914-375-1345,CA108497X,4/14/13,ROCKMILLS MP-125,1,4.95,1997,11 to 15 years old,2032,I.C. DEG-54 P,#6,45625,31937,6844,4791,Yes,2020,Walk-Up Apartments,14,207,78000,1,5,69,69,1924,NO,NO,"2518 WEBB AVENUE
Bronx, New York 10468
(40.866679423779715, -73.90378172159313)","733 YONKERS AVE, YONKERS NY 10704"
2032200016,2550 WEBB AVENUE,10468,Bronx,Con Edison,WEST KINGSBRIDGE COMPANY,THE JEWISH HOME & HOSPITAL ,x,CB033703N,5/27/14,FEDERAL FLR 4250  (EXSTG),2,20.65,2003,5 to 10 years old,2038,IC-DEG-145 P(NEW),#6,157950,110565,23693,16585,Yes,2020,Hospitals & Health,14,207,216000,1,12,0,1,1969,NO,NO,"2550 WEBB AVENUE
Bronx, New York 10468
(40.86753377970757, -73.90316118939296)","100 KINGSBRIDGE ROAD, BRONX NY 10468"
2032200037,100 WEST KINGSBRIDGE ROAD,10468,Bronx,Con Edison,THE JEWISH HOME & HOSPITAL,THE JEWISH HOME&HOSPITAL/SELINA ALICEA,718-579-0500,CA119899M,5/25/15,EXISTING KEWANEE 7L291,1,21.00,1999,11 to 15 years old,2034,NEW HEVE/I.C. DEG-210P,#6,373421,261395,55953,39167,Yes,2020,Hospitals & Health,14,207,235297,1,12,0,1,1975,NO,NO,"100 WEST KINGSBRIDGE ROAD
Bronx, New York 10468
(40.868505047499184, -73.9019471046534)","100 WEST KINGSBRIDGE ROAD, BRONX NY 10468"
2032200090,2545 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,THE JEWISH HOME & HOSPITAL,THE JEWISH HOME & HOSPITAL,x,CA118899H,5/25/15,KEWANEE 7L-291F,2,21.00,1999,11 to 15 years old,2034,(NEW) HEVE/IND COMB.DEG-210 P,#6,365000,255500,54750,38325,Yes,2020,Hospitals & Health,14,207,173369,1,10,0,1,1971,NO,NO,"2545 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","100 WEST KINGSBRIDGE ROAD, BRONX NY 10468"
2032200096,2523 DR M L KING JR BOULEVARD,10468,Bronx,Con Edison,HO & HE PROPERTIES.,HO & HE PROPERTIES ,914-237-3700,CA120585H,12/13/12,FEDERAL FST-100,1,4.20,1985,21 to 26 years old,2020,ICI MMG-42P,#4,29638,20747,4350,3045,Yes,2020,Walk-Up Apartments,14,207,58585,1,5,60,60,1922,NO,NO,"2523 DR M L KING JR BOULEVARD
Bronx, New York 10468
(40.866349999752856, -73.89991999960813)","15 KIMBALL AVE, YONKERS NY 10704"
2032230030,130 WEST 183 STREET,10453,Bronx,Con Edison,P.R.V. RLTY CORP.,P.R.V.REALTY CORP,718-543-8787,CA158182R,7/10/12,ROCKMILLS MP100,1,4.20,1982,26 to 30 years old,2017,IC DEG 42 P,#6,62598,43818,9390,6573,Yes,2013,Elevator Apartments,14,207,59475,1,6,48,48,1939,NO,NO,"130 WEST 183 STREET
Bronx, New York 10453
(40.860285244151385, -73.91046368427084)","2155 PAULDING AVENUE, BRONX NY 10462"
2032240017,2226 LORING PLACE,10453,Bronx,Con Edison,MASTER MANAGEMENT/2226 LORING PLACE,LORING PLACE PROPERTIES LLC c/o SOLAR,x,CA687186H,3/15/14,FEDERAL FST 80,1,3.10,1986,21 to 26 years old,2021,I.C.I. MMG-34P,#4,24638,17246,3573,2501,No,NA,Walk-Up Apartments,14,207,31050,1,5,32,32,1917,NO,NO,"2226 LORING PLACE
Bronx, New York 10453
(40.85982658991645, -73.90999603681564)","PO BOX 1969-JAF STATION, NEW YORK NY 10116"
2032240020,114 WEST 183 STREET,10453,Bronx,Con Edison,ZORRO REALTY CORP.,ZORRO REALTY CORP.,718-364-1800,CA120280R,10/24/14,ROCKMILLS MP4-122,1,5.00,1980,26 to 30 years old,2015,INDUSTRIAL COMBUSTION DEG54P,#6,59987,41991,8998,6299,Yes,2014,Elevator Apartments,14,207,88596,1,6,67,67,1937,NO,NO,"114 WEST 183 STREET
Bronx, New York 10453
(40.86023128482964, -73.90957335546187)","2388 VALENTINE AVENUE, BRONX NY 10458"
2032240032,102 WEST 183 STREET,10453,Bronx,Con Edison,RESIDENTIAL MANAGEMENT,DIROT-ANDREWS LLC.,718 627-0600,CA345194H,4/25/13,BEST  4870,1,2.59,1994,16 to 20 years old,2029,ICI  MMG-28,#4,27010,18907,3916,2742,Yes,2014,Elevator Apartments,14,207,54000,1,6,43,43,1931,NO,NO,"102 WEST 183 STREET
Bronx, New York 10453
(40.86013235940641, -73.90886289105867)","1651 CONEY ISLAND AVE 4F.., MANHATTAN NY 10005"
2032250001,103 WEST 183 STREET,10453,Bronx,Con Edison,RESIDENTIAL MANAGEMENT,DIROT ANDREWS LLC,212-480-2270,CA068376X,12/10/14,ROCKMILLS MP70,1,3.00,1976,31 to 35 years old,2011,HEVEOIL AM 4 3/4DH,#4,64240,44968,4205,2944,No,NA,Walk-Up Apartments,14,207,29520,1,5,36,36,1922,NO,NO,"103 WEST 183 STREET
Bronx, New York 10453
(40.86014135262673, -73.90875497241518)","1651 CONEY ISLAND AVE.,4TH FL., BROOKLYN NY 11230"
2032250015,2280 LORING PLACE,10468,Bronx,Con Edison,LORING EQUITIES INC.,LORING EQUITIES INC.,718-519-1300,CA237486L,9/18/13,ROCKMILLS MP 100,1,3.80,1986,21 to 26 years old,2021,ICI DEG 42P,#6,44968,31478,6750,4725,Yes,2015,Elevator Apartments,14,207,64800,1,6,61,61,1937,NO,NO,"2280 LORING PLACE
Bronx, New York 10468
(40.861247518722735, -73.90870101309343)","3200 CRUGER AVE, BRONX NY 10467"
2032250026,2285 ANDREWS AVENUE,10468,Bronx,Con Edison,KILGARUAN REALTY/D. HEALY,KILGAREN REALTY CORP. REALTY CORP.,914879-9238,CA176782J,2/18/13,FEDERAL FST 60,1,2.60,1982,26 to 30 years old,2017,HEVE OIL MMG 34P,#4,24638,17246,3573,2501,No,NA,Walk-Up Apartments,14,207,30325,1,5,37,37,1922,NO,NO,"2285 ANDREWS AVENUE
Bronx, New York 10468
(40.86095973567336, -73.90781967750473)","P.O.B. 562 JEROME AVE STA., BRONX NY 10468"
2032250034,2261 ANDREWS AVENUE,10468,Bronx,Con Edison,RESIDENTIAL MGMT,DIROT- ANDREWS LLC,718-627-0600,CA002483J,6/10/13,ROCKMILLS MP 60,1,2.60,1983,26 to 30 years old,2018,ICI MMG34P,#4,25112,17578,3625,2538,No,NA,Walk-Up Apartments,14,207,27800,1,5,38,38,1922,NO,NO,"2261 ANDREWS AVENUE
Bronx, New York 10468
(40.860384169574615, -73.90834128428173)","1651 CONEY ISLAND AVE 4th fl., BROOKLYN  NY 11230"
2032250048,123 WEST 183 STREET,10453,Bronx,Con Edison,UNIVERSITY HSG. SNR. HSG. % METRO MGMT. CO.,UNIVERSITY HSG. SNR. HSG. % METRO MGMT. CO.,718 731-4331,CB090008J,2/17/15,BEST 5B - 100,2,3.30,2008,Fewer than 5 years old,2043,ICI DEG - 42P,#4,44713,31299,12967,9077,Yes,2015,Asylums & Homes,14,207,94013,4,6,0,1,1950,NO,NO,"123 WEST 183 STREET
Bronx, New York 10453
(40.86016833228757, -73.9101669080012)","42-25 21 STREET, LONG ISL CITY NY 11101"
2032250052,135 WEST 183 STREET,10453,Bronx,Con Edison,RALPH LANGSAM ASSOC INC.,LANGSAM PROPERTY SER.,718-518-8000,CA136079L,1/9/14,ROCKMILLS MP90,1,3.40,1979,31 to 35 years old,2014,ICI MMG 42P,#4,32850,22995,4930,3451,No,NA,Walk-Up Apartments,14,207,47054,1,6,52,52,1924,NO,NO,"135 WEST 183 STREET
Bronx, New York 10453
(40.86050108143843, -73.91067952155788)","1601 BRONXDALE AVENUE, BRONX NY 10462"
