Entity Type,License Number,Entity Name,Camis Trade Name,Address Street Name,Street Address,Address Location,Address Zip Code,Telephone Number,Location 1
LAUNDRY,1291356,"Y Z BRITE LAUNDROMAT, INC.",,EAST   31 STREET,115 EAST   31 STREET,,10016,2126859767,"115 31 STREET
NEW YORK, NY 10016
(40.74483927525017, -73.98189683305816)"
LAUNDRY,1300113,"ESTRELLA BLANCA, LLC",LA BLANQUITA LAUNDROMAT,KNICKERBOCKER AVENUE,226 KNICKERBOCKER AVENUE,,11237,7183813097,"226 KNICKERBOCKER AVENUE
BROOKLYN, NY 11237
(40.70306650959593, -73.92590095301536)"
LAUNDRY,1300976,GO LAUNDROMAT CORP,,164 STREET,79-26 164 STREET,,11432,7189083083,"79 26 164 STREET
JAMAICA, NY 11432
(40.71311535449007, -73.79282099978928)"
LAUNDRY,1301344,BASKET CASE LAUNDRY CORP.,YELLOSTONE WASH,SELFRIDGE STREET,66-79 SELFRIDGE STREET,,11375,7182616688,"66 79 SELFRIDGE STREET
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)"
LAUNDRY,1302515,"LI, QINYAN & TUFARO, MICHAEL",L & T SUPER LAUNDRY,CORONA AVENUE,90-42 CORONA AVENUE,,11373,7185657997,"90 42 CORONA AVENUE
QUEENS, NY 11373
(40.73871040256307, -73.87835115518163)"
LAUNDRY,1302957,"GOLDEN BUBBLE LAUNDROMAT, INC",,WATSON AVENUE,1547 WATSON AVENUE,,10472,3475725555,"1547 WATSON AVENUE
BRONX, NY 10472
(40.82622618014047, -73.87735378409828)"
LAUNDRY,1202347,"OLAMO LAUNDROMAT, INC.",,MORRIS AVENUE,980 MORRIS AVENUE,,10456,7185977074,"980 MORRIS AVENUE
BRONX, NY 10456
(40.8284117326015, -73.91686353858704)"
LAUNDRY,1203492,"P.L. HOLDING GROUP, INC.",,AVENUE H,1602 AVENUE H,,11230,7184214421,"1602 AVENUE
BROOKLYN, NY 11230
(40.62192951023877, -73.96551106018723)"
LAUNDRY,1203677,MARINE PARK LAUNDROMAT INC,,FLATLANDS AVENUE,3834 FLATLANDS AVENUE,,11234,7189519274,"3834 FLATLANDS AVENUE
BROOKLYN, NY 11234
(40.61950813837415, -73.93796406554166)"
LAUNDRY,1204181,"WASH N'' GO LAUNDROMAT, LLC",,HESTER STREET,179 HESTER STREET,,10013,9177699887,"179 HESTER STREET
NEW YORK, NY 10013
(40.71793170942692, -73.99722197983805)"
LAUNDRY,1205137,"HON-DA LAUNDROMAT, INC.",,ROCKAWAY BEACH BOULEVARD,86-07 ROCKAWAY BEACH BOULEVARD,,11693,7184747157,"86 07 ROCKAWAY BEACH BOULEVARD
ROCKAWAY BEACH, NY 11693
(40.6183036047276, -73.82495531523557)"
LAUNDRY,1212161,2439 LTD.,AC SPARKLE SPOT,CRESTON AVENUE,2439 CRESTON AVENUE,,10468,7182957448,"2439 CRESTON AVENUE
BRONX, NY 10468
(40.86124744658332, -73.8989790620018)"
LAUNDRY,1213700,"LAM'S LAUNDROMAT, INC.",,AUSTIN STREET,67-05A AUSTIN STREET,,11375,7188968956,"67 05A AUSTIN STREET
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)"
LAUNDRY,1213786,"UNITED LAUNDROMAT II, INC.",,164 STREET,75-27 164 STREET,,11366,7185910077,"75 27 164 STREET
QUEENS, NY 11366
(40.72816440726166, -73.79226817393703)"
LAUNDRY,1214433,FEI DA LAUNDROMAT INC,,4 AVENUE,4416 4 AVENUE,,11220,7188323205,"4416 4 AVENUE
BROOKLYN, NY 11220
(40.64977829859842, -74.0092801561291)"
LAUNDRY,1214744,SUN'S DRY CLEANERS & TAILORS INC,,BATH AVENUE,1936 BATH AVENUE,,11214,7189466461,"1936 BATH AVENUE
BROOKLYN, NY 11214
(40.60205708524902, -74.00274237980202)"
LAUNDRY,1215143,A R J SERVICES INC,,EAST 84TH STREET,215-217 EAST 84TH STREET,,10028,2127377802,"215 217 EAST 84TH STREET
NEW YORK, NY 10028
(40.776344978837756, -73.95296667956859)"
LAUNDRY,1215319,MOUNTAIN EAST CORPORATION,,MYRTLE AVENUE,1493 MYRTLE AVENUE,,11237,7183862621,"1493 MYRTLE AVENUE
BROOKLYN, NY 11237
(40.699076878283535, -73.9160034678297)"
LAUNDRY,1216794,"OTTEY, ERIC L",SUDD LAUNDROMAT,TAPSCOTT STREET,208 TAPSCOTT STREET,,11212,7187354995,"208 TAPSCOTT STREET
BRROOKLYN, NY 11212
(40.66271680717195, -73.91968780895093)"
LAUNDRY,1216816,"206 HOLLIS LAUNDROMAT, LLC",,HOLLIS AVENUE,206-06 HOLLIS AVENUE,,11429,7184683200,"206 06 HOLLIS AVENUE
QUEENS VILLAGE, NY 11429
(40.70991312049415, -73.73864031609764)"
LAUNDRY,1216879,"BEST CLEAN LAUNDROMAT, INC",,90 AVENUE,139-01 90 AVENUE,,11435,7182061139,"139 01 90 AVENUE
QUEENS, NY 11435
(40.70119264912154, -73.80979665579099)"
LAUNDRY,1217124,CHRIS & RAY LAUNDROMAT INC,,AMSTERDAM AVENUE,1848 AMSTERDAM AVENUE,,10031,2126942232,"1848 AMSTERDAM AVENUE
NEW YORK, NY 10031
(40.82933057990289, -73.94461993494366)"
LAUNDRY,1217238,"PRINCE STREET CLEANERS, INC.",,PRINCE STREET,26 PRINCE STREET,,10012,2122740245,"26 PRINCE STREET
NEW YORK, NY 10012
(40.72289581773521, -73.99457727367127)"
LAUNDRY,1217288,"NG,WING HEE, NG,PUI CHU & NG,SUSAN A.",HONG LEE LAUNDRY & CLEANERS,KINGS HIGHWAY,1917 KINGS HIGHWAY,,11229,7183751950,"1917 KINGS HIGHWAY
BROOKLYN, NY 11229
(40.61036730230114, -73.95450902494763)"
LAUNDRY,1217326,"PROSPECT LAUNDROMAT, INC.",,PROSPECT PARK WEST,223 PROSPECT PARK WEST,,11215,7183694529,"223 PROSPECT PARK
BROOKLYN, NY 11215
(40.66472989600115, -73.99143975358655)"
LAUNDRY,1217785,"FIONA LAUNDROMAT, INC.",,AVENUE L,4517 AVENUE L,,11234,7183385280,"4517 AVENUE
BROOKLYN, NY 11234
(40.61636866748006, -73.92773224974349)"
LAUNDRY,1218338,"YANG, MI H",SPIN CITY,EAST  204 STREET,345 EAST  204 STREET,,10467,7185197400,"345 204 STREET
BRONX, NY 10467
(40.872139101901, -73.87773460919912)"
LAUNDRY,1218784,DAHILL LAUNDROMAT CORP.,,DAHILL ROAD,210 DAHILL ROAD,,11218,3474059725,"210 DAHILL ROAD
BROOKLYN, NY 11218
(40.64223526871761, -73.98042960826517)"
LAUNDRY,1222815,AZTECA LAUNDROMAT CORP,,3RD AVE,2686 3RD AVE,,10454-1189,9174020085,"2686 3RD AVE
BRONX, NY 10454-1189
(40.813470675974926, -73.9225466631737)"
LAUNDRY,1224045,"LEMON LAUNDROMAT, INC.",,BROADWAY,3440 BROADWAY,,10031,9172889075,"3440 BROADWAY
NEW YORK, NY 10031
(40.82348498671246, -73.95247101625944)"
LAUNDRY,1225776,FAMILY STOP & WASH LAUNDROMAT INC.,,7 AVENUE,5910 7 AVENUE,,11220,6466969975,"5910 7 AVENUE
BROOKLYN, NY 11220
(40.63734954725299, -74.01126509561753)"
LAUNDRY,1225936,192 LAUNDROMAT INC,,192 STREET,40-48 192 STREET,,11358,7183539889,"40 48 192 STREET
FLUSHING, NY 11358
(40.760350968822195, -73.79632645819947)"
LAUNDRY,1226131,W.X. LAUNDROMAT INC.,,149 STREET,90-43 149 STREET,,11435,9178153553,"90 43 149 STREET
JAMAICA, NY 11435
(40.70119264912154, -73.80979665579099)"
LAUNDRY,1227837,A. HANDYMAN CORP.,RINSE CYCLE,FLATLANDS AVENUE,5427 FLATLANDS AVENUE,,11234,7185314180,"5427 FLATLANDS AVENUE
BROOKLYN, NY 11234
(40.62881147480223, -73.92380180317504)"
LAUNDRY,1228520,LAUNDRO TIME WHITE PLAINS INC.,,WHITE PLAINS ROAD,4825 WHITE PLAINS ROAD,,10470,2015857188,"4825 WHITE PLAINS ROAD
BRONX, NY 10470
(40.90636219607852, -73.84906692515325)"
LAUNDRY,1228551,"TAN, CUICHANG",MEGA J LAUNDROMAT,15 AVENUE,3605 15 AVENUE,,11218,7188542730,"3605 15 AVENUE
BROOKLYN, NY 11218
(40.63958517695288, -73.98012957157754)"
LAUNDRY,1230669,T & R DRY CLEANERS CORP.,,WHITE PLAINS ROAD,4811 WHITE PLAINS ROAD,,10470,7186559064,"4811 WHITE PLAINS ROAD
BRONX, NY 10470
(40.90602823058679, -73.84929994193021)"
LAUNDRY,1230685,"JMB CAPITAL SUCCESS, INC.",,17 AVENUE,7708 17 AVENUE,,11214,7182340996,"7708 17 AVENUE
BROOKLYN, NY 11214
(40.61363857953587, -73.99968631133403)"
LAUNDRY,1232173,"YUNITY ENTERPRISES, INC",CLEAN HOUSE,ARTHUR AVENUE,2429 ARTHUR AVENUE,,10458,7183293175,"2429 ARTHUR AVENUE
BRONX, NY 10458
(40.856244296176726, -73.88703910153875)"
LAUNDRY,1232241,"CAPTAIN YANG'S LAUNDROMAT, INC.",,NEW UTRECHT AVENUE,7204 NEW UTRECHT AVENUE,,11228,7188372717,"7204 NEW UTRECHT AVENUE
BROOKLYN, NY 11228
(40.61813896318578, -73.99930901910665)"
LAUNDRY,1232249,LUO FAMILY LAUNDROMAT INC.,,RIDGEWOOD AVENUE,146 RIDGEWOOD AVENUE,,11208,7182771992,"146 RIDGEWOOD AVENUE
BROOKLYN, NY 11208
(40.682970658573204, -73.88346706041565)"
LAUNDRY,1232907,PARK & LEE LAUNDROMAT INC.,,SOUTHERN BOULEVARD,700 SOUTHERN BOULEVARD,,10455,7185890401,"700 SOUTHERN BOULEVARD
BRONX, NY 10455
(40.813526902842376, -73.89914906235165)"
LAUNDRY,1234524,EL MUNDO LAUNDROMAT CORP.,,ST NICHOLAS AVENUE,1612 ST NICHOLAS AVENUE,,10040,2129239781,"1612 ST NICHOLAS AVENUE
NEW YORK, NY 10040
(40.85532210853852, -73.9293016708821)"
LAUNDRY,1235575,MDV LAUNDROMAT INC.,,BOONE AVENUE,1720 BOONE AVENUE,,10460,7188611720,"1720 BOONE AVENUE
BRONX, NY 10460
(40.83518833981555, -73.88378559222413)"
LAUNDRY,1236711,"XIAO, XIU YUN",LUCKY LAUNDRY,KNICKERBOCKER AVENUE,210 KNICKERBOCKER AVENUE,,11237,7184181667,"210 KNICKERBOCKER AVENUE
BROOKLYN, NY 11237
(40.70334461716051, -73.92639465361607)"
LAUNDRY,1238913,JPR JOY WASH CLUB INC.,,BROADWAY,1469 BROADWAY,,11221,9173538020,"1469 BROADWAY
BROOKLYN, NY 11221
(40.68763661944782, -73.91873394746361)"
LAUNDRY,1241772,M & M'S NEW MILLINIUM LAUNDROMAT & DRY CLEANERS INC,,HILLSIDE AVENUE,160-12 HILLSIDE AVENUE,,11432,7182062114,"160 12 HILLSIDE AVENUE
QUEENS, NY 11432
(40.71311535449007, -73.79282099978928)"
LAUNDRY,1243296,LI LI LAUNDROMAT INC,,MANHATTAN AVENUE,74 MANHATTAN AVENUE,,11206,6463883580,"74 MANHATTAN AVENUE
BROOKLYN, NY 11206
(40.70483241592922, -73.9444721335199)"
LAUNDRY,1243344,"JINGLIN LAUNDROMAT, INC.",,GRAHAM AVENUE,123 GRAHAM AVENUE,,11206,9177768518,"123 GRAHAM AVENUE
BROOKLYN, NY 11206
(40.70599103853674, -73.94301830857269)"
LAUNDRY,1243498,"MORRIS LAUNDROMAT, INC",,GRAND CONCOURSE,2092 GRAND CONCOURSE,,10457,7185840205,"2092 GRAND
BRONX, NY 10457
(40.84579837129786, -73.89832418681175)"
LAUNDRY,1244531,CHENS LAUNDROMAT INC,,ROCKAWAY AVENUE,32 ROCKAWAY AVENUE,,11233,6467365975,"32 ROCKAWAY AVENUE
BROOKLYN, NY 11233
(40.682620524281226, -73.91173276929527)"
LAUNDRY,1246984,"THE MAT TWO, INC",,YORK AVENUE,1605 YORK AVENUE,,10028,9173745000,"1605 YORK AVENUE
NEW YORK, NY 10028
(40.77507448187521, -73.94774957560566)"
LAUNDRY,1172697,BLUE WHITE LAUNDROMAT INC,,OGDEN AVENUE,1015 OGDEN AVENUE,,10452,7186814498,"1015 OGDEN AVENUE
BRONX, NY 10452
(40.83339552304564, -73.92916782410781)"
LAUNDRY,1178068,"CHANG, CINDY",BEST LAUNDROMAT,FOREST AVENUE,419 FOREST AVENUE,,10301,7184479641,"419 FOREST AVENUE
STATEN ISLAND, NY 10301
(40.63087294861235, -74.1033532247395)"
LAUNDRY,1178402,CAISIMU CORP,EMERALD VALLEY DRY CLEANERS,WEST  238 STREET,206 WEST  238 STREET,,10463,71843651,"206 238 STREET
BRONX, NY 10463
(40.88473644394899, -73.89948992827183)"
LAUNDRY,1178709,AARYM DEVELOPMENT CORP,M & M COMMUNITY LAUNDRY,TOMPKINS AVENUE,411 TOMPKINS AVENUE,,11216,7184554002,"411 TOMPKINS AVENUE
BROOKLYN, NY 11216
(40.6834206902119, -73.94389011940002)"
LAUNDRY,1184622,SNOWFLAKE LAUNDROMAT LLC,,65 STREET,2491 65 STREET,,11204,7183390600,"2491 65 STREET
BROOKLYN, NY 11204
(40.60966305358985, -73.97443563759151)"
LAUNDRY,1184840,LIZ LAUNDROMAT CORP,,AUSTIN STREET,73-12 AUSTIN STREET,,11375,7184820933,"73 12 AUSTIN STREET
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)"
LAUNDRY,1186710,"LIN, JIAN GUO",LIN KEE LAUNDROMAT,PENNSYLVANIA AVENUE,945 PENNSYLVANIA AVENUE,,11207,7185159383,"945 PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.655336833490566, -73.88805284791727)"
LAUNDRY,1187181,"M&M LAUNDROMAT, INC",,JAMAICA AVENUE,97-03 JAMAICA AVENUE,,11421,9176566597,"97 03 JAMAICA AVENUE
WOODHAVEN, NY 11421
(40.69176458756573, -73.85702228584978)"
LAUNDRY,1187854,DAJA CORP,,EAST  194 STREET,326 EAST  194 STREET,,10458,7185636281,"326 194 STREET
BRONX, NY 10458
(40.8642097799394, -73.89150344772688)"
LAUNDRY,1188218,1392 LAUNDROMAT LLC,,ATLANTIC AVENUE,1392 ATLANTIC AVENUE,,11216,7187870680,"1392 ATLANTIC AVENUE
BROOKLYN, NY 11216
(40.678153506446186, -73.94610679972196)"
LAUNDRY,1188406,NICO LAUNDROMAT CORP.,,EAST  163 STREET,988 EAST  163 STREET,,10459,7185892109,"988 163 STREET
BRONX, NY 10459
(40.82095984515815, -73.89415890480926)"
LAUNDRY,1190182,"BIG B&B LAUNDROMAT, INC.",,RICHMOND HILL ROAD,77 RICHMOND HILL ROAD,,10314,7186193162,"77 RICHMOND HILL ROAD
STATEN ISLAND, NY 10314
(40.587747339161375, -74.16543262758015)"
LAUNDRY,1192609,EAGER CORPORATION,,37TH AVENUE,86-16 37TH AVENUE,,11372,7184460303,"86 16 37TH AVENUE
JACKSON HEIGHTS, NY 11372
(40.75163073936716, -73.88361254528269)"
LAUNDRY,1199188,"JIANG, NAI YAN",JIANG'S LAUNDROMAT,JAMAICA AVENUE,144-25 JAMAICA AVENUE,,11435,9178438566,"144 25 JAMAICA AVENUE
JAMAICA, NY 11435
(40.70119264912154, -73.80979665579099)"
LAUNDRY,1199403,"VENUS LAUNDROMAT, L.L.C.",,13 AVENUE,7022 13 AVENUE,,11228,7182384648,"7022 13 AVENUE
BROOKLYN, NY 11228
(40.62302553589905, -74.00465495378964)"
LAUNDRY,1199433,A & R LAUNDROMAT CORP,,4TH AVENUE,4814 4TH AVENUE,,11220,7185678512,"4814 4TH AVENUE
BROOKLYN, NY 11220
(40.64755521137608, -74.01159870628194)"
LAUNDRY,1199598,TRUE CLEAN CORP,,4TH AVENUE,416 4TH AVENUE,,11215,7184990053,"416 4TH AVENUE
BROOKLYN, NY 11215
(40.67158670933594, -73.98783300304734)"
LAUNDRY,1200186,"REYES, PACO",BAILEY LAUNDROMAT,BAILEY AVENUE,3008 BAILEY AVENUE,,10463,7185642539,"3008 BAILEY AVENUE
BRONX, NY 10463
(40.87640567626419, -73.90378514645523)"
LAUNDRY,1200590,6717 LAUNDROMAT AND DRY CLEANING CORP.,PRIME TIME 4 CLEANERS & LAUNDRY CENTER,4TH AVENUE,6717 4TH AVENUE,,11220,7182385820,"6717 4TH AVENUE
BROOKLYN, NY 11220
(40.63654170995852, -74.02269607479461)"
LAUNDRY,1202799,"LUCKY COIN LAUNDROMAT, INC.",,MADISON STREET,323 MADISON STREET,,10002,2125716633,"323 MADISON STREET
NEW YORK, NY 10002
(40.7132265740865, -73.98392020435105)"
LAUNDRY,1206283,COSMOS LAUNDROMAT INC,,EDWARD L GRANT HIGHWAY,1240 EDWARD L GRANT HIGHWAY,,10452,7185035198,"1240 EDWARD L GRANT HIGHWAY
BRONX, NY 10452
(40.83671831472105, -73.92224282348796)"
LAUNDRY,1208147,5705 LAUNDROMAT INC.,,7TH AVENUE,5705 7TH AVENUE,,11220,7184923976,"5705 7TH AVENUE
BROOKLYN, NY 11220
(40.63847523237427, -74.00999435635137)"
LAUNDRY,1211327,"PRICE, DARRYL S",LAURELTON LAUNDROMAT,MERRICK BOULEVARD,226-17 MERRICK BOULEVARD,,11413,7185274646,"226 17 MERRICK BOULEVARD
QUEENS, NY 11413
(40.66971118122609, -73.75087393328533)"
LAUNDRY,1213068,PLAN 452 SPIN & SPAN INC.,,9 AVENUE,452 9 AVENUE,,10018,2125948897,"452 9 AVENUE
NEW YORK, NY 10018
(40.754142980604314, -73.99572821708499)"
LAUNDRY,1214550,"THE NEW LEFRAK CITY LAUNDROMAT, INC.",,57 AVENUE,96-01 57 AVENUE,,11368,9999999999,"96 01 57 AVENUE
CORONA, NY 11368
(40.749678220373596, -73.85304068857687)"
LAUNDRY,1215635,ARD LAUNDRY LLC,,WESTERVELT AVENUE,76 WESTERVELT AVENUE,,10301,7182731000,"76 WESTERVELT AVENUE
STATEN ISLAND, NY 10301
(40.64586479355559, -74.08606237475013)"
LAUNDRY,1216702,"BEST WASH AND DRY, INC.",,9TH AVENUE,670 9TH AVENUE,,10036,2126649056,"670 9TH AVENUE
NEW YORK, NY 10036
(40.76125190228487, -73.99059327708147)"
LAUNDRY,1216731,"K.B LAUNDRY SERVICE, INC",,WEST   83 STREET,142 WEST   83 STREET,,10024,2128733657,"142 83 STREET
NEW YORK, NY 10024
(40.785272793687454, -73.97535876190517)"
LAUNDRY,1216738,"JCK HOLDING CO, INC.",MR. CLEAN,LEXINGTON AVENUE,1503 LEXINGTON AVENUE,,10029,2127220339,"1503 LEXINGTON AVENUE
NEW YORK, NY 10029
(40.78665774961257, -73.9503576094906)"
LAUNDRY,1216908,"9122 LAUNDROMAT, LLC.",QUALITY LAUNDROMAT,3 AVENUE,9122 3 AVENUE,,11209,7187457332,"9122 3 AVENUE
BROOKLYN, NY 11209
(40.61955614278408, -74.03270721021538)"
LAUNDRY,1216940,"ZHU, XIU-CHUN",GOOD NEIGHBOR LAUNDROMAT,31 AVENUE,91-10 31 AVENUE,,11369,7187791023,"91 10 31 AVENUE
QUEENS, NY 11369
(40.76341327370369, -73.8723788986672)"
LAUNDRY,1217021,"ROYAL IMPEX, INC.",,LEXINGTON AVENUE,1751 LEXINGTON AVENUE,,10029,2124268334,"1751 LEXINGTON AVENUE
NEW YORK, NY 10029
(40.793960244490506, -73.94501563663658)"
LAUNDRY,1217847,"SPIN CITY CLEANERS, LLC.",,AVENUE B,176-180 AVENUE B,,10009,2125298887,"176 180 AVENUE
NEW YORK, NY 10009
(40.72664935898081, -73.97911148500697)"
LAUNDRY,1217983,"LIAO, ZHEN H",L & Z LAUNDRY,48 AVENUE,40-15 48 AVENUE,,11104,7187864105,"40 15 48 AVENUE
SUNNYSIDE, NY 11104
(40.74489336663561, -73.92054134530679)"
LAUNDRY,1218288,DAI JIA CORP,,ROOSEVELT AVENUE,90-24 ROOSEVELT AVENUE,,11372,7188863936,"90 24 ROOSEVELT AVENUE
QUEENS, NY 11372
(40.75163073936716, -73.88361254528269)"
LAUNDRY,1218430,"A & C SISTERS, INC.",,MAIN STREET,42-92 MAIN STREET,UNIT A,11355,7183534800,"42 92 MAIN STREET
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
LAUNDRY,1218435,RITE WASH INC,,CROWN STREET,281-289 CROWN STREET,,11225,7187742062,"281 289 CROWN STREET
BROOKLYN, NY 11225
(40.66317005855143, -73.95370110911887)"
LAUNDRY,1218469,"BETTY CONVENIENCE LAUNDROMAT, CORP.",,BEDFORD AVENUE,1051 BEDFORD AVENUE,,11216,7187892518,"1051 BEDFORD AVENUE
BROOKLYN, NY 11216
(40.687957405862534, -73.9547871294831)"
LAUNDRY,1218585,GREAT DRY CLEANERS INC.,,EAST  233 STREET,840 EAST  233 STREET,,10466,7187982175,"840 233 STREET
BRONX, NY 10466
(40.8920087309051, -73.85310602044362)"
LAUNDRY,1218614,"LAU, SOOK YING",GOLD RIVER LAUNDROMAT,JAMAICA AVENUE,195-01 JAMAICA AVENUE,,11423,3475585699,"195 01 JAMAICA AVENUE
HOLLIS, NY 11423
(40.71722229567246, -73.7671414999802)"
LAUNDRY,1219354,NO. 1 LAUNDROMAT INC.,,4 AVENUE,5921 4 AVENUE,,11220,7185672888,"5921 4 AVENUE
BROOKLYN, NY 11220
(40.64125346900388, -74.01785103497934)"
LAUNDRY,1219619,"WAI HING LAUNDROMAT, INC.",,31ST AVENUE,75-04 31ST AVENUE,,11370,7187791670,"75 04 31ST AVENUE
JACKSON HEIGHTS, NY 11370
(40.75935377085989, -73.89184400040028)"
LAUNDRY,1220068,"CONWAY, KENNETH O",76 STREET & COOPER AVENUE LAUNDROMAT,76TH STREET,69-45 76TH STREET,,11379,7183268080,"69 45 76TH STREET
MIDDLE VILLAGE, NY 11379
(40.71679766547993, -73.87933421310339)"
LAUNDRY,1220076,"BURNSIDE LAUNDROMAT,  INC.",,EAST BURNSIDE AVENUE,253 EAST BURNSIDE AVENUE,,10457,7189012923,"253 BURNSIDE AVENUE
BRONX, NY 10457
(40.85176959102941, -73.9025525819809)"
LAUNDRY,1220571,"MAGUY LAUNDROMAT, INC.",,AVENUE J,4204 AVENUE J,,11210,7182581560,"4204 AVENUE
BROOKLYN, NY 11210
(40.62772226387142, -73.946537919989)"
LAUNDRY,1221129,SUNBRIGHT LAUNDROMAT CORP,,LEFFERTS AVENUE,547 LEFFERTS AVENUE,,11225,7184674678,"547 LEFFERTS AVENUE
BROOKLYN, NY 11225
(40.66285296735785, -73.94320169313528)"
LAUNDRY,1184978,EMPIRE LAUNDROMAT USA INC,,LIBERTY AVENUE,109-03 LIBERTY AVENUE,,11419,7189259574,"109 03 LIBERTY AVENUE
S RICHMOND HILL, NY 11419
(40.68871379040917, -73.82288833053201)"
LAUNDRY,1186230,"PARKWAY LAUNDRY, LLC",,WILLIMSBRIDGE ROAD,2452 WILLIMSBRIDGE ROAD,,10469,7188811444,"2452 WILLIMSBRIDGE ROAD
BRONX, NY 10469
(40.861811459335804, -73.85762886727572)"
LAUNDRY,1186737,"BI BEST LAUNDROMAT, INC",,WHITE PLAINS ROAD,2510 WHITE PLAINS ROAD,,10467,7188815970,"2510 WHITE PLAINS ROAD
BRONX, NY 10467
(40.863384036722664, -73.86742503082152)"
LAUNDRY,1187270,J.J. METRO LAUNDROMAT CORP.,,METROPOLITAN AVENUE,53-25 METROPOLITAN AVENUE,,11385,7188441752,"53 25 METROPOLITAN AVENUE
RIDGEWOOD, NY 11385
(40.70122489161548, -73.88334858436963)"
LAUNDRY,1187437,"NEW DRAGON DOOR, INC.",,KINGS HIGHWAY,394 KINGS HIGHWAY,,11223,7183362678,"394 KINGS HIGHWAY
BROOKLYN, NY 11223
(40.60455001564787, -73.97564101493275)"
LAUNDRY,1188615,"LUO, SONG",,FRESH POND ROAD,68-08 FRESH POND ROAD,,11385,7187840502,"68 08 FRESH POND ROAD
RIDGEWOOD, NY 11385
(40.70122489161548, -73.88334858436963)"
LAUNDRY,1188758,"BANG, HYUN SOO",A & K HYUN CLEANERS,3RD AVENUE,8302 3RD AVENUE,,11209,7187486360,"8302 3RD AVENUE
BROOKLYN, NY 11209
(40.62566258986961, -74.03020266549834)"
LAUNDRY,1197616,210-19 HOLLIS AVENUE LAUNDRY CORP.,,HOLLIS AVENUE,210-19 HOLLIS AVENUE,,11429,6316971725,"210 19 HOLLIS AVENUE
QUEENS VILLAGE, NY 11429
(40.70991312049415, -73.73864031609764)"
LAUNDRY,1199415,LANE CLEANERS CORP,,69TH AVENUE,164-10 69TH AVENUE,,11365,7185914594,"164 10 69TH AVENUE
FRESH MEADOWS, NY 11365
(40.73987184371066, -73.79462153515567)"
LAUNDRY,1204731,"NEW PAK LUCKY STAR LAUNDROMAT, INC",,CONEY ISLAND AVENUE,661 CONEY ISLAND AVENUE,,11218,7182843598,"661 CONEY ISLAND AVENUE
BROOKLYN, NY 11218
(40.641306429581476, -73.96927947947077)"
LAUNDRY,1204737,"GIGI'S LAUNDRY SERVICE, CORP",,STUYVESANT AVENUE,213 STUYVESANT AVENUE,,11221,7182490061,"213 STUYVESANT AVENUE
BROOKLYN, NY 11221
(40.68747197036239, -73.93291546299207)"
LAUNDRY,1206656,"ZENG'S LAUNDROMAT, INC",,EAST   16 STREET,1702-12 EAST   16 STREET,,11229,7183397288,"1702 12 EAST 16 STREET
BROOKLYN, NY 11229
(40.60123350732056, -73.94436854117521)"
LAUNDRY,1208461,CLEAN TOWN WEBSTER CORP,,WEBSTER AVENUE,2856 WEBSTER AVENUE,,10458,7183656620,"2856 WEBSTER AVENUE
BRONX, NY 10458
(40.866719007512756, -73.8844045856606)"
LAUNDRY,1210566,2J CORP,,BOSTON ROAD,3421 BOSTON ROAD,,10469,7185198745,"3421 BOSTON ROAD
BRONX, NY 10469
(40.87594725186398, -73.84980370372233)"
LAUNDRY,1210776,"ALKAIFI, ABDO H",CORNAGA SUPER LAUNDRY,CORNAGA AVENUE,14-18 CORNAGA AVENUE,,11691,9176870397,"14 18 CORNAGA AVENUE
FAR ROCKAWAY, NY 11691
(40.600614338480966, -73.76256777468302)"
LAUNDRY,1211519,"COSMO'S LAUNDERAMA, INC.",,FIRST AVENUE,121 FIRST AVENUE,,10003,2122280886,"121 FIRST AVENUE
NEW YORK, NY 10003
(40.72723954313676, -73.985575060158)"
LAUNDRY,1214765,"BIRD & ALLIE'S LAUNDROMAT, INC",,6TH AVENUE,547 6TH AVENUE,,11215,7184997920,"547 6TH AVENUE
BROOKLYN, NY 11215
(40.664564355682785, -73.98678717595918)"
LAUNDRY,1216500,"LAUNDRY ON THIRD, INC.",,3RD AVENUE,8022 3RD AVENUE,,11209,7187453365,"8022 3RD AVENUE
BROOKLYN, NY 11209
(40.62766774738493, -74.02937918849194)"
LAUNDRY,1216551,WASHETERIA II CORP,,GREENPOINT AVENUE,44-24 GREENPOINT AVENUE,,11104,7189376872,"44 24 GREENPOINT AVENUE
SUNNYSIDE, NY 11104
(40.74489336663561, -73.92054134530679)"
LAUNDRY,1216559,"EZ MART, INC.",CLEAN MAX LAUNDRY SUPER CENTERS,BROADWAY,1065 BROADWAY,STORE# 3,11221,7184282220,"1065 BROADWAY
BROOKLYN, NY 11221
(40.694809771641516, -73.93134401413224)"
LAUNDRY,1216765,"L ONE LAUNDROMAT, INC",,CORONA AVENUE,98-20 CORONA AVENUE,,11368,7182719661,"98 20 CORONA AVENUE
CORONA, NY 11368
(40.749678220373596, -73.85304068857687)"
