Trade Code,Trade Description,Vendor Name,Address,City,State,Zip,Phone,Fax,Contact Person,MBE,WBE,LBE,>1M,Prequalified Date
09640,WOOD FLOORING,TAUB'S FLOOR COVERING OF STATEN IS.,24 WILLIAM STREET,STATEN ISLAND,NY,10304,718-727-5757,718-720-3095,Pamela Smieya,N,N,N,N,04/08/2013
09640,WOOD FLOORING,"V.A.L. FLOORS, INC.",555 Gotham Parkway,Carlstadt,NJ,07072,201-617-7900,201-617-0508,VITO LUPPINO,N,N,N,N,11/19/2015
,,,,,,,,,,,,,,
09650,RESILIENT FLOORING,A QUEST CORPORATION,159  42nd  Street,BROOKLYN,NY,11232,718-965-4866,718-965-4867,Tony Msallem,N,N,N,Y,08/21/2015
09650,RESILIENT FLOORING,"AIR TECH LAB, INC.",251 53RD STREET,BROOKLYN,NY,11220,718-439-0925,718-439-3245,Roland Dib,N,N,N,Y,08/30/2015
09650,RESILIENT FLOORING,"AMA CONSTRUCTION/ NY, INC.",11 Summerfield Place,Staten Island,NY,10303,718-415-8744,718-727-5464,Abdul Elchoum,N,N,N,N,02/28/2015
09650,RESILIENT FLOORING,"AMANDA FLOOR COVERINGS, LTD.",718 South Fulton Ave,Mount Vernon,NY,10550,914-699-0633,914-699-0660,Katrina Gomez,Y,N,N,N,10/18/2013
09650,RESILIENT FLOORING,Ametis Industries inc,130-23  229th street,laurelton,NY,11413,917-833-2620,718-525-0514,Ruth Harvey,Y,Y,N,N,07/14/2014
09650,RESILIENT FLOORING,ASBESTOLITH MANUFACTURING CORP.,257 KENT STREET,BROOKLYN,NY,11222,718-389-5550,718-389-5707,GEORGE D. HUNTINGT,N,N,N,N,08/30/2015
09650,RESILIENT FLOORING,Bay Ridge Star Construction Corp,539 Bay Ridge Parkway,Brooklyn,NY,11209,718-745-2484,718-745-2484,Khaled Abou Ahmed,N,N,N,N,05/06/2014
09650,RESILIENT FLOORING,"BENCHMARK CARPETS, INC.",465 Shore Rd,Long Beach,NY,11561,516-670-0000,516-670-0004,SCOTT SANDERS,N,N,N,N,11/07/2015
09650,RESILIENT FLOORING,BEST MADE FLOORS INC,158 ROSS ST BROOKLYN,NY,NY,11211,718-387-3483,718-384-7008,PINKY OSTREICHER,N,N,Y,N,05/22/2015
09650,RESILIENT FLOORING,"BITA, INC.",150 West End Avenue,New York,NY,10023,212-316-9000,212-380-6300,Fatemeh Modarres,N,Y,N,N,08/27/2013
09650,RESILIENT FLOORING,BLOOM CONSTRUCTION INC,269-20 UNION TURN PIKE,NEW HYDE PARK,NY,11040,718-831-1033,718-831-1944,DARSHAN SINGH,Y,N,N,N,06/01/2014
09650,RESILIENT FLOORING,CARPET FASHIONS FLOOR COVERINGS,501 Fifth Avenue,NEW YORK,NY,10017,212-683-1888,212-683-4074,William Seyler,N,N,N,N,06/15/2013
09650,RESILIENT FLOORING,CORPORATE CONSTRUCTION & PROJECT,1034 Sipp Avenue,Medford,NY,11763,631-730-6249,646-349-3050,Catherine Jallim,Y,Y,N,N,06/27/2015
09650,RESILIENT FLOORING,"D & S RESTORATION, INC.",20 CALIFORNIA AVENUE,PATERSON,NJ,07503,973-345-8020,973-345-8060,DUSKO JOLDZIC,N,N,N,Y,08/08/2015
09650,RESILIENT FLOORING,DERWYN CORP.,404-406 UTICA AVENUE,BROOKLYN,NY,11213,718-773-6998,718-773-7197,LLEWELLYN ANDERSON,Y,N,N,N,08/26/2014
09650,RESILIENT FLOORING,ELITE FLOORS INC,691 SAW MILL RIVER ROAD,YONKERS,NY,10710,914-965-2515,914-965-1235,Carol Duffy,N,N,N,N,06/15/2015
09650,RESILIENT FLOORING,"EMPIRE CONTROL ABATEMENT, INC.",14-32 123rd Street,College Point,NY,11356,718-961-9404,718-961-9408,Lorena Alexander,N,Y,N,Y,08/18/2014
09650,RESILIENT FLOORING,Excel Flooring Of Tri-State Inc.,855 Conklin Street,Farmingdale,NY,11735,516-293-3092,516-293-3070,Jeffrey Raifman,N,N,N,N,04/23/2015
09650,RESILIENT FLOORING,First Construction Zone Inc.,2820  West 8 Street,Brooklyn,NY,11224,718-840-8626,718-646-6136,Irina Klinova,N,N,N,N,05/04/2015
09650,RESILIENT FLOORING,Floor Expo LTD,3500  hampton Road,Oceanside,NY,11572,516-887-6824,516-809-7022,Jodi Albanese,N,N,N,N,09/25/2015
09650,RESILIENT FLOORING,Foxy Floors Corp,9 Kulick Road,Fairfield,NJ,07004,973-287-6216,973-287-6261,Lois Hatton,N,N,N,N,06/07/2014
09650,RESILIENT FLOORING,GEM QUALITY CORPORATION,5620 1st Avenue,Brooklyn,NY,11220,718-759-9277,718-759-9278,Irshad Ahmed,Y,N,N,N,09/29/2014
09650,RESILIENT FLOORING,GENESUS ONE ENTERPRISE INC.,43-24 54th Road,Maspeth,NY,11378,718-361-7516,718-361-7519,DAVID TURNER,Y,N,N,N,04/27/2013
09650,RESILIENT FLOORING,"HIGH PERFORMANCE FLOORS, INC.",40 Park Place,Lodi,NJ,07644,973-772-5001,973-772-1710,Guy Balzano,N,N,N,N,08/23/2013
09650,RESILIENT FLOORING,INNOV Remodeling & Contracting Inc.,149  Westchester Avenue,Port Chester,NY,10573,914-939-8100,914-939-8101,Rogerio S. Freitas,Y,Y,N,N,10/19/2015
09650,RESILIENT FLOORING,"INSIGNIA RENOVATIONS, INC.",7-19 151st  Place,Whitestone,NY,11357,718-746-2365,718-746-2368,Margaret Ventimigl,N,N,N,N,06/29/2013
09650,RESILIENT FLOORING,JAYSAN CONTRACTING CORP.,18 DELAWARE PLACE,HEMPSTEAD,NY,11550,516-459-0976,718-504-3612,SANDY SHILLINGFORD,Y,Y,Y,N,07/15/2014
09650,RESILIENT FLOORING,JOHN KNOPF FLOORING INC.,221 Washington St,Mt Vernon,NY,10553,914-633-0378,914-813-0588,Michele Camperleng,N,N,N,N,03/23/2013
09650,RESILIENT FLOORING,KAM Contracting of New York Inc,255 Executive Drive,Plainview,NY,11803,516-342-6255,516-342-6253,Lisa DePaola,N,N,N,N,02/22/2015
09650,RESILIENT FLOORING,"KNIGHT CONSTRUCTION, INC.",1921 Pilgrim Avenue,Bronx,NY,10465,347-400-1929,718-828-0466,Raul Javier,Y,N,Y,N,11/08/2013
09650,RESILIENT FLOORING,"L & M HOME IMPROVEMENT CO., LLC",867 Jaques Avenue,Rahway,NJ,07065,908-202-5662,732-381-2066,Larry D. Johnson,Y,N,N,N,09/09/2013
09650,RESILIENT FLOORING,L. KANNER FLOORING SYSTEMS INC.,224 West 35th Street,NEW YORK,NY,10001,212-564-6004,212-564-5399,LARRY KANNER,N,N,N,Y,08/05/2014
09650,RESILIENT FLOORING,LD Floors Inc.,8901  Shore Rd,Brooklyn,NY,11209,917-567-2407,718-630-5043,Lionel DeVaynes Jr,N,N,Y,N,09/19/2014
09650,RESILIENT FLOORING,M & M FLOORS OF NOSTRAND AVE INC.,2356  Nostrand Avenue,BROOKLYN,NY,11210,718-258-9784,718-338-7403,MARIA DeVAYNES,N,N,N,N,10/19/2013
09650,RESILIENT FLOORING,"M & N General Services, Inc.",919 81st Street,Brooklyn,NY,11228,718-745-1738,718-745-1783,Abdallah Njeim,N,N,N,Y,05/30/2015
09650,RESILIENT FLOORING,M I T BROTHERS CONSTRUCTION INC,42-32A  162nd STREET,FLUSHING,NY,11358,917-416-5577,718-886-6797,Frank Huang,Y,N,Y,N,04/16/2015
09650,RESILIENT FLOORING,MAXXUM CONSTRUCTION CORP.,2 BARK AVENUE,CENTRAL ISLIP,NY,11722,631-582-2155,631-582-2155,Michael A. Mahabee,Y,N,N,N,03/19/2015
09650,RESILIENT FLOORING,Minhas Construction Corp,156 Canal Street,Staten Island,NY,10304,917-517-0366,718-370-7008,Waqas Mahmood,Y,N,N,N,04/10/2015
09650,RESILIENT FLOORING,N.U.S. CONTRACTING COMPANY,49 Parkville Avenue,Brooklyn,NY,11230,718-435-5264,718-435-5211,Safdar Ali,Y,N,N,N,10/04/2014
09650,RESILIENT FLOORING,"NATIONAL INTERIORS, INC.",145 PALISADE STREET,DOBBS FERRY,NY,10522,914-478-9200,914-478-9199,Steve Keriakos,N,N,N,Y,09/07/2013
09650,RESILIENT FLOORING,NEW YORK GREEN BUILDERS INC,28-15 24th Avenue,Astoria,NY,11102,718-274-8000,718-274-9400,Saeed Erfani,N,N,Y,N,02/24/2015
09650,RESILIENT FLOORING,NEWTON CONTRACTING CO.,601 40th  Street,Brooklyn,NY,11232,917-365-1394,718-871-7688,Newton Decampos,Y,N,Y,N,06/10/2013
09650,RESILIENT FLOORING,P.K. Construction NY Inc.,53 20 65th place,maspeth,NY,11378,646-208-4178,718-606-8715,Michael McFadden,N,N,N,N,02/09/2014
09650,RESILIENT FLOORING,PRU FLOORING INC.,2413 Kingsland Avenue,Bronx,NY,10469,718-519-1987,718-405-6175,Frank Prudenti,N,N,N,N,08/11/2013
09650,RESILIENT FLOORING,"PYRAMID FLOOR COVERING, INC.",38 HARBOR PARK DRIVE,PORT WASHINGTON,NY,11050,516-932-7200,516-932-7216,Tammy Dreher,N,N,N,N,04/19/2014
09650,RESILIENT FLOORING,"R V P Flooring Systems, Inc.",35 Commerce Drive,Carmel,NY,10512,845-878-7787,845-878-7786,Pamela Ann Piccini,N,Y,N,N,10/20/2013
09650,RESILIENT FLOORING,Re:Source New Jersey Inc,ReSource New Jersey Inc 66 For,Denville,NJ,07834,973-625-0715,973-625-1487,Peter DeBenedetto,N,N,N,Y,11/09/2015
09650,RESILIENT FLOORING,"Reddy Builders, Inc",90-28 209 Street,Queens Village,NY,11428,347-493-0998,718-412-3241,Sekhar Reddy,Y,N,N,N,04/09/2015
09650,RESILIENT FLOORING,Robert S. Interiors Inc.,445 Beach 68th Street,Arverne,NY,11692,718-945-3229,718-945-0993,Andrew R. Robert,Y,N,N,N,05/20/2014
09650,RESILIENT FLOORING,RYANT ENTERPRISES CORP,45 WEST JEFRYN BLVD.,DEER PARK,NY,11729,631-595-1500,631-595-1501,Frank Capone,N,N,N,N,11/18/2014
09650,RESILIENT FLOORING,S & K Construction,539  E 89st,Brooklyn,NY,11236,347-247-5609,718-629-6222,Eric Pascal,Y,N,N,N,07/10/2015
09650,RESILIENT FLOORING,"SAI SERVICES, INC.",265 U.S. Highway 46,Totowa,NJ,07512,732-355-1395,973-837-8402,Babu Sanji,Y,N,N,N,04/08/2014
09650,RESILIENT FLOORING,"SHERLAND & FARRINGTON, INC.",253 W 28th Street,NEW YORK,NY,10001,212-206-7500,212-206-7517,Rachel Eschenasy,N,N,N,Y,03/11/2013
09650,RESILIENT FLOORING,"SIG CONTRACTING, CORP",1019 38th Street,Brooklyn,NY,11219,718-855-4756,347-823-2249,Izzy Goldberg,N,N,N,N,08/24/2014
09650,RESILIENT FLOORING,SILVESTRI CARPET,3200 RANDOLPH PLACE,BRONX,NY,10465,718-794-9014,718-794-0093,JOSEPH SILVESTRI,N,N,N,N,03/09/2015
09650,RESILIENT FLOORING,"SURFACESYS, INC.","4251 Old Route 22, Suite 7",Brewster,NY,10509,845-878-3924,845-878-3909,Jeffrey Caswell,N,N,N,N,02/02/2014
09650,RESILIENT FLOORING,TAUB'S FLOOR COVERING OF STATEN IS.,24 WILLIAM STREET,STATEN ISLAND,NY,10304,718-727-5757,718-720-3095,Pamela Smieya,N,N,N,N,04/08/2013
09650,RESILIENT FLOORING,"V.A.L. FLOORS, INC.",555 Gotham Parkway,Carlstadt,NJ,07072,201-617-7900,201-617-0508,VITO LUPPINO,N,N,N,N,11/19/2015
09650,RESILIENT FLOORING,"VRK CONSTRUCTION SERVICES, INC.",5623  226TH STREET,OAKLAND GARDENS,NY,11364,516-462-6278,718-224-8456,IMTIAZ AHMAD,Y,N,Y,N,12/16/2013
09650,RESILIENT FLOORING,WEBNEST CONSTRUCTION COMPANY,345 Litchfield Ave,Elmont,NY,11003,516-326-4515,516-328-2559,Shazia Anjum,Y,N,N,N,03/30/2015
,,,,,,,,,,,,,,
09680,CARPET,"BENCHMARK CARPETS, INC.",465 Shore Rd,Long Beach,NY,11561,516-670-0000,516-670-0004,SCOTT SANDERS,N,N,N,N,11/07/2015
09680,CARPET,CARPET FASHIONS FLOOR COVERINGS,501 Fifth Avenue,NEW YORK,NY,10017,212-683-1888,212-683-4074,William Seyler,N,N,N,N,06/15/2013
09680,CARPET,ELITE FLOORS INC,691 SAW MILL RIVER ROAD,YONKERS,NY,10710,914-965-2515,914-965-1235,Carol Duffy,N,N,N,N,06/15/2015
09680,CARPET,Excel Flooring Of Tri-State Inc.,855 Conklin Street,Farmingdale,NY,11735,516-293-3092,516-293-3070,Jeffrey Raifman,N,N,N,N,04/23/2015
09680,CARPET,Floor Expo LTD,3500  hampton Road,Oceanside,NY,11572,516-887-6824,516-809-7022,Jodi Albanese,N,N,N,N,09/25/2015
09680,CARPET,JOHN KNOPF FLOORING INC.,221 Washington St,Mt Vernon,NY,10553,914-633-0378,914-813-0588,Michele Camperleng,N,N,N,N,03/23/2013
09680,CARPET,L. KANNER FLOORING SYSTEMS INC.,224 West 35th Street,NEW YORK,NY,10001,212-564-6004,212-564-5399,LARRY KANNER,N,N,N,Y,08/05/2014
09680,CARPET,M & M FLOORS OF NOSTRAND AVE INC.,2356  Nostrand Avenue,BROOKLYN,NY,11210,718-258-9784,718-338-7403,MARIA DeVAYNES,N,N,N,N,10/19/2013
09680,CARPET,"NATIONAL INTERIORS, INC.",145 PALISADE STREET,DOBBS FERRY,NY,10522,914-478-9200,914-478-9199,Steve Keriakos,N,N,N,Y,09/07/2013
09680,CARPET,PRU FLOORING INC.,2413 Kingsland Avenue,Bronx,NY,10469,718-519-1987,718-405-6175,Frank Prudenti,N,N,N,N,08/11/2013
09680,CARPET,"PYRAMID FLOOR COVERING, INC.",38 HARBOR PARK DRIVE,PORT WASHINGTON,NY,11050,516-932-7200,516-932-7216,Tammy Dreher,N,N,N,N,04/19/2014
09680,CARPET,Re:Source New Jersey Inc,ReSource New Jersey Inc 66 For,Denville,NJ,07834,973-625-0715,973-625-1487,Peter DeBenedetto,N,N,N,Y,11/09/2015
09680,CARPET,RYANT ENTERPRISES CORP,45 WEST JEFRYN BLVD.,DEER PARK,NY,11729,631-595-1500,631-595-1501,Frank Capone,N,N,N,N,11/18/2014
09680,CARPET,"SHERLAND & FARRINGTON, INC.",253 W 28th Street,NEW YORK,NY,10001,212-206-7500,212-206-7517,Rachel Eschenasy,N,N,N,Y,03/11/2013
09680,CARPET,SILVESTRI CARPET,3200 RANDOLPH PLACE,BRONX,NY,10465,718-794-9014,718-794-0093,JOSEPH SILVESTRI,N,N,N,N,03/09/2015
09680,CARPET,TAUB'S FLOOR COVERING OF STATEN IS.,24 WILLIAM STREET,STATEN ISLAND,NY,10304,718-727-5757,718-720-3095,Pamela Smieya,N,N,N,N,04/08/2013
09680,CARPET,"V.A.L. FLOORS, INC.",555 Gotham Parkway,Carlstadt,NJ,07072,201-617-7900,201-617-0508,VITO LUPPINO,N,N,N,N,11/19/2015
,,,,,,,,,,,,,,
09700,WALL COVERING,711 NEW YORK PAINTING & DECORATING,41-12 24th Street,LONG ISLAND CITY,NY,11101,718-784-7775,718-784-1222,George Zelaya,N,N,N,N,07/19/2014
09700,WALL COVERING,"ALBERT PEARLMAN, INC.",60 EAST 42ND STREET,NEW YORK,NY,10165,212-687-5055,212-687-6228,Michelle Weiss,N,N,N,N,12/04/2015
09700,WALL COVERING,CREATIVE FINISHES LTD.,27 West 20th Street,NEW YORK,NY,10011,212-929-6920,212-929-7184,HILLARY KLEIN,N,Y,N,N,07/29/2013
09700,WALL COVERING,"Define USA, Inc.",50 Jericho Turnpike,Jericho,NY,11753,347-203-3125,718-482-9270,Zehra Elif Onural,N,Y,N,N,01/17/2016
09700,WALL COVERING,"ISLAND PAINTING, INC.",5-21 47TH ROAD,LONG ISLAND CITY,NY,11101,718-937-7878,718-706-6259,Peter Cafiero,N,N,N,N,11/05/2013
09700,WALL COVERING,JTC PAINTING & DECORATING CORP.,"141 West 28th Street, 6th Floo",NEW YORK,NY,10001,212-273-3711,212-273-3712,Paul Bennici,N,N,N,N,10/26/2013
09700,WALL COVERING,Kara Painting & Wallpapering Corp.,39  Royalston Lane,South Setauket,NY,11720,631-835-3222,631-846-6862,Sengul Karamehmeto,N,Y,N,N,08/04/2013
09700,WALL COVERING,"KP ORG INC OF QUALITY PAINTING, INC",1850 Pond Road,Ronkonkoma,NY,11779,631-285-7112,631-285-7116,Lorine Seewald,N,N,N,N,05/12/2014
09700,WALL COVERING,"NEW YORK CONSTRUCTION & RENOVATION, INC.",992 Coney Island Ave,BROOKLYN,NY,11230,718-421-7000,718-421-7007,CHONDARY N. AHMED,Y,N,N,N,08/10/2013
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
09800,SPECIAL COATINGS,Belt Painting of New York Corp.,1540 West Elizabeth Avenue,Linden,NJ,07036,908-862-8855,908-862-8469,Vinko Bon,N,N,N,N,12/15/2014
09800,SPECIAL COATINGS,Centron Enterprises LLC,1160 Route 22 West,mountainside,NJ,07092,908-232-0030,908-232-0032,Arthur Clemente,N,N,N,N,05/20/2014
09800,SPECIAL COATINGS,CREATIVE FINISHES LTD.,27 West 20th Street,NEW YORK,NY,10011,212-929-6920,212-929-7184,HILLARY KLEIN,N,Y,N,N,07/29/2013
09800,SPECIAL COATINGS,SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,11214,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,06/15/2014
,,,,,,,,,,,,,,
09900,PAINTING,"147TH STREET HOMES, INC",115-38 222nd Street,Cambria Heights,NY,11411,718-712-1862,888-818-3237,Geraldean Sartor,Y,Y,Y,N,04/29/2013
09900,PAINTING,2 SAAB CONSTRUCTION INC.,3084 Coney Island Ave.,Brooklyn,NY,11235,212-920-7620,718-332-3169,Imram  Alam,Y,N,N,N,12/12/2014
09900,PAINTING,711 NEW YORK PAINTING & DECORATING,41-12 24th Street,LONG ISLAND CITY,NY,11101,718-784-7775,718-784-1222,George Zelaya,N,N,N,N,07/19/2014
09900,PAINTING,A.M.P. CONSTRUCTION CORP.,22  Illinois Avenue,Bronxville,NY,10708,914-319-3989,914-346-5927,Patrick O'Neill,N,N,Y,N,11/23/2014
09900,PAINTING,ACCURATE CONTRACTING CORP.,750 Onderdonk Avenue,Ridgewood,NY,11385,718-384-6062,718-384-6063,Taip Redzovic,N,N,N,N,08/24/2013
09900,PAINTING,"ALBERT PEARLMAN, INC.",60 EAST 42ND STREET,NEW YORK,NY,10165,212-687-5055,212-687-6228,Michelle Weiss,N,N,N,N,12/04/2015
09900,PAINTING,Allstate Home Remodeling and General Construction,2914 Jerome Ave,Bronx,NY,10468,347-664-3404,718-584-7022,Jusuf (JOE),N,N,N,N,06/09/2014
09900,PAINTING,"AMA CONSTRUCTION/ NY, INC.",11 Summerfield Place,Staten Island,NY,10303,718-415-8744,718-727-5464,Abdul Elchoum,N,N,N,N,02/28/2015
09900,PAINTING,AMB Contractors Inc,2111 5th street,East Meadow,NY,11554,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,09/08/2013
09900,PAINTING,Ash Contracting Corp.,1434 East 89 Street,Brooklyn,NY,11236,718-531-2675,718-865-0853,Junior Ash,Y,Y,Y,N,11/22/2013
09900,PAINTING,"Ashnic Mechanical, Inc.",1306 Caffrey Avenue,Far Rockaway,NY,11691,347-338-3100,718-471-8633,Andre Watts,Y,N,N,N,03/09/2015
09900,PAINTING,Asphalt Markings & Athletic Coatings,119-02 20 Avenue,College Point,NY,11356,718-225-0694,718-886-1962,Donald Erdey Jr.,N,N,N,N,03/28/2015
09900,PAINTING,"BALCAN TECH, INC.",98-33 64th Ave,Rego Park,NY,11374,718-790-0793,718-606-1026,Daniela Opruta,N,Y,Y,N,01/14/2014
09900,PAINTING,Bay Ridge Star Construction Corp,539 Bay Ridge Parkway,Brooklyn,NY,11209,718-745-2484,718-745-2484,Khaled Abou Ahmed,N,N,N,N,05/06/2014
09900,PAINTING,Belt Painting of New York Corp.,1540 West Elizabeth Avenue,Linden,NJ,07036,908-862-8855,908-862-8469,Vinko Bon,N,N,N,N,12/15/2014
09900,PAINTING,BHW CONTRACTING INC.,401  Hanover Avenue,Staten Island,NY,10304,718-448-7333,718-448-7334,Amjed Parvez,Y,N,N,N,12/30/2013
09900,PAINTING,"BITA, INC.",150 West End Avenue,New York,NY,10023,212-316-9000,212-380-6300,Fatemeh Modarres,N,Y,N,N,08/27/2013
09900,PAINTING,"Blackstone Contracting Group, Inc.",7-05 152nd Street,Whitestone,NY,11357,631-901-8897,718-357-4254,Carlos Uribe,Y,N,N,N,12/03/2015
09900,PAINTING,BLOOM CONSTRUCTION INC,269-20 UNION TURN PIKE,NEW HYDE PARK,NY,11040,718-831-1033,718-831-1944,DARSHAN SINGH,Y,N,N,N,06/01/2014
09900,PAINTING,CAMBRIDGE CONSTRUCTION CORP.,359 MANHATTAN AVENUE,BROOKLYN,NY,11211,718-389-8700,718-349-2129,Vassilis Tsarouhas,N,N,Y,N,04/17/2013
09900,PAINTING,Care Free Alarms Inc,100  Sagamore Drive,Syosset,NY,11791,516-445-2765,516-558-7127,Jorge Ramirez,Y,N,N,N,03/29/2013
09900,PAINTING,Central Home Improvement 2 Corp,4440  Bedford Avenue,Brooklyn,NY,11229,646-372-1570,718-263-3117,Benyamin Waknin,N,N,Y,N,05/06/2013
09900,PAINTING,CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,11234,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,09/21/2013
09900,PAINTING,"Citywide Building Restoration, Inc.",844 Castleton Avenue,Staten Island,NY,10310,718-494-6200,718-981-8310,Munzam Raja,N,N,N,N,03/03/2013
09900,PAINTING,"Construction Force Services, Inc",30-64 Whitestone Expressway,Flushing,NY,11354,718-762-6333,718-961-5158,David Terlinsky,N,N,N,N,04/22/2013
09900,PAINTING,CORPORATE CONSTRUCTION & PROJECT,1034 Sipp Avenue,Medford,NY,11763,631-730-6249,646-349-3050,Catherine Jallim,Y,Y,N,N,06/27/2015
09900,PAINTING,CREATIVE FINISHES LTD.,27 West 20th Street,NEW YORK,NY,10011,212-929-6920,212-929-7184,HILLARY KLEIN,N,Y,N,N,07/29/2013
09900,PAINTING,Crowns Point Painting & Decorating Inc.,25 Upperdrive,Huntington,NY,11743,631-351-6077,631-351-4014,Glenford Shanghie,N,N,N,N,03/24/2013
09900,PAINTING,"CTP PAINTING, INC.",44 yuma lane,east islip,NY,11730,631-574-7783,631-650-0886,chris Zec,N,N,N,N,05/17/2015
09900,PAINTING,"Define USA, Inc.",50 Jericho Turnpike,Jericho,NY,11753,347-203-3125,718-482-9270,Zehra Elif Onural,N,Y,N,N,01/17/2016
09900,PAINTING,DOUBLE M CONSTRUCTION INC.,2021 57th STREET,BROOKLYN,NY,11204,718-513-6869,718-513-6868,Mark Wereszczynski,N,N,Y,N,05/12/2013
09900,PAINTING,DRAGAN-DJORDJE CONSTRUCT. CORP.,71-26 67TH STREET,GLENDALE,NY,11385,718-417-6753,718-417-6753,DRAGAN BOSCIC,N,N,Y,N,05/06/2014
09900,PAINTING,Dynamic Construction Company,"1149 East 34th Street, 2nd Flo",Brooklyn,NY,11210,646-236-5359,718-758-2767,Ziaur Bhuiyan,Y,N,N,N,08/18/2014
09900,PAINTING,Earth Construction Corp.,213-08 99 Avenue,Queens Village,NY,11429,718-479-5200,718-479-1040,Ioanna Karageorgio,N,Y,N,Y,01/08/2016
09900,PAINTING,Eastern Empire Contracting Inc.,79-26 256 Street,Floral Park,NY,11004,718-470-9806,718-831-5458,Pritan Singh,Y,N,N,N,07/01/2013
09900,PAINTING,"Easy Group Contracting, Inc.",8 Lincoln Blvd,Bethpage,NY,11714,516-554-9389,516-558-1158,Antoine Nassour,N,N,Y,N,11/16/2013
09900,PAINTING,Elite Partitions Plus Inc.,761-13 Coates Avenue,Holbrook,NY,11741,631-285-7222,212-532-6678,Catherine Guida,N,N,N,N,12/13/2015
09900,PAINTING,EMPIRE COMMERCIAL CORP,126-30 37th Avenue,Flushing,NY,11368,718-458-4898,718-899-4404,Ralph Paterno,N,N,N,N,09/27/2014
09900,PAINTING,"EMPIRE CONTROL ABATEMENT, INC.",14-32 123rd Street,College Point,NY,11356,718-961-9404,718-961-9408,Lorena Alexander,N,Y,N,Y,08/18/2014
09900,PAINTING,EUROPEAN CRAFT INC.,48 Rose Avenue,Great Neck,NY,11201,718-366-6466,718-366-6454,Alireza Moslem,N,N,Y,N,06/22/2014
09900,PAINTING,Everlast Solutions Corp.,554 Fairview Avenue,Ridgewood,NY,11385,718-366-0661,718-366-6980,Jorge Reinoso,Y,N,N,N,03/01/2015
09900,PAINTING,F & S General Construction Inc.,245  Newkirk Ave,Brooklyn,NY,11230,212-532-1032,212-233-4342,Mohammad Amr,Y,N,Y,N,11/01/2013
09900,PAINTING,FAXA INC,6504  Smith Avenue,North Bergen,NJ,07047,917-731-0124,201-868-8044,francisco Cifuente,Y,N,N,N,09/01/2013
09900,PAINTING,First Construction Zone Inc.,2820  West 8 Street,Brooklyn,NY,11224,718-840-8626,718-646-6136,Irina Klinova,N,N,N,N,05/04/2015
09900,PAINTING,GENESUS ONE ENTERPRISE INC.,43-24 54th Road,Maspeth,NY,11378,718-361-7516,718-361-7519,DAVID TURNER,Y,N,N,N,04/27/2013
09900,PAINTING,Golden Development & Construction Corp.,26 Court Street,Brooklyn,NY,11242,718-875-1690,718-404-0176,Anthony Clouden,Y,N,N,N,02/26/2016
09900,PAINTING,"Hannah Services, Inc.",247 West 37th,New York,NY,10018,917-295-8731,917-677-7133,Mark B. Rogers,Y,N,N,N,05/24/2014
09900,PAINTING,"Harman Contracting Services, Inc.",11 Spruce Place,Melville,NY,11747,917-592-3875,516-342-5333,Amarjit Malhi,Y,N,N,N,05/25/2013
09900,PAINTING,HD HVAC of NY Inc,119-14  14th road,college point,NY,11356,718-321-7401,718-321-7528,Young G Seo,Y,N,N,N,05/29/2015
09900,PAINTING,"I.S.M. ELECTRIC, INC.",249 52nd Street,Brooklyn,NY,11220,718-439-0049,718-439-0069,Ralph Ismaeil,N,N,N,Y,04/26/2013
09900,PAINTING,"ICON CONTRACTING OF NY, INC.",1429 68TH STREET,BROOKLYN,NY,11219,917-642-9717,718-983-0195,JOHN PAVIADAKIS,N,N,N,N,12/29/2013
09900,PAINTING,INNOV Remodeling & Contracting Inc.,149  Westchester Avenue,Port Chester,NY,10573,914-939-8100,914-939-8101,Rogerio S. Freitas,Y,Y,N,N,10/19/2015
09900,PAINTING,"Innovators Service Company, LLC",2504 Olinville Ave,Bronx,NY,10467,718-369-7411,718-228-6547,Edward Canfield,Y,N,Y,N,05/29/2015
09900,PAINTING,"INSIGNIA RENOVATIONS, INC.",7-19 151st  Place,Whitestone,NY,11357,718-746-2365,718-746-2368,Margaret Ventimigl,N,N,N,N,06/29/2013
09900,PAINTING,"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,11377,718-651-1342,718-476-1375,EMERSON VIDAL,Y,N,Y,N,11/04/2014
09900,PAINTING,"ISLAND PAINTING, INC.",5-21 47TH ROAD,LONG ISLAND CITY,NY,11101,718-937-7878,718-706-6259,Peter Cafiero,N,N,N,N,11/05/2013
09900,PAINTING,IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,11374,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,07/27/2015
09900,PAINTING,JAYSAN CONTRACTING CORP.,18 DELAWARE PLACE,HEMPSTEAD,NY,11550,516-459-0976,718-504-3612,SANDY SHILLINGFORD,Y,Y,Y,N,07/15/2014
