BORO,BLOCK,LOT,PARCEL_NAME,PARCEL_ADDRESS,JURIS,Jurisdiction Description,RPAD,RPAD_DESCRIPTION,PROP_FRONT,PROP_DEPTH,PROP_SQFT,IRREG,BLD_FRONT,BLD_DEPTH,BLD_SQFT,NUM_BLD,FLOORS,CD,COUNCIL_DISTRICT,COUNCILMEMBER_NAME,PR_ZONE,OV_ZONE,SD_ZONE,BBL,WATERFRONT,URBAN RENEWAL SITE,Agency,Owned/Leased,Primary Use Text,Final Commitment Text,Agreement (Lease-Out)
4,13031,136,,218 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,4,100,400,,,,,,,13,31,"JAMES SANDERS, JR",R3A,,,4130310136,,,DCAS,O,NO USE-VACANT LAND,,
4,13038,146,,181 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V1,VACANT LAND,1,101,102,,,,,,,12,31,"JAMES SANDERS, JR",R3-2,,,4130380146,,,DCAS,O,NO USE-VACANT LAND,,
4,13039,23,,182 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,1,203,203,,,,,,,12,31,"JAMES SANDERS, JR",R3-2,,,4130390023,,,DCAS,O,NO USE-VACANT LAND,,
4,13047,101,,180 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,1,286,310,,,,,,,12,31,"JAMES SANDERS, JR",R3-2,,,4130470101,,,DCAS,O,NO USE-VACANT LAND,,
4,13051,133,,143 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V0,VACANT LAND,2,79,160,,,,,,,12,31,"JAMES SANDERS, JR",R3-2,,,4130510133,,,DCAS,O,NO USE-VACANT LAND,,
4,13057,56,SPRINGFIELD GARDEN HS & AF,143-10 SPRINGFIELD BOULEVARD,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,430,999,550000,I,282,575,285170,1,3,12,31,"JAMES SANDERS, JR",R3-2,,,4130570056,,,EDUC,O,ACADEMIC HIGH SCHOOL,,
4,13067,16,,222 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,49,199,11000,I,,,,,,13,31,"JAMES SANDERS, JR",R3X,,,4130670016,,,DOT,O,ROAD/HIGHWAY,,
4,13068,28,,224 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,49,200,9800,,,,,,,13,31,"JAMES SANDERS, JR",R3X,,,4130680028,,,DOT,O,ROAD/HIGHWAY,,
4,13071,66,,224 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,6,100,600,,,,,,,13,31,"JAMES SANDERS, JR",R3X,,,4130710066,,,DCAS,O,NO USE-VACANT LAND,,
4,13071,73,PROSPECT COURT,224 STREET,DOT,DEPT OF TRANSPORTATION,V0,VACANT LAND,51,100,5117,,,,,,,13,31,"JAMES SANDERS, JR",R3X,,,4130710073,,,DOT,O,ROAD/HIGHWAY,,
4,13101,44,,135 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V0,VACANT LAND,43,28,1218,,,,,,,13,31,"JAMES SANDERS, JR",R3A,,,4131010044,,,DCAS,O,NO USE-VACANT LAND,,
4,13102,1,PUMPING STATION #56,222 STREET,DEP,DEPT OF ENVIRONMENTAL PROTECTION,U9,UTILITY BUREAU PROPS/MISC,166,195,32370,,,,,2,,13,31,"JAMES SANDERS, JR",R3A,C2-3,,4131020001,,,DEP,O,PUMPING STATION,,
4,13105,7,LAURELTON BRANCH,134-26  225 STREET,QPL,QUEENS PUBLIC LIBRARY,P8,LIBRARY,80,157,14700,I,69,130,9100,1,1,13,31,"JAMES SANDERS, JR",R3A,,,4131050007,,,QPL,O,BRANCH LIBRARY,,
4,13118,127,,223 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,1,100,110,,,,,,,13,31,"JAMES SANDERS, JR",R2,,,4131180127,,,DCAS,O,NO USE-VACANT LAND,,
4,13143,214,,140 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V0,VACANT LAND,7,48,336,,,,,,,13,31,"JAMES SANDERS, JR",R3X,,,4131430214,,,DCAS,O,NO USE-VACANT LAND,,
4,13170,12,PS 156 & PLAYGROUND,229-02  137 AVENUE,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,500,200,100000,,180,100,79200,1,3,13,31,"JAMES SANDERS, JR",R2A,,,4131700012,,,EDUC,O,ELEMENTARY SCHOOL,,
4,13197,1,SOUTHERN PARKWAY,0 SOUTH CONDUIT BOULEVARD,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,264,360,1225000,I,,,,,,13,31,"JAMES SANDERS, JR",PARK,,,4131970001,,,PARKS,O,PARK,,
4,13197,150,SOUTHERN PARKWAY MEDIAN ADDITI,SOUTH CONDUIT B,PARKS,DEPT OF PARKS & RECREATION,V9,VACANT LAND/MISC,57,100,5700,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4131970150,,,PARKS,O,PARK,,
4,13222,1,PS 38 & PLAYGROUND,135-21  241 STREET,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,460,200,92000,,226,59,13334,1,2,13,31,"JAMES SANDERS, JR",R2,,,4132220001,,,EDUC,O,ELEMENTARY SCHOOL,,
4,13227,11,,135 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V1,VACANT LAND,20,102,2027,I,,,,,,13,31,"JAMES SANDERS, JR",R2,,,4132270011,,,DCAS,O,NO USE-VACANT LAND,,
4,13231,47,LAURELTON PLAYGROUND,BROOKVILLE BOUL,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,128,154,21760,I,25,45,1125,1,1,13,31,"JAMES SANDERS, JR",PARK,,,4132310047,,,DOT,O,ROAD/HIGHWAY,,
4,13231,47,LAURELTON PLAYGROUND,BROOKVILLE BOUL,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,128,154,21760,I,25,45,1125,1,1,13,31,"JAMES SANDERS, JR",PARK,,,4132310047,,,PARKS,O,PARK,,
4,13264,2,BROOKVILLE YARD,SUNRISE HIGHWAY,DOT,DEPT OF TRANSPORTATION,U7,"TRANSPORTATION, PUBLIC OWNERSHIP",240,832,199680,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4132640002,,,DOT,O,OTHER TRANS FACILITY,,
4,13264,18,ROSEDALE FIELD,E&W SIDES FRAN LEWIS BVD,DOT,DEPT OF TRANSPORTATION,Z2,PUBLIC PARKING AREAS,519,142,,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,C1-3,,4132640018,,,DOT,O,MUNICPL PKNG-OUTDOOR,,
4,13265,1,,SOUTH CONDUIT B,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,U9,UTILITY BUREAU PROPS/MISC,125,880,,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4132650001,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
4,13265,13,,,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,U9,UTILITY BUREAU PROPS/MISC,80,750,,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,C1-3,,4132650013,,,DCAS,O,NO USE-VACANT LAND,,
4,13265,16,,SOUTH CONDUIT AVENUE,DOT,DEPT OF TRANSPORTATION,Z2,PUBLIC PARKING AREAS,150,970,151565,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,C1-3,,4132650016,,,DOT,O,MUNICPL PKNG-OUTDOOR,,
4,13265,20,ROSEDALE FIELD ENTRANCE/EXIT,0,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,50,685,34250,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,C1-3,,4132650020,,,DOT,O,ROAD/HIGHWAY,,
4,13265,30,QUEENS SOUTH TASK FORCE,244-04 NORTH CONDUIT AVENUE,NYPD,POLICE DEPARTMENT,Y2,GOV'T INSTALLATIONS/POLICE DEPT,751,176,126929,,,,19024,1,,13,31,"JAMES SANDERS, JR",R3-2,,,4132650030,,,NYPD,O,POLICE STATION,,
4,13265,50,ROSEDALE FIELD ENTRANCE/EXIT,0,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,50,340,17000,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4132650050,,,DOT,O,ROAD/HIGHWAY,,
4,13265,60,,NORTH CONDUIT AVENUE,DOT,DEPT OF TRANSPORTATION,Z2,PUBLIC PARKING AREAS,396,93,30560,,,,,,,13,,,R3-2,,,4132650060,,,DOT,O,MUNICPL PKNG-OUTDOOR,,
4,13265,70,,SOUTH CONDUIT AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,50,741,36793,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4132650070,,,DCAS,O,NO USE-VACANT LAND,,
4,13265,216,,NORTH CONDUIT AVENUE,DOT,DEPT OF TRANSPORTATION,Z2,PUBLIC PARKING AREAS,,,728,I,,,,,,13,,,R3-2,,,4132650216,,,DOT,O,MUNICPL PKNG-OUTDOOR,,
4,13266,39,LAND UNDER SUNRISE HIGHWAY,SOUTH CONDUIT B,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,U9,UTILITY BUREAU PROPS/MISC,103,362,,I,,,,,,13,27,"LEROY G. COMRIE, JR",R3-2,,,4132660039,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
4,13286,155,,175 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,60,125,7504,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4132860155,,,DOT,O,ROAD/HIGHWAY,,
4,13287,146,,175 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,6,67,224,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4132870146,,,DCAS,O,NO USE-VACANT LAND,,
4,13307,91,SPRINGFIELD GARDENS RESIDENCE,146-80 GUY R BREWER BOULEVARD,DHS,DEPT OF HOMELESS SERVICES,N2,"HOME/INDIGENT KIDS,AGED,HOMELESS",335,93,46370,I,320,75,21000,1,2,13,31,"JAMES SANDERS, JR",R3-2,,,4133070091,,,DHS,O,TRANSL HSG - FAMILY,,
4,13329,30,IS 231 ADDITION,144 ROAD,EDUC,DEPT OF EDUCATION,V9,VACANT LAND/MISC,65,100,13200,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133290030,,,EDUC,O,NO USE-VACANT LAND,,
4,13331,1,"IS 231,TANDM PS 251 & PLGD",145-00 SPRINGFIELD BOULEVARD,JOP,JOINTLY OWNED PLAYGROUND,W1,PUBLIC ELEMENTARY JR & SR HS,226,744,175127,I,479,159,160000,2,3,13,31,"JAMES SANDERS, JR",R3-2,,,4133310001,,,EDUC,O,EDUCATIONAL FACILITY,,
4,13331,1,"IS 231,TANDM PS 251 & PLGD",145-00 SPRINGFIELD BOULEVARD,JOP,JOINTLY OWNED PLAYGROUND,W1,PUBLIC ELEMENTARY JR & SR HS,226,744,175127,I,479,159,160000,2,3,13,31,"JAMES SANDERS, JR",R3-2,,,4133310001,,,PARKS,O,PLAYGROUND,,
4,13342,44,,178 PLACE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,1,90,150,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133420044,,,DCAS,O,NO USE-VACANT LAND,,
4,13342,58,,145 DRIVE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,10,89,890,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133420058,,,DCAS,O,NO USE-VACANT LAND,,
4,13344,28,180TH STREET,BED OF 180TH STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,46,100,4756,I,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133440028,,,DOT,O,ROAD/HIGHWAY,,
4,13344,32,,17924 145 DRIVE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,26,100,2605,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133440032,,,DCAS,O,NO USE-VACANT LAND,,
4,13346,62,,0  181 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,50,100,5000,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133460062,,,DOT,O,ROAD/HIGHWAY,,
4,13346,85,,0  182 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,50,100,5000,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133460085,,,DOT,O,ROAD/HIGHWAY,,
4,13353,20,PS 52 & PLAYGROUND,14602 NEW YORK BOULEVARD,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,200,485,97000,,65,185,69000,1,4,13,31,"JAMES SANDERS, JR",R3-2,,,4133530020,,,EDUC,O,ELEMENTARY SCHOOL,,
4,13355,50,,181 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,50,100,5000,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133550050,,,DOT,O,ROAD/HIGHWAY,,
4,13355,70,,182 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,50,100,5000,,,,,,,13,31,"JAMES SANDERS, JR",R3-2,,,4133550070,,,DOT,O,ROAD/HIGHWAY,,
4,13361,2,SPRINGFIELD PARK,145 ROAD,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,478,335,35167,I,,,,,,13,31,"JAMES SANDERS, JR",PARK,,,4133610002,,,PARKS,O,COMMUNITY PARK,,
4,13361,100,SPRINGFIELD PARK,SPRINGFIELD BLV,JOINT,JOINT JURIS AMONG CITY AGENCIES,Q1,PARKS,263,1326,680000,I,45,90,100,1,1,13,31,"JAMES SANDERS, JR",PARK,,,4133610100,,,DOT,O,ROAD/HIGHWAY,,
4,13361,100,SPRINGFIELD PARK,SPRINGFIELD BLV,JOINT,JOINT JURIS AMONG CITY AGENCIES,Q1,PARKS,263,1326,680000,I,45,90,100,1,1,13,31,"JAMES SANDERS, JR",PARK,,,4133610100,,,PARKS,O,COMMUNITY PARK,,
4,13361,150,SPRINGFIELD PARK,SPRINGFIELD BLV,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,292,286,130000,I,,,,,,13,31,"JAMES SANDERS, JR",PARK,,,4133610150,,,PARKS,O,COMMUNITY PARK,,
4,13361,200,"ENG 311, LAD 158",145-50 SPRINGFIELD BOULEVARD,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,50,108,5433,,32,89,5696,1,2,13,31,"JAMES SANDERS, JR",R3-2,,,4133610200,,,FIRE,O,FIREHOUSE,,
4,13413,47,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,59,71,5083,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134130047,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
4,13414,7,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,68,74,2500,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134140007,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
4,13414,25,,182 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,83,2483,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134140025,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
4,13414,26,, 182 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,70,51,1244,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134140026,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
4,13419,1,,18112 150 DRIVE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,20,100,2000,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134190001,,,DCAS,O,NO USE-VACANT LAND,,
4,13419,30,,18102 150 DRIVE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,213,92,12370,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134190030,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
4,13420,8,,ROCKAWAY BOULEV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,137,94,4700,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134200008,,,DCAS,O,NO USE-VACANT LAND,,
4,13427,42,,184 STREET,DOT,DEPT OF TRANSPORTATION,V9,VACANT LAND/MISC,39,1,39,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134270042,,,DOT,O,ROAD/HIGHWAY,,
4,13428,2,SPRINGFIELD PARK,SPRINGFIELD BLV,PARKS,DEPT OF PARKS & RECREATION,V9,VACANT LAND/MISC,577,598,256000,I,,,,,,13,31,"JAMES SANDERS, JR",PARK,,,4134280002,,,PARKS,O,COMMUNITY PARK,,
4,13430,2,PARISI & SON CONSTRUCTION,14909 183 STREET,HPD,DEPT OF HOUSING PRESERVATION & DEVELOPMENT,E2,WAREHSE/FIREPROF/2 STORIES&OVER,738,847,467383,I,308,192,305980,1,1,13,31,"JAMES SANDERS, JR",M1-1,,,4134300002,,,HPD,O,NO USE-RES STRUCTURE,FINAL COMMITMNT-DISP,
4,13430,2,PARISI & SON CONSTRUCTION,14909 183 STREET,HPD,DEPT OF HOUSING PRESERVATION & DEVELOPMENT,E2,WAREHSE/FIREPROF/2 STORIES&OVER,738,847,467383,I,308,192,305980,1,1,13,31,"JAMES SANDERS, JR",M1-1,,,4134300002,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,6,,SPRINGFIELD BLVD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,124,70,4437,I,,,,,,13,,,M1-1,,,4134320006,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,20,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,20,100,1567,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320020,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,21,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,100,3600,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320021,,,EDC,O,NO USE,FINAL COMMITMNT-DISP,
4,13432,21,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,100,3600,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320021,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,23,,150 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,100,4000,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320023,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,23,,150 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,100,4000,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320023,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,26,,150 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,100,4000,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320026,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,26,,150 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,100,4000,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320026,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,28,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,95,3800,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320028,,,EDC,O,NO USE,FINAL COMMITMNT-DISP,
4,13432,28,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,95,3800,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320028,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,30,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,95,3800,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320030,,,EDC,O,NO USE,FINAL COMMITMNT-DISP,
4,13432,30,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,95,3800,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320030,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,32,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,80,95,7600,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320032,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,32,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,80,95,7600,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320032,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,36,SPRINGFIELD GARDENS IND PARK,SPRINGFIELD BLV,EDC,ECONOMIC DEVELOPMENT CORPORATION,V9,VACANT LAND/MISC,40,95,3325,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320036,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,40,SPRINGFIELD GARDENS IND PARK,150 ROAD,EDC,ECONOMIC DEVELOPMENT CORPORATION,V9,VACANT LAND/MISC,40,95,3800,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320040,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,46,SPRINGFIELD GARDENS IND PARK,150 ROAD,EDC,ECONOMIC DEVELOPMENT CORPORATION,V9,VACANT LAND/MISC,40,95,3800,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320046,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,49,SPRINGFIELD GARDENS IND PARK,183-15 150 ROAD,EDC,ECONOMIC DEVELOPMENT CORPORATION,V9,VACANT LAND/MISC,80,95,7600,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320049,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,53,SPRINGFIELD GARDENS IND PARK,183-15 150 ROAD,EDC,ECONOMIC DEVELOPMENT CORPORATION,V9,VACANT LAND/MISC,80,95,7600,,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320053,,,EDC,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
4,13432,59,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V1,VACANT LAND,6,86,3230,I,,,,,,13,,,M1-1,,,4134320059,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,65,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V1,VACANT LAND,47,40,1939,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320065,,,DCAS,O,NO USE-VACANT LAND,,
4,13432,67,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,12,500,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134320067,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,2,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,45,63,1350,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330002,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,5,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,100,88,3850,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330005,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,10,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,80,88,7840,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330010,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,15,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,60,118,7500,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330015,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,20,,150 ROAD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,40,94,3290,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330020,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,23,,SPRINGFIELD BOULEVARD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,100,93,9700,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330023,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,29,,SPRINGFIELD BOULEVARD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,100,88,7200,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330029,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,34,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,74,67,2525,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330034,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,35,,SPRINGFIELD BLVD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,84,72,2900,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330035,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,36,,SPRINGFIELD BOULEVARD,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,174,150,11150,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330036,,,DCAS,O,NO USE-VACANT LAND,,
4,13433,41,,SPRINGFIELD BLV,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,7,10,30,I,,,,,,13,31,"JAMES SANDERS, JR",M1-1,,,4134330041,,,DCAS,O,NO USE-VACANT LAND,,
