TYPE,BUS NAME,MAILING OFFICE,MAIL CITY,MSTAT,COMP PHONE,Location 1
CL.2-EXEMPT,ENERGY INTERIOR DEMO INC,25-37  36TH STREET,ASTORIA,NY,(718) 267-8434,"25 37 36TH STREET
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
CL.2-EXEMPT,ENVIRONMENTAL TRANSPORT GROUP INC.,P.O. BOX 296,FLANDERS,NJ,(800) 598-3844,"296 FLANDERS
NJ 07836
(40.85141244672707, -74.7068908068652)"
CL.2-EXEMPT,ERIN CONSTRUCTION & DEVELOPMENT CO INC,512 CHERRY LANE,FLORAL PARK,NY,(516) 616-4610,"512 CHERRY LANE
FLORAL PARK, NY 11001
(40.73302135287053, -73.69567993503539)"
CL.2-EXEMPT,ERIN ISLE CONSTRUCTION INC.,78 HOLLAND AVENUE,FLORAL PARK,NY,(516) 616-4282,"78 HOLLAND AVENUE
FLORAL PARK, NY 11001
(40.73210487531526, -73.70240553279228)"
CL.2-EXEMPT,ERNIE TRUCKING,1841 CENTRAL PARK AVENUE #15B,YONKERS,NY,(914) 337-9224,"1841 CENTRAL PARK AVENUE
YONKERS, NY 10710
(40.95917514241722, -73.84182346721273)"
CL.2-EXEMPT,ERY CONSTRUCTION INC.,47 LIBERTY AVE,STATEN ISLAND,NY,(718) 987-9802,"47 LIBERTY AVE
STATEN ISLAND, NY 10304
(40.58945471690121, -74.09940603084492)"
CL.2-EXEMPT,EUROSTRUCT INC.,33-35 SOUTH 8 STREET,BROOKLYN,NY,(718) 599-0031,"33 35 SOUTH 8 STREET
BROOKLYN, NY 11211
(40.711589765255496, -73.95817675075642)"
CL.2-EXEMPT,EXCEL INTERIOR RENOVATIONS LLC.,30 LONGWORTH AVENUE,DIX HILLS,NY,(718) 418-5214,"30 LONGWORTH AVENUE
DIX HILLS, NY 11746
(40.77656735644388, -73.33788333465611)"
CL.2-EXEMPT,"EXPEDITE TRUCKING & CONTAINER SERVICES, LLC.",73-18 69TH PLACE,GLENDALE,NY,(718) 896-3000,"73 18 69TH PLACE
GLENDALE, NY 11385
(40.70122489161548, -73.88334858436963)"
CL.2-EXEMPT,F & L CONTRACTORS LLC.,59 28 70 STREET,MASPETH,NY,(718) 326-2481,"59 28 70 STREET
MASPETH, NY 11378
(40.72145310497689, -73.90854350068196)"
CL.2-EXEMPT,"F&Y MUNOZ TRUCKING, INC.",51 MARCY STREET,BLOOMFIELD,NJ,(347) 371-2465,"51 MARCY STREET
BLOOMFIELD, NJ 07003
(40.80766591221703, -74.18706816082266)"
CL.2-EXEMPT,F. JAYA TRUCKING LLC,39 SAWMILL RD,WARREN,NJ,(973) 484-5698,"39 SAWMILL RD
WARREN, NJ 07059
(40.64581492660392, -74.49786486092842)"
CL.2-EXEMPT,F.T.I. TRUCK CORP,P.O. BOX 5706 76,WHITESTONE,NY,(718) 746-0714,"76 WHITESTONE
NY 11357
(40.78628404147537, -73.81123206101074)"
CL.2-EXEMPT,FALCONE CONSTRUCTION LLC.,145 WILLOW AVE.,STATEN ISLAND,NY,(718) 273-8665,"145 WILLOW AVE
STATEN ISLAND, NY 10305
(40.617215247355674, -74.07380227086834)"
CL.2-EXEMPT,FAYZO MASONRY INC.,3088 HYLAN BLVD,STATEN ISLAND,NY,(718) 979-4536,"3088 HYLAN BLVD
STATEN ISLAND, NY 10306
(40.55947033257916, -74.12291589421987)"
CL.2-EXEMPT,FAZTEC INDUSTRIES,38 KINSEY PLACE 2ND FLOOR,STATEN ISLAND,NY,(718) 494-1600,"38 KINSEY PLACE
STATEN ISLAND, NY 10303
(40.62855855522381, -74.16971675426345)"
CL.2-EXEMPT,"FCV SEWER & WATER, INC.",895 ZEREGA AVENUE,BRONX,NY,(718) 892-9149,"895 ZEREGA AVENUE
BRONX, NY 10473
(40.82618535771257, -73.84343283314871)"
CL.2-EXEMPT,FERRARA EQUIPMENT INC.,160 08 CRYDERS LANE,WHITESTONE,NY,(718) 746-3599,"160 08 CRYDERS LANE
WHITESTONE, NY 11357
(40.78628404147537, -73.81123206101074)"
CL.2-EXEMPT,FINEST CONTAINER & DEMOLITION LLC.,165 CROSSFIELD AVENUE,STATEN ISLAND,NY,(718) 356-4050,"165 CROSSFIELD AVENUE
STATEN ISLAND, NY 10312
(40.55841025990621, -74.17553602953394)"
CL.2-EXEMPT,FIORELLO LANDSCAPING INC.,83 AMSTERDAM AVENUE,STATEN ISLAND,NY,(800) 472-3680,"83 AMSTERDAM AVENUE
STATEN ISLAND, NY 10314
(40.60254818621634, -74.16483103620787)"
CL.2-EXEMPT,FIORIBELLO HOMES LLC.,30 LEDYARD PL.,STATEN ISLAND,NY,(718) 980-6501,"30 LEDYARD PL
STATEN ISLAND, NY 10305
(40.595624888140904, -74.08345212077064)"
CL.2-EXEMPT,FIVE BROTHERS TRUCKING CORP.,1818 FALMOUTH AVENUE,NEW HYDE PARK,NY,(516) 352-7868,"1818 FALMOUTH AVENUE
NEW HYDE PARK, NY 11040
(40.74306761085245, -73.67290777023123)"
CL.2-EXEMPT,FLAVIO AGUIRRE CORP,"699 BROADWAY, 3RD FL",NEWARK,NJ,(973) 332-0309,"699 BROADWAY
NEWARK, NJ 07104
(40.77351865476453, -74.16054715417857)"
CL.2-EXEMPT,FLORENCE CONSTRUCTION CORPORATION,P.O. BOX 195,ST.JAMES,NY,(631) 584-4460,"195 ST
JAMES, NY 11780
(40.88560344244496, -73.18155600040905)"
CL.2-EXEMPT,FLYNN CONTRACTING LTD,258 RATHBUN AVENUE,STATEN ISLAND,NY,(347) 393-8008,"258 RATHBUN AVENUE
STATEN ISLAND, NY 10312
(40.5442222201326, -74.18462801880591)"
CL.2-EXEMPT,FORKOSH CONSTRUCTION CO. INC.,400 BROOME STREET 11TH FL,NEW YORK,NY,(212) 219-3800,"400 BROOME STREET
NEW YORK, NY 10013
(40.7207289890811, -73.9973467306571)"
CL.2-EXEMPT,FORTUNE INTERIOR DISMANTLING CORP.,1034 HUDSON AVENUE,RIDGEFIELD,NJ,(201) 402-9200,"1034 HUDSON AVENUE
RIDGEFIELD, NJ 07657
(40.82611100703798, -74.0107560769784)"
CL.2-EXEMPT,FRANK M. DEBONO CONSTRUCTION CORP.,47-01 35TH STREET,L.I.C.,NY,(718) 937-2212,"47 01 35TH STREET
L I C, NY 11101
(40.74570244980828, -73.93866902925225)"
CL.2-EXEMPT,"FRANK MARANDO LANDSCAPE, INC.",11-20 131 STREET,COLLEGE POINT,NY,(718) 461-3200,"11 20 131 STREET
COLLEGE POINT, NY 11356
(40.7849280967543, -73.84181070040347)"
CL.2-EXEMPT,FRANK MICELI JR. CONTRACTING,19 CLIFF STREET,NEW ROCHELLE,NY,(914) 576-9051,"19 CLIFF STREET
NEW ROCHELLE, NY 10801
(40.90354263376071, -73.7904401662405)"
CL.2-EXEMPT,FRANK NOTO MASONRY CORP.,44 ELMBANK STREET,STATEN ISLAND,NY,(718) 948-0518,"44 ELMBANK STREET
STATEN ISLAND, NY 10312
(40.53096638600277, -74.16107204073198)"
CL.2-EXEMPT,FRATELLO CONSTRUCTION CORP.,134 MILBAR BLVD,FARMINGDALE,NY,(516) 481-3005,"134 MILBAR BLVD
FARMINGDALE, NY 11735
(40.75005534302011, -73.41703266645482)"
CL.2-EXEMPT,"FREDERICK G. ROMANN, INC.",86-60 PALO ALTO STREET,HOLLIS,NY,(718) 849-5306,"86 60 PALO ALTO STREET
HOLLIS, NY 11423
(40.71722229567246, -73.7671414999802)"
CL.2-EXEMPT,FULL CIRCLE CONSTRUCTION OF NEW YORK LLC,107 GRAND STREET 5TH FLOOR,NEW YORK,NY,(212) 226-2313,"107 GRAND STREET
NEW YORK, NY 10013
(40.72116012621865, -74.00125024312871)"
CL.2-EXEMPT,G & A RESTORATION INC.,18-15 128TH STREET,COLLEGE POINT,NY,(718) 463-2108,"18 15 128TH STREET
COLLEGE POINT, NY 11356
(40.7849280967543, -73.84181070040347)"
CL.2-EXEMPT,G M TRANSFER INC,216 MANIDA STREET,BRONX,NY,(718) 589-0808,"216 MANIDA STREET
BRONX, NY 10474
(40.80502883268532, -73.88587917506725)"
CL.2-EXEMPT,G&J TRUCKING INC.,8978 15TH AVE.,BROOKLYN,NY,(347) 680-0698,"8978 15TH AVE
BROOKLYN, NY 11228
(40.60402554480741, -74.01722970696933)"
CL.2-EXEMPT,G.C.S TRUCKING CORP.,476 NORTH 6TH STREET,NEWARK,NJ,(973) 482-1409,"476 6TH STREET
NEWARK, NJ 07107
(40.76512798023117, -74.18365973033161)"
CL.2-EXEMPT,G.E.M. AMERICAN CONSTRUCTION CORP.,P.O. BOX 95,GILBOA,NY,(718) 383-4718,"95 GILBOA
NY 12076
(42.42092482182312, -74.38958950065489)"
CL.2-EXEMPT,GALICIA CONTRACTING & RESTORATION CORP,194 AVENUE L,NEWARK,NJ,(516) 377-0202,"194 AVENUE
NEWARK, NJ 07105
(40.72481173647253, -74.14143859901208)"
CL.2-EXEMPT,GARITO CONTRACTING INC.,791 NEPPERHAN AVENUE,YONKERS,NY,(914) 965-5813,"791 NEPPERHAN AVENUE
YONKERS, NY 10703
(40.952097036752534, -73.8785663919597)"
CL.2-EXEMPT,GAZEBO CONTRACTING INC.,3 02 26 AVENUE,ASTORIA,NY,(718) 728-1770,"3 02 26 AVENUE
ASTORIA, NY 11102
(40.77152402451418, -73.92643545073543)"
CL.2-EXEMPT,GENERAL CONTRACTING SERVICES CORP.,310 COOPER RD,NORTH BABYLON,NY,(631) 587-6859,"310 COOPER RD
NORTH BABYLON, NY 11703
(40.724811373657644, -73.31913247034521)"
CL.2-EXEMPT,GEORGE DEMOLITION AND CONTRACTING INC.,3817 POPLAR AVENUE,BROOKLYN,NY,(917) 642-6250,"3817 POPLAR AVENUE
BROOKLYN, NY 11224
(40.57992619717167, -74.00748817500603)"
CL.2-EXEMPT,GEORMARI TRUCKING INC.,450 3RD AVENUE,NEWARK,NJ,(973) 207-5677,"450 3RD AVENUE
NEWARK, NJ 07107
(40.76515966292222, -74.1897370334829)"
CL.2-EXEMPT,GIANT CONSTRUCTION CORP,890 CONEY ISLAND AVE,BROOKLYN,NY,(718) 871-4945,"890 CONEY ISLAND AVE
BROOKLYN, NY 11218
(40.63575890273982, -73.96789728326486)"
CL.2-EXEMPT,GIBBS RUBBISH REMOVAL,107-38 UNION HALL STREET,JAMAICA,NY,(718) 206-2305,"107 38 UNION HALL STREET
JAMAICA, NY 11433
(40.698104881734935, -73.7875740339145)"
CL.2-EXEMPT,GIRANDOLA & SHUTKIND CONSTRUCTION CORP.,"355 FOOD CENTER DRIVE, UNIT F-101",BRONX,NY,(718) 842-4471,"355 FOOD CENTER DRIVE
BRONX, NY 10474
(40.808437540927834, -73.8720330124457)"
CL.2-EXEMPT,"GLASS ARMOR OF NEW YORK, INC.",12 BAY  49TH STREET,BROOKLYN,NY,(718) 714-6898,"12 BAY 49TH STREET
BROOKLYN, NY 11214
(40.589309948832124, -73.98423278720273)"
CL.2-EXEMPT,GREAT AMERICAN CONSTRUCTION CORP.,18-35 130TH STREET,COLLEGE POINT,NY,(718) 715-7150,"18 35 130TH STREET
COLLEGE POINT, NY 11356
(40.7849280967543, -73.84181070040347)"
CL.2-EXEMPT,GREAT EASTERN MAINTENANCE SERVICES INC,2351 RICHMOND TERRACE,STATEN ISLAND,NY,(718) 980-7569,"2351 RICHMOND TERRACE
STATEN ISLAND, NY 10302
(40.63975516980509, -74.13945854083259)"
CL.2-EXEMPT,GRETALIA CONSTRUCTION INC.,21-48 48th STREET,ASTORIA,NY,(718) 894-2400,"21 48 48th STREET
ASTORIA, NY 11105
(40.780092072491186, -73.90960650023976)"
CL.2-EXEMPT,GWEC LEASING CORP.,16 LAFAYETTE AVENUE,LAKE GROVE,NY,(516) 876-0020,"16 LAFAYETTE AVENUE
LAKE GROVE, NY 11755
(40.83983466120509, -73.11402409512277)"
CL.2-EXEMPT,"H & M ENVIRONMENTAL, INC.",3 SALEM RD,HICKSVILLE,NY,(718) 894-6300,"3 SALEM RD
HICKSVILLE, NY 11501
(40.75063990233912, -73.5196812828791)"
CL.2-EXEMPT,H L GENERAL CONTRACTORS INC.,197 COLUMBIA STREET,BROOKLYN,NY,(718) 834-8675,"197 COLUMBIA STREET
BROOKLYN, NY 11231
(40.68535398670054, -74.00251021938733)"
CL.2-EXEMPT,H. W. TRUCKING INC.,2046 E 54TH STREET,BROOKLYN,NY,(718) 377-3357,"2046 54TH STREET
BROOKLYN, NY 11234
(40.61203509858093, -73.92144289405549)"
CL.2-EXEMPT,HAN NAM CONSTRUCTION INC.,131-37  41AVE,FLUSHING,NY,(718) 928-4412,"131 37
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
CL.2-EXEMPT,HARBORVIEW CONTRACTING CORP,168 MAYBURY AVENUE,STATEN ISLAND,NY,(718) 948-7280,"168 MAYBURY AVENUE
STATEN ISLAND, NY 10308
(40.55036164437839, -74.13904977365617)"
CL.2-EXEMPT,HAULERS INCORPORATED NY,127 WILLOW AVENUE,STATEN ISLAND,NY,(718) 815-9400,"127 WILLOW AVENUE
STATEN ISLAND, NY 10305
(40.61745194890476, -74.07326546556952)"
CL.2-EXEMPT,HAWKEYE LLC.,"100 MARCUS BOULEVARD, SUITE 1",HAUPPAUGE,NY,(631) 447-3100,"100 MARCUS BOULEVARD
HAUPPAUGE, NY 11788
(40.8110293766066, -73.24703382325623)"
CL.2-EXEMPT,HORAN SAND AND GRAVEL CORP,85 OAK DRIVE,SYOSSET,NY,(516) 364-2972,"85 OAK DRIVE
SYOSSET, NY 11791
(40.8065239071008, -73.5151310554902)"
CL.2-EXEMPT,HUMMING BIRDS TRUCKING LLC.,671 CLIFTON AVE.,NEWARK,NJ,(973) 972-9466,"671 CLIFTON AVE
NEWARK, NJ 07104
(40.773482681883365, -74.16817340498704)"
CL.2-EXEMPT,HYDROVAC EXCAVATING INC.,PO BOX 4282 ROAD,NEW WINDSOR,NY,(845) 568-3240,"4282 ROAD
NEW WINDSOR, NY 12553
(41.45885545601453, -74.07170801301436)"
CL.2-EXEMPT,I  CALLE TRUCKING  INC.,490 UNION AVENUE,BELLEVILLE,NJ,(973) 703-1951,"490 UNION AVENUE
BELLEVILLE, NJ 07109
(40.80054436844971, -74.15448636132872)"
CL.2-EXEMPT,I & A OUTDOOR SERVICES & RUBBISH REMOVAL INC.,129 DALE STREET,WEST BABYLON,NY,(631) 694-2790,"129 DALE STREET
WEST BABYLON, NY 11704
(40.73301319056486, -73.39120413777334)"
CL.2-EXEMPT,IBRO'S BRICKWORK,1036 HUGUENOT AVENUE,STATEN ISLAND,NY,(718) 967-8044,"1036 HUGUENOT AVENUE
STATEN ISLAND, NY 10312
(40.52896508596213, -74.18966955559169)"
CL.2-EXEMPT,ICON TRUCK SERVICES INC,12 GREGG CT,DEER PARK,NY,(631) 774-3486,"12 GREGG CT
DEER PARK, NY 11729
(40.760874187032584, -73.3477129244364)"
CL.2-EXEMPT,IDROVO TRUCKING INC.,425 YALE AVE,HILLSIDE,NJ,(908) 964-3658,"425 YALE AVE
HILLSIDE, NJ 07205
(40.69813748226858, -74.23776294361431)"
CL.2-EXEMPT,IEV TRUCKING CORP.,P.O BOX 635,CENTRAL ISLIP,NY,(631) 767-0689,"635 CENTRAL
ISLIP, NY 11722
(40.783327164117395, -73.19678368012268)"
CL.2-EXEMPT,IGG CORP.,712 AVENUE Y,BROOKLYN,NY,(347) 831-0149,"712 AVENUE
BROOKLYN, NY 11235
(40.57841410882412, -73.94026000009887)"
CL.2-EXEMPT,IMBRIANO'S LANDSCAPING INC.,98 OHIO AVENUE,MASSAPEQUA,NY,(516) 804-0211,"98 OHIO AVENUE
MASSAPEQUA, NY 11758
(40.679656414566466, -73.47039843567347)"
CL.2-EXEMPT,IMG CONSTRUCTION,50 DEPPE PL,STATEN ISLAND,NY,(718) 983-0411,"50 DEPPE PL
STATEN ISLAND, NY 10314
(40.617688701189614, -74.1546275565217)"
CL.2-EXEMPT,INNERCITY RECYCLING INC.,325 FAILE STREET,BRONX,NY,(718) 328-7334,"325 FAILE STREET
BRONX, NY 10474
(40.80732925714273, -73.88464882710879)"
CL.2-EXEMPT,INTERIORS CONTRACTING SERVICES INC.,"145 SULLIVAN STREET, APT. 1D",NEW YORK,NY,(212) 477-0536,"145 SULLIVAN STREET
NEW YORK, NY 10012
(40.7270416922903, -74.0018797685492)"
CL.2-EXEMPT,IRISH MIST CORP,53-74  63 STREET,MASPETH,NY,(718) 507-1708,"53 74 63 STREET
MASPETH, NY 11378
(40.72145310497689, -73.90854350068196)"
CL.2-EXEMPT,ISLANDER SAND & STONE CORP.,PO BOX 240,NEW HYDE PARK,NY,(516) 742-3373,"240 NEW HYDE PARK
NY 11040
(40.74529996182383, -73.6796319322678)"
CL.2-EXEMPT,ISSEKS BROS. INC.,298 BROOME STREET,NEW YORK,NY,(212) 267-2688,"298 BROOME STREET
NEW YORK, NY 10002
(40.7187043285554, -73.99205581595412)"
CL.2-EXEMPT,"J AND D TRUCKING, INC.",3526 NW BLVD.,VINELAND,NJ,(856) 691-5145,"3526 NW BLVD
VINELAND, NJ 08360
(39.48347455210893, -75.03066974990901)"
CL.2-EXEMPT,"J AND R CAMPO CONSTRUCTION, INC.",109 BAY 37TH STREET,BROOKLYN,NY,(718) 449-3430,"109 BAY 37TH STREET
BROOKLYN, NY 11214
(40.59656938927755, -73.99092334397282)"
CL.2-EXEMPT,J&A TRUCKING CONTRACTING CORP,1613 E 172ND STREET,BRONX,NY,(917) 642-9004,"1613 172ND STREET
BRONX, NY 10472
(40.8317514947076, -73.87547174396447)"
CL.2-EXEMPT,J. A. MASONRY CO. INC.,94-08 ALBERT ROAD,OZONE PARK,NY,(718) 845-4507,"94 08 ALBERT ROAD
OZONE PARK, NY 11417
(40.6763637308016, -73.84454275534387)"
CL.2-EXEMPT,J. B. COMMERCIAL CORP.,262 DOGWOOD RD. WEST,MASTIC BEACH,NY,(631) 960-2542,"262 DOGWOOD RD
MASTIC BEACH, NY 11951
(40.758679841281094, -72.85236635069793)"
CL.2-EXEMPT,J. BASS & SONS INC.,911 CARLETON AVENUE,MT. VERNON,NY,(914) 667-1442,"911 CARLETON AVENUE
MT VERNON, NY 10550
(40.90643980075623, -73.83534956073362)"
CL.2-EXEMPT,"J. BRUNO & SONS, INC.",280 MEREDITH AVENUE BUILDING E,STATEN ISLAND,NY,(718) 494-1500,"280 MEREDITH AVENUE
STATEN ISLAND, NY 10314
(40.59932068747203, -74.19372349516321)"
CL.2-EXEMPT,J. CIOFFI TRUCKING INC.,8  ALLISON AVENUE,STATEN ISLAND,NY,(718) 987-8354,"8 ALLISON AVENUE
STATEN ISLAND, NY 10306
(40.57028964515114, -74.12059629013642)"
CL.2-EXEMPT,J. SCARAMELLA TRUCKING LTD.,P.O. BOX 476,STATEN ISLAND,NY,(718) 983-8855,"476 STATEN ISLAND
NY 10302
(40.63083331110846, -74.13773429869889)"
CL.2-EXEMPT,"J. VENOSA TRUCKING , INC.",80 LESLIE AVE,STATEN ISLAND,NY,(347) 672-7718,"80 LESLIE AVE
STATEN ISLAND, NY 10305
(40.60001793328641, -74.08377144715891)"
CL.2-EXEMPT,J.C. CONTRACTING OF WOODSIDE CORP.,266 SIEGEL STREET,BROOKLYN,NY,(718) 478-3431,"266 SIEGEL STREET
BROOKLYN, NY 11206
(40.705328501043844, -73.93502791810918)"
CL.2-EXEMPT,J.F.M. EQUIPMENT CO. INC,5 NORTH OLD SCHOOL HOUSE ROAD,MANORVILLE,NY,(718) 995-5300,"5 OLD SCHOOL HOUSE ROAD
MANORVILLE, NY 11949
(40.826112830541234, -72.80239804637445)"
CL.2-EXEMPT,J.R. CONTRACTING & ENVIRONMENTAL CONSULTING INC.,1141 ROUTE 23,WAYNE,NJ,(973) 628-9500,"1141 ROUTE
WAYNE, NJ 07470
(40.946466877644355, -74.24777693965399)"
CL.2-EXEMPT,J.R.M. CONSTRUCTION CORP.,758 EAST 98 STREET,BROOKLYN,NY,(718) 272-4784,"758 98 STREET
BROOKLYN, NY 11236
(40.651926194174024, -73.90842201938955)"
CL.2-EXEMPT,JAK TRANSPORTATION LLC,41 ESSEX STREET,BELLEVILLE,NJ,(973) 391-7870,"41 ESSEX STREET
BELLEVILLE, NJ 07109
(40.79502144448509, -74.15148198812324)"
CL.2-EXEMPT,JAZ- MAR CARTING INC.,14 SAW MILL RIVER ROAD,HAWTHORNE,NY,(914) 747-8199,"14 SAW MILL RIVER ROAD
HAWTHORNE, NY 10532
(41.09233908041098, -73.8181981967572)"
CL.2-EXEMPT,JC TRANSPORT INC.,10 CAMPBELL AVENUE,BELLEVILLE,NJ,(973) 418-2917,"10 CAMPBELL AVENUE
BELLEVILLE, NJ 07109
(40.803142322409656, -74.15251620845697)"
CL.2-EXEMPT,"JDC TRUCKING, INC.",75 WINDSOR STREET,KEARNY,NJ,(201) 467-2008,"75 WINDSOR STREET
KEARNY, NJ 07032
(40.76055942432231, -74.1530827813354)"
CL.2-EXEMPT,JDJ TRUCKING CORP.,P.O. BOX 575025,WHITESTONE,NY,(718) 746-0714,"575025 WHITESTONE
NY 11357
(40.78628404147537, -73.81123206101074)"
CL.2-EXEMPT,"JDM CONTRACTING, LLC.",3 SOUTH MAGNOLIA STREET,PEARL RIVER,NY,(718) 993-3500,"3 MAGNOLIA STREET
PEARL RIVER, NY 10965
(41.05831595500325, -74.02713273113193)"
CL.2-EXEMPT,JEANCO GLASS & STORE FRONTS INC.,79-57 COOPER AVENUE,GLENDALE,NY,(718) 326-1250,"79 57 COOPER AVENUE
GLENDALE, NY 11385
(40.70122489161548, -73.88334858436963)"
CL.2-EXEMPT,JEFFERY BARATTA COMPANY,66 OSWALD PLACE,STATEN ISLAND,NY,(718) 987-3110,"66 OSWALD PLACE
STATEN ISLAND, NY 10309
(40.523426160955864, -74.20208794758864)"
CL.2-EXEMPT,JEN - EL CONSTRUCTION CO.,PO BOX 84,FRANKLIN SQUARE,NY,(516) 352-5465,"84 FRANKLIN SQUARE
NY 11010
(40.70575940152765, -73.6767676813177)"
CL.2-EXEMPT,JENCAR TRUCKING CORP.,10  ALEXANDER DRIVE,RANDOLPH,NJ,(917) 662-1859,"10 ALEXANDER DRIVE
RANDOLPH, NJ 07869
(40.83450168157134, -74.53551048107494)"
CL.2-EXEMPT,"JGS RENOVATIONS, INC.",728 WEST 181 STREET SUITE B1,NEW YORK,NY,(212) 740-4866,"728 181 STREET
NEW YORK, NY 10033
(40.85062652555672, -73.93728146718456)"
CL.2-EXEMPT,JIMMY HUA D.B.A. H ONE COMPANY,54 - 12 KISSENA BLVD 2ND FLOOR,FLUSHING,NY,(917) 941-6626,"54 12 KISSENA BLVD
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
CL.2-EXEMPT,JOB SITE SERRVICES INC.,PO BOX 578,BABYLON,NY,(631) 321-1283,"578 BABYLON
NY 11702
(40.63504014718512, -73.33127600068684)"
CL.2-EXEMPT,JOE D'AMICO CONSTRUCTION CORP.,151-37 20TH AVENUE,WHITESTONE,NY,(718) 767-0966,"151 37 20TH AVENUE
WHITESTONE, NY 11357
(40.78628404147537, -73.81123206101074)"
CL.2-EXEMPT,JOHN IPPOLITO TRUCKING & EXCAVATING INC.,87 DELAWARE AVENUE,STATEN ISLAND,NY,(718) 987-6538,"87 DELAWARE AVENUE
STATEN ISLAND, NY 10304
(40.592687977630966, -74.09684092844117)"
CL.2-EXEMPT,"JOHN P. PICONE, INC.",31 GARDEN LA,LAWRENCE,NY,(516) 239-1600,"31 GARDEN LA
LAWRENCE, NY 11559
(40.61009001554186, -73.7210706165157)"
CL.2-EXEMPT,JORGE H LL TRUCKING LLC,160 WATCHUNG AVENUE,NORTH PLAINFIELD,NJ,(908) 546-8944,"160 WATCHUNG AVENUE
NORTH PLAINFIELD, NJ 07060
(40.62360167248022, -74.42854511891)"
CL.2-EXEMPT,JOSE MATIS TRUCKING CORP.,PO BOX 414,MT FREEDOM,NJ,(973) 343-7817,"414 MT
FREEDOM, NJ 07970
(40.80899699981177, -74.57957599983251)"
CL.2-EXEMPT,JOSEPH CARUCCI MASON GENERAL CONTRATOR,2056 WEST 5TH STREET,BROOKLYN,NY,(718) 449-5850,"2056 5TH STREET
BROOKLYN, NY 11223
(40.6003417672642, -73.9673860372222)"
CL.2-EXEMPT,JOSEPH L BALKAN INC,130 - 01 JAMAICA AVENUE,RICHMOND HILL QUEENS,NY,(718) 849-0900,"130 01 JAMAICA AVENUE
RICHMOND HILL QUEENS, NY 11418
(40.69637041236467, -73.84031024991805)"
CL.2-EXEMPT,JOSUE GUEVARA d/b/a JOSUE GUEVARA MASONRY,250 CLAYWOOD DR,BRENTWOOD,NY,(631) 968-2340,"250 CLAYWOOD DR
BRENTWOOD, NY 11717
(40.76135982092836, -73.23187125384226)"
CL.2-EXEMPT,JP&R SUPERIOR TRUCKING INC,150-65 CROSS ISLAND PKWY,WHITESTONE,NY,(718) 746-0650,"150 65 CROSS ISLAND PKWY
WHITESTONE, NY 11357
(40.78628404147537, -73.81123206101074)"
CL.2-EXEMPT,JPR CONSTRUCTION CO. INC.,3-15 26 TH AVENUE,ASTORIA,NY,(718) 626-8585,"3 15 26 TH AVENUE
ASTORIA, NY 11102
(40.77152402451418, -73.92643545073543)"
CL.2-EXEMPT,JUAN A IZAGUIRRE,66-08  111TH STREET   APT 1C,FOREST HILLS,NY,(646) 236-1002,"66 08 111TH STREET
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)"
CL.2-EXEMPT,"JVA MASONRY, INC.",31 SUMMIT ROAD,STATEN ISLAND,NY,(718) 984-9795,"31 SUMMIT ROAD
STATEN ISLAND, NY 10307
(40.5074183454307, -74.2500326896978)"
CL.2-EXEMPT,K & D EQUIPMENT LEASING CORP.,24-02 39TH AVENUE,LONG ISLAND CITY,NY,(718) 361-0909,"24 02 39TH AVENUE
LONG ISLAND CITY, NY 11101
(40.74570244980828, -73.93866902925225)"
CL.2-EXEMPT,K.L. MAUDLIN INC.,7  TULIP ROAD,ROCKY POINT,NY,(631) 821-3058,"7 TULIP ROAD
ROCKY POINT, NY 11778
(40.95899483008736, -72.93097608927906)"
CL.2-EXEMPT,K.N.D. CONSTRUCTION INC.,54-24 73RD PLACE,MASPETH,NY,(718) 672-2300,"54 24 73RD PLACE
MASPETH, NY 11378
(40.72145310497689, -73.90854350068196)"
CL.2-EXEMPT,KARAPANJO'S CONSTRUCTION CO.,18 OCEANIC AVE,STATEN ISLAND,NY,(718) 227-0486,"18 OCEANIC AVE
STATEN ISLAND, NY 10312
(40.53423967163021, -74.15314699408593)"
CL.2-EXEMPT,KEL-TECH CONSTRUCTION INC.,251 MONITOR STREET,BROOKLYN,NY,(718) 383-3353,"251 MONITOR STREET
BROOKLYN, NY 11222
(40.727893251756086, -73.94302842840756)"
CL.2-EXEMPT,KENNETH J. DELANEY CONTRACTING CORP.,125 08 26 AVENUE,FLUSHING,NY,(718) 359-4300,"125 08 26 AVENUE
FLUSHING, NY 11354
(40.76862022064671, -73.82719028070687)"
CL.2-EXEMPT,KENRY CONTRACTING INC.,9 CENTRAL PARK AVE,YONKERS,NY,(914) 473-3552,"9 CENTRAL PARK AVE
YONKERS, NY 10705
(40.905778767397216, -73.87844482611558)"
CL.2-EXEMPT,KEVIN WESTHALL GRAFFITI REMOVAL & MAINTENANCE  INC,101-31  75TH ROAD,FOREST HILLS,NY,(718) 361-0499,"101 31 75TH ROAD
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)"
