MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Address,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
1-01832-0025,"7 96 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,80,1931,100316,2006320,20,8970000,89,1-01832-0016,"27 96 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,92,1927,133915,2536802,18.94,10300000,77,0,1-01843-0020,"152 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,81,1900,75164,1574013,20.94,4450000,59,0.55
1-01832-0036,"370 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,74,1918,84612,1692240,20,7560000,89,1-01832-0016,"27 96 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,92,1927,133915,2536802,18.94,10300000,77,0,1-01843-0020,"152 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,81,1900,75164,1574013,20.94,4450000,59,0.55
1-01836-0031,"407 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,28,1900,31500,598500,19,2430000,77,1-01842-0053,"60 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488621,19.43,1610000,64,0.3,1-01842-0057,"66 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488768,19.44,1610000,64,0.3
1-01836-0036,"410 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,99,1929,100530,2211660,22,9880000,98,1-01837-0021,"20 102 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D2-ELEVATOR,123,1900,132444,3058686,23.09,8640000,65,0.05,1-01843-0020,"152 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,81,1900,75164,1574013,20.94,4450000,59,0.35
1-01836-0037,"4 101 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,60,1904,35568,675792,19,2750000,77,1-01842-0053,"60 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488621,19.43,1610000,64,0.3,1-01842-0057,"66 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488768,19.44,1610000,64,0.3
1-01837-0029,"413 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,93,1926,132877,2923294,22,13100000,99,1-01837-0021,"20 102 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D2-ELEVATOR,123,1900,132444,3058686,23.09,8640000,65,0,1-01843-0020,"152 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,81,1900,75164,1574013,20.94,4450000,59,0.3
1-01840-0029,"441 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,120,1930,201723,3471652,17.21,14100000,70,1-01832-0001,"741 96 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D7-ELEVATOR,221,1971,303585,4696459,15.47,13300000,43.8,0.4,1-01832-0016,"27 96 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,92,1927,133915,2536802,18.94,10300000,77,0.4
1-01840-0033,"446 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,35,1920,28020,616440,22,2750000,98,1-01839-0018,"78 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,58,1920,34535,761769,22.06,3400000,98,0.05,1-01844-0032,"480 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,26,1900,25000,586079,23.44,2620000,105,0.2
1-01840-0035,"448 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,42,1900,33058,727276,22,3250000,98,1-01839-0018,"78 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,58,1920,34535,761769,22.06,3400000,98,0.05,1-01844-0032,"480 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,26,1900,25000,586079,23.44,2620000,105,0.2
1-01840-0037,"4 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,35,1900,21168,592704,28,1670000,79,1-01839-0045,"82 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,20,1920,16940,488000,28.8,1380000,81,0.05,1-01843-0051,"169 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,24,1940,19368,545142,28.1,2640000,136,0.2
1-01840-0057,"58 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,20,1900,11695,268985,23,760000,65,1-01847-0057,"2103 FRED
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,28,1900,18160,339575,18.7,1380000,76,0.45,1-01847-0063,"306 114 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,20,1900,8915,256657,28.8,725000,81,0.45
1-01840-0157,"70 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,15,1900,7770,186480,24,527000,68,1-01842-0021,"21 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1920,11390,232973,20.45,1040000,91,0.1,1-01847-0063,"306 114 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,20,1900,8915,256657,28.8,725000,81,0.45
1-01841-0009,"57 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,20,1900,9645,223764,23.2,1000000,104,1-01839-0028,"3 103 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1910,9485,195513,20.61,874000,92,0.15,1-01841-0054,"54 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1900,9980,257321,25.8,1250000,125,0
1-01841-0023,"19 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,18,1925,6850,153097,22.35,432000,63,1-01839-0021,"17 103 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,11,1920,7575,99360,13.12,374000,49.4,0.1,1-01841-0064,"929 COLUMBUS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C7-WALK-UP,14,1910,7310,218983,30,1060000,145,0.1
1-01841-0052,"50 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,63,1930,46416,1015582,21.88,2870000,62,1-01839-0018,"78 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,58,1920,34535,761769,22.06,3400000,98,0.15,1-01843-0055,"62 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,45,1939,32388,702736,21.7,3140000,97,0.1
1-01842-0022,"19 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,16,1920,11670,229899,19.7,649000,56,1-01842-0021,"21 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1920,11390,232973,20.45,1040000,91,0,1-01846-0003,"246 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,24,1900,17928,339575,18.94,1380000,77,0.2
1-01842-0023,"17 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,16,1920,11670,229899,19.7,649000,56,1-01842-0021,"21 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1920,11390,232973,20.45,1040000,91,0,1-01846-0003,"246 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,24,1900,17928,339575,18.94,1380000,77,0.2
1-01842-0024,"15 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,11,1920,8800,173360,19.7,490000,56,1-01842-0021,"21 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1920,11390,232973,20.45,1040000,91,0,1-01846-0003,"246 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,24,1900,17928,339575,18.94,1380000,77,0.2
1-01842-0025,"13 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,11,1920,8800,173360,19.7,490000,56,1-01842-0021,"21 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1920,11390,232973,20.45,1040000,91,0,1-01846-0003,"246 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,24,1900,17928,339575,18.94,1380000,77,0.2
1-01842-0040,"10 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,30,1900,19200,378240,19.7,1070000,56,1-01842-0021,"21 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1920,11390,232973,20.45,1040000,91,0,1-01846-0003,"246 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,24,1900,17928,339575,18.94,1380000,77,0.2
1-01843-0006,"67 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,19,1915,12380,292910,23.66,1310000,106,1-01839-0020,"19 103 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,40,1920,15290,292932,19.16,1310000,86,0.2,1-01847-0018,"2071 FRED
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C7-WALK-UP,15,1906,11500,339575,29.5,1650000,143,0.25
1-01843-0008,"65 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,19,1929,13090,311149,23.77,1390000,106,1-01839-0020,"19 103 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,40,1920,15290,292932,19.16,1310000,86,0.2,1-01847-0018,"2071 FRED
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C7-WALK-UP,15,1906,11500,339575,29.5,1650000,143,0.25
1-01843-0010,"63 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,19,1929,12555,298432,23.77,1330000,106,1-01839-0020,"19 103 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,40,1920,15290,292932,19.16,1310000,86,0.2,1-01847-0018,"2071 FRED
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C7-WALK-UP,15,1906,11500,339575,29.5,1650000,143,0.25
1-01843-0027,"7 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,20,1920,19690,366234,18.6,1490000,76,1-01842-0053,"60 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488621,19.43,1610000,64,0.1,1-01842-0057,"66 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488768,19.44,1610000,64,0.1
1-01843-0036,"477 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,31,1913,17875,332475,18.6,1350000,76,1-01842-0053,"60 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488621,19.43,1610000,64,0.1,1-01842-0057,"66 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488768,19.44,1610000,64,0.1
1-01843-0059,"70 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,16,1940,9540,221328,23.2,625000,66,1-01839-0028,"3 103 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1910,9485,195513,20.61,874000,92,0.2,1-01841-0054,"54 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,20,1900,9980,257321,25.8,1250000,125,0.1
1-01844-0018,"17 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,30,1900,23142,331624,14.33,937000,40.5,1-01843-0040,"8 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C1-WALK-UP,24,1929,20970,290766,13.87,1150000,55,0.05,1-01847-0066,"312 114 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C4-WALK-UP,24,1900,20844,308181,14.79,1220000,59,0.25
1-01844-0024,"11 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,12,1900,11052,246349,22.29,696000,63,1-01840-0056,"56 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C1-WALK-UP,15,1925,12550,198054,15.78,806000,64,0.2,1-01847-0063,"306 114 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,20,1900,8915,256657,28.8,725000,81,0.25
1-01844-0033,"482 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,68,1900,54824,1089901,19.88,4870000,89,1-01840-0003,"77 104 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D6-ELEVATOR,26,1926,32981,620239,18.81,2520000,76,0.2,1-01843-0020,"152 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D3-ELEVATOR,81,1900,75164,1574013,20.94,4450000,59,0.05
1-01844-0037,"4 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,41,1890,35376,747494,21.13,3340000,94,1-01840-0003,"77 104 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D6-ELEVATOR,26,1926,32981,620239,18.81,2520000,76,0.2,1-01844-0032,"480 CENTRAL PARK
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,26,1900,25000,586079,23.44,2620000,105,0
1-01846-0027,"320 111 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C6-WALK-UP,22,1920,18884,304598,16.13,860000,45.5,1-01840-0056,"56 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C1-WALK-UP,15,1925,12550,198054,15.78,806000,64,0.3,1-01847-0057,"2103 FRED
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,C5-WALK-UP,28,1900,18160,339575,18.7,1380000,76,0.15
1-01849-0002,"351 114 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,36,1901,49721,866139,17.42,2450000,49.3,1-01840-0003,"77 104 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D6-ELEVATOR,26,1926,32981,620239,18.81,2520000,76,0.5,1-01842-0042,"14 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,89,1910,68200,1093536,16.03,3090000,45.3,0.4
1-01849-0023,"14 MORNINGSIDE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,36,1903,55458,672150,12.12,1900000,34.3,1-01848-0031,"346 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,49,1927,47730,592049,12.4,2230000,46.7,0.1,1-01848-0036,"370 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,66,1912,69000,816796,11.84,2880000,41.7,0.1
1-01849-0038,"375 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D4-ELEVATOR,22,1920,19066,372549,19.54,1050000,55,1-01842-0005,"67 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,30,1925,19575,384714,19.65,1720000,88,0.45,1-01842-0053,"60 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MANHATTAN VALLEY,D1-ELEVATOR,25,1940,25144,488621,19.43,1610000,64,0.45
1-01851-0012,"127 96 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,140,1930,121713,2206656,18.13,8970000,74,1-01891-0026,"915 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,94,1923,118591,2140708,18.05,8710000,73,0.5,1-01893-0003,"362 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,44,1905,124458,2265392,18.2,9210000,74,0.7
1-01851-0016,"119 96 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,60,1920,46810,967094,20.66,4320000,92,1-01873-0001,"840 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,38,1910,47832,984701,20.59,4400000,92,0.35,1-01885-0021,"517 113 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,45,1919,48222,999508,20.73,4470000,93,0.85
1-01860-0005,"161 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,20,1930,17860,392384,21.97,1110000,62,1-01880-0021,"215 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C1-WALK-UP,20,1925,17710,442463,24.98,1980000,112,0.25,1-01880-0023,"211 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C1-WALK-UP,21,1925,17635,334326,18.96,1360000,77,0.25
1-01860-0007,"157 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,20,1930,17860,392384,21.97,1110000,62,1-01880-0021,"215 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C1-WALK-UP,20,1925,17710,442463,24.98,1980000,112,0.25,1-01880-0023,"211 108 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C1-WALK-UP,21,1925,17635,334326,18.96,1360000,77,0.25
1-01860-0013,"145 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,20,1900,28148,516234,18.34,1460000,52,1-01863-0049,"126 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,30,1900,28770,542843,18.87,2040000,71,0.15,1-01883-0052,"530 112 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C1-WALK-UP,24,1910,21180,377083,17.8,1530000,72,0.35
1-01861-0002,"943 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,15,1925,9546,173259,18.15,489000,51,1-01861-0003,"945 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C7-WALK-UP,14,1925,9582,164392,17.16,669000,70,0,1-01881-0010,"245 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,15,1910,9450,180732,19.13,808000,86,0.2
1-01861-0007,"155 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,15,1910,9280,162956,17.56,460000,49.6,1-01861-0004,"947 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C7-WALK-UP,13,1925,9267,158469,17.1,645000,70,0,1-01881-0028,"203 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,17,1910,9385,168997,18.01,687000,73,0.2
1-01861-0008,"153 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,15,1910,8735,187627,21.48,530000,61,1-01860-0026,"109 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,15,1900,8760,168270,19.21,752000,86,0.05,1-01878-0030,"938 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C7-WALK-UP,12,1925,8968,213000,23.75,952000,106,0.15
1-01861-0026,"111 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,15,1910,9755,204757,20.99,578000,59,1-01863-0059,"170 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,15,1910,9750,209115,21.45,935000,96,0.1,1-01863-0060,"172 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,15,1910,9750,200046,20.52,894000,92,0.1
1-01861-0028,"107 106 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,16,1910,9155,153071,16.72,623000,68,1-01861-0004,"947 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C7-WALK-UP,13,1925,9267,158469,17.1,645000,70,0,1-01861-0059,"170 107 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,15,1910,9130,149119,16.33,607000,66,0
1-01863-0048,"124 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C6-WALK-UP,11,1900,9705,196817,20.28,880000,91,1-01863-0060,"172 109 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,15,1910,9750,200046,20.52,894000,92,0,1-01873-0041,"214 102 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),C4-WALK-UP,20,1925,9750,195423,20.04,873000,90,0.4
