Agency,Indicator ID,Indicator Name,Indicator Sequence,Sub-Indicator,Subindicator Sequence,Record Type,Desired Direction,Critical Flag,Geography,Measure Type,Fiscal Year,Conditional Format,Raw Value,Format Type,Value Percent,Value Number,Value Currency,Value Time,Value Ratio
DOHMH,3667,Day care initial site inspections,18,Day care initial site inspections,0,IND,Neutral,N,Citywide,PMMR,2012,,6985,N,,6985,,,
DOHMH,3667,Day care initial site inspections,18,Day care initial site inspections,0,IND,Neutral,N,Citywide,PMMR,2013,,7077,N,,7077,,,
DOHMH,3667,Day care initial site inspections,18,Day care initial site inspections,0,IND,Neutral,N,Citywide,Target,2013,,,N,,,,,
DOHMH,3667,Day care initial site inspections,18,Day care initial site inspections,0,IND,Neutral,N,Citywide,Target,2014,,,N,,,,,
DOHMH,3667,Day care initial site inspections,18,Day care initial site inspections,0,IND,Neutral,N,Citywide,,2010,,20280,N,,20280,,,
DOHMH,3667,Day care initial site inspections,18,Day care initial site inspections,0,IND,Neutral,N,Citywide,,2011,,21610,N,,21610,,,
DOHMH,3667,Day care initial site inspections,18,Day care initial site inspections,0,IND,Neutral,N,Citywide,,2012,,22219,N,,22219,,,
DOHMH,3640,Deaths from unintentional drug overdose,28,Deaths from unintentional drug overdose,0,IND,Down,Y,Citywide,,2010,,587,N,,587,,,
DOHMH,3640,Deaths from unintentional drug overdose,28,Deaths from unintentional drug overdose,0,IND,Down,Y,Citywide,,2011,,555,N,,555,,,
DOHMH,3640,Deaths from unintentional drug overdose,28,Deaths from unintentional drug overdose,0,IND,Down,Y,Citywide,,2012,,651,N,,651,,,
DOHMH,3640,Deaths from unintentional drug overdose,28,Deaths from unintentional drug overdose,0,IND,Down,Y,Citywide,PMMR,2012,,,N,,,,,
DOHMH,3640,Deaths from unintentional drug overdose,28,Deaths from unintentional drug overdose,0,IND,Down,Y,Citywide,PMMR,2013,,,N,,,,,
DOHMH,3640,Deaths from unintentional drug overdose,28,Deaths from unintentional drug overdose,0,IND,Down,Y,Citywide,Target,2014,,,N,,,,,
DOHMH,3640,Deaths from unintentional drug overdose,28,Deaths from unintentional drug overdose,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOHMH,5219,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 1,201,IND,Down,N,Community Board Bronx 01,,2010,,11,N,,11,,,
DOHMH,5219,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 1,201,IND,Down,N,Community Board Bronx 01,,2011,,,N,,,,,
DOHMH,5219,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 1,201,IND,Down,N,Community Board Bronx 01,,2012,,,N,,,,,
DOHMH,5228,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 10,210,IND,Down,N,Community Board Bronx 10,,2010,,7,N,,7,,,
DOHMH,5228,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 10,210,IND,Down,N,Community Board Bronx 10,,2011,,,N,,,,,
DOHMH,5228,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 10,210,IND,Down,N,Community Board Bronx 10,,2012,,,N,,,,,
DOHMH,5229,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 11,211,IND,Down,N,Community Board Bronx 11,,2010,,12,N,,12,,,
DOHMH,5229,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 11,211,IND,Down,N,Community Board Bronx 11,,2011,,,N,,,,,
DOHMH,5229,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 11,211,IND,Down,N,Community Board Bronx 11,,2012,,,N,,,,,
DOHMH,5230,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 12,212,IND,Down,N,Community Board Bronx 12,,2010,,8,N,,8,,,
DOHMH,5230,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 12,212,IND,Down,N,Community Board Bronx 12,,2011,,,N,,,,,
DOHMH,5230,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 12,212,IND,Down,N,Community Board Bronx 12,,2012,,,N,,,,,
DOHMH,5220,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 2,202,IND,Down,N,Community Board Bronx 02,,2012,,,N,,,,,
DOHMH,5220,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 2,202,IND,Down,N,Community Board Bronx 02,,2011,,,N,,,,,
DOHMH,5220,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 2,202,IND,Down,N,Community Board Bronx 02,,2010,,7,N,,7,,,
DOHMH,5221,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 3,203,IND,Down,N,Community Board Bronx 03,,2012,,,N,,,,,
DOHMH,5221,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 3,203,IND,Down,N,Community Board Bronx 03,,2011,,,N,,,,,
DOHMH,5221,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 3,203,IND,Down,N,Community Board Bronx 03,,2010,,10,N,,10,,,
DOHMH,5222,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 4,204,IND,Down,N,Community Board Bronx 04,,2012,,,N,,,,,
DOHMH,5222,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 4,204,IND,Down,N,Community Board Bronx 04,,2011,,,N,,,,,
DOHMH,5222,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 4,204,IND,Down,N,Community Board Bronx 04,,2010,,12,N,,12,,,
DOHMH,5223,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 5,205,IND,Down,N,Community Board Bronx 05,,2010,,21,N,,21,,,
DOHMH,5223,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 5,205,IND,Down,N,Community Board Bronx 05,,2011,,,N,,,,,
DOHMH,5223,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 5,205,IND,Down,N,Community Board Bronx 05,,2012,,,N,,,,,
DOHMH,5224,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 6,206,IND,Down,N,Community Board Bronx 06,,2010,,7,N,,7,,,
DOHMH,5224,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 6,206,IND,Down,N,Community Board Bronx 06,,2011,,,N,,,,,
DOHMH,5224,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 6,206,IND,Down,N,Community Board Bronx 06,,2012,,,N,,,,,
DOHMH,5225,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 7,207,IND,Down,N,Community Board Bronx 07,,2010,,14,N,,14,,,
DOHMH,5225,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 7,207,IND,Down,N,Community Board Bronx 07,,2011,,,N,,,,,
DOHMH,5225,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 7,207,IND,Down,N,Community Board Bronx 07,,2012,,,N,,,,,
DOHMH,5226,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 8,208,IND,Down,N,Community Board Bronx 08,,2010,,5,N,,5,,,
DOHMH,5226,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 8,208,IND,Down,N,Community Board Bronx 08,,2011,,,N,,,,,
DOHMH,5226,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 8,208,IND,Down,N,Community Board Bronx 08,,2012,,,N,,,,,
DOHMH,5227,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 9,209,IND,Down,N,Community Board Bronx 09,,2010,,18,N,,18,,,
DOHMH,5227,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 9,209,IND,Down,N,Community Board Bronx 09,,2011,,,N,,,,,
DOHMH,5227,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Bronx 9,209,IND,Down,N,Community Board Bronx 09,,2012,,,N,,,,,
DOHMH,5231,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 1,301,IND,Down,N,Community Board Brooklyn 01,,2012,,,N,,,,,
DOHMH,5231,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 1,301,IND,Down,N,Community Board Brooklyn 01,,2011,,,N,,,,,
DOHMH,5231,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 1,301,IND,Down,N,Community Board Brooklyn 01,,2010,,8,N,,8,,,
DOHMH,5240,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 10,310,IND,Down,N,Community Board Brooklyn 10,,2010,,8,N,,8,,,
DOHMH,5240,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 10,310,IND,Down,N,Community Board Brooklyn 10,,2011,,,N,,,,,
DOHMH,5240,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 10,310,IND,Down,N,Community Board Brooklyn 10,,2012,,,N,,,,,
DOHMH,5241,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 11,311,IND,Down,N,Community Board Brooklyn 11,,2010,,12,N,,12,,,
DOHMH,5241,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 11,311,IND,Down,N,Community Board Brooklyn 11,,2011,,,N,,,,,
DOHMH,5241,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 11,311,IND,Down,N,Community Board Brooklyn 11,,2012,,,N,,,,,
DOHMH,5242,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 12,312,IND,Down,N,Community Board Brooklyn 12,,2010,,5,N,,5,,,
DOHMH,5242,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 12,312,IND,Down,N,Community Board Brooklyn 12,,2011,,,N,,,,,
DOHMH,5242,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 12,312,IND,Down,N,Community Board Brooklyn 12,,2012,,,N,,,,,
DOHMH,5243,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 13,313,IND,Down,N,Community Board Brooklyn 13,,2010,,7,N,,7,,,
DOHMH,5243,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 13,313,IND,Down,N,Community Board Brooklyn 13,,2011,,,N,,,,,
DOHMH,5243,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 13,313,IND,Down,N,Community Board Brooklyn 13,,2012,,,N,,,,,
DOHMH,5244,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 14,314,IND,Down,N,Community Board Brooklyn 14,,2010,,4,N,,4,,,
DOHMH,5244,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 14,314,IND,Down,N,Community Board Brooklyn 14,,2011,,,N,,,,,
DOHMH,5244,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 14,314,IND,Down,N,Community Board Brooklyn 14,,2012,,,N,,,,,
DOHMH,5245,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 15,315,IND,Down,N,Community Board Brooklyn 15,,2010,,13,N,,13,,,
DOHMH,5245,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 15,315,IND,Down,N,Community Board Brooklyn 15,,2011,,,N,,,,,
DOHMH,5245,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 15,315,IND,Down,N,Community Board Brooklyn 15,,2012,,,N,,,,,
DOHMH,5246,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 16,316,IND,Down,N,Community Board Brooklyn 16,,2010,,7,N,,7,,,
DOHMH,5246,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 16,316,IND,Down,N,Community Board Brooklyn 16,,2011,,,N,,,,,
DOHMH,5246,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 16,316,IND,Down,N,Community Board Brooklyn 16,,2012,,,N,,,,,
DOHMH,5247,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 17,317,IND,Down,N,Community Board Brooklyn 17,,2010,,3,N,,3,,,
DOHMH,5247,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 17,317,IND,Down,N,Community Board Brooklyn 17,,2011,,,N,,,,,
DOHMH,5247,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 17,317,IND,Down,N,Community Board Brooklyn 17,,2012,,,N,,,,,
DOHMH,5248,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 18,318,IND,Down,N,Community Board Brooklyn 18,,2012,,,N,,,,,
DOHMH,5248,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 18,318,IND,Down,N,Community Board Brooklyn 18,,2011,,,N,,,,,
DOHMH,5248,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 18,318,IND,Down,N,Community Board Brooklyn 18,,2010,,8,N,,8,,,
DOHMH,5232,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 2,302,IND,Down,N,Community Board Brooklyn 02,,2010,,8,N,,8,,,
DOHMH,5232,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 2,302,IND,Down,N,Community Board Brooklyn 02,,2011,,,N,,,,,
DOHMH,5232,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 2,302,IND,Down,N,Community Board Brooklyn 02,,2012,,,N,,,,,
DOHMH,5233,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 3,303,IND,Down,N,Community Board Brooklyn 03,,2012,,,N,,,,,
DOHMH,5233,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 3,303,IND,Down,N,Community Board Brooklyn 03,,2011,,,N,,,,,
DOHMH,5233,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 3,303,IND,Down,N,Community Board Brooklyn 03,,2010,,15,N,,15,,,
DOHMH,5234,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 4,304,IND,Down,N,Community Board Brooklyn 04,,2012,,,N,,,,,
DOHMH,5234,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 4,304,IND,Down,N,Community Board Brooklyn 04,,2011,,,N,,,,,
DOHMH,5234,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 4,304,IND,Down,N,Community Board Brooklyn 04,,2010,,9,N,,9,,,
DOHMH,5235,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 5,305,IND,Down,N,Community Board Brooklyn 05,,2010,,19,N,,19,,,
DOHMH,5235,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 5,305,IND,Down,N,Community Board Brooklyn 05,,2011,,,N,,,,,
DOHMH,5235,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 5,305,IND,Down,N,Community Board Brooklyn 05,,2012,,,N,,,,,
DOHMH,5236,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 6,306,IND,Down,N,Community Board Brooklyn 06,,2010,,6,N,,6,,,
DOHMH,5236,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 6,306,IND,Down,N,Community Board Brooklyn 06,,2011,,,N,,,,,
DOHMH,5236,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 6,306,IND,Down,N,Community Board Brooklyn 06,,2012,,,N,,,,,
DOHMH,5237,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 7,307,IND,Down,N,Community Board Brooklyn 07,,2010,,7,N,,7,,,
DOHMH,5237,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 7,307,IND,Down,N,Community Board Brooklyn 07,,2011,,,N,,,,,
DOHMH,5237,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 7,307,IND,Down,N,Community Board Brooklyn 07,,2012,,,N,,,,,
DOHMH,5238,Deaths from unintentional drug overdose,0,Deaths from unintentional drug overdose (CY) - Brooklyn 8,308,IND,Down,N,Community Board Brooklyn 08,,2010,,10,N,,10,,,
