District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
16,4,2011,White,9,678,2,22.2%,1,11.1%,4,44.4%,2,22.2%,6,66.7%
16,5,2006,Asian,17,625,5,29.4%,8,47.1%,4,23.5%,0,0%,4,23.5%
16,5,2006,Black,833,647,161,19.3%,266,31.9%,348,41.8%,58,7%,406,48.7%
16,5,2006,Hispanic,131,640,31,23.7%,51,38.9%,42,32.1%,7,5.3%,49,37.4%
16,5,2006,White,5,s,s,s,s,s,s,s,s,s,s,s
16,5,2007,Asian,7,689,0,0%,1,14.3%,5,71.4%,1,14.3%,6,85.7%
16,5,2007,Black,720,656,73,10.1%,212,29.4%,376,52.2%,59,8.2%,435,60.4%
16,5,2007,Hispanic,118,660,11,9.3%,35,29.7%,59,50%,13,11%,72,61%
16,5,2007,White,6,653,0,0%,4,66.7%,1,16.7%,1,16.7%,2,33.3%
16,5,2008,Asian,6,689,0,0%,1,16.7%,2,33.3%,3,50%,5,83.3%
16,5,2008,Black,655,666,42,6.4%,157,24%,364,55.6%,92,14%,456,69.6%
16,5,2008,Hispanic,97,662,9,9.3%,15,15.5%,63,64.9%,10,10.3%,73,75.3%
16,5,2008,White,3,s,s,s,s,s,s,s,s,s,s,s
16,5,2009,Asian,5,s,s,s,s,s,s,s,s,s,s,s
16,5,2009,Black,672,674,25,3.7%,109,16.2%,399,59.4%,139,20.7%,538,80.1%
16,5,2009,Hispanic,110,677,4,3.6%,10,9.1%,69,62.7%,27,24.5%,96,87.3%
16,5,2009,White,5,s,s,s,s,s,s,s,s,s,s,s
16,5,2010,Asian,7,690,0,0%,1,14.3%,4,57.1%,2,28.6%,6,85.7%
16,5,2010,Black,734,674,78,10.6%,291,39.6%,244,33.2%,121,16.5%,365,49.7%
16,5,2010,Hispanic,146,670,18,12.3%,66,45.2%,51,34.9%,11,7.5%,62,42.5%
16,5,2010,White,9,657,3,33.3%,4,44.4%,1,11.1%,1,11.1%,2,22.2%
16,5,2011,Asian,9,711,0,0%,3,33.3%,1,11.1%,5,55.6%,6,66.7%
16,5,2011,Black,703,676,63,9%,266,37.8%,283,40.3%,91,12.9%,374,53.2%
16,5,2011,Hispanic,149,677,14,9.4%,55,36.9%,56,37.6%,24,16.1%,80,53.7%
16,5,2011,White,5,s,s,s,s,s,s,s,s,s,s,s
16,6,2006,Asian,10,654,2,20%,1,10%,5,50%,2,20%,7,70%
16,6,2006,Black,792,633,222,28%,288,36.4%,253,31.9%,29,3.7%,282,35.6%
16,6,2006,Hispanic,107,629,32,29.9%,36,33.6%,36,33.6%,3,2.8%,39,36.4%
16,6,2006,White,12,609,7,58.3%,3,25%,1,8.3%,1,8.3%,2,16.7%
16,6,2007,Asian,14,638,3,21.4%,5,35.7%,6,42.9%,0,0%,6,42.9%
16,6,2007,Black,652,643,153,23.5%,210,32.2%,246,37.7%,43,6.6%,289,44.3%
16,6,2007,Hispanic,107,644,28,26.2%,35,32.7%,38,35.5%,6,5.6%,44,41.1%
16,6,2007,White,6,613,4,66.7%,1,16.7%,1,16.7%,0,0%,1,16.7%
16,6,2008,Asian,5,s,s,s,s,s,s,s,s,s,s,s
16,6,2008,Black,643,649,77,12%,221,34.4%,310,48.2%,35,5.4%,345,53.7%
16,6,2008,Hispanic,113,649,21,18.6%,37,32.7%,47,41.6%,8,7.1%,55,48.7%
16,6,2008,White,4,s,s,s,s,s,s,s,s,s,s,s
16,6,2009,Asian,5,s,s,s,s,s,s,s,s,s,s,s
16,6,2009,Black,497,661,43,8.7%,117,23.5%,295,59.4%,42,8.5%,337,67.8%
16,6,2009,Hispanic,89,660,10,11.2%,23,25.8%,44,49.4%,12,13.5%,56,62.9%
16,6,2009,White,3,s,s,s,s,s,s,s,s,s,s,s
16,6,2010,Asian,4,s,s,s,s,s,s,s,s,s,s,s
16,6,2010,Black,510,658,108,21.2%,252,49.4%,118,23.1%,32,6.3%,150,29.4%
16,6,2010,Hispanic,120,662,25,20.8%,53,44.2%,28,23.3%,14,11.7%,42,35%
16,6,2010,White,4,s,s,s,s,s,s,s,s,s,s,s
16,6,2011,Asian,1,s,s,s,s,s,s,s,s,s,s,s
16,6,2011,Black,569,664,94,16.5%,259,45.5%,158,27.8%,58,10.2%,216,38%
16,6,2011,Hispanic,126,667,19,15.1%,58,46%,34,27%,15,11.9%,49,38.9%
16,6,2011,White,9,670,1,11.1%,5,55.6%,2,22.2%,1,11.1%,3,33.3%
16,7,2006,Asian,9,662,1,11.1%,1,11.1%,6,66.7%,1,11.1%,7,77.8%
16,7,2006,Black,817,629,217,26.6%,345,42.2%,234,28.6%,21,2.6%,255,31.2%
16,7,2006,Hispanic,115,628,35,30.4%,43,37.4%,34,29.6%,3,2.6%,37,32.2%
16,7,2006,White,8,642,2,25%,2,25%,3,37.5%,1,12.5%,4,50%
16,7,2007,Asian,8,647,2,25%,2,25%,3,37.5%,1,12.5%,4,50%
16,7,2007,Black,760,638,132,17.4%,343,45.1%,261,34.3%,24,3.2%,285,37.5%
16,7,2007,Hispanic,109,638,21,19.3%,46,42.2%,36,33%,6,5.5%,42,38.5%
16,7,2007,White,9,625,3,33.3%,5,55.6%,0,0%,1,11.1%,1,11.1%
16,7,2008,Asian,10,662,2,20%,1,10%,5,50%,2,20%,7,70%
16,7,2008,Black,636,652,51,8%,213,33.5%,325,51.1%,47,7.4%,372,58.5%
16,7,2008,Hispanic,103,653,10,9.7%,34,33%,52,50.5%,7,6.8%,59,57.3%
16,7,2008,White,8,596,4,50%,3,37.5%,1,12.5%,0,0%,1,12.5%
16,7,2009,Asian,8,680,0,0%,1,12.5%,5,62.5%,2,25%,7,87.5%
16,7,2009,Black,622,660,16,2.6%,158,25.4%,402,64.6%,46,7.4%,448,72%
16,7,2009,Hispanic,104,657,5,4.8%,29,27.9%,64,61.5%,6,5.8%,70,67.3%
16,7,2009,White,4,s,s,s,s,s,s,s,s,s,s,s
16,7,2010,Asian,3,s,s,s,s,s,s,s,s,s,s,s
16,7,2010,Black,552,655,103,18.7%,263,47.6%,154,27.9%,32,5.8%,186,33.7%
16,7,2010,Hispanic,123,651,31,25.2%,48,39%,37,30.1%,7,5.7%,44,35.8%
16,7,2010,White,5,s,s,s,s,s,s,s,s,s,s,s
16,7,2011,Asian,4,s,s,s,s,s,s,s,s,s,s,s
16,7,2011,Black,516,658,96,18.6%,244,47.3%,142,27.5%,34,6.6%,176,34.1%
16,7,2011,Hispanic,117,663,18,15.4%,51,43.6%,37,31.6%,11,9.4%,48,41%
16,7,2011,White,6,656,1,16.7%,3,50%,2,33.3%,0,0%,2,33.3%
16,8,2006,Asian,9,657,0,0%,5,55.6%,4,44.4%,0,0%,4,44.4%
16,8,2006,Black,808,630,226,28%,379,46.9%,181,22.4%,22,2.7%,203,25.1%
16,8,2006,Hispanic,121,625,42,34.7%,40,33.1%,37,30.6%,2,1.7%,39,32.2%
16,8,2006,White,6,591,2,33.3%,2,33.3%,2,33.3%,0,0%,2,33.3%
16,8,2007,Asian,10,680,0,0%,2,20%,6,60%,2,20%,8,80%
16,8,2007,Black,782,634,219,28%,316,40.4%,223,28.5%,24,3.1%,247,31.6%
16,8,2007,Hispanic,107,625,37,34.6%,40,37.4%,29,27.1%,1,0.9%,30,28%
16,8,2007,White,8,628,4,50%,0,0%,4,50%,0,0%,4,50%
16,8,2008,Asian,6,651,1,16.7%,2,33.3%,2,33.3%,1,16.7%,3,50%
16,8,2008,Black,665,646,106,15.9%,264,39.7%,254,38.2%,41,6.2%,295,44.4%
16,8,2008,Hispanic,104,641,20,19.2%,49,47.1%,30,28.8%,5,4.8%,35,33.7%
16,8,2008,White,6,645,3,50%,1,16.7%,1,16.7%,1,16.7%,2,33.3%
16,8,2009,Asian,10,658,1,10%,3,30%,4,40%,2,20%,6,60%
16,8,2009,Black,618,655,43,7%,183,29.6%,371,60%,21,3.4%,392,63.4%
16,8,2009,Hispanic,107,655,12,11.2%,23,21.5%,68,63.6%,4,3.7%,72,67.3%
16,8,2009,White,6,631,2,33.3%,3,50%,1,16.7%,0,0%,1,16.7%
16,8,2010,Asian,10,679,0,0%,4,40%,4,40%,2,20%,6,60%
16,8,2010,Black,673,658,144,21.4%,355,52.7%,130,19.3%,44,6.5%,174,25.9%
16,8,2010,Hispanic,124,658,27,21.8%,63,50.8%,31,25%,3,2.4%,34,27.4%
16,8,2010,White,6,671,2,33.3%,0,0%,3,50%,1,16.7%,4,66.7%
16,8,2011,Asian,3,s,s,s,s,s,s,s,s,s,s,s
16,8,2011,Black,573,661,96,16.8%,258,45%,189,33%,30,5.2%,219,38.2%
16,8,2011,Hispanic,121,658,24,19.8%,53,43.8%,35,28.9%,9,7.4%,44,36.4%
16,8,2011,White,6,632,2,33.3%,1,16.7%,2,33.3%,1,16.7%,3,50%
16,All Grades,2006,Asian,62,657,9,14.5%,16,25.8%,28,45.2%,9,14.5%,37,59.7%
16,All Grades,2006,Black,4874,642,1091,22.4%,1691,34.7%,1773,36.4%,319,6.5%,2092,42.9%
16,All Grades,2006,Hispanic,721,638,180,25%,246,34.1%,256,35.5%,39,5.4%,295,40.9%
16,All Grades,2006,White,44,629,16,36.4%,11,25%,14,31.8%,3,6.8%,17,38.6%
16,All Grades,2007,Asian,50,664,6,12%,10,20%,25,50%,9,18%,34,68%
16,All Grades,2007,Black,4453,650,725,16.3%,1442,32.4%,1932,43.4%,354,7.9%,2286,51.3%
16,All Grades,2007,Hispanic,665,650,117,17.6%,204,30.7%,294,44.2%,50,7.5%,344,51.7%
16,All Grades,2007,White,45,646,12,26.7%,14,31.1%,13,28.9%,6,13.3%,19,42.2%
16,All Grades,2008,Asian,35,670,4,11.4%,5,14.3%,17,48.6%,9,25.7%,26,74.3%
16,All Grades,2008,Black,4051,660,359,8.9%,1060,26.2%,2186,54%,446,11%,2632,65%
16,All Grades,2008,Hispanic,658,660,71,10.8%,171,26%,348,52.9%,68,10.3%,416,63.2%
16,All Grades,2008,White,33,646,7,21.2%,10,30.3%,11,33.3%,5,15.2%,16,48.5%
16,All Grades,2009,Asian,56,691,2,3.6%,5,8.9%,28,50%,21,37.5%,49,87.5%
16,All Grades,2009,Black,3774,671,184,4.9%,697,18.5%,2302,61%,591,15.7%,2893,76.7%
16,All Grades,2009,Hispanic,654,670,39,6%,112,17.1%,400,61.2%,103,15.7%,503,76.9%
16,All Grades,2009,White,27,662,4,14.8%,6,22.2%,12,44.4%,5,18.5%,17,63%
16,All Grades,2010,Asian,49,695,1,2%,13,26.5%,17,34.7%,18,36.7%,35,71.4%
16,All Grades,2010,Black,3908,669,610,15.6%,1723,44.1%,1116,28.6%,459,11.7%,1575,40.3%
16,All Grades,2010,Hispanic,811,668,129,15.9%,352,43.4%,250,30.8%,80,9.9%,330,40.7%
16,All Grades,2010,White,43,669,10,23.3%,18,41.9%,9,20.9%,6,14%,15,34.9%
16,All Grades,2011,Asian,31,696,1,3.2%,7,22.6%,11,35.5%,12,38.7%,23,74.2%
16,All Grades,2011,Black,3708,671,483,13%,1538,41.5%,1284,34.6%,403,10.9%,1687,45.5%
16,All Grades,2011,Hispanic,805,672,113,14%,317,39.4%,278,34.5%,97,12%,375,46.6%
16,All Grades,2011,White,43,664,11,25.6%,14,32.6%,12,27.9%,6,14%,18,41.9%
17,3,2006,Asian,24,686,1,4.2%,3,12.5%,11,45.8%,9,37.5%,20,83.3%
17,3,2006,Black,2026,664,219,10.8%,414,20.4%,1096,54.1%,297,14.7%,1393,68.8%
17,3,2006,Hispanic,240,662,24,10%,56,23.3%,127,52.9%,33,13.8%,160,66.7%
17,3,2006,White,23,652,6,26.1%,6,26.1%,8,34.8%,3,13%,11,47.8%
17,3,2007,Asian,19,679,1,5.3%,4,21.1%,8,42.1%,6,31.6%,14,73.7%
17,3,2007,Black,1828,679,122,6.7%,261,14.3%,992,54.3%,453,24.8%,1445,79%
17,3,2007,Hispanic,221,673,21,9.5%,30,13.6%,120,54.3%,50,22.6%,170,76.9%
17,3,2007,White,20,676,1,5%,3,15%,13,65%,3,15%,16,80%
17,3,2008,Asian,13,683,1,7.7%,2,15.4%,7,53.8%,3,23.1%,10,76.9%
17,3,2008,Black,1638,680,59,3.6%,186,11.4%,1078,65.8%,315,19.2%,1393,85%
17,3,2008,Hispanic,204,681,10,4.9%,24,11.8%,127,62.3%,43,21.1%,170,83.3%
17,3,2008,White,21,681,1,4.8%,1,4.8%,15,71.4%,4,19%,19,90.5%
17,3,2009,Asian,26,682,1,3.8%,5,19.2%,13,50%,7,26.9%,20,76.9%
17,3,2009,Black,1578,683,38,2.4%,156,9.9%,1090,69.1%,294,18.6%,1384,87.7%
17,3,2009,Hispanic,226,683,1,0.4%,26,11.5%,156,69%,43,19%,199,88.1%
17,3,2009,White,28,697,1,3.6%,1,3.6%,15,53.6%,11,39.3%,26,92.9%
17,3,2010,Asian,32,688,6,18.8%,7,21.9%,12,37.5%,7,21.9%,19,59.4%
17,3,2010,Black,1725,685,249,14.4%,623,36.1%,554,32.1%,299,17.3%,853,49.4%
17,3,2010,Hispanic,280,684,53,18.9%,95,33.9%,80,28.6%,52,18.6%,132,47.1%
17,3,2010,White,29,679,6,20.7%,12,41.4%,8,27.6%,3,10.3%,11,37.9%
17,3,2011,Asian,25,688,5,20%,3,12%,15,60%,2,8%,17,68%
17,3,2011,Black,1620,682,219,13.5%,625,38.6%,609,37.6%,167,10.3%,776,47.9%
17,3,2011,Hispanic,279,683,35,12.5%,99,35.5%,119,42.7%,26,9.3%,145,52%
17,3,2011,White,33,673,6,18.2%,12,36.4%,13,39.4%,2,6.1%,15,45.5%
17,4,2006,Asian,15,662,4,26.7%,3,20%,5,33.3%,3,20%,8,53.3%
17,4,2006,Black,1876,660,251,13.4%,468,24.9%,897,47.8%,260,13.9%,1157,61.7%
17,4,2006,Hispanic,199,662,26,13.1%,39,19.6%,105,52.8%,29,14.6%,134,67.3%
17,4,2006,White,23,633,7,30.4%,6,26.1%,10,43.5%,0,0%,10,43.5%
17,4,2007,Asian,21,663,3,14.3%,5,23.8%,10,47.6%,3,14.3%,13,61.9%
17,4,2007,Black,1769,665,164,9.3%,427,24.1%,907,51.3%,271,15.3%,1178,66.6%
17,4,2007,Hispanic,208,659,30,14.4%,50,24%,104,50%,24,11.5%,128,61.5%
17,4,2007,White,22,652,5,22.7%,6,27.3%,9,40.9%,2,9.1%,11,50%
17,4,2008,Asian,14,668,1,7.1%,1,7.1%,11,78.6%,1,7.1%,12,85.7%
17,4,2008,Black,1713,670,163,9.5%,290,16.9%,930,54.3%,330,19.3%,1260,73.6%
17,4,2008,Hispanic,201,662,28,13.9%,30,14.9%,114,56.7%,29,14.4%,143,71.1%
17,4,2008,White,19,666,3,15.8%,4,21.1%,5,26.3%,7,36.8%,12,63.2%
17,4,2009,Asian,11,691,2,18.2%,1,9.1%,4,36.4%,4,36.4%,8,72.7%
17,4,2009,Black,1610,686,77,4.8%,181,11.2%,861,53.5%,491,30.5%,1352,84%
17,4,2009,Hispanic,197,675,15,7.6%,35,17.8%,103,52.3%,44,22.3%,147,74.6%
17,4,2009,White,21,677,3,14.3%,0,0%,15,71.4%,3,14.3%,18,85.7%
17,4,2010,Asian,30,670,5,16.7%,8,26.7%,13,43.3%,4,13.3%,17,56.7%
17,4,2010,Black,1664,673,177,10.6%,730,43.9%,525,31.6%,232,13.9%,757,45.5%
17,4,2010,Hispanic,246,671,20,8.1%,117,47.6%,88,35.8%,21,8.5%,109,44.3%
17,4,2010,White,26,674,1,3.8%,13,50%,8,30.8%,4,15.4%,12,46.2%
17,4,2011,Asian,29,683,2,6.9%,11,37.9%,8,27.6%,8,27.6%,16,55.2%
17,4,2011,Black,1665,675,149,8.9%,678,40.7%,635,38.1%,203,12.2%,838,50.3%
17,4,2011,Hispanic,253,671,29,11.5%,107,42.3%,92,36.4%,25,9.9%,117,46.2%
17,4,2011,White,35,661,12,34.3%,11,31.4%,11,31.4%,1,2.9%,12,34.3%
17,5,2006,Asian,23,651,4,17.4%,6,26.1%,10,43.5%,3,13%,13,56.5%
17,5,2006,Black,1916,645,350,18.3%,676,35.3%,787,41.1%,103,5.4%,890,46.5%
17,5,2006,Hispanic,203,643,47,23.2%,68,33.5%,72,35.5%,16,7.9%,88,43.3%
17,5,2006,White,26,629,10,38.5%,9,34.6%,6,23.1%,1,3.8%,7,26.9%
17,5,2007,Asian,18,647,3,16.7%,7,38.9%,6,33.3%,2,11.1%,8,44.4%
17,5,2007,Black,1789,660,176,9.8%,526,29.4%,873,48.8%,214,12%,1087,60.8%
17,5,2007,Hispanic,201,662,26,12.9%,56,27.9%,86,42.8%,33,16.4%,119,59.2%
17,5,2007,White,18,654,2,11.1%,5,27.8%,9,50%,2,11.1%,11,61.1%
17,5,2008,Asian,21,669,2,9.5%,2,9.5%,13,61.9%,4,19%,17,81%
17,5,2008,Black,1638,668,87,5.3%,337,20.6%,941,57.4%,273,16.7%,1214,74.1%
17,5,2008,Hispanic,196,666,16,8.2%,46,23.5%,97,49.5%,37,18.9%,134,68.4%
17,5,2008,White,16,652,3,18.8%,2,12.5%,9,56.3%,2,12.5%,11,68.8%
17,5,2009,Asian,17,674,0,0%,3,17.6%,10,58.8%,4,23.5%,14,82.4%
17,5,2009,Black,1609,675,68,4.2%,234,14.5%,922,57.3%,385,23.9%,1307,81.2%
17,5,2009,Hispanic,191,677,10,5.2%,29,15.2%,100,52.4%,52,27.2%,152,79.6%
17,5,2009,White,16,669,2,12.5%,3,18.8%,6,37.5%,5,31.3%,11,68.8%
17,5,2010,Asian,13,683,1,7.7%,3,23.1%,6,46.2%,3,23.1%,9,69.2%
17,5,2010,Black,1704,674,165,9.7%,714,41.9%,594,34.9%,231,13.6%,825,48.4%
17,5,2010,Hispanic,230,670,36,15.7%,95,41.3%,64,27.8%,35,15.2%,99,43%
17,5,2010,White,19,672,3,15.8%,5,26.3%,8,42.1%,3,15.8%,11,57.9%
17,5,2011,Asian,26,669,3,11.5%,11,42.3%,9,34.6%,3,11.5%,12,46.2%
17,5,2011,Black,1559,675,142,9.1%,610,39.1%,625,40.1%,182,11.7%,807,51.8%
17,5,2011,Hispanic,257,675,31,12.1%,102,39.7%,86,33.5%,38,14.8%,124,48.2%
17,5,2011,White,34,658,8,23.5%,11,32.4%,11,32.4%,4,11.8%,15,44.1%
17,6,2006,Asian,19,640,5,26.3%,7,36.8%,4,21.1%,3,15.8%,7,36.8%
17,6,2006,Black,2050,633,576,28.1%,788,38.4%,613,29.9%,73,3.6%,686,33.5%
17,6,2006,Hispanic,213,637,55,25.8%,76,35.7%,68,31.9%,14,6.6%,82,38.5%
17,6,2006,White,24,630,8,33.3%,8,33.3%,8,33.3%,0,0%,8,33.3%
17,6,2007,Asian,21,664,2,9.5%,3,14.3%,12,57.1%,4,19%,16,76.2%
17,6,2007,Black,1927,644,368,19.1%,647,33.6%,810,42%,102,5.3%,912,47.3%
17,6,2007,Hispanic,175,642,46,26.3%,49,28%,65,37.1%,15,8.6%,80,45.7%
17,6,2007,White,21,631,6,28.6%,12,57.1%,3,14.3%,0,0%,3,14.3%
17,6,2008,Asian,14,667,0,0%,6,42.9%,5,35.7%,3,21.4%,8,57.1%
17,6,2008,Black,1513,656,156,10.3%,417,27.6%,783,51.8%,157,10.4%,940,62.1%
17,6,2008,Hispanic,165,654,23,13.9%,37,22.4%,82,49.7%,23,13.9%,105,63.6%
17,6,2008,White,15,647,1,6.7%,8,53.3%,6,40%,0,0%,6,40%
17,6,2009,Asian,14,683,0,0%,1,7.1%,11,78.6%,2,14.3%,13,92.9%
17,6,2009,Black,1713,663,131,7.6%,398,23.2%,975,56.9%,209,12.2%,1184,69.1%
17,6,2009,Hispanic,189,666,13,6.9%,37,19.6%,106,56.1%,33,17.5%,139,73.5%
17,6,2009,White,20,666,0,0%,4,20%,14,70%,2,10%,16,80%
17,6,2010,Asian,16,653,5,31.3%,3,18.8%,7,43.8%,1,6.3%,8,50%
17,6,2010,Black,1886,665,312,16.5%,810,42.9%,504,26.7%,260,13.8%,764,40.5%
17,6,2010,Hispanic,229,664,42,18.3%,103,45%,51,22.3%,33,14.4%,84,36.7%
17,6,2010,White,22,659,5,22.7%,11,50%,4,18.2%,2,9.1%,6,27.3%
17,6,2011,Asian,16,660,4,25%,5,31.3%,6,37.5%,1,6.3%,7,43.8%
17,6,2011,Black,1843,670,258,14%,721,39.1%,604,32.8%,260,14.1%,864,46.9%
17,6,2011,Hispanic,236,671,33,14%,99,41.9%,62,26.3%,42,17.8%,104,44.1%
17,6,2011,White,23,665,6,26.1%,7,30.4%,7,30.4%,3,13%,10,43.5%
17,7,2006,Asian,25,625,8,32%,9,36%,6,24%,2,8%,8,32%
17,7,2006,Black,2223,628,600,27%,1002,45.1%,578,26%,43,1.9%,621,27.9%
17,7,2006,Hispanic,231,631,57,24.7%,90,39%,78,33.8%,6,2.6%,84,36.4%
17,7,2006,White,28,618,10,35.7%,10,35.7%,8,28.6%,0,0%,8,28.6%
17,7,2007,Asian,21,644,4,19%,9,42.9%,4,19%,4,19%,8,38.1%
17,7,2007,Black,2012,641,297,14.8%,934,46.4%,699,34.7%,82,4.1%,781,38.8%
17,7,2007,Hispanic,218,642,38,17.4%,91,41.7%,78,35.8%,11,5%,89,40.8%
17,7,2007,White,18,636,3,16.7%,9,50%,6,33.3%,0,0%,6,33.3%
17,7,2008,Asian,22,653,3,13.6%,6,27.3%,8,36.4%,5,22.7%,13,59.1%
17,7,2008,Black,1889,651,164,8.7%,661,35%,926,49%,138,7.3%,1064,56.3%
17,7,2008,Hispanic,179,645,24,13.4%,67,37.4%,78,43.6%,10,5.6%,88,49.2%
17,7,2008,White,19,644,2,10.5%,7,36.8%,10,52.6%,0,0%,10,52.6%
17,7,2009,Asian,16,672,0,0%,2,12.5%,12,75%,2,12.5%,14,87.5%
17,7,2009,Black,1764,663,56,3.2%,396,22.4%,1111,63%,201,11.4%,1312,74.4%
17,7,2009,Hispanic,187,665,4,2.1%,44,23.5%,114,61%,25,13.4%,139,74.3%
17,7,2009,White,11,659,0,0%,4,36.4%,7,63.6%,0,0%,7,63.6%
17,7,2010,Asian,22,672,3,13.6%,5,22.7%,8,36.4%,6,27.3%,14,63.6%
17,7,2010,Black,1862,662,288,15.5%,795,42.7%,563,30.2%,216,11.6%,779,41.8%
17,7,2010,Hispanic,200,659,40,20%,77,38.5%,53,26.5%,30,15%,83,41.5%
17,7,2010,White,34,650,10,29.4%,14,41.2%,8,23.5%,2,5.9%,10,29.4%
17,7,2011,Asian,12,675,2,16.7%,1,8.3%,5,41.7%,4,33.3%,9,75%
17,7,2011,Black,1896,666,272,14.3%,746,39.3%,595,31.4%,283,14.9%,878,46.3%
17,7,2011,Hispanic,220,663,44,20%,82,37.3%,60,27.3%,34,15.5%,94,42.7%
17,7,2011,White,20,647,6,30%,8,40%,5,25%,1,5%,6,30%
17,8,2006,Asian,24,637,6,25%,8,33.3%,7,29.2%,3,12.5%,10,41.7%
17,8,2006,Black,2197,624,792,36%,887,40.4%,499,22.7%,19,0.9%,518,23.6%
17,8,2006,Hispanic,258,621,102,39.5%,89,34.5%,61,23.6%,6,2.3%,67,26%
17,8,2006,White,19,596,11,57.9%,7,36.8%,1,5.3%,0,0%,1,5.3%
17,8,2007,Asian,25,633,7,28%,11,44%,5,20%,2,8%,7,28%
17,8,2007,Black,2142,634,593,27.7%,893,41.7%,579,27%,77,3.6%,656,30.6%
17,8,2007,Hispanic,217,643,56,25.8%,70,32.3%,73,33.6%,18,8.3%,91,41.9%
17,8,2007,White,31,625,11,35.5%,11,35.5%,9,29%,0,0%,9,29%
17,8,2008,Asian,14,650,3,21.4%,3,21.4%,7,50%,1,7.1%,8,57.1%
17,8,2008,Black,1758,649,237,13.5%,659,37.5%,731,41.6%,131,7.5%,862,49%
17,8,2008,Hispanic,185,653,19,10.3%,71,38.4%,81,43.8%,14,7.6%,95,51.4%
17,8,2008,White,16,644,3,18.8%,4,25%,9,56.3%,0,0%,9,56.3%
17,8,2009,Asian,18,664,1,5.6%,4,22.2%,10,55.6%,3,16.7%,13,72.2%
17,8,2009,Black,1847,657,103,5.6%,634,34.3%,993,53.8%,117,6.3%,1110,60.1%
17,8,2009,Hispanic,187,657,12,6.4%,64,34.2%,95,50.8%,16,8.6%,111,59.4%
17,8,2009,White,21,646,1,4.8%,11,52.4%,8,38.1%,1,4.8%,9,42.9%
17,8,2010,Asian,18,669,4,22.2%,9,50%,2,11.1%,3,16.7%,5,27.8%
17,8,2010,Black,1928,663,315,16.3%,961,49.8%,486,25.2%,166,8.6%,652,33.8%
17,8,2010,Hispanic,243,660,55,22.6%,111,45.7%,57,23.5%,20,8.2%,77,31.7%
17,8,2010,White,18,651,3,16.7%,12,66.7%,3,16.7%,0,0%,3,16.7%
17,8,2011,Asian,25,665,5,20%,6,24%,9,36%,5,20%,14,56%
17,8,2011,Black,1933,665,310,16%,807,41.7%,625,32.3%,191,9.9%,816,42.2%
17,8,2011,Hispanic,196,664,34,17.3%,84,42.9%,58,29.6%,20,10.2%,78,39.8%
17,8,2011,White,37,652,12,32.4%,13,35.1%,12,32.4%,0,0%,12,32.4%
17,All Grades,2006,Asian,130,649,28,21.5%,36,27.7%,43,33.1%,23,17.7%,66,50.8%
17,All Grades,2006,Black,12288,641,2788,22.7%,4235,34.5%,4470,36.4%,795,6.5%,5265,42.8%
17,All Grades,2006,Hispanic,1344,642,311,23.1%,418,31.1%,511,38%,104,7.7%,615,45.8%
17,All Grades,2006,White,143,627,52,36.4%,46,32.2%,41,28.7%,4,2.8%,45,31.5%
17,All Grades,2007,Asian,125,654,20,16%,39,31.2%,45,36%,21,16.8%,66,52.8%
17,All Grades,2007,Black,11467,653,1720,15%,3688,32.2%,4860,42.4%,1199,10.5%,6059,52.8%
17,All Grades,2007,Hispanic,1240,654,217,17.5%,346,27.9%,526,42.4%,151,12.2%,677,54.6%
17,All Grades,2007,White,130,644,28,21.5%,46,35.4%,49,37.7%,7,5.4%,56,43.1%
17,All Grades,2008,Asian,98,664,10,10.2%,20,20.4%,51,52%,17,17.3%,68,69.4%
17,All Grades,2008,Black,10149,662,866,8.5%,2550,25.1%,5389,53.1%,1344,13.2%,6733,66.3%
17,All Grades,2008,Hispanic,1130,661,120,10.6%,275,24.3%,579,51.2%,156,13.8%,735,65%
17,All Grades,2008,White,106,657,13,12.3%,26,24.5%,54,50.9%,13,12.3%,67,63.2%
17,All Grades,2009,Asian,102,677,4,3.9%,16,15.7%,60,58.8%,22,21.6%,82,80.4%
17,All Grades,2009,Black,10121,671,473,4.7%,1999,19.8%,5952,58.8%,1697,16.8%,7649,75.6%
17,All Grades,2009,Hispanic,1177,671,55,4.7%,235,20%,674,57.3%,213,18.1%,887,75.4%
17,All Grades,2009,White,117,672,7,6%,23,19.7%,65,55.6%,22,18.8%,87,74.4%
17,All Grades,2010,Asian,131,674,24,18.3%,35,26.7%,48,36.6%,24,18.3%,72,55%
17,All Grades,2010,Black,10769,670,1506,14%,4633,43%,3226,30%,1404,13%,4630,43%
17,All Grades,2010,Hispanic,1428,669,246,17.2%,598,41.9%,393,27.5%,191,13.4%,584,40.9%
17,All Grades,2010,White,148,664,28,18.9%,67,45.3%,39,26.4%,14,9.5%,53,35.8%
17,All Grades,2011,Asian,133,674,21,15.8%,37,27.8%,52,39.1%,23,17.3%,75,56.4%
17,All Grades,2011,Black,10516,672,1350,12.8%,4187,39.8%,3693,35.1%,1286,12.2%,4979,47.3%
17,All Grades,2011,Hispanic,1441,672,206,14.3%,573,39.8%,477,33.1%,185,12.8%,662,45.9%
