Entity Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street Name,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Location
ELECTRONICS STORE,1301834,"J&J WIRELESS CENTRAL, INC",,1733,WHITE PLAINS ROAD,,BRONX,NY,10462,7187640015,"WHITE PLAINS ROAD
BRONX, NY 10462
(40.8416872645853, -73.8647691319622)"
ELECTRONICS STORE,1301897,"VOLCHOK CONSULTING, INC",MIKE'S MAC SHOP,120,WEST   20 STREET,,NEW YORK,NY,10011,2127777433,"WEST   20 STREET
NEW YORK, NY 10011
(40.7423751328898, -74.0015380261782)"
ELECTRONICS STORE,1304047,SKYLINK ENTERPRISES INC.,,155,EAST BROADWAY,SPOT#E1,NEW YORK,NY,10002,2126086273,"EAST BROADWAY
NEW YORK, NY 10002
(40.7148288991323, -73.9830029991543)"
ELECTRONICS STORE,1304264,"BERGER, VADIM",,70-08,FOREST AVENUE,,RIDGEWOOD,NY,11385,7183814802,"FOREST AVENUE
RIDGEWOOD, NY 11385
(40.703371536479, -73.8628176031586)"
ELECTRONICS STORE,1304509,EXPRESS LINE WIRELESS INC,,7622,13 AVENUE,,BROOKLYN,NY,11228,7184922222,"13 AVENUE
BROOKLYN, NY 11228
(40.6168567572603, -74.012797537985)"
ELECTRONICS STORE,1304794,RADIOSHACK CORPORATION,RADIOSHACK,144,EAST   98 STREET,STORE# 01-2885,BROOKLYN,NY,11212,7189530381,"EAST   98 STREET
BROOKLYN, NY 11212
(40.6617419197427, -73.9153290164495)"
ELECTRONICS STORE,1306246,"GAMESTOP, INC",GAMESTOP,687,BROADWAY,,NEW YORK,NY,10012,2124736571,"BROADWAY
NEW YORK, NY 10012
(40.7254498922983, -73.9967626262026)"
ELECTRONICS STORE,1306648,"CELL TECH COMMUINCAIONS, INC.",,71-14,35 AVENUE,,JACKSON HEIGHTS,NY,11372,7184404356,"35 AVENUE
JACKSON HEIGHTS, NY 11372
(40.7518000277568, -73.882962416615)"
ELECTRONICS STORE,1306914,"DDJ JEWELRY, INC.",,126,GRAHAM AVENUE,,BROOKLYN,NY,11206,7189639056,"GRAHAM AVENUE
BROOKLYN, NY 11206
(40.7009613534405, -73.9422727044473)"
ELECTRONICS STORE,1306994,"TUDOR, DIANNA",KEENAN WIRELESS & ACESSORIES,1347,FULTON STREET,,BROOKLYN,NY,11216,3474251682,"FULTON STREET
BROOKLYN, NY 11216
(40.6811672755756, -73.9476596434028)"
ELECTRONICS STORE,1307005,CITY CAMERA II INC.,,707,LEXINGTON AVENUE,,NEW YORK,NY,10022,2122078038,"LEXINGTON AVENUE
NEW YORK, NY 10022
(40.7588057463651, -73.9680023077056)"
ELECTRONICS STORE,1307064,SELL CELL TWO INC,,206,VARICK STREET,,NEW YORK,NY,10014,2126451501,"VARICK STREET
NEW YORK, NY 10014
(40.7345060651334, -74.0071318092004)"
ELECTRONICS STORE,1307148,"DOWNTOWN WIRELESS, INC.",,1276,LEXINGTON AVENUE,,NEW YORK,NY,10028,2124101023,"LEXINGTON AVENUE
NEW YORK, NY 10028
(40.7761536683103, -73.9525789349031)"
ELECTRONICS STORE,1307149,1464 MYRTLE AVENUE MULTI SERVIVCE CORP.,,1464,MYRTLE AVENUE,,BROOKLYN,NY,11237,7184188484,"MYRTLE AVENUE
BROOKLYN, NY 11237
(40.7019775873336, -73.9184676503318)"
ELECTRONICS STORE,1307383,TCPS COM INC,,133-36,41 ROAD,UNIT# CS3,FLUSHING,NY,11355,7183586555,"41 ROAD
FLUSHING, NY 11355
(40.7509546650493, -73.8227348203127)"
ELECTRONICS STORE,1307491,CAMWEIS INC.,THE IMAGING WORLD,548,DRIGGS AVENUE,,BROOKLYN,NY,11211,7182187903,"DRIGGS AVENUE
BROOKLYN, NY 11211
(40.7104581940699, -73.9620128229905)"
ELECTRONICS STORE,1307742,SHIVJI COMMUNICATIONS INC.,,214,EAST FORDHAM ROAD,,BRONX,NY,10458,7182950354,"EAST FORDHAM ROAD
BRONX, NY 10458
(40.8582617695853, -73.8847700538939)"
ELECTRONICS STORE,1307779,"METROPCS NEW YORK, LLC",,2901,3 AVENUE,,BRONX,NY,10455,9145938529,"3 AVENUE
BRONX, NY 10455
(40.8139881460829, -73.9052026503996)"
ELECTRONICS STORE,1308023,"METROPOLITAN WIRELESS BK148, INC",,2254,86 STREET,,BROOKLYN,NY,11214,8882945938,"86 STREET
BROOKLYN, NY 11214
(40.6040594047834, -74.0010254126215)"
ELECTRONICS STORE,1308030,METROPOLITAN WIRLESS BK 145 INC,,1673,EAST   16 STREET,,BROOKLYN,NY,11229,8882945938,"EAST   16 STREET
BROOKLYN, NY 11229
(40.6024046522495, -73.9402222502205)"
ELECTRONICS STORE,1308086,METROPOLITAN WIRELESS BX 116 INC,,1935,WESTCHESTER AVENUE,,BRONX,NY,10462,8882946938,"WESTCHESTER AVENUE
BRONX, NY 10462
(40.8330088070026, -73.860218562494)"
ELECTRONICS STORE,1308300,1404 WIRELESS CORP,,1404A,FOREST AVENUE,,STATEN ISLAND,NY,10302,6462010999,"FOREST AVENUE
STATEN ISLAND, NY 10302
(40.6249866284052, -74.1451237813762)"
ELECTRONICS STORE,1308416,PRETTY WIRELESS INC.,,2833,3 AVENUE,,BRONX,NY,10455,3475910918,"3 AVENUE
BRONX, NY 10455
(40.8139881460829, -73.9052026503996)"
ELECTRONICS STORE,1308799,ALLSTAR 212 CORP,,3516,BROADWAY,,NEW YORK,NY,10031,2122836517,"BROADWAY
NEW YORK, NY 10031
(40.8264887222902, -73.9505464671169)"
ELECTRONICS STORE,1308862,PRIYA 2008 INC,,664,9 AVENUE,,NEW YORK,NY,10036,2129742323,"9 AVENUE
NEW YORK, NY 10036
(40.7593273531421, -73.9898738194582)"
ELECTRONICS STORE,1308926,NOOR GAME STORE INC,,1317,BROADWAY,,BROOKLYN,NY,11221,7184555580,"BROADWAY
BROOKLYN, NY 11221
(40.6889733907899, -73.9210936706573)"
ELECTRONICS STORE,1308997,"F.M. WIRELESS GROUP, INC.",,66-22,FOREST AVENUE,,RIDGEWOOD,NY,11385,7182001998,"FOREST AVENUE
RIDGEWOOD, NY 11385
(40.703371536479, -73.8628176031586)"
ELECTRONICS STORE,1309055,"MAGIC TECH CO, LTD.",MAGICSINGMALL.COM,219-43,JAMAICA AVENUE,APT #2F,QUEENS VILLAGE,NY,11428,2125615919,"JAMAICA AVENUE
QUEENS VILLAGE, NY 11428
(40.7153954720108, -73.7484598139129)"
ELECTRONICS STORE,1309140,METRO CONNECT WIRELESS INC,,117-01,GUY R BREWER BOULEVARD,,JAMAICA,NY,11434,6784788118,"GUY R BREWER BOULEVARD
JAMAICA, NY 11434
(40.6676414722549, -73.7712936002368)"
ELECTRONICS STORE,1309146,"METRO CONNECT WIRELESS, INC.",,134-24,GUY R BREWER BOULEVARD,,JAMAICA,NY,11434,6784788118,"GUY R BREWER BOULEVARD
JAMAICA, NY 11434
(40.6676414722549, -73.7712936002368)"
ELECTRONICS STORE,1309184,GALAXY TECHNOLOGY TRADING INC.,,46-24,KISSENA BOULEVARD,,FLUSHING,NY,11355,7184453001,"KISSENA BOULEVARD
FLUSHING, NY 11355
(40.7399379701903, -73.8151535356058)"
ELECTRONICS STORE,1309396,AIR LINK NY LLC,,932,MYRTLE AVENUE,,BROOKLYN,NY,11206,6466434560,"MYRTLE AVENUE
BROOKLYN, NY 11206
(40.7020855059771, -73.9425425010561)"
ELECTRONICS STORE,1309495,"SKYTALK PCS, CORPORATION",,96-02,37 AVENUE,,CORONA,NY,11368,2027445916,"37 AVENUE
CORONA, NY 11368
(40.7487243464166, -73.8534106947322)"
ELECTRONICS STORE,1309520,SKYTALK PCS CORPORATION,,481,KNICKERBOCKER AVENUE,,BROOKLYN,NY,11237,2027445916,"KNICKERBOCKER AVENUE
BROOKLYN, NY 11237
(40.698829960231, -73.9183777181288)"
ELECTRONICS STORE,1309521,SKYTALK PCS CORPORATION,,1611,BROADWAY,UNIT C,BROOKLYN,NY,11207,2027445916,"BROADWAY
BROOKLYN, NY 11207
(40.6768865027161, -73.9000315487311)"
ELECTRONICS STORE,1309642,14TH STREET DIGITAL CORP.,,44,WEST   14 STREET,,NEW YORK,NY,10011,2122069973,"WEST   14 STREET
NEW YORK, NY 10011
(40.7423751328898, -74.0015380261782)"
ELECTRONICS STORE,1314177,MSSMINJA INC,,1032,6 AVENUE,,NEW YORK,NY,10018,2125640054,"6 AVENUE
NEW YORK, NY 10018
(40.7555771802799, -73.99392076859)"
ELECTRONICS STORE,1314287,"RADIO SHACK, CORPORATION",RADIO SHACK 01-2859(KIOSK),5401,KINGS PLAZA,,BROOKLYN,NY,11234,7186771185,"KINGS PLAZA
BROOKLYN, NY 11234
(40.6130346386358, -73.9175053757604)"
ELECTRONICS STORE,1314560,PARK SLOPE COMPUTERS INC.,,498,7 AVENUE,,BROOKLYN,NY,11215,7187687070,"7 AVENUE
BROOKLYN, NY 11215
(40.6665353061589, -73.9802780534055)"
ELECTRONICS STORE,1314731,P. C. RICHARD & SON LONG ISLAND CORPORATION,P. C. RICHARD & SON,136-03,20 AVENUE,,QUEENS,NY,11356,6318431670,"20 AVENUE
QUEENS, NY 11356
(40.7860641970731, -73.8424119863138)"
ELECTRONICS STORE,1315303,LAX COMMUNICATION INC,,87-79,PARSONS BOULEVARD,,JAMAICA,NY,11432,7185263900,"PARSONS BOULEVARD
JAMAICA, NY 11432
(40.7077242551008, -73.8027788644826)"
ELECTRONICS STORE,1315980,BASH WIRELESS CORP.,,315,9 STREET,STORE,BROOKLYN,NY,11215,7187886400,"9 STREET
BROOKLYN, NY 11215
(40.6665353061589, -73.9802780534055)"
ELECTRONICS STORE,1316094,CELL NATION OF RICHMOND HILL INC.,METRO PCS AUTHORIZED DEALER,112-20,JAMAICA AVENUE,,RICHMOND HILL,NY,11418,7184412230,"JAMAICA AVENUE
RICHMOND HILL, NY 11418
(40.7024362415685, -73.8165564779715)"
ELECTRONICS STORE,1316475,"PAGING ON THE BAY, INC",VERIZON,2811,OCEAN AVENUE,,BROOKLYN,NY,11229,7186760265,"OCEAN AVENUE
BROOKLYN, NY 11229
(40.6108043200032, -73.9535142298136)"
ELECTRONICS STORE,1317015,BMM SALES INC,,246,AVENUE U,,BROOKLYN,NY,11223,3477138050,"AVENUE U
BROOKLYN, NY 11223
(40.5978360963406, -73.9654662195829)"
ELECTRONICS STORE,1317463,"L & B DISCOUNT AND 99 PLUS, CORP",,653,COURTLANDT AVENUE,,BRONX,NY,10451,6402516881,"COURTLANDT AVENUE
BRONX, NY 10451
(40.8165242342055, -73.9195558299872)"
ELECTRONICS STORE,1317569,NY METRO PARTNER ASSOCIATE CORP.,,2509,ASTORIA BOULEVARD,,ASTORIA,NY,11102,7185412843,"ASTORIA BOULEVARD
ASTORIA, NY 11102
(40.7700652581719, -73.9181438944012)"
ELECTRONICS STORE,1317605,SULEIMA N.Y. METRO CORP,,836,WASHINGTON AVENUE,STORE B,BROOKLYN,NY,11238,3475851300,"WASHINGTON AVENUE
BROOKLYN, NY 11238
(40.6715984891839, -73.9625614094283)"
ELECTRONICS STORE,1317619,SULEIMA N.Y. METRO CORP,,3908,13 AVENUE,,BROOKLYN,NY,11218,3475851300,"13 AVENUE
BROOKLYN, NY 11218
(40.6437105130552, -73.9782275991788)"
ELECTRONICS STORE,1318180,YONG HE TRADING INC,,37-47,103 STREET,,CORONA,NY,11368,9175595379,"103 STREET
CORONA, NY 11368
(40.7487243464166, -73.8534106947322)"
ELECTRONICS STORE,1318206,"HASSAN, ALI",FORTUNE WIRELESS OF HARLEM,116,WEST 125 STREET,,NEW YORK,NY,10027,2122228905,"WEST 125 STREET
NEW YORK, NY 10027
(40.8122254749055, -73.9531994671033)"
ELECTRONICS STORE,1318243,"MOBILEX ELECTRONICS, INC.",,200,CHURCH STREET,,NEW YORK,NY,10013,2125283800,"CHURCH STREET
NEW YORK, NY 10013
(40.7215288482506, -74.0047935719243)"
ELECTRONICS STORE,1318761,"SANTOS, TOMAS R",RUFI MUSIC STORE,4095,BROADWAY,,NEW YORK,NY,10032,2129271140,"BROADWAY
NEW YORK, NY 10032
(40.8418671289912, -73.9393499078521)"
ELECTRONICS STORE,1318770,MK MOBILE INC,,69-43,GRAND AVENUE,,MASPETH,NY,11378,7183354500,"GRAND AVENUE
MASPETH, NY 11378
(40.7195863126673, -73.9115248842655)"
ELECTRONICS STORE,1318812,"EVERLAST WIRELESS, INC.",,279,GRAND STREET,,NEW YORK,NY,10002,6467555899,"GRAND STREET
NEW YORK, NY 10002
(40.7151796347237, -73.9842800364359)"
ELECTRONICS STORE,1320383,FOREST HILLS WIRELESS INC,,107-31,71 AVENUE,,FOREST HILLS,NY,11375,7182632029,"71 AVENUE
FOREST HILLS, NY 11375
(40.7199280550384, -73.8421871558065)"
ELECTRONICS STORE,1322599,A & M LLC,H AND B DIGITAL,29,WEST   46 STREET,,NEW YORK,NY,10036,2123541341,"WEST   46 STREET
NEW YORK, NY 10036
(40.7593273531421, -73.9898738194582)"
ELECTRONICS STORE,1322814,"STOP N' GO WIRELESS, INC.",,79-20,ELIOT AVENUE,,MIDDLE VILLAGE,NY,11379,7187797733,"ELIOT AVENUE
MIDDLE VILLAGE, NY 11379
(40.7224911228219, -73.8846171691489)"
ELECTRONICS STORE,1324410,S.S.S. SERVICES INC,TMZ WIRELESS,189-01,LINDEN BOULEVARD,,ST. ALBANS,NY,11412,5168594716,"LINDEN BOULEVARD
ST. ALBANS, NY 11412
(40.696617628039, -73.7624532646888)"
ELECTRONICS STORE,1324817,942 BROADWAY WIRELESS INC,STOP N GO WIRELESS,942,BROADWAY,,NEW YORK,NY,10010,2127771730,"BROADWAY
NEW YORK, NY 10010
(40.7387688515523, -73.9829400466123)"
ELECTRONICS STORE,1324951,"OMNIPOINT COMMUNICATIONS, INC.",T-MOBILE,2122,RICHMOND AVENUE,,STATEN ISLAND,NY,10314,7189833745,"RICHMOND AVENUE
STATEN ISLAND, NY 10314
(40.6250945470487, -74.1487930152558)"
ELECTRONICS STORE,1325207,UNLIMITED COMMUNICATIONS INC,,10,EAST  170 STREET,,BRONX,NY,10452,7181234567,"EAST  170 STREET
BRONX, NY 10452
(40.837811186639, -73.9223797011592)"
ELECTRONICS STORE,1325945,MZ DIGITAL CORP,QUINTEX WIRELESS,3033,CONEY ISLAND AVENUE,,BROOKLYN,NY,11235,3473126402,"CONEY ISLAND AVENUE
BROOKLYN, NY 11235
(40.5847599540346, -73.960187199271)"
ELECTRONICS STORE,1326766,32ND ST ELECTRONICS & JEWELRY OUTLET INC,,150,WEST   32 STREET,,NEW YORK,NY,10001,2126951461,"WEST   32 STREET
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,1327578,CELL DOCTOR CORP,METROPCS,31-13,DITMARS BOULEVARD,,QUEENS,NY,11105,7182042981,"DITMARS BOULEVARD
QUEENS, NY 11105
(40.780164644561, -73.9096093283432)"
ELECTRONICS STORE,1327841,COMPUTER OUTLET AND TECH SOLUTIONS CORP,,2,EAST  167 STREET,,BRONX,NY,10452,3475975230,"EAST  167 STREET
BRONX, NY 10452
(40.837811186639, -73.9223797011592)"
ELECTRONICS STORE,1327988,EXCLUSIVE WIRELESS INC.,,1824,AVENUE M,,BROOKLYN,NY,11230,3472236617,"AVENUE M
BROOKLYN, NY 11230
(40.6164250826863, -73.9744594398759)"
ELECTRONICS STORE,1328129,RM GOLD CENTER LLC.,,1300,FULTON STREET,,BROOKLYN,NY,11216,7186360656,"FULTON STREET
BROOKLYN, NY 11216
(40.6811672755756, -73.9476596434028)"
ELECTRONICS STORE,1328192,MYCELLULARNY INC,,404,JAY STREET,,BROOKLYN,NY,11201,7186439220,"JAY STREET
BROOKLYN, NY 11201
(40.6961769602446, -73.9871578669297)"
ELECTRONICS STORE,1330562,ABC WIRELLESS CENTER INC.,ELECTRONICS CELL PHONE,74-18,37 ROAD,,JACKSON HEIGHTS,NY,11372,7184297500,"37 ROAD
JACKSON HEIGHTS, NY 11372
(40.7518000277568, -73.882962416615)"
ELECTRONICS STORE,1330686,STOP N GO WIRELESS II INC,,1754,HYLAN BOULEVARD,,STATEN ISLAND,NY,10305,7189800300,"HYLAN BOULEVARD
STATEN ISLAND, NY 10305
(40.5861269235191, -74.0923425714766)"
ELECTRONICS STORE,1331495,FIRST CELLCO INC,,1796,WESTCHESTER AVENUE,,BRONX,NY,10472,7188235394,"WESTCHESTER AVENUE
BRONX, NY 10472
(40.8329638409011, -73.8603444675781)"
ELECTRONICS STORE,1333549,ROMADA L.L.C.,MOBILE GIFTS,1615,VOORHIES AVENUE,,BROOKLYN,NY,11235,7189986501,"VOORHIES AVENUE
BROOKLYN, NY 11235
(40.5881414048648, -73.9318045960263)"
ELECTRONICS STORE,1333684,MAGIC TELECOM INC.,,3189,STEINWAY STREET,,ASTORIA,NY,11103,7187778641,"STEINWAY STREET
ASTORIA, NY 11103
(40.7691119768209, -73.9106075757957)"
ELECTRONICS STORE,1333872,ZCOM OF GLEN OAKS INC,ZCOM WIRELESS,253-25,UNION TURNPIKE,,QUEENS,NY,11004,7183438300,"UNION TURNPIKE
QUEENS, NY 11004
(40.7432294888176, -73.7120192852856)"
ELECTRONICS STORE,1334738,PERFECT WIRELESS PLUS INC,PERFECT SHIPPING PLUS,435,DEKALB AVENUE,,BROOKLYN,NY,11205,7182300225,"DEKALB AVENUE
BROOKLYN, NY 11205
(40.6896029162104, -73.9731014636117)"
ELECTRONICS STORE,1335676,ENDLESS WIRELESS GROUP INC,,30-22,STEINWAY STREET,,QUEENS,NY,11103,7189568080,"STEINWAY STREET
QUEENS, NY 11103
(40.7543990684215, -73.9120554842629)"
ELECTRONICS STORE,1336048,TAKABIS COMPUTERS INC,,160-17,HILLSIDE AVENUE,,JAMAICA,NY,11432,7187609305,"HILLSIDE AVENUE
JAMAICA, NY 11432
(40.7107549703396, -73.7930392069053)"
ELECTRONICS STORE,1336072,QUALITY COMPUTERS SALE & REPAIR INC,,2387,WESTCHESTER AVENUE,,BRONX,NY,10461,3476226344,"WESTCHESTER AVENUE
BRONX, NY 10461
(40.8408508950981, -73.8417374947919)"
ELECTRONICS STORE,1354914,SINGH TELECOM INC.,,350,EAST FORDHAM ROAD,,BRONX,NY,10458,7182009958,"EAST FORDHAM ROAD
BRONX, NY 10458
(40.8582617695853, -73.8847700538939)"
ELECTRONICS STORE,1355640,PARKVIEW ELECTRONICS INC.,,1422,6 AVENUE,,NEW YORK,NY,10019,2128882105,"6 AVENUE
NEW YORK, NY 10019
(40.7663420649706, -73.9887856398027)"
ELECTRONICS STORE,1355660,LGEOO CORP,,47,HALL STREET,4E,BROOKLYN,NY,11205,2127846229,"HALL STREET
BROOKLYN, NY 11205
(40.6976788280335, -73.966725270424)"
ELECTRONICS STORE,1357554,ALBERT WAREHOUSE & SONS INC,,4802,NEW UTRECHT AVENUE,,BROOKLYN,NY,11219,7185134808,"NEW UTRECHT AVENUE
BROOKLYN, NY 11219
(40.6357964791974, -73.9948380770599)"
ELECTRONICS STORE,1357642,"NAWAZ, SYED",CELL SPOT,6411,BAY PARKWAY,,BROOKLYN,NY,11204,3472341558,"BAY PARKWAY
BROOKLYN, NY 11204
(40.620867733511, -73.9753048025835)"
ELECTRONICS STORE,1357808,LATINOS ELECTRONICS CORP,,8742,BRITTON AVENUE,1/FL,ELMHURST,NY,11372,6462759346,"BRITTON AVENUE
ELMHURST, NY 11372
(40.7518000277568, -73.882962416615)"
ELECTRONICS STORE,1358825,LEENA WIRELESS CORP.,,169-16,HILLSIDE AVE,,JAMAICA,NY,11432,2053966779,"HILLSIDE AVE
JAMAICA, NY 11432
(40.7107549703396, -73.7930392069053)"
ELECTRONICS STORE,1360397,KINGSMAN NETWORK COMMUNICATION INC,WIRELESS STORE (T MOBILE),6610,BAY PKWY,,BROOKLYN,NY,11204,3474927945,"BAY PKWY
BROOKLYN, NY 11204
(40.620867733511, -73.9753048025835)"
ELECTRONICS STORE,1360566,STOP N GO WIRELESS,,2359,RALPH AVE,,BROOKLYN,NY,11234,7182091800,"RALPH AVE
BROOKLYN, NY 11234
(40.6402391300222, -73.9194658977843)"
ELECTRONICS STORE,1360681,"SEO, JUNG KWAN",POP'S WIRELESS,543,48TH AVE,,LONG ISLND CITY,NY,11101,7184821220,"48TH AVE
LONG ISLND CITY, NY 11101
(40.7436521701713, -73.9512299518591)"
ELECTRONICS STORE,1361121,MICHAELS ELECTRONICS & JEWELRY CENTER INC,,5510,MYRTLE AVE,,RIDGWOOD,NY,11385,7186280982,"MYRTLE AVE
RIDGWOOD, NY 11385
(40.7033985161399, -73.8630604201066)"
ELECTRONICS STORE,1361295,WIRELESS GALORE LLC,,46,TRINITY PL,,NEW YORK,NY,10006,3475562242,"TRINITY PL
NEW YORK, NY 10006
(40.7081739161155, -74.013319144762)"
ELECTRONICS STORE,1305891,"MONEGRO, TANIA C.",JC ELECTRONICS,300,KNICKERBOCKER AVENUE,,BROOKLYN,NY,11237,7184187948,"KNICKERBOCKER AVENUE
BROOKLYN, NY 11237
(40.698829960231, -73.9183777181288)"
ELECTRONICS STORE,1305923,321 WIRELESS INC,,41-53,MAIN STREET,,FLUSHING,NY,11355,7188887181,"MAIN STREET
FLUSHING, NY 11355
(40.7425010379739, -73.825504732163)"
ELECTRONICS STORE,1306247,"GAMESTOP, INC",GAMESTOP,107,EAST   14 STREET,,NEW YORK,NY,10003,6466021483,"EAST   14 STREET
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,1306253,"GAMESTOP, INC",GAMESTOP,100,WEST   33 STREET,MNAHATTAN MALL,NEW YORK,NY,10001,2125642432,"WEST   33 STREET
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,1306849,WONDER WIRELESS INC.,,2227,WESTCHESTER AVENUE,,BRONX,NY,10462,6463033332,"WESTCHESTER AVENUE
BRONX, NY 10462
(40.8330088070026, -73.860218562494)"
ELECTRONICS STORE,1306998,BENSON MOBILE INC,,5813,8 AVENUE,,BROOKLYN,NY,11220,7188725001,"8 AVENUE
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1307140,"DOWNTOWN WIRELESS, INC.",,253-06,ROCKAWAY BOULEVARD,,ROSEDALE,NY,11422,7182767776,"ROCKAWAY BOULEVARD
ROSEDALE, NY 11422
(40.6351040012348, -73.7399971936172)"
ELECTRONICS STORE,1307203,"BROADWAY METRO WIRELESS,INC.",,5585,BROADWAY,,BRONX,NY,10463,7189087121,"BROADWAY
BRONX, NY 10463
(40.8854482745311, -73.9004092639834)"
ELECTRONICS STORE,1307324,WIRELESS ISLAND INC.,,161-11,JAMAICA AVENUE,,QUEENS,NY,11432,7184156686,"JAMAICA AVENUE
QUEENS, NY 11432
(40.7131921330389, -73.7928233696182)"
ELECTRONICS STORE,1307602,"CHANDER, JAGDISH",GANISH JI COMMUNICATION,132,EAST FORDHAM ROAD,,BRONX,NY,10468,7182208431,"EAST FORDHAM ROAD
BRONX, NY 10468
(40.8624436170216, -73.8972616368808)"
ELECTRONICS STORE,1307678,ASTORIA SUPER WIRELESS INC.,,29-27,23 AVENUE,,ASTORIA,NY,11105,7186268811,"23 AVENUE
ASTORIA, NY 11105
(40.780164644561, -73.9096093283432)"
ELECTRONICS STORE,1307754,"METROPCS NEW YORK, LLC",METRO PCS,769,BROADWAY,,BROOKLYN,NY,11206,9145938529,"BROADWAY
BROOKLYN, NY 11206
(40.7053860178247, -73.9502227111863)"
ELECTRONICS STORE,1307766,CELL NATION INC,CELL NATION,54-20,31 AVENUE,,WOODSIDE,NY,11377,9172951664,"31 AVENUE
WOODSIDE, NY 11377
(40.7455587328735, -73.9063987486985)"
ELECTRONICS STORE,1307770,CELL NATION INC,,1544,GATES AVENUE,,BROOKLYN,NY,11237,9172951664,"GATES AVENUE
BROOKLYN, NY 11237
(40.7019775873336, -73.9184676503318)"
ELECTRONICS STORE,1307862,RAVE PCS OF WASHINGTON HEIGHTS 104 INC.,,3872,BROADWAY,,NEW YORK,NY,10032,2129281860,"BROADWAY
NEW YORK, NY 10032
(40.8418671289912, -73.9393499078521)"
ELECTRONICS STORE,1308198,NEW DIGITAL PLUS INC.,,3989,WHITE PLAINS ROAD,,BRONX,NY,10466,7186525900,"WHITE PLAINS ROAD
BRONX, NY 10466
(40.8956375931231, -73.8561446337013)"
ELECTRONICS STORE,1308336,"WELCOME MOBILE,L.L.C.",,30-03,STEINWAY STREET,,QUEENS,NY,11103,7183537104,"STEINWAY STREET
QUEENS, NY 11103
(40.7543990684215, -73.9120554842629)"
ELECTRONICS STORE,1308429,SUMI ELECTRONICS INC,,2312,CONEY ISLAND AVENUE,,BROOKLYN,NY,11223,7183366803,"CONEY ISLAND AVENUE
BROOKLYN, NY 11223
(40.6053544285056, -73.9617879924831)"
ELECTRONICS STORE,1308711,"METRO PCS 144, INC.",,6617,18 AVENUE,,BROOKLYN,NY,11204,3473467262,"18 AVENUE
BROOKLYN, NY 11204
(40.618502516574, -73.9869060567615)"
ELECTRONICS STORE,1308762,RAVE PCS OF EAST VILLAGE INC.,,237,1 AVENUE,,NEW YORK,NY,10003,2129291600,"1 AVENUE
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,1308869,"H & A MULTISERVICES, INC",H& A ELECTRONICS,579,EAST  187 STREET,,BRONX,NY,10458,9175573579,"EAST  187 STREET
BRONX, NY 10458
(40.8650516509065, -73.8847520674533)"
ELECTRONICS STORE,1309480,"MAKOLO, GEORGE",KOMTECH,4020,WHITE PLAINS ROAD,,BRONX,NY,10466,3472950942,"WHITE PLAINS ROAD
BRONX, NY 10466
(40.8956375931231, -73.8561446337013)"
ELECTRONICS STORE,1309631,"I & Y EQUITY, INC",,786,EAST TREMONT AVENUE,,BRONX,NY,10460,7182940962,"EAST TREMONT AVENUE
BRONX, NY 10460
(40.8399965391703, -73.8771168234245)"
ELECTRONICS STORE,1310390,CITY CHOICE WIRELESS 1 INC.,AT&T WIRELESS,892,2 AVENUE,,NEW YORK,NY,10017,9739806434,"2 AVENUE
NEW YORK, NY 10017
(40.7522496887715, -73.9731014636117)"
ELECTRONICS STORE,1311442,SUTPHIN WIRELESS INC.,,90-81,SUTPHIN BOULEVARD,GROUND,JAMAICA,NY,11435,6464670707,"SUTPHIN BOULEVARD
JAMAICA, NY 11435
(40.6899356653612, -73.7967264272254)"
ELECTRONICS STORE,1311473,VISA WIRELESS INC.,,71,EAST KINGSBRIDGE ROAD,,BRONX,NY,10468,7187086339,"EAST KINGSBRIDGE ROAD
BRONX, NY 10468
(40.8659959390373, -73.8944377657089)"
ELECTRONICS STORE,1311554,"ALHASSANE, TOURE",,200-11,HOLLIS AVENUE,,JAMAICA,NY,11412,3472970697,"HOLLIS AVENUE
JAMAICA, NY 11412
(40.696617628039, -73.7624532646888)"
ELECTRONICS STORE,1311580,"GAMESTOP, INC.",GAMESTOP,1453,ROCKAWAY PARKWAY,,BROOKLYN,NY,11236,7182571527,"ROCKAWAY PARKWAY
BROOKLYN, NY 11236
(40.6541426485952, -73.9122803147702)"
ELECTRONICS STORE,1311652,784 BROTHER STAR CORP,,784,PROSPECT AVENUE,,BRONX,NY,10455,9179920238,"PROSPECT AVENUE
BRONX, NY 10455
(40.8139881460829, -73.9052026503996)"
ELECTRONICS STORE,1311905,A & M PHOTO WORLD LLC,,337,EAST   89 STREET,,BROOKLYN,NY,11236,7182101492,"EAST   89 STREET
BROOKLYN, NY 11236
(40.6407427503586, -73.8994110165308)"
