District,Bldg Level,Bldg I.D.,Building Name,Bldg Enroll,Bldg Adjusted Capacity(Historical),Bldg Over/Under(Historical),Bldg Utilization(Historical),Bldg Capacity(Target),Bldg Over/Under(Target),Bldg Utilization(Target),Org ID,Organization Name,Org Enroll,Org Adjusted Capacity (Historical),Org Over/Under(Historical),Org Utilization(Historical),Org Adjusted Capacity(Target),Org Over Under(Target),Org Utilization(Target),No. of Actual Cluster Rms Used,No. of Historical Method Cluster Rms ,No. of Target Method Cluster Rms,Pre K Cap,No. of Special Rms Used,Inclusionary
20,PS,K314,P.S. 314 - BROOKLYN,1757,1523,234,115,1327,430,132,K506,P.S. 506 - BROOKLYN               ,813,688,125,118,603,210,135,2,4,4,18,0,
20,PS,K314,P.S. 314 - BROOKLYN,0,0,0,0,0,0,0,KG04,EVEN START - LUTHERAN MED. CTR.-K ,,,0,,,0,,0,0,0,0,0,
20,PS,K314,P.S. 314 - BROOKLYN,0,0,0,0,0,0,0,KG05,UFT USE - K                       ,,,0,,,0,,0,0,0,0,0,
20,PS,K314,P.S. 314 - BROOKLYN,0,0,0,0,0,0,0,KG18,CENTER FOR FAMILY LIFE-K          ,,,0,,,0,,0,0,0,0,0,
20,PS,K807,P.S./ I.S. 163 - BROOKLYN,0,0,0,0,0,0,0,K163,P.S. 163 - BROOKLYN,574,612,-38,94,576,-2,100,5,3,3,0,0,
20,PS,K807,P.S./ I.S. 163 - BROOKLYN,574,612,-38,94,576,-2,100,K370,K370 SPED - BROOKLYN,,,0,,,0,,0,0,0,0,0,
20,PS,K921,P.S. 179 TRANSPORTABLE - K,132,108,24,122,108,24,122,K179,P.S. 179 - BROOKLYN               ,132,108,24,122,108,24,122,0,0,0,64,0,
20,PS,K954,P.S. 170 TRANSPORTABLE - K,100,48,52,208,49,51,204,K170,P.S. 170 - BROOKLYN               ,100,48,52,208,49,51,204,0,0,0,0,0,
20,PS,K961,P.S. 112 TRANSPORTABLE - K,48,30,18,160,25,23,192,K112,P.S. 112 - BROOKLYN               ,48,30,18,160,25,23,192,0,0,0,0,0,
20,PS,K971,P.S. 971 - BROOKLYN,0,0,0,0,0,0,0,K310,P.S. 310 - BROOKLYN               ,170,150,20,113,105,65,162,0,1,2,54,0,
20,PS,K971,P.S. 971 - BROOKLYN,330,352,-22,94,269,61,123,K971,P.S. 971 - BROOKLYN,160,202,-42,79,164,-4,98,0,1,2,54,0,
20,PS,K989,P.S. 104/P.S. 185 ANNEX-K,0,0,0,0,0,0,0,K104,P.S. 104 - BROOKLYN,137,130,7,105,118,19,116,0,0,0,0,0,
20,PS,K989,P.S. 104/P.S. 185 ANNEX-K,0,0,0,0,0,0,0,K185,P.S. 185 - BROOKLYN               ,,,0,,,0,,0,0,0,0,0,
20,PS,K989,P.S. 104/P.S. 185 ANNEX-K,276,217,59,127,182,94,152,K264,P.S. 264 - BROOKLYN,139,87,52,160,64,75,217,0,1,1,0,0,
20,PS,K989,P.S. 104/P.S. 185 ANNEX-K,0,0,0,0,0,0,0,K603,REGION 7 SUPER - K,,,0,,,0,,0,0,0,0,0,
20,MIDDLE,K062,I.S. 62 - BROOKLYN,0,0,0,0,0,0,0,K062,I.S. 62 - BROOKLYN                ,1279,1337,-58,96,1381,-102,93,0,0,0,0,8,
20,MIDDLE,K062,I.S. 62 - BROOKLYN,0,0,0,0,0,0,0,KG05,UFT USE                           ,,,0,,,0,,0,0,0,0,0,
20,MIDDLE,K062,I.S. 62 - BROOKLYN,1279,1337,-58,96,1381,-102,93,KG16,BRIENZA'S ACADEMIC - K            ,,,0,,,0,,0,0,0,0,0,
20,MIDDLE,K201,I.S. 201 - BROOKLYN,1517,1305,212,116,1336,181,114,K201,I.S. 201 - BROOKLYN               ,1517,1305,212,116,1336,181,114,0,0,0,0,5,
20,MIDDLE,K220,I.S. 220 - BROOKLYN,0,0,0,0,0,0,0,K220,I.S. 220 - BROOKLYN               ,1261,1406,-145,90,1411,-150,89,0,0,0,0,9,
20,MIDDLE,K220,I.S. 220 - BROOKLYN,1261,1406,-145,90,1411,-150,89,KG18,BEACON PROGRAM - BROOKLYN         ,,,0,,,0,,0,0,0,0,0,
20,MIDDLE,K223,I.S. 223 - BROOKLYN,0,0,0,0,0,0,0,K223,I.S. 223 - BROOKLYN               ,710,970,-260,73,1006,-296,71,0,0,0,0,6,
20,MIDDLE,K223,I.S. 223 - BROOKLYN,1084,1355,-271,80,1383,-299,78,K609,URBN ASSY SCHL CRIM JUSTICE - K   ,374,385,-11,97,377,-3,99,0,0,0,0,1,
20,MIDDLE,K227,I.S. 227 - BROOKLYN,1358,1389,-31,98,1403,-45,97,K227,I.S. 227 - BROOKLYN,1358,1389,-31,98,1403,-45,97,0,0,0,0,5,
20,MIDDLE,K259,I.S. 259 - BROOKLYN,1469,1599,-130,92,1611,-142,91,K259,I.S. 259 - BROOKLYN               ,1469,1599,-130,92,1611,-142,91,0,0,0,0,8,
20,MIDDLE,K486,I.S. 187 - BROOKLYN,964,876,88,110,891,73,108,K187,I.S. 187 - BROOKLYN               ,964,876,88,110,891,73,108,0,0,0,0,6,
20,MIDDLE,K940,I.S. 30 - BROOKLYN,358,291,67,123,314,44,114,K030,I.S. 30 - BROOKLYN,358,291,67,123,314,44,114,0,0,0,0,0,
21,PS,K090,P.S. 90 - BROOKLYN,594,783,-189,76,694,-100,86,K090,P.S. 90 - BROOKLYN                ,594,783,-189,76,694,-100,86,3,3,3,54,0,
21,PS,K095,P.S. 95 - BROOKLYN,811,977,-166,83,969,-158,84,K095,P.S. 95 - BROOKLYN                ,811,977,-166,83,969,-158,84,8,4,4,34,0,
21,PS,K097,P.S. 97 - BROOKLYN,751,670,81,112,590,161,127,K097,P.S. 97 - BROOKLYN                ,751,670,81,112,590,161,127,3,4,4,0,0,
21,PS,K099,P.S. 99 - BROOKLYN,765,764,1,100,791,-26,97,K099,P.S. 99 - BROOKLYN                ,765,764,1,100,791,-26,97,5,3,4,50,0,
21,PS,K100,P.S. 100 - BROOKLYN,770,800,-30,96,731,39,105,K100,P.S. 100 - BROOKLYN               ,720,740,-20,97,671,49,107,2,3,3,16,0,
21,PS,K100,P.S. 100 - BROOKLYN,0,0,0,0,0,0,0,K370,K370 SPED - BROOKLYN              ,50,60,-10,83,60,-10,83,0,0,0,0,0,
21,PS,K101,P.S. 101 - BROOKLYN,879,685,194,128,600,279,147,K101,P.S. 101 - BROOKLYN               ,879,685,194,128,600,279,147,1,4,4,56,0,
21,PS,K121,P.S. 121 - BROOKLYN,319,423,-104,75,344,-25,93,K121,P.S. 121 - BROOKLYN               ,319,423,-104,75,344,-25,93,2,2,3,34,0,
21,PS,K128,P.S. 128 (TANDEM BROOKLYN STUDIO) - BROOKLYN,383,439,-56,87,398,-15,96,K128,P.S. 128 - BROOKLYN               ,383,439,-56,87,398,-15,96,4,3,3,36,0,
21,PS,K153,P.S. 153 - BROOKLYN,547,600,-53,91,550,-3,99,K153,P.S. 153 - BROOKLYN               ,547,600,-53,91,550,-3,99,5,3,3,54,0,
21,PS,K177,P.S. 177 - BROOKLYN,943,930,13,101,819,124,115,K177,P.S. 177 - BROOKLYN               ,943,930,13,101,819,124,115,2,4,4,86,0,
21,PS,K188,P.S. 188 - BROOKLYN,573,970,-397,59,861,-288,67,K188,P.S. 188 - BROOKLYN               ,573,970,-397,59,861,-288,67,5,3,3,33,0,
21,PS,K199,P.S. 199 - BROOKLYN,505,636,-131,79,580,-75,87,K199,P.S. 199 - BROOKLYN               ,505,636,-131,79,580,-75,87,5,3,3,36,0,
21,PS,K209,P.S. 209 - BROOKLYN,0,0,0,0,0,0,0,K209,P.S. 209 - BROOKLYN               ,652,712,-60,92,684,-32,95,3,3,3,54,0,
21,PS,K209,P.S. 209 - BROOKLYN,652,712,-60,92,684,-32,95,KG16,YWCA - K                          ,,,0,,,0,,0,0,0,0,0,
21,PS,K212,P.S. 212 - BROOKLYN,620,980,-360,63,855,-235,73,K212,P.S. 212 - BROOKLYN               ,620,980,-360,63,855,-235,73,7,3,3,54,0,
21,PS,K215,P.S. 215 - BROOKLYN               ,0,0,0,0,0,0,0,K215,P.S. 215 - BROOKLYN               ,769,756,13,102,619,150,124,3,3,4,70,0,
21,PS,K215,P.S. 215 - BROOKLYN               ,805,782,23,103,645,160,125,K231,K231 SPED - BROOKLYN              ,36,26,10,138,26,10,138,0,0,0,0,0,Some
21,PS,K216,P.S. 216 - BROOKLYN,0,0,0,0,0,0,0,K216,P.S. 216 - BROOKLYN               ,545,808,-263,67,750,-205,73,8,3,3,89,0,
21,PS,K216,P.S. 216 - BROOKLYN,545,808,-263,67,750,-205,73,KG05,UFT USE - K                       ,,,0,,,0,,0,0,0,0,0,
21,PS,K225,P.S. 225 - BROOKLYN,0,0,0,0,0,0,0,K225,P.S. 225 - BROOKLYN               ,906,1055,-149,86,969,-63,93,4,4,4,54,0,
21,PS,K225,P.S. 225 - BROOKLYN,1037,1224,-187,85,1138,-101,91,K771,K771 SPED - BROOKLYN              ,131,169,-38,78,169,-38,78,0,0,0,0,0,
21,PS,K226,P.S. 226 - BROOKLYN,953,1077,-124,88,1021,-68,93,K226,P.S. 226 - BROOKLYN               ,953,1077,-124,88,1021,-68,93,7,4,4,54,0,
21,PS,K237,LUCRETIA MARCIGLIANO CAMPUS - K,0,0,0,0,0,0,0,K370,K370 SPED - BROOKLYN              ,60,38,22,158,38,22,158,0,0,0,0,0,
21,PS,K237,LUCRETIA MARCIGLIANO CAMPUS - K,549,1183,-634,46,1081,-532,51,K682,THE ACADAMY OF TALENTED SCHOLARS - K,234,523,-289,45,486,-252,48,5,2,2,0,0,
21,PS,K237,LUCRETIA MARCIGLIANO CAMPUS - K,0,0,0,0,0,0,0,K686,THE BROOKLYN SCHOOL OF INQUIRY - K,255,622,-367,41,557,-302,46,5,1,3,0,0,
21,PS,K238,P.S. 238 - BROOKLYN,0,0,0,0,0,0,0,K231,K231 SPED - BROOKLYN              ,74,60,14,123,60,14,123,0,0,0,0,0,Some
21,PS,K238,P.S. 238 - BROOKLYN,661,915,-254,72,777,-116,85,K238,P.S. 238 - BROOKLYN               ,587,855,-268,69,717,-130,82,7,3,3,36,0,
21,PS,K253,P.S. 253 - BROOKLYN,701,724,-23,97,649,52,108,K253,P.S. 253 - BROOKLYN               ,701,724,-23,97,649,52,108,4,3,3,0,0,
21,PS,K288,P.S. 288 - BROOKLYN,0,0,0,0,0,0,0,K288,P.S. 288 - BROOKLYN,516,817,-301,63,769,-253,67,3,3,3,36,0,
21,PS,K288,P.S. 288 - BROOKLYN,516,817,-301,63,769,-253,67,KG04,BEACON HEART SHARE - BROOKLYN     ,,,0,,,0,,0,0,0,0,0,
21,PS,K329,P.S. 329 - BROOKLYN,0,0,0,0,0,0,0,K329,P.S. 329 - BROOKLYN               ,482,736,-254,65,647,-165,74,7,3,3,18,0,
21,PS,K329,P.S. 329 - BROOKLYN,580,930,-350,62,841,-261,69,K771,K771 SPED - BROOKLYN              ,98,194,-96,51,194,-96,51,0,0,0,0,0,
21,PS,K937,P.S. 97 TRANSPORTABLE - K,54,66,-12,82,66,-12,82,K097,P.S. 97 - BROOKLYN                ,54,66,-12,82,66,-12,82,0,0,0,48,0,
21,PS,K941,P.S. 209 TRANSPORTABLE - K,73,47,26,155,53,20,138,K209,P.S. 209 - BROOKLYN               ,73,47,26,155,53,20,138,0,0,0,0,0,
21,PS,K951,P.S. 95 TRANSPORTABLE - K,151,73,78,207,83,68,182,K095,P.S. 95 - BROOKLYN                ,151,73,78,207,83,68,182,0,0,0,16,0,
21,PS,K964,P.S. 253 TRANSPORTABLE - K,36,27,9,133,27,9,133,K253,P.S. 253 - BROOKLYN               ,36,27,9,133,27,9,133,0,0,0,32,0,
21,PS,K968,P.S. 329 TRANSPORTABLE - K,0,0,0,0,0,0,0,K329,P.S. 329 - BROOKLYN               ,0,28,-28,0,28,-28,0,0,0,0,0,0,
21,PS,K968,P.S. 329 TRANSPORTABLE - K,0,28,-28,0,28,-28,0,K771,K771 SPED - BROOKLYN              ,,,0,,,0,,0,0,0,0,0,
21,MIDDLE,K043,I.S. 98 - BROOKLYN,1292,1400,-108,92,1431,-139,90,K098,I.S. 98 - BROOKLYN                ,1244,1341,-97,93,1372,-128,91,0,0,0,0,9,
21,MIDDLE,K043,I.S. 98 - BROOKLYN,0,0,0,0,0,0,0,K771,K771 SPED - BROOKLYN              ,48,59,-11,81,59,-11,81,0,0,0,0,0,
21,MIDDLE,K096,I.S. 96 - BROOKLYN,759,1334,-575,57,1341,-582,57,K096,I.S. 96 - BROOKLYN                ,759,1334,-575,57,1341,-582,57,0,0,0,0,9,
21,MIDDLE,K228,I.S. 228 - BROOKLYN,825,1236,-411,67,1129,-304,73,K228,I.S. 228 - BROOKLYN               ,825,1236,-411,67,1129,-304,73,0,0,0,0,21,
21,MIDDLE,K239,I.S. 239 - BROOKLYN,1281,1648,-367,78,1703,-422,75,K239,I.S. 239 - BROOKLYN               ,1281,1648,-367,78,1703,-422,75,0,0,0,0,9,
21,MIDDLE,K281,I.S. 281 - BROOKLYN,0,0,0,0,0,0,0,K281,I.S. 281 - BROOKLYN               ,1221,1500,-279,81,1508,-287,81,0,0,0,0,14,
21,MIDDLE,K281,I.S. 281 - BROOKLYN,1229,1500,-271,82,1508,-279,81,K811,K811 SPED - BROOKLYN              ,8,0,8,0,0,8,0,0,0,0,0,0,All
21,MIDDLE,K303,I.S. 303 - BROOKLYN,0,0,0,0,0,0,0,K303,I.S. 303 - BROOKLYN               ,641,962,-321,67,981,-340,65,0,0,0,0,5,
21,MIDDLE,K303,I.S. 303 - BROOKLYN,0,0,0,0,0,0,0,K344,R. CARSON SCL OF COASTAL ST-K     ,481,547,-66,88,503,-22,96,0,0,0,0,2,
21,MIDDLE,K303,I.S. 303 - BROOKLYN,0,0,0,0,0,0,0,K744,CONEY ISLAND PREP CHARTER SCHOOL - BROOKLYN,271,266,5,102,177,94,153,0,1,3,0,0,
21,MIDDLE,K303,I.S. 303 - BROOKLYN,0,0,0,0,0,0,0,K771,K771 SPED - BROOKLYN              ,22,0,22,0,0,22,0,0,0,0,0,0,
21,MIDDLE,K303,I.S. 303 - BROOKLYN,0,0,0,0,0,0,0,KG06,FOOD SERVICES - K                 ,,,0,,,0,,0,0,0,0,0,
21,MIDDLE,K303,I.S. 303 - BROOKLYN,1415,1775,-360,80,1661,-246,85,KG12,DISTRICT OFFICE #21 - BROOKLYN    ,,,0,,,0,,0,0,0,0,0,
22,PS,K052,P.S. 52 - BROOKLYN ,781,860,-79,91,788,-7,99,K052,P.S. 52 - BROOKLYN                ,781,860,-79,91,788,-7,99,3,4,4,36,0,
22,PS,K119,P.S. 119 - BROOKLYN,491,533,-42,92,438,53,112,K119,P.S. 119 - BROOKLYN               ,491,533,-42,92,438,53,112,1,3,3,0,0,
22,PS,K139,P.S. 139 - BROOKLYN,1059,949,110,112,860,199,123,K139,P.S. 139 - BROOKLYN               ,1059,949,110,112,860,199,123,5,4,4,36,0,
22,PS,K152,P.S. 152 - BROOKLYN,0,0,0,0,0,0,0,K152,P.S. 152 - BROOKLYN,546,576,-30,95,490,56,111,4,4,4,0,0,
22,PS,K152,P.S. 152 - BROOKLYN,1251,1339,-88,93,1192,59,105,K315,P.S. 315 - BROOKLYN               ,705,763,-58,92,702,3,100,5,4,4,32,0,
22,PS,K193,P.S. 193 - BROOKLYN,827,938,-111,88,813,14,102,K193,P.S. 193 - BROOKLYN               ,827,938,-111,88,813,14,102,3,4,4,0,0,
22,PS,K194,P.S. 194 - BROOKLYN,395,711,-316,56,585,-190,68,K194,P.S. 194 - BROOKLYN               ,395,711,-316,56,585,-190,68,4,3,3,0,0,
22,PS,K195,P.S. 195 - BROOKLYN,425,372,53,114,290,135,147,K195,P.S. 195 - BROOKLYN               ,425,372,53,114,290,135,147,1,2,3,36,0,
22,PS,K197,P.S. 197 - BROOKLYN,0,0,0,0,0,0,0,K197,P.S. 197 - BROOKLYN               ,556,573,-17,97,519,37,107,4,3,3,36,0,
22,PS,K197,P.S. 197 - BROOKLYN,944,1142,-198,83,1069,-125,88,K381,I.S. 381 - BROOKLYN               ,388,569,-181,68,550,-162,71,0,0,0,0,5,
22,PS,K198,P.S. 198 - BROOKLYN,543,674,-131,81,587,-44,93,K198,P.S. 198 - BROOKLYN               ,543,674,-131,81,587,-44,93,4,3,3,0,0,
22,PS,K203,P.S. 203 - BROOKLYN,939,1263,-324,74,1086,-147,86,K203,P.S. 203 - BROOKLYN               ,939,1263,-324,74,1086,-147,86,6,4,4,72,0,
22,PS,K206,P.S. 206 - BROOKLYN,1370,1432,-62,96,1248,122,110,K206,P.S. 206 - BROOKLYN               ,1370,1432,-62,96,1248,122,110,5,5,5,72,0,
22,PS,K207,P.S. 207 - BROOKLYN,911,811,100,112,766,145,119,K207,P.S. 207 - BROOKLYN,911,811,100,112,766,145,119,1,5,4,0,0,
22,PS,K217,P.S. 217 - BROOKLYN,1365,1194,171,114,1084,281,126,K217,P.S. 217 - BROOKLYN               ,1365,1194,171,114,1084,281,126,4,5,5,72,0,
22,PS,K222,P.S. 222 - BROOKLYN,848,962,-114,88,882,-34,96,K222,P.S. 222 - BROOKLYN               ,848,962,-114,88,882,-34,96,7,4,4,68,0,
22,PS,K236,P.S. 236 - BROOKLYN,0,0,0,0,0,0,0,K236,P.S. 236 - BROOKLYN               ,592,609,-17,97,539,53,110,3,3,3,0,0,
22,PS,K236,P.S. 236 - BROOKLYN,642,665,-23,97,595,47,108,K771,K771 SPED - BROOKLYN              ,50,56,-6,89,56,-6,89,0,0,0,0,0,
22,PS,K251,P.S. 251 - BROOKLYN,634,686,-52,92,630,4,101,K251,P.S. 251 - BROOKLYN               ,634,686,-52,92,630,4,101,3,3,3,54,0,
22,PS,K254,P.S. 254 - BROOKLYN,642,673,-31,95,606,36,106,K254,P.S. 254 - BROOKLYN               ,642,673,-31,95,606,36,106,3,3,3,53,0,
22,PS,K255,P.S. 255 - BROOKLYN,833,767,66,109,694,139,120,K255,P.S. 255 - BROOKLYN,833,767,66,109,694,139,120,3,4,4,69,0,
22,PS,K269,P.S. 269 - BROOKLYN,0,0,0,0,0,0,0,K269,P.S. 269 - BROOKLYN               ,558,809,-251,69,763,-205,73,2,3,3,0,0,
22,PS,K269,P.S. 269 - BROOKLYN,0,0,0,0,0,0,0,KG04,CAMBA - BROOKLYN                  ,,,0,,,0,,0,0,0,0,0,
22,PS,K269,P.S. 269 - BROOKLYN,558,809,-251,69,763,-205,73,KG16,HEALTH AND HOSPITAL DEPT. - K     ,,,0,,,0,,0,0,0,0,0,
22,PS,K277,P.S. 277 - BROOKLYN,471,478,-7,99,428,43,110,K277,P.S. 277 - BROOKLYN               ,471,478,-7,99,428,43,110,2,3,3,36,0,
22,PS,K312,P.S. 312 - BROOKLYN,920,967,-47,95,838,82,110,K312,P.S. 312 - BROOKLYN               ,920,967,-47,95,838,82,110,5,4,4,70,0,
22,PS,K395,P.S./I.S. 395 - BROOKLYN,0,0,0,0,0,0,0,K004,K004 SPED - BROOKLYN              ,79,112,-33,71,112,-33,71,0,0,0,0,0,Some
22,PS,K395,P.S./I.S. 395 - BROOKLYN,635,1021,-386,62,954,-319,67,K109,P.S. 109 - BROOKLYN               ,556,909,-353,61,842,-286,66,5,3,3,0,0,
22,PS,K729,P.S. 207 ANNEX - BROOKLYN,320,302,18,106,287,33,111,K207,P.S. 207 - BROOKLYN,320,302,18,106,287,33,111,0,0,0,36,0,
22,PS,K735,P.S. 245 - BROOKLYN,261,418,-157,62,299,-38,87,K245,P.S. 245 - BROOKLYN,261,418,-157,62,299,-38,87,3,2,3,18,0,
22,PS,K776,PS 152 ANNEX -BROOKLYN,323,256,67,126,238,85,136,K152,P.S. 152 - BROOKLYN,323,256,67,126,238,85,136,0,0,0,34,0,
22,PS,K839,P.S. 134 MINISCHOOL - BROOKLYN,160,115,45,139,107,53,150,K134,P.S. 134 - BROOKLYN               ,160,115,45,139,107,53,150,0,0,0,32,0,
22,PS,K849,P.S. 134 - BROOKLYN,322,390,-68,83,355,-33,91,K134,P.S. 134 - BROOKLYN               ,322,390,-68,83,355,-33,91,2,3,3,0,0,
22,PS,K852,P.S. 326 - BROOKLYN,179,245,-66,73,146,33,123,K326,P.S. 326 - BROOKLYN               ,179,245,-66,73,146,33,123,0,1,2,18,0,
22,PS,K864,P.S. 361  (OLD 89) - BROOKLYN,452,650,-198,70,491,-39,92,K361,P.S. 361 - BROOKLYN               ,452,650,-198,70,491,-39,92,6,3,3,0,0,
22,PS,K869,P.S. 361 MINISCHOOL - BROOKLYN,170,139,31,122,139,31,122,K361,P.S. 361 - BROOKLYN               ,170,139,31,122,139,31,122,0,0,0,51,0,
22,PS,K905,DISTRICT 22 ECOLOGY CENTER - K,0,0,0,0,0,0,0,KG12,DISTRICT 22 ECOLOGY CENTER-K      ,,,0,,,0,,0,0,0,0,0,
22,PS,K927,P.S. 152 TRANSPORTABLE - K,80,74,6,108,75,5,107,K315,P.S. 315 - BROOKLYN,80,74,6,108,75,5,107,0,0,0,32,0,
22,PS,K952,P.S. 193 TRANSPORTABLE - K,78,67,11,116,66,12,118,K193,P.S. 193 - BROOKLYN               ,78,67,11,116,66,12,118,0,0,0,17,0,
22,PS,K959,P.S. 194 TRANSPORTABLE - K,35,23,12,152,23,12,152,K194,P.S. 194 - BROOKLYN               ,35,23,12,152,23,12,152,0,0,0,32,0,
22,PS,K975,P.S. 236 TRANSPORTABLE - K,38,24,14,158,25,13,152,K236,P.S. 236 - BROOKLYN               ,38,24,14,158,25,13,152,0,0,0,32,0,
22,PS,K983,P.S. 198 TRANSPORTABLE - K,0,112,-112,0,112,-112,0,K198,P.S. 198 - BROOKLYN               ,0,112,-112,0,112,-112,0,0,0,0,0,0,
22,OTHER,K999,CUNY RESEARCH VESSEL - K,0,0,0,0,0,0,0,K999,CUNY RESEARCH VESSEL - K          ,,,0,,,0,,0,0,0,0,0,
22,MIDDLE,K014,I.S. 14 - BROOKLYN,0,0,0,0,0,0,0,K014,I.S. 14 - BROOKLYN                ,610,1209,-599,50,1179,-569,52,0,0,0,0,9,
22,MIDDLE,K014,I.S. 14 - BROOKLYN,626,1209,-583,52,1179,-553,53,K811,K811 SPED - BROOKLYN              ,16,0,16,0,0,16,0,0,0,0,0,0,All
22,MIDDLE,K078,I.S. 78 - BROOKLYN,1060,1345,-285,79,1277,-217,83,K078,I.S. 78 - BROOKLYN                ,1060,1345,-285,79,1277,-217,83,0,0,0,0,17,
22,MIDDLE,K234,I.S. 234 - BROOKLYN,1871,1644,227,114,1692,179,111,K234,I.S. 234 - BROOKLYN               ,1871,1644,227,114,1692,179,111,0,0,0,0,10,
22,MIDDLE,K240,I.S. 240 - BROOKLYN,1007,1474,-467,68,1550,-543,65,K240,I.S. 240 - BROOKLYN               ,1007,1474,-467,68,1550,-543,65,0,0,0,0,4,
22,MIDDLE,K278,I.S. 278 - BROOKLYN,1060,1345,-285,79,1302,-242,81,K278,I.S. 278 - BROOKLYN               ,1060,1345,-285,79,1302,-242,81,0,0,0,0,15,
23,PS,K012,P.S. 12 - BROOKLYN ,0,0,0,0,0,0,0,K012,P.S. 12 - BROOKLYN                ,244,599,-355,41,523,-279,47,3,2,2,18,0,
23,PS,K012,P.S. 12 - BROOKLYN ,409,905,-496,45,834,-425,49,K484,I.S. 484 - BROOKLYN               ,165,306,-141,54,311,-146,53,0,0,0,0,2,
23,PS,K041,P.S. 41 - BROOKLYN ,640,946,-306,68,885,-245,72,K041,P.S. 41 - BROOKLYN                ,640,946,-306,68,885,-245,72,8,3,3,0,0,
23,PS,K073,P.S. 73 - BROOKLYN,487,833,-346,58,778,-291,63,K073,P.S. 73 - BROOKLYN                ,487,833,-346,58,778,-291,63,3,3,3,50,0,
23,PS,K137,P.S. 137 - BROOKLYN,318,441,-123,72,437,-119,73,K137,P.S. 137 - BROOKLYN               ,318,441,-123,72,437,-119,73,2,2,3,18,0,
23,PS,K150,P.S. 150 - BROOKLYN,0,0,0,0,0,0,0,K150,P.S. 150 - BROOKLYN               ,232,390,-158,59,365,-133,64,2,2,2,0,0,
23,PS,K150,P.S. 150 - BROOKLYN,451,878,-427,51,769,-318,59,K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL - K,219,488,-269,45,404,-185,54,1,1,2,0,0,
23,PS,K155,P.S. 155 - BROOKLYN,548,773,-225,71,830,-282,66,K155,P.S. 155 - BROOKLYN               ,548,773,-225,71,830,-282,66,2,3,3,35,0,
23,PS,K165,P.S. 165 - BROOKLYN,593,559,34,106,566,27,105,K165,P.S. 165 - BROOKLYN               ,593,559,34,106,566,27,105,2,3,3,18,0,
23,PS,K178,P.S. 178 - BROOKLYN,0,0,0,0,0,0,0,K077,K077 SPED - BROOKLYN              ,42,51,-9,82,51,-9,82,0,0,0,0,0,
23,PS,K178,P.S. 178 - BROOKLYN,520,787,-267,66,770,-250,68,K178,P.S. 178 - BROOKLYN               ,478,736,-258,65,719,-241,66,5,3,3,0,0,
23,PS,K183,P.S. 183 - BROOKLYN,0,0,0,0,0,0,0,K446,P.S. 446 - BROOKLYN,,,0,,,0,,0,0,1,0,0,
23,PS,K183,P.S. 183 - BROOKLYN,612,834,-222,73,760,-148,81,K631,GENL D CHAPPIE ELEMTARY - K       ,404,540,-136,75,462,-58,87,3,3,3,34,0,
23,PS,K183,P.S. 183 - BROOKLYN,0,0,0,0,0,0,0,K634,GEN'L D. CHAPPIE JAMES MIDDL SCL-K,208,294,-86,71,298,-90,70,0,0,0,0,2,
23,PS,K184,P.S. 184 - BROOKLYN,561,795,-234,71,756,-195,74,K184,P.S. 184 - BROOKLYN               ,561,795,-234,71,756,-195,74,4,3,3,51,0,
23,PS,K263,P.S./I.S. 323 - BROOKLYN,0,0,0,0,0,0,0,K140,K140 SPED - BROOKLYN              ,65,60,5,108,60,5,108,0,0,0,0,0,
23,PS,K263,P.S./I.S. 323 - BROOKLYN,0,0,0,0,0,0,0,K323,P.S./I.S. 323 - BROOKLYN,511,905,-394,56,839,-328,61,4,3,3,36,0,
23,PS,K263,P.S./I.S. 323 - BROOKLYN,698,1154,-456,60,1028,-330,68,K671,M.S. 671 - BROOKLYN,122,189,-67,65,129,-7,95,0,0,0,0,5,
23,PS,K263,P.S./I.S. 323 - BROOKLYN,0,0,0,0,0,0,0,KG12,BEACON PROGRAM - BROOKLYN         ,,,0,,,0,,0,0,0,0,0,
23,PS,K284,P.S. 284 - BROOKLYN,0,0,0,0,0,0,0,K284,P.S. 284 - BROOKLYN               ,537,618,-81,87,575,-38,93,2,3,3,17,0,
23,PS,K284,P.S. 284 - BROOKLYN,825,808,17,102,685,140,120,K711,LEADERSHIP PREP BROWNSVILLE CHARTER - K,288,190,98,152,110,178,262,0,1,3,0,0,
23,PS,K298,P.S. 298 - BROOKLYN,511,922,-411,55,821,-310,62,K298,P.S. 298 - BROOKLYN               ,511,922,-411,55,821,-310,62,7,3,3,36,0,
23,PS,K298,P.S. 298 - BROOKLYN,0,0,0,0,0,0,0,KG05,UFT USE - K                       ,,,0,,,0,,0,0,0,0,0,
23,PS,K327,P.S. 327 (TANDEM K396-D75)-K,0,0,0,0,0,0,0,K327,P.S. 327 - BROOKLYN               ,650,761,-111,85,754,-104,86,4,3,3,36,0,
23,PS,K327,P.S. 327 (TANDEM K396-D75)-K,658,761,-103,86,754,-96,87,K396,K396 SPED - BROOKLYN,8,0,8,0,0,8,0,0,0,0,0,0,Some
23,PS,K332,P.S. 332 - BROOKLYN,0,0,0,0,0,0,0,K332,P.S. 332 - BROOKLYN               ,208,575,-367,36,525,-317,40,6,1,2,0,0,
