DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
22K222,5,2010,Female,62,711,1,1.6%,4,6.5%,18,29%,39,62.9%,57,91.9%
22K222,5,2010,Male,2,s,s,s,s,s,s,s,s,s,s,s
22K222,5,2010,Male,61,706,1,1.6%,3,4.9%,29,47.5%,28,45.9%,57,93.4%
22K222,5,2011,Female,71,703,0,0%,6,8.5%,41,57.7%,24,33.8%,65,91.5%
22K222,5,2011,Male,67,706,1,1.5%,5,7.5%,27,40.3%,34,50.7%,61,91%
22K222,All Grades,2006,Female,184,,5,2.7%,9,4.9%,86,46.7%,84,45.7%,170,92.4%
22K222,All Grades,2006,Male,196,,8,4.1%,3,1.5%,105,53.6%,80,40.8%,185,94.4%
22K222,All Grades,2007,Female,177,,4,2.3%,6,3.4%,68,38.4%,99,55.9%,167,94.4%
22K222,All Grades,2007,Male,193,,4,2.1%,8,4.1%,81,42%,100,51.8%,181,93.8%
22K222,All Grades,2008,Female,187,,4,2.1%,3,1.6%,80,42.8%,100,53.5%,180,96.3%
22K222,All Grades,2008,Male,192,,1,0.5%,5,2.6%,83,43.2%,103,53.6%,186,96.9%
22K222,All Grades,2009,Female,204,,0,0%,7,3.4%,85,41.7%,112,54.9%,197,96.6%
22K222,All Grades,2009,Male,191,,1,0.5%,6,3.1%,73,38.2%,111,58.1%,184,96.3%
22K222,All Grades,2010,Female,197,,1,0.5%,13,6.6%,78,39.6%,105,53.3%,183,92.9%
22K222,All Grades,2010,Male,8,,1,12.5%,0,0%,4,50%,3,37.5%,7,87.5%
22K222,All Grades,2010,Male,8,,1,12.5%,0,0%,4,50%,3,37.5%,7,87.5%
22K222,All Grades,2010,Male,204,,5,2.5%,16,7.8%,80,39.2%,103,50.5%,183,89.7%
22K222,All Grades,2010,Male,204,,5,2.5%,16,7.8%,80,39.2%,103,50.5%,183,89.7%
22K222,All Grades,2011,Female,201,702,1,0.5%,20,10%,111,55.2%,69,34.3%,180,89.6%
22K222,All Grades,2011,Male,201,702,1,0.5%,24,11.9%,97,48.3%,79,39.3%,176,87.6%
22K234,6,2006,Female,315,677,14,4.4%,46,14.6%,171,54.3%,84,26.7%,255,81%
22K234,6,2006,Male,309,679,15,4.9%,36,11.7%,173,56%,85,27.5%,258,83.5%
22K234,6,2007,Female,268,690,10,3.7%,25,9.3%,125,46.6%,108,40.3%,233,86.9%
22K234,6,2007,Male,267,687,7,2.6%,29,10.9%,141,52.8%,90,33.7%,231,86.5%
22K234,6,2008,Female,263,703,3,1.1%,9,3.4%,101,38.4%,150,57%,251,95.4%
22K234,6,2008,Male,299,700,1,0.3%,14,4.7%,126,42.1%,158,52.8%,284,95%
22K234,6,2009,Female,279,704,3,1.1%,5,1.8%,108,38.7%,163,58.4%,271,97.1%
22K234,6,2009,Male,315,701,3,1%,15,4.8%,113,35.9%,184,58.4%,297,94.3%
22K234,6,2010,Female,307,700,6,2%,28,9.1%,120,39.1%,153,49.8%,273,88.9%
22K234,6,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
22K234,6,2010,Male,315,702,10,3.2%,38,12.1%,94,29.8%,173,54.9%,267,84.8%
22K234,6,2011,Female,301,704,5,1.7%,31,10.3%,104,34.6%,161,53.5%,265,88%
22K234,6,2011,Male,287,702,7,2.4%,35,12.2%,91,31.7%,154,53.7%,245,85.4%
22K234,7,2006,Female,292,673,14,4.8%,52,17.8%,142,48.6%,84,28.8%,226,77.4%
22K234,7,2006,Male,308,678,14,4.5%,40,13%,148,48.1%,106,34.4%,254,82.5%
22K234,7,2007,Female,305,685,4,1.3%,43,14.1%,140,45.9%,118,38.7%,258,84.6%
22K234,7,2007,Male,316,684,7,2.2%,41,13%,150,47.5%,118,37.3%,268,84.8%
22K234,7,2008,Female,274,694,2,0.7%,26,9.5%,115,42%,131,47.8%,246,89.8%
22K234,7,2008,Male,283,689,2,0.7%,22,7.8%,126,44.5%,133,47%,259,91.5%
22K234,7,2009,Female,279,702,0,0%,16,5.7%,110,39.4%,153,54.8%,263,94.3%
22K234,7,2009,Male,306,699,0,0%,10,3.3%,119,38.9%,177,57.8%,296,96.7%
22K234,7,2010,Female,277,696,13,4.7%,39,14.1%,62,22.4%,163,58.8%,225,81.2%
22K234,7,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
22K234,7,2010,Male,321,692,14,4.4%,40,12.5%,112,34.9%,155,48.3%,267,83.2%
22K234,7,2011,Female,307,698,2,0.7%,37,12.1%,90,29.3%,178,58%,268,87.3%
22K234,7,2011,Male,304,700,6,2%,42,13.8%,66,21.7%,190,62.5%,256,84.2%
22K234,8,2006,Female,261,670,23,8.8%,53,20.3%,119,45.6%,66,25.3%,185,70.9%
22K234,8,2006,Male,293,667,26,8.9%,69,23.5%,139,47.4%,59,20.1%,198,67.6%
22K234,8,2007,Female,282,675,11,3.9%,62,22%,134,47.5%,75,26.6%,209,74.1%
22K234,8,2007,Male,295,680,8,2.7%,51,17.3%,152,51.5%,84,28.5%,236,80%
22K234,8,2008,Female,306,683,5,1.6%,34,11.1%,180,58.8%,87,28.4%,267,87.3%
22K234,8,2008,Male,311,684,9,2.9%,38,12.2%,168,54%,96,30.9%,264,84.9%
22K234,8,2009,Female,281,695,5,1.8%,16,5.7%,143,50.9%,117,41.6%,260,92.5%
22K234,8,2009,Male,289,690,4,1.4%,24,8.3%,158,54.7%,103,35.6%,261,90.3%
22K234,8,2010,Female,294,702,4,1.4%,48,16.3%,113,38.4%,129,43.9%,242,82.3%
22K234,8,2010,Male,2,s,s,s,s,s,s,s,s,s,s,s
22K234,8,2010,Male,304,697,3,1%,55,18.1%,137,45.1%,109,35.9%,246,80.9%
22K234,8,2011,Female,274,701,7,2.6%,40,14.6%,88,32.1%,139,50.7%,227,82.8%
22K234,8,2011,Male,319,696,15,4.7%,40,12.5%,136,42.6%,128,40.1%,264,82.8%
22K234,All Grades,2006,Female,868,,51,5.9%,151,17.4%,432,49.8%,234,27%,666,76.7%
22K234,All Grades,2006,Male,910,,55,6%,145,15.9%,460,50.5%,250,27.5%,710,78%
22K234,All Grades,2007,Female,855,,25,2.9%,130,15.2%,399,46.7%,301,35.2%,700,81.9%
22K234,All Grades,2007,Male,878,,22,2.5%,121,13.8%,443,50.5%,292,33.3%,735,83.7%
22K234,All Grades,2008,Female,843,,10,1.2%,69,8.2%,396,47%,368,43.7%,764,90.6%
22K234,All Grades,2008,Male,893,,12,1.3%,74,8.3%,420,47%,387,43.3%,807,90.4%
22K234,All Grades,2009,Female,839,,8,1%,37,4.4%,361,43%,433,51.6%,794,94.6%
22K234,All Grades,2009,Male,910,,7,0.8%,49,5.4%,390,42.9%,464,51%,854,93.8%
22K234,All Grades,2010,Female,878,,23,2.6%,115,13.1%,295,33.6%,445,50.7%,740,84.3%
22K234,All Grades,2010,Male,4,,s,s,s,s,s,s,s,s,s,s
22K234,All Grades,2010,Male,940,,27,2.9%,133,14.1%,343,36.5%,437,46.5%,780,83%
22K234,All Grades,2010,Male,940,,27,2.9%,133,14.1%,343,36.5%,437,46.5%,780,83%
22K234,All Grades,2011,Female,882,701,14,1.6%,108,12.2%,282,32%,478,54.2%,760,86.2%
22K234,All Grades,2011,Male,910,699,28,3.1%,117,12.9%,293,32.2%,472,51.9%,765,84.1%
22K236,3,2006,Female,62,700,2,3.2%,2,3.2%,27,43.5%,31,50%,58,93.5%
22K236,3,2006,Male,45,696,1,2.2%,2,4.4%,23,51.1%,19,42.2%,42,93.3%
22K236,3,2007,Female,56,706,0,0%,2,3.6%,27,48.2%,27,48.2%,54,96.4%
22K236,3,2007,Male,51,709,0,0%,0,0%,23,45.1%,28,54.9%,51,100%
22K236,3,2008,Female,39,715,0,0%,2,5.1%,15,38.5%,22,56.4%,37,94.9%
22K236,3,2008,Male,48,717,0,0%,0,0%,16,33.3%,32,66.7%,48,100%
22K236,3,2009,Female,50,705,0,0%,0,0%,29,58%,21,42%,50,100%
22K236,3,2009,Male,54,713,0,0%,1,1.9%,27,50%,26,48.1%,53,98.1%
22K236,3,2010,Female,46,706,2,4.3%,6,13%,20,43.5%,18,39.1%,38,82.6%
22K236,3,2010,Male,41,702,1,2.4%,7,17.1%,20,48.8%,13,31.7%,33,80.5%
22K236,3,2011,Female,66,696,0,0%,17,25.8%,33,50%,16,24.2%,49,74.2%
22K236,3,2011,Male,38,699,0,0%,4,10.5%,23,60.5%,11,28.9%,34,89.5%
22K236,4,2006,Female,48,696,1,2.1%,6,12.5%,21,43.8%,20,41.7%,41,85.4%
22K236,4,2006,Male,43,704,2,4.7%,4,9.3%,16,37.2%,21,48.8%,37,86%
22K236,4,2007,Female,62,698,0,0%,1,1.6%,34,54.8%,27,43.5%,61,98.4%
22K236,4,2007,Male,45,705,0,0%,1,2.2%,21,46.7%,23,51.1%,44,97.8%
22K236,4,2008,Female,48,718,0,0%,0,0%,21,43.8%,27,56.3%,48,100%
22K236,4,2008,Male,50,715,0,0%,0,0%,18,36%,32,64%,50,100%
22K236,4,2009,Female,42,726,1,2.4%,0,0%,12,28.6%,29,69%,41,97.6%
22K236,4,2009,Male,48,732,0,0%,0,0%,12,25%,36,75%,48,100%
22K236,4,2010,Female,51,711,0,0%,9,17.6%,15,29.4%,27,52.9%,42,82.4%
22K236,4,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
22K236,4,2010,Male,62,725,0,0%,9,14.5%,18,29%,35,56.5%,53,85.5%
22K236,4,2011,Female,48,715,1,2.1%,4,8.3%,15,31.3%,28,58.3%,43,89.6%
22K236,4,2011,Male,41,709,1,2.4%,7,17.1%,12,29.3%,21,51.2%,33,80.5%
22K236,5,2006,Female,45,685,1,2.2%,4,8.9%,21,46.7%,19,42.2%,40,88.9%
22K236,5,2006,Male,47,680,0,0%,8,17%,23,48.9%,16,34%,39,83%
22K236,5,2007,Female,45,704,0,0%,7,15.6%,11,24.4%,27,60%,38,84.4%
22K236,5,2007,Male,39,701,1,2.6%,3,7.7%,14,35.9%,21,53.8%,35,89.7%
22K236,5,2008,Female,61,703,0,0%,1,1.6%,27,44.3%,33,54.1%,60,98.4%
22K236,5,2008,Male,44,709,0,0%,2,4.5%,15,34.1%,27,61.4%,42,95.5%
22K236,5,2009,Female,47,695,0,0%,1,2.1%,29,61.7%,17,36.2%,46,97.9%
22K236,5,2009,Male,52,702,0,0%,1,1.9%,21,40.4%,30,57.7%,51,98.1%
22K236,5,2010,Female,40,694,1,2.5%,9,22.5%,13,32.5%,17,42.5%,30,75%
22K236,5,2010,Male,46,705,0,0%,12,26.1%,15,32.6%,19,41.3%,34,73.9%
22K236,5,2011,Female,49,695,1,2%,6,12.2%,27,55.1%,15,30.6%,42,85.7%
22K236,5,2011,Male,64,697,0,0%,14,21.9%,28,43.8%,22,34.4%,50,78.1%
22K236,All Grades,2006,Female,155,,4,2.6%,12,7.7%,69,44.5%,70,45.2%,139,89.7%
22K236,All Grades,2006,Male,135,,3,2.2%,14,10.4%,62,45.9%,56,41.5%,118,87.4%
22K236,All Grades,2007,Female,163,,0,0%,10,6.1%,72,44.2%,81,49.7%,153,93.9%
22K236,All Grades,2007,Male,135,,1,0.7%,4,3%,58,43%,72,53.3%,130,96.3%
22K236,All Grades,2008,Female,148,,0,0%,3,2%,63,42.6%,82,55.4%,145,98%
22K236,All Grades,2008,Male,142,,0,0%,2,1.4%,49,34.5%,91,64.1%,140,98.6%
22K236,All Grades,2009,Female,139,,1,0.7%,1,0.7%,70,50.4%,67,48.2%,137,98.6%
22K236,All Grades,2009,Male,154,,0,0%,2,1.3%,60,39%,92,59.7%,152,98.7%
22K236,All Grades,2010,Female,137,,3,2.2%,24,17.5%,48,35%,62,45.3%,110,80.3%
22K236,All Grades,2010,Male,1,,s,s,s,s,s,s,s,s,s,s
22K236,All Grades,2010,Male,149,,1,0.7%,28,18.8%,53,35.6%,67,45%,120,80.5%
22K236,All Grades,2010,Male,149,,1,0.7%,28,18.8%,53,35.6%,67,45%,120,80.5%
22K236,All Grades,2011,Female,163,701,2,1.2%,27,16.6%,75,46%,59,36.2%,134,82.2%
22K236,All Grades,2011,Male,143,701,1,0.7%,25,17.5%,63,44.1%,54,37.8%,117,81.8%
22K240,6,2006,Female,318,666,17,5.3%,71,22.3%,170,53.5%,60,18.9%,230,72.3%
22K240,6,2006,Male,301,657,41,13.6%,82,27.2%,134,44.5%,44,14.6%,178,59.1%
22K240,6,2007,Female,223,664,21,9.4%,71,31.8%,92,41.3%,39,17.5%,131,58.7%
22K240,6,2007,Male,235,659,25,10.6%,73,31.1%,108,46%,29,12.3%,137,58.3%
22K240,6,2008,Female,208,674,4,1.9%,30,14.4%,130,62.5%,44,21.2%,174,83.7%
22K240,6,2008,Male,209,670,10,4.8%,34,16.3%,122,58.4%,43,20.6%,165,78.9%
22K240,6,2009,Female,182,671,4,2.2%,30,16.5%,123,67.6%,25,13.7%,148,81.3%
22K240,6,2009,Male,183,669,7,3.8%,27,14.8%,119,65%,30,16.4%,149,81.4%
22K240,6,2010,Female,167,674,10,6%,63,37.7%,73,43.7%,21,12.6%,94,56.3%
22K240,6,2010,Male,181,671,21,11.6%,64,35.4%,63,34.8%,33,18.2%,96,53%
22K240,6,2011,Female,166,673,16,9.6%,64,38.6%,66,39.8%,20,12%,86,51.8%
22K240,6,2011,Male,155,668,24,15.5%,63,40.6%,48,31%,20,12.9%,68,43.9%
22K240,7,2006,Female,241,652,25,10.4%,74,30.7%,120,49.8%,22,9.1%,142,58.9%
22K240,7,2006,Male,293,646,46,15.7%,100,34.1%,121,41.3%,26,8.9%,147,50.2%
22K240,7,2007,Female,304,667,8,2.6%,75,24.7%,172,56.6%,49,16.1%,221,72.7%
22K240,7,2007,Male,292,659,26,8.9%,99,33.9%,117,40.1%,50,17.1%,167,57.2%
22K240,7,2008,Female,208,667,3,1.4%,49,23.6%,122,58.7%,34,16.3%,156,75%
22K240,7,2008,Male,221,662,6,2.7%,64,29%,123,55.7%,28,12.7%,151,68.3%
22K240,7,2009,Female,207,678,3,1.4%,32,15.5%,116,56%,56,27.1%,172,83.1%
22K240,7,2009,Male,206,679,2,1%,30,14.6%,119,57.8%,55,26.7%,174,84.5%
22K240,7,2010,Female,185,667,19,10.3%,82,44.3%,48,25.9%,36,19.5%,84,45.4%
22K240,7,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
22K240,7,2010,Male,189,665,22,11.6%,94,49.7%,43,22.8%,30,15.9%,73,38.6%
22K240,7,2011,Female,179,672,17,9.5%,55,30.7%,79,44.1%,28,15.6%,107,59.8%
22K240,7,2011,Male,195,668,18,9.2%,84,43.1%,66,33.8%,27,13.8%,93,47.7%
22K240,8,2006,Female,293,661,37,12.6%,74,25.3%,130,44.4%,52,17.7%,182,62.1%
22K240,8,2006,Male,331,651,65,19.6%,93,28.1%,132,39.9%,41,12.4%,173,52.3%
22K240,8,2007,Female,249,654,31,12.4%,92,36.9%,101,40.6%,25,10%,126,50.6%
22K240,8,2007,Male,282,652,40,14.2%,110,39%,102,36.2%,30,10.6%,132,46.8%
22K240,8,2008,Female,302,671,7,2.3%,63,20.9%,184,60.9%,48,15.9%,232,76.8%
22K240,8,2008,Male,276,663,11,4%,88,31.9%,138,50%,39,14.1%,177,64.1%
22K240,8,2009,Female,214,674,0,0%,43,20.1%,134,62.6%,37,17.3%,171,79.9%
22K240,8,2009,Male,223,671,0,0%,52,23.3%,139,62.3%,32,14.3%,171,76.7%
22K240,8,2010,Female,227,684,15,6.6%,73,32.2%,81,35.7%,58,25.6%,139,61.2%
22K240,8,2010,Male,2,s,s,s,s,s,s,s,s,s,s,s
22K240,8,2010,Male,218,681,23,10.6%,68,31.2%,73,33.5%,54,24.8%,127,58.3%
22K240,8,2011,Female,181,677,12,6.6%,64,35.4%,81,44.8%,24,13.3%,105,58%
22K240,8,2011,Male,189,678,10,5.3%,66,34.9%,88,46.6%,25,13.2%,113,59.8%
22K240,All Grades,2006,Female,852,,79,9.3%,219,25.7%,420,49.3%,134,15.7%,554,65%
22K240,All Grades,2006,Male,925,,152,16.4%,275,29.7%,387,41.8%,111,12%,498,53.8%
22K240,All Grades,2007,Female,776,,60,7.7%,238,30.7%,365,47%,113,14.6%,478,61.6%
22K240,All Grades,2007,Male,809,,91,11.2%,282,34.9%,327,40.4%,109,13.5%,436,53.9%
22K240,All Grades,2008,Female,718,,14,1.9%,142,19.8%,436,60.7%,126,17.5%,562,78.3%
22K240,All Grades,2008,Male,706,,27,3.8%,186,26.3%,383,54.2%,110,15.6%,493,69.8%
22K240,All Grades,2009,Female,603,,7,1.2%,105,17.4%,373,61.9%,118,19.6%,491,81.4%
22K240,All Grades,2009,Male,612,,9,1.5%,109,17.8%,377,61.6%,117,19.1%,494,80.7%
22K240,All Grades,2010,Female,579,,44,7.6%,218,37.7%,202,34.9%,115,19.9%,317,54.7%
22K240,All Grades,2010,Male,3,,s,s,s,s,s,s,s,s,s,s
22K240,All Grades,2010,Male,588,,66,11.2%,226,38.4%,179,30.4%,117,19.9%,296,50.3%
22K240,All Grades,2010,Male,588,,66,11.2%,226,38.4%,179,30.4%,117,19.9%,296,50.3%
22K240,All Grades,2011,Female,526,674,45,8.6%,183,34.8%,226,43%,72,13.7%,298,56.7%
22K240,All Grades,2011,Male,539,672,52,9.6%,213,39.5%,202,37.5%,72,13.4%,274,50.8%
22K245,3,2006,Female,14,672,0,0%,3,21.4%,9,64.3%,2,14.3%,11,78.6%
22K245,3,2006,Male,11,666,1,9.1%,1,9.1%,9,81.8%,0,0%,9,81.8%
22K245,3,2008,Female,12,672,0,0%,4,33.3%,7,58.3%,1,8.3%,8,66.7%
22K245,3,2008,Male,8,667,0,0%,2,25%,6,75%,0,0%,6,75%
22K245,3,2009,Female,7,663,0,0%,1,14.3%,6,85.7%,0,0%,6,85.7%
22K245,3,2009,Male,8,685,0,0%,0,0%,7,87.5%,1,12.5%,8,100%
22K245,3,2010,Female,16,682,2,12.5%,6,37.5%,6,37.5%,2,12.5%,8,50%
22K245,3,2010,Male,10,683,1,10%,5,50%,2,20%,2,20%,4,40%
22K245,3,2011,Female,17,695,0,0%,1,5.9%,14,82.4%,2,11.8%,16,94.1%
22K245,3,2011,Male,17,705,0,0%,1,5.9%,10,58.8%,6,35.3%,16,94.1%
22K245,4,2006,Female,10,659,0,0%,3,30%,7,70%,0,0%,7,70%
22K245,4,2006,Male,14,668,0,0%,3,21.4%,10,71.4%,1,7.1%,11,78.6%
22K245,4,2007,Male,2,s,s,s,s,s,s,s,s,s,s,s
22K245,4,2008,Female,12,673,0,0%,0,0%,10,83.3%,2,16.7%,12,100%
22K245,4,2008,Male,12,674,1,8.3%,0,0%,10,83.3%,1,8.3%,11,91.7%
22K245,4,2009,Female,13,688,0,0%,1,7.7%,9,69.2%,3,23.1%,12,92.3%
22K245,4,2009,Male,9,679,0,0%,1,11.1%,6,66.7%,2,22.2%,8,88.9%
22K245,4,2010,Female,11,663,1,9.1%,6,54.5%,4,36.4%,0,0%,4,36.4%
22K245,4,2010,Male,12,678,0,0%,7,58.3%,3,25%,2,16.7%,5,41.7%
22K245,4,2011,Female,19,668,3,15.8%,7,36.8%,9,47.4%,0,0%,9,47.4%
22K245,4,2011,Male,11,687,0,0%,4,36.4%,4,36.4%,3,27.3%,7,63.6%
22K245,5,2006,Female,17,657,1,5.9%,7,41.2%,6,35.3%,3,17.6%,9,52.9%
22K245,5,2006,Male,5,s,s,s,s,s,s,s,s,s,s,s
22K245,5,2007,Female,1,s,s,s,s,s,s,s,s,s,s,s
22K245,5,2008,Female,13,677,0,0%,1,7.7%,10,76.9%,2,15.4%,12,92.3%
22K245,5,2008,Male,12,678,0,0%,1,8.3%,10,83.3%,1,8.3%,11,91.7%
22K245,5,2009,Female,13,688,0,0%,1,7.7%,8,61.5%,4,30.8%,12,92.3%
22K245,5,2009,Male,11,688,0,0%,1,9.1%,6,54.5%,4,36.4%,10,90.9%
22K245,5,2010,Female,13,696,0,0%,4,30.8%,5,38.5%,4,30.8%,9,69.2%
22K245,5,2010,Male,9,692,0,0%,3,33.3%,4,44.4%,2,22.2%,6,66.7%
22K245,5,2011,Female,10,687,0,0%,5,50%,3,30%,2,20%,5,50%
22K245,5,2011,Male,11,686,0,0%,4,36.4%,6,54.5%,1,9.1%,7,63.6%
22K245,All Grades,2006,Female,41,,1,2.4%,13,31.7%,22,53.7%,5,12.2%,27,65.9%
22K245,All Grades,2006,Male,30,,1,3.3%,8,26.7%,20,66.7%,1,3.3%,21,70%
22K245,All Grades,2007,Female,1,,s,s,s,s,s,s,s,s,s,s
22K245,All Grades,2007,Male,2,,s,s,s,s,s,s,s,s,s,s
22K245,All Grades,2008,Female,37,,0,0%,5,13.5%,27,73%,5,13.5%,32,86.5%
22K245,All Grades,2008,Male,32,,1,3.1%,3,9.4%,26,81.3%,2,6.3%,28,87.5%
22K245,All Grades,2009,Female,33,,0,0%,3,9.1%,23,69.7%,7,21.2%,30,90.9%
22K245,All Grades,2009,Male,28,,0,0%,2,7.1%,19,67.9%,7,25%,26,92.9%
22K245,All Grades,2010,Female,40,,3,7.5%,16,40%,15,37.5%,6,15%,21,52.5%
22K245,All Grades,2010,Male,31,,1,3.2%,15,48.4%,9,29%,6,19.4%,15,48.4%
22K245,All Grades,2011,Female,46,682,3,6.5%,13,28.3%,26,56.5%,4,8.7%,30,65.2%
22K245,All Grades,2011,Male,39,695,0,0%,9,23.1%,20,51.3%,10,25.6%,30,76.9%
22K251,3,2006,Female,58,675,2,3.4%,11,19%,33,56.9%,12,20.7%,45,77.6%
22K251,3,2006,Male,55,672,0,0%,10,18.2%,33,60%,12,21.8%,45,81.8%
22K251,3,2007,Female,62,682,4,6.5%,8,12.9%,37,59.7%,13,21%,50,80.6%
22K251,3,2007,Male,44,681,2,4.5%,3,6.8%,26,59.1%,13,29.5%,39,88.6%
22K251,3,2008,Female,47,691,0,0%,4,8.5%,29,61.7%,14,29.8%,43,91.5%
22K251,3,2008,Male,38,678,0,0%,1,2.6%,33,86.8%,4,10.5%,37,97.4%
22K251,3,2009,Female,52,686,0,0%,2,3.8%,39,75%,11,21.2%,50,96.2%
22K251,3,2009,Male,48,684,1,2.1%,4,8.3%,34,70.8%,9,18.8%,43,89.6%
22K251,3,2010,Female,43,681,6,14%,26,60.5%,6,14%,5,11.6%,11,25.6%
22K251,3,2010,Male,53,680,7,13.2%,29,54.7%,12,22.6%,5,9.4%,17,32.1%
22K251,3,2011,Female,65,682,5,7.7%,32,49.2%,24,36.9%,4,6.2%,28,43.1%
22K251,3,2011,Male,48,682,2,4.2%,27,56.3%,16,33.3%,3,6.3%,19,39.6%
22K251,4,2006,Female,47,666,4,8.5%,9,19.1%,27,57.4%,7,14.9%,34,72.3%
22K251,4,2006,Male,60,656,9,15%,13,21.7%,32,53.3%,6,10%,38,63.3%
22K251,4,2007,Female,54,678,4,7.4%,6,11.1%,28,51.9%,16,29.6%,44,81.5%
22K251,4,2007,Male,51,670,3,5.9%,8,15.7%,35,68.6%,5,9.8%,40,78.4%
22K251,4,2008,Female,58,669,3,5.2%,9,15.5%,40,69%,6,10.3%,46,79.3%
22K251,4,2008,Male,39,664,2,5.1%,6,15.4%,27,69.2%,4,10.3%,31,79.5%
22K251,4,2009,Female,50,680,5,10%,6,12%,26,52%,13,26%,39,78%
22K251,4,2009,Male,42,674,0,0%,10,23.8%,27,64.3%,5,11.9%,32,76.2%
22K251,4,2010,Female,50,672,6,12%,20,40%,21,42%,3,6%,24,48%
22K251,4,2010,Male,50,675,3,6%,21,42%,20,40%,6,12%,26,52%
22K251,4,2011,Female,45,672,4,8.9%,23,51.1%,11,24.4%,7,15.6%,18,40%
22K251,4,2011,Male,46,676,1,2.2%,22,47.8%,18,39.1%,5,10.9%,23,50%
22K251,5,2006,Female,48,668,1,2.1%,10,20.8%,30,62.5%,7,14.6%,37,77.1%
22K251,5,2006,Male,57,666,6,10.5%,14,24.6%,23,40.4%,14,24.6%,37,64.9%
22K251,5,2007,Female,51,664,3,5.9%,12,23.5%,30,58.8%,6,11.8%,36,70.6%
22K251,5,2007,Male,56,664,3,5.4%,15,26.8%,28,50%,10,17.9%,38,67.9%
22K251,5,2008,Female,56,689,0,0%,4,7.1%,34,60.7%,18,32.1%,52,92.9%
22K251,5,2008,Male,52,679,0,0%,7,13.5%,36,69.2%,9,17.3%,45,86.5%
22K251,5,2009,Female,58,688,0,0%,2,3.4%,40,69%,16,27.6%,56,96.6%
22K251,5,2009,Male,38,670,2,5.3%,3,7.9%,29,76.3%,4,10.5%,33,86.8%
22K251,5,2010,Female,51,683,4,7.8%,11,21.6%,26,51%,10,19.6%,36,70.6%
22K251,5,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
22K251,5,2010,Male,44,681,1,2.3%,17,38.6%,20,45.5%,6,13.6%,26,59.1%
22K251,5,2011,Female,51,685,2,3.9%,13,25.5%,26,51%,10,19.6%,36,70.6%
22K251,5,2011,Male,45,689,0,0%,11,24.4%,24,53.3%,10,22.2%,34,75.6%
22K251,All Grades,2006,Female,153,,7,4.6%,30,19.6%,90,58.8%,26,17%,116,75.8%
22K251,All Grades,2006,Male,172,,15,8.7%,37,21.5%,88,51.2%,32,18.6%,120,69.8%
22K251,All Grades,2007,Female,167,,11,6.6%,26,15.6%,95,56.9%,35,21%,130,77.8%
22K251,All Grades,2007,Male,151,,8,5.3%,26,17.2%,89,58.9%,28,18.5%,117,77.5%
22K251,All Grades,2008,Female,161,,3,1.9%,17,10.6%,103,64%,38,23.6%,141,87.6%
22K251,All Grades,2008,Male,129,,2,1.6%,14,10.9%,96,74.4%,17,13.2%,113,87.6%
22K251,All Grades,2009,Female,160,,5,3.1%,10,6.3%,105,65.6%,40,25%,145,90.6%
22K251,All Grades,2009,Male,128,,3,2.3%,17,13.3%,90,70.3%,18,14.1%,108,84.4%
22K251,All Grades,2010,Female,144,,16,11.1%,57,39.6%,53,36.8%,18,12.5%,71,49.3%
22K251,All Grades,2010,Male,1,,s,s,s,s,s,s,s,s,s,s
22K251,All Grades,2010,Male,147,,11,7.5%,67,45.6%,52,35.4%,17,11.6%,69,46.9%
22K251,All Grades,2010,Male,147,,11,7.5%,67,45.6%,52,35.4%,17,11.6%,69,46.9%
22K251,All Grades,2011,Female,161,680,11,6.8%,68,42.2%,61,37.9%,21,13%,82,50.9%
22K251,All Grades,2011,Male,139,682,3,2.2%,60,43.2%,58,41.7%,18,12.9%,76,54.7%
22K254,3,2006,Female,50,714,3,6%,1,2%,12,24%,34,68%,46,92%
22K254,3,2006,Male,38,707,1,2.6%,1,2.6%,14,36.8%,22,57.9%,36,94.7%
22K254,3,2007,Female,42,716,0,0%,1,2.4%,12,28.6%,29,69%,41,97.6%
22K254,3,2007,Male,38,725,0,0%,0,0%,11,28.9%,27,71.1%,38,100%
22K254,3,2008,Female,52,704,1,1.9%,3,5.8%,22,42.3%,26,50%,48,92.3%
22K254,3,2008,Male,46,714,1,2.2%,0,0%,19,41.3%,26,56.5%,45,97.8%
22K254,3,2009,Female,45,723,0,0%,0,0%,15,33.3%,30,66.7%,45,100%
22K254,3,2009,Male,46,711,0,0%,0,0%,26,56.5%,20,43.5%,46,100%
22K254,3,2010,Female,48,724,1,2.1%,5,10.4%,12,25%,30,62.5%,42,87.5%
22K254,3,2010,Male,44,715,0,0%,4,9.1%,19,43.2%,21,47.7%,40,90.9%
22K254,3,2011,Female,59,698,2,3.4%,8,13.6%,34,57.6%,15,25.4%,49,83.1%
22K254,3,2011,Male,58,695,5,8.6%,5,8.6%,26,44.8%,22,37.9%,48,82.8%
