District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
22,4,2009,Hispanic,381,661,21,5.5%,87,22.8%,259,68%,14,3.7%,273,71.7%
22,4,2009,White,677,686,11,1.6%,65,9.6%,488,72.1%,113,16.7%,601,88.8%
22,5,2009,Asian,379,685,1,0.3%,56,14.8%,234,61.7%,88,23.2%,322,85%
22,5,2009,Black,1358,667,9,0.7%,320,23.6%,930,68.5%,99,7.3%,1029,75.8%
22,5,2009,Hispanic,419,667,5,1.2%,91,21.7%,285,68%,38,9.1%,323,77.1%
22,5,2009,White,671,691,4,0.6%,46,6.9%,455,67.8%,166,24.7%,621,92.5%
22,6,2009,Asian,329,677,0,0%,44,13.4%,236,71.7%,49,14.9%,285,86.6%
22,6,2009,Black,1199,661,1,0.1%,300,25%,847,70.6%,51,4.3%,898,74.9%
22,6,2009,Hispanic,278,664,0,0%,56,20.1%,205,73.7%,17,6.1%,222,79.9%
22,6,2009,White,535,675,1,0.2%,67,12.5%,385,72%,82,15.3%,467,87.3%
22,7,2009,Asian,324,676,1,0.3%,42,13%,240,74.1%,41,12.7%,281,86.7%
22,7,2009,Black,1205,661,4,0.3%,306,25.4%,863,71.6%,32,2.7%,895,74.3%
22,7,2009,Hispanic,283,661,3,1.1%,68,24%,205,72.4%,7,2.5%,212,74.9%
22,7,2009,White,591,675,0,0%,54,9.1%,477,80.7%,60,10.2%,537,90.9%
22,8,2009,Asian,319,668,1,0.3%,68,21.3%,232,72.7%,18,5.6%,250,78.4%
22,8,2009,Black,1316,654,12,0.9%,515,39.1%,766,58.2%,23,1.7%,789,60%
22,8,2009,Hispanic,289,656,3,1%,98,33.9%,186,64.4%,2,0.7%,188,65.1%
22,8,2009,White,540,667,3,0.6%,112,20.7%,399,73.9%,26,4.8%,425,78.7%
22,All Grades,2009,Asian,2146,677,26,1.2%,327,15.2%,1489,69.4%,304,14.2%,1793,83.6%
22,All Grades,2009,Black,7636,661,153,2%,2087,27.3%,5091,66.7%,305,4%,5396,70.7%
22,All Grades,2009,Hispanic,2050,663,51,2.5%,491,24%,1400,68.3%,108,5.3%,1508,73.6%
22,All Grades,2009,White,3716,680,37,1%,398,10.7%,2688,72.3%,593,16%,3281,88.3%
23,3,2009,Asian,8,654,1,12.5%,2,25%,5,62.5%,0,0%,5,62.5%
23,3,2009,Black,812,653,93,11.5%,279,34.4%,402,49.5%,38,4.7%,440,54.2%
23,3,2009,Hispanic,189,644,38,20.1%,58,30.7%,88,46.6%,5,2.6%,93,49.2%
23,3,2009,White,6,657,0,0%,3,50%,2,33.3%,1,16.7%,3,50%
23,4,2009,Asian,3,s,s,s,s,s,s,s,s,s,s,s
23,4,2009,Black,793,649,62,7.8%,313,39.5%,405,51.1%,13,1.6%,418,52.7%
23,4,2009,Hispanic,163,647,19,11.7%,58,35.6%,84,51.5%,2,1.2%,86,52.8%
23,4,2009,White,5,s,s,s,s,s,s,s,s,s,s,s
23,5,2009,Asian,7,676,0,0%,0,0%,7,100%,0,0%,7,100%
23,5,2009,Black,799,659,6,0.8%,282,35.3%,485,60.7%,26,3.3%,511,64%
23,5,2009,Hispanic,172,658,3,1.7%,65,37.8%,97,56.4%,7,4.1%,104,60.5%
23,5,2009,White,4,s,s,s,s,s,s,s,s,s,s,s
23,6,2009,Asian,6,678,0,0%,0,0%,5,83.3%,1,16.7%,6,100%
23,6,2009,Black,1074,659,0,0%,318,29.6%,729,67.9%,27,2.5%,756,70.4%
23,6,2009,Hispanic,189,658,1,0.5%,54,28.6%,128,67.7%,6,3.2%,134,70.9%
23,6,2009,White,4,s,s,s,s,s,s,s,s,s,s,s
23,7,2009,Asian,12,679,0,0%,0,0%,10,83.3%,2,16.7%,12,100%
23,7,2009,Black,1062,657,6,0.6%,325,30.6%,715,67.3%,16,1.5%,731,68.8%
23,7,2009,Hispanic,187,657,0,0%,72,38.5%,110,58.8%,5,2.7%,115,61.5%
23,7,2009,White,7,665,0,0%,0,0%,7,100%,0,0%,7,100%
23,8,2009,Asian,14,659,0,0%,2,14.3%,12,85.7%,0,0%,12,85.7%
23,8,2009,Black,1089,650,20,1.8%,515,47.3%,544,50%,10,0.9%,554,50.9%
23,8,2009,Hispanic,189,649,5,2.6%,91,48.1%,90,47.6%,3,1.6%,93,49.2%
23,8,2009,White,5,s,s,s,s,s,s,s,s,s,s,s
23,All Grades,2009,Asian,50,667,1,2%,6,12%,40,80%,3,6%,43,86%
23,All Grades,2009,Black,5629,654,187,3.3%,2032,36.1%,3280,58.3%,130,2.3%,3410,60.6%
23,All Grades,2009,Hispanic,1089,652,66,6.1%,398,36.5%,597,54.8%,28,2.6%,625,57.4%
23,All Grades,2009,White,31,657,0,0%,13,41.9%,16,51.6%,2,6.5%,18,58.1%
24,3,2009,Asian,922,678,14,1.5%,130,14.1%,650,70.5%,128,13.9%,778,84.4%
24,3,2009,Black,83,664,4,4.8%,14,16.9%,59,71.1%,6,7.2%,65,78.3%
24,3,2009,Hispanic,2160,659,155,7.2%,560,25.9%,1357,62.8%,88,4.1%,1445,66.9%
24,3,2009,White,799,675,28,3.5%,107,13.4%,552,69.1%,112,14%,664,83.1%
24,4,2009,Asian,737,680,11,1.5%,88,11.9%,549,74.5%,89,12.1%,638,86.6%
24,4,2009,Black,98,666,4,4.1%,23,23.5%,65,66.3%,6,6.1%,71,72.4%
24,4,2009,Hispanic,2276,660,116,5.1%,611,26.8%,1485,65.2%,64,2.8%,1549,68.1%
24,4,2009,White,620,679,13,2.1%,76,12.3%,468,75.5%,63,10.2%,531,85.6%
24,5,2009,Asian,679,683,2,0.3%,71,10.5%,479,70.5%,127,18.7%,606,89.2%
24,5,2009,Black,112,665,0,0%,25,22.3%,85,75.9%,2,1.8%,87,77.7%
24,5,2009,Hispanic,2260,666,23,1%,542,24%,1541,68.2%,154,6.8%,1695,75%
24,5,2009,White,579,681,2,0.3%,82,14.2%,390,67.4%,105,18.1%,495,85.5%
24,6,2009,Asian,691,682,3,0.4%,86,12.4%,433,62.7%,169,24.5%,602,87.1%
24,6,2009,Black,96,660,1,1%,21,21.9%,71,74%,3,3.1%,74,77.1%
24,6,2009,Hispanic,2113,660,7,0.3%,551,26.1%,1470,69.6%,85,4%,1555,73.6%
24,6,2009,White,509,675,1,0.2%,69,13.6%,368,72.3%,71,13.9%,439,86.2%
24,7,2009,Asian,807,672,6,0.7%,117,14.5%,595,73.7%,89,11%,684,84.8%
24,7,2009,Black,101,656,0,0%,35,34.7%,65,64.4%,1,1%,66,65.3%
24,7,2009,Hispanic,2169,657,16,0.7%,689,31.8%,1416,65.3%,48,2.2%,1464,67.5%
24,7,2009,White,536,672,1,0.2%,81,15.1%,403,75.2%,51,9.5%,454,84.7%
24,8,2009,Asian,795,665,31,3.9%,164,20.6%,555,69.8%,45,5.7%,600,75.5%
24,8,2009,Black,110,650,1,0.9%,53,48.2%,54,49.1%,2,1.8%,56,50.9%
24,8,2009,Hispanic,2216,650,76,3.4%,936,42.2%,1173,52.9%,31,1.4%,1204,54.3%
24,8,2009,White,574,664,3,0.5%,158,27.5%,384,66.9%,29,5.1%,413,72%
24,All Grades,2009,Asian,4631,677,67,1.4%,656,14.2%,3261,70.4%,647,14%,3908,84.4%
24,All Grades,2009,Black,600,660,10,1.7%,171,28.5%,399,66.5%,20,3.3%,419,69.8%
24,All Grades,2009,Hispanic,13194,659,393,3%,3889,29.5%,8442,64%,470,3.6%,8912,67.5%
24,All Grades,2009,White,3617,674,48,1.3%,573,15.8%,2565,70.9%,431,11.9%,2996,82.8%
25,3,2009,Asian,1053,681,14,1.3%,119,11.3%,754,71.6%,166,15.8%,920,87.4%
25,3,2009,Black,173,662,11,6.4%,42,24.3%,110,63.6%,10,5.8%,120,69.4%
25,3,2009,Hispanic,494,665,22,4.5%,115,23.3%,324,65.6%,33,6.7%,357,72.3%
25,3,2009,White,485,676,9,1.9%,65,13.4%,351,72.4%,60,12.4%,411,84.7%
25,4,2009,Asian,931,680,15,1.6%,116,12.5%,703,75.5%,97,10.4%,800,85.9%
25,4,2009,Black,163,663,5,3.1%,37,22.7%,119,73%,2,1.2%,121,74.2%
25,4,2009,Hispanic,522,667,17,3.3%,110,21.1%,368,70.5%,27,5.2%,395,75.7%
25,4,2009,White,498,676,9,1.8%,74,14.9%,369,74.1%,46,9.2%,415,83.3%
25,5,2009,Asian,919,685,2,0.2%,84,9.1%,636,69.2%,197,21.4%,833,90.6%
25,5,2009,Black,165,666,0,0%,40,24.2%,117,70.9%,8,4.8%,125,75.8%
25,5,2009,Hispanic,519,672,1,0.2%,68,13.1%,407,78.4%,43,8.3%,450,86.7%
25,5,2009,White,442,680,2,0.5%,50,11.3%,322,72.9%,68,15.4%,390,88.2%
25,6,2009,Asian,1005,675,1,0.1%,116,11.5%,739,73.5%,149,14.8%,888,88.4%
25,6,2009,Black,177,665,0,0%,24,13.6%,142,80.2%,11,6.2%,153,86.4%
25,6,2009,Hispanic,517,662,0,0%,122,23.6%,376,72.7%,19,3.7%,395,76.4%
25,6,2009,White,457,672,0,0%,46,10.1%,361,79%,50,10.9%,411,89.9%
25,7,2009,Asian,981,673,9,0.9%,140,14.3%,714,72.8%,118,12%,832,84.8%
25,7,2009,Black,182,664,0,0%,37,20.3%,138,75.8%,7,3.8%,145,79.7%
25,7,2009,Hispanic,558,665,1,0.2%,116,20.8%,414,74.2%,27,4.8%,441,79%
25,7,2009,White,489,677,0,0%,45,9.2%,383,78.3%,61,12.5%,444,90.8%
25,8,2009,Asian,994,671,17,1.7%,164,16.5%,737,74.1%,76,7.6%,813,81.8%
25,8,2009,Black,152,659,1,0.7%,50,32.9%,97,63.8%,4,2.6%,101,66.4%
25,8,2009,Hispanic,583,661,8,1.4%,162,27.8%,388,66.6%,25,4.3%,413,70.8%
25,8,2009,White,450,671,0,0%,74,16.4%,349,77.6%,27,6%,376,83.6%
25,All Grades,2009,Asian,5883,677,58,1%,739,12.6%,4283,72.8%,803,13.6%,5086,86.5%
25,All Grades,2009,Black,1012,663,17,1.7%,230,22.7%,723,71.4%,42,4.2%,765,75.6%
25,All Grades,2009,Hispanic,3193,665,49,1.5%,693,21.7%,2277,71.3%,174,5.4%,2451,76.8%
25,All Grades,2009,White,2821,675,20,0.7%,354,12.5%,2135,75.7%,312,11.1%,2447,86.7%
26,3,2009,Asian,952,695,5,0.5%,48,5%,634,66.6%,265,27.8%,899,94.4%
26,3,2009,Black,84,677,0,0%,11,13.1%,63,75%,10,11.9%,73,86.9%
26,3,2009,Hispanic,177,680,2,1.1%,13,7.3%,140,79.1%,22,12.4%,162,91.5%
26,3,2009,White,455,684,3,0.7%,41,9%,343,75.4%,68,14.9%,411,90.3%
26,4,2009,Asian,875,696,2,0.2%,43,4.9%,622,71.1%,208,23.8%,830,94.9%
26,4,2009,Black,86,676,0,0%,12,14%,68,79.1%,6,7%,74,86%
26,4,2009,Hispanic,203,680,2,1%,25,12.3%,153,75.4%,23,11.3%,176,86.7%
26,4,2009,White,413,692,2,0.5%,24,5.8%,314,76%,73,17.7%,387,93.7%
26,5,2009,Asian,894,699,2,0.2%,33,3.7%,569,63.6%,290,32.4%,859,96.1%
26,5,2009,Black,105,682,0,0%,8,7.6%,75,71.4%,22,21%,97,92.4%
26,5,2009,Hispanic,201,681,1,0.5%,23,11.4%,146,72.6%,31,15.4%,177,88.1%
26,5,2009,White,422,691,2,0.5%,26,6.2%,290,68.7%,104,24.6%,394,93.4%
26,6,2009,Asian,1045,685,0,0%,68,6.5%,726,69.5%,251,24%,977,93.5%
26,6,2009,Black,140,673,0,0%,11,7.9%,114,81.4%,15,10.7%,129,92.1%
26,6,2009,Hispanic,213,673,0,0%,26,12.2%,161,75.6%,26,12.2%,187,87.8%
26,6,2009,White,401,679,0,0%,29,7.2%,299,74.6%,73,18.2%,372,92.8%
26,7,2009,Asian,1050,682,2,0.2%,57,5.4%,810,77.1%,181,17.2%,991,94.4%
26,7,2009,Black,139,671,0,0%,11,7.9%,121,87.1%,7,5%,128,92.1%
26,7,2009,Hispanic,238,669,0,0%,19,8%,208,87.4%,11,4.6%,219,92%
26,7,2009,White,448,678,0,0%,33,7.4%,347,77.5%,68,15.2%,415,92.6%
26,8,2009,Asian,1087,681,4,0.4%,125,11.5%,798,73.4%,160,14.7%,958,88.1%
26,8,2009,Black,171,668,1,0.6%,30,17.5%,130,76%,10,5.8%,140,81.9%
26,8,2009,Hispanic,240,667,0,0%,52,21.7%,173,72.1%,15,6.3%,188,78.3%
26,8,2009,White,422,676,3,0.7%,44,10.4%,337,79.9%,38,9%,375,88.9%
26,All Grades,2009,Asian,5903,689,15,0.3%,374,6.3%,4159,70.5%,1355,23%,5514,93.4%
26,All Grades,2009,Black,725,673,1,0.1%,83,11.4%,571,78.8%,70,9.7%,641,88.4%
26,All Grades,2009,Hispanic,1272,675,5,0.4%,158,12.4%,981,77.1%,128,10.1%,1109,87.2%
26,All Grades,2009,White,2561,683,10,0.4%,197,7.7%,1930,75.4%,424,16.6%,2354,91.9%
27,3,2009,Asian,829,677,13,1.6%,87,10.5%,637,76.8%,92,11.1%,729,87.9%
27,3,2009,Black,1036,659,76,7.3%,308,29.7%,594,57.3%,58,5.6%,652,62.9%
27,3,2009,Hispanic,1202,664,75,6.2%,278,23.1%,752,62.6%,97,8.1%,849,70.6%
27,3,2009,White,425,677,6,1.4%,55,12.9%,309,72.7%,55,12.9%,364,85.6%
27,4,2009,Asian,854,678,14,1.6%,101,11.8%,654,76.6%,85,10%,739,86.5%
27,4,2009,Black,969,657,71,7.3%,284,29.3%,590,60.9%,24,2.5%,614,63.4%
27,4,2009,Hispanic,1209,666,48,4%,241,19.9%,866,71.6%,54,4.5%,920,76.1%
27,4,2009,White,392,680,11,2.8%,41,10.5%,289,73.7%,51,13%,340,86.7%
27,5,2009,Asian,883,677,3,0.3%,121,13.7%,645,73%,114,12.9%,759,86%
27,5,2009,Black,1002,662,11,1.1%,305,30.4%,630,62.9%,56,5.6%,686,68.5%
27,5,2009,Hispanic,1245,670,12,1%,247,19.8%,870,69.9%,116,9.3%,986,79.2%
27,5,2009,White,372,680,3,0.8%,38,10.2%,268,72%,63,16.9%,331,89%
27,6,2009,Asian,776,673,0,0%,97,12.5%,581,74.9%,98,12.6%,679,87.5%
27,6,2009,Black,1000,660,1,0.1%,254,25.4%,705,70.5%,40,4%,745,74.5%
27,6,2009,Hispanic,1256,665,0,0%,260,20.7%,909,72.4%,87,6.9%,996,79.3%
27,6,2009,White,363,676,2,0.6%,53,14.6%,249,68.6%,59,16.3%,308,84.8%
27,7,2009,Asian,947,670,1,0.1%,138,14.6%,732,77.3%,76,8%,808,85.3%
27,7,2009,Black,1130,657,4,0.4%,359,31.8%,751,66.5%,16,1.4%,767,67.9%
27,7,2009,Hispanic,1178,661,5,0.4%,308,26.1%,830,70.5%,35,3%,865,73.4%
27,7,2009,White,381,679,0,0%,31,8.1%,293,76.9%,57,15%,350,91.9%
27,8,2009,Asian,978,664,4,0.4%,261,26.7%,661,67.6%,52,5.3%,713,72.9%
27,8,2009,Black,1139,651,21,1.8%,488,42.8%,618,54.3%,12,1.1%,630,55.3%
27,8,2009,Hispanic,1206,655,17,1.4%,443,36.7%,719,59.6%,27,2.2%,746,61.9%
27,8,2009,White,409,669,2,0.5%,88,21.5%,293,71.6%,26,6.4%,319,78%
27,All Grades,2009,Asian,5267,673,35,0.7%,805,15.3%,3910,74.2%,517,9.8%,4427,84.1%
27,All Grades,2009,Black,6276,657,184,2.9%,1998,31.8%,3888,62%,206,3.3%,4094,65.2%
27,All Grades,2009,Hispanic,7296,664,157,2.2%,1777,24.4%,4946,67.8%,416,5.7%,5362,73.5%
27,All Grades,2009,White,2342,677,24,1%,306,13.1%,1701,72.6%,311,13.3%,2012,85.9%
28,3,2009,Asian,757,677,18,2.4%,100,13.2%,535,70.7%,104,13.7%,639,84.4%
28,3,2009,Black,688,656,51,7.4%,207,30.1%,405,58.9%,25,3.6%,430,62.5%
28,3,2009,Hispanic,593,661,31,5.2%,169,28.5%,366,61.7%,27,4.6%,393,66.3%
28,3,2009,White,430,677,12,2.8%,59,13.7%,291,67.7%,68,15.8%,359,83.5%
28,4,2009,Asian,674,679,18,2.7%,73,10.8%,504,74.8%,79,11.7%,583,86.5%
28,4,2009,Black,681,658,40,5.9%,220,32.3%,400,58.7%,21,3.1%,421,61.8%
28,4,2009,Hispanic,535,664,31,5.8%,118,22.1%,359,67.1%,27,5%,386,72.1%
28,4,2009,White,409,678,6,1.5%,64,15.6%,289,70.7%,50,12.2%,339,82.9%
28,5,2009,Asian,725,683,3,0.4%,100,13.8%,474,65.4%,148,20.4%,622,85.8%
28,5,2009,Black,699,663,3,0.4%,178,25.5%,488,69.8%,30,4.3%,518,74.1%
28,5,2009,Hispanic,592,666,12,2%,145,24.5%,389,65.7%,46,7.8%,435,73.5%
28,5,2009,White,337,682,0,0%,53,15.7%,212,62.9%,72,21.4%,284,84.3%
28,6,2009,Asian,695,679,1,0.1%,62,8.9%,490,70.5%,142,20.4%,632,90.9%
28,6,2009,Black,638,658,1,0.2%,193,30.3%,417,65.4%,27,4.2%,444,69.6%
28,6,2009,Hispanic,585,666,0,0%,106,18.1%,435,74.4%,44,7.5%,479,81.9%
28,6,2009,White,275,674,0,0%,49,17.8%,178,64.7%,48,17.5%,226,82.2%
28,7,2009,Asian,546,674,0,0%,70,12.8%,414,75.8%,62,11.4%,476,87.2%
28,7,2009,Black,677,660,3,0.4%,185,27.3%,475,70.2%,14,2.1%,489,72.2%
28,7,2009,Hispanic,505,660,1,0.2%,133,26.3%,361,71.5%,10,2%,371,73.5%
28,7,2009,White,265,671,1,0.4%,36,13.6%,205,77.4%,23,8.7%,228,86%
28,8,2009,Asian,590,668,7,1.2%,140,23.7%,397,67.3%,46,7.8%,443,75.1%
28,8,2009,Black,762,652,14,1.8%,327,42.9%,404,53%,17,2.2%,421,55.2%
28,8,2009,Hispanic,513,656,5,1%,193,37.6%,301,58.7%,14,2.7%,315,61.4%
28,8,2009,White,309,669,0,0%,69,22.3%,215,69.6%,25,8.1%,240,77.7%
28,All Grades,2009,Asian,3987,677,47,1.2%,545,13.7%,2814,70.6%,581,14.6%,3395,85.2%
28,All Grades,2009,Black,4145,658,112,2.7%,1310,31.6%,2589,62.5%,134,3.2%,2723,65.7%
28,All Grades,2009,Hispanic,3323,662,80,2.4%,864,26%,2211,66.5%,168,5.1%,2379,71.6%
28,All Grades,2009,White,2025,676,19,0.9%,330,16.3%,1390,68.6%,286,14.1%,1676,82.8%
29,3,2009,Asian,375,675,6,1.6%,63,16.8%,268,71.5%,38,10.1%,306,81.6%
29,3,2009,Black,1749,661,106,6.1%,441,25.2%,1123,64.2%,79,4.5%,1202,68.7%
29,3,2009,Hispanic,321,660,25,7.8%,92,28.7%,183,57%,21,6.5%,204,63.6%
29,3,2009,White,76,658,5,6.6%,20,26.3%,49,64.5%,2,2.6%,51,67.1%
29,4,2009,Asian,367,675,6,1.6%,76,20.7%,248,67.6%,37,10.1%,285,77.7%
29,4,2009,Black,1750,660,96,5.5%,470,26.9%,1130,64.6%,54,3.1%,1184,67.7%
29,4,2009,Hispanic,333,660,16,4.8%,91,27.3%,214,64.3%,12,3.6%,226,67.9%
29,4,2009,White,67,664,4,6%,10,14.9%,51,76.1%,2,3%,53,79.1%
29,5,2009,Asian,367,673,0,0%,61,16.6%,265,72.2%,41,11.2%,306,83.4%
29,5,2009,Black,1834,666,12,0.7%,447,24.4%,1260,68.7%,115,6.3%,1375,75%
29,5,2009,Hispanic,338,666,5,1.5%,88,26%,218,64.5%,27,8%,245,72.5%
29,5,2009,White,31,664,0,0%,6,19.4%,23,74.2%,2,6.5%,25,80.6%
29,6,2009,Asian,283,669,0,0%,49,17.3%,203,71.7%,31,11%,234,82.7%
29,6,2009,Black,1852,660,4,0.2%,501,27.1%,1275,68.8%,72,3.9%,1347,72.7%
29,6,2009,Hispanic,338,660,0,0%,90,26.6%,236,69.8%,12,3.6%,248,73.4%
29,6,2009,White,15,653,1,6.7%,4,26.7%,10,66.7%,0,0%,10,66.7%
29,7,2009,Asian,289,663,0,0%,63,21.8%,218,75.4%,8,2.8%,226,78.2%
29,7,2009,Black,1854,658,8,0.4%,519,28%,1289,69.5%,38,2%,1327,71.6%
29,7,2009,Hispanic,362,656,8,2.2%,94,26%,254,70.2%,6,1.7%,260,71.8%
29,7,2009,White,28,662,0,0%,6,21.4%,22,78.6%,0,0%,22,78.6%
29,8,2009,Asian,297,662,2,0.7%,87,29.3%,194,65.3%,14,4.7%,208,70%
29,8,2009,Black,1862,652,30,1.6%,795,42.7%,1018,54.7%,19,1%,1037,55.7%
29,8,2009,Hispanic,329,650,8,2.4%,152,46.2%,166,50.5%,3,0.9%,169,51.4%
29,8,2009,White,30,654,0,0%,11,36.7%,18,60%,1,3.3%,19,63.3%
29,All Grades,2009,Asian,1978,670,14,0.7%,399,20.2%,1396,70.6%,169,8.5%,1565,79.1%
29,All Grades,2009,Black,10901,659,256,2.3%,3173,29.1%,7095,65.1%,377,3.5%,7472,68.5%
29,All Grades,2009,Hispanic,2021,659,62,3.1%,607,30%,1271,62.9%,81,4%,1352,66.9%
29,All Grades,2009,White,247,660,10,4%,57,23.1%,173,70%,7,2.8%,180,72.9%
30,3,2009,Asian,791,673,22,2.8%,115,14.5%,561,70.9%,93,11.8%,654,82.7%
30,3,2009,Black,207,653,28,13.5%,68,32.9%,104,50.2%,7,3.4%,111,53.6%
30,3,2009,Hispanic,1243,660,57,4.6%,321,25.8%,818,65.8%,47,3.8%,865,69.6%
30,3,2009,White,615,677,17,2.8%,89,14.5%,424,68.9%,85,13.8%,509,82.8%
30,4,2009,Asian,687,680,8,1.2%,96,14%,493,71.8%,90,13.1%,583,84.9%
30,4,2009,Black,253,654,14,5.5%,94,37.2%,140,55.3%,5,2%,145,57.3%
30,4,2009,Hispanic,1491,661,96,6.4%,365,24.5%,970,65.1%,60,4%,1030,69.1%
30,4,2009,White,360,679,9,2.5%,46,12.8%,267,74.2%,38,10.6%,305,84.7%
30,5,2009,Asian,688,680,2,0.3%,94,13.7%,483,70.2%,109,15.8%,592,86%
30,5,2009,Black,269,663,1,0.4%,88,32.7%,161,59.9%,19,7.1%,180,66.9%
30,5,2009,Hispanic,1519,665,21,1.4%,390,25.7%,1009,66.4%,99,6.5%,1108,72.9%
30,5,2009,White,399,681,9,2.3%,39,9.8%,277,69.4%,74,18.5%,351,88%
30,6,2009,Asian,724,679,0,0%,82,11.3%,502,69.3%,140,19.3%,642,88.7%
30,6,2009,Black,276,657,0,0%,96,34.8%,175,63.4%,5,1.8%,180,65.2%
30,6,2009,Hispanic,1566,663,0,0%,377,24.1%,1098,70.1%,91,5.8%,1189,75.9%
30,6,2009,White,416,674,0,0%,51,12.3%,315,75.7%,50,12%,365,87.7%
30,7,2009,Asian,564,678,2,0.4%,65,11.5%,410,72.7%,87,15.4%,497,88.1%
30,7,2009,Black,269,658,1,0.4%,81,30.1%,181,67.3%,6,2.2%,187,69.5%
30,7,2009,Hispanic,1513,660,7,0.5%,392,25.9%,1072,70.9%,42,2.8%,1114,73.6%
30,7,2009,White,388,673,2,0.5%,33,8.5%,319,82.2%,34,8.8%,353,91%
30,8,2009,Asian,590,673,11,1.9%,106,18%,406,68.8%,67,11.4%,473,80.2%
30,8,2009,Black,281,655,1,0.4%,104,37%,169,60.1%,7,2.5%,176,62.6%
30,8,2009,Hispanic,1530,653,44,2.9%,551,36%,898,58.7%,37,2.4%,935,61.1%
30,8,2009,White,413,669,5,1.2%,84,20.3%,291,70.5%,33,8%,324,78.5%
30,All Grades,2009,Asian,4044,677,45,1.1%,558,13.8%,2855,70.6%,586,14.5%,3441,85.1%
30,All Grades,2009,Black,1555,657,45,2.9%,531,34.1%,930,59.8%,49,3.2%,979,63%
30,All Grades,2009,Hispanic,8862,660,225,2.5%,2396,27%,5865,66.2%,376,4.2%,6241,70.4%
30,All Grades,2009,White,2591,675,42,1.6%,342,13.2%,1893,73.1%,314,12.1%,2207,85.2%
31,3,2009,Asian,344,682,5,1.5%,30,8.7%,254,73.8%,55,16%,309,89.8%
31,3,2009,Black,655,652,82,12.5%,206,31.5%,344,52.5%,23,3.5%,367,56%
31,3,2009,Hispanic,1045,656,105,10%,282,27%,612,58.6%,46,4.4%,658,63%
31,3,2009,White,2393,677,69,2.9%,292,12.2%,1714,71.6%,318,13.3%,2032,84.9%
31,4,2009,Asian,314,684,4,1.3%,43,13.7%,218,69.4%,49,15.6%,267,85%
31,4,2009,Black,667,651,67,10%,234,35.1%,350,52.5%,16,2.4%,366,54.9%
31,4,2009,Hispanic,977,656,72,7.4%,277,28.4%,603,61.7%,25,2.6%,628,64.3%
31,4,2009,White,2374,675,59,2.5%,303,12.8%,1846,77.8%,166,7%,2012,84.8%
31,5,2009,Asian,340,685,0,0%,27,7.9%,235,69.1%,78,22.9%,313,92.1%
31,5,2009,Black,659,661,7,1.1%,207,31.4%,414,62.8%,31,4.7%,445,67.5%
31,5,2009,Hispanic,1006,667,6,0.6%,250,24.9%,670,66.6%,80,8%,750,74.6%
31,5,2009,White,2287,680,3,0.1%,247,10.8%,1699,74.3%,338,14.8%,2037,89.1%
31,6,2009,Asian,346,676,1,0.3%,45,13%,250,72.3%,50,14.5%,300,86.7%
31,6,2009,Black,635,654,4,0.6%,270,42.5%,350,55.1%,11,1.7%,361,56.9%
31,6,2009,Hispanic,915,658,2,0.2%,321,35.1%,562,61.4%,30,3.3%,592,64.7%
31,6,2009,White,2286,669,2,0.1%,341,14.9%,1738,76%,205,9%,1943,85%
31,7,2009,Asian,314,673,2,0.6%,30,9.6%,250,79.6%,32,10.2%,282,89.8%
31,7,2009,Black,672,654,10,1.5%,246,36.6%,406,60.4%,10,1.5%,416,61.9%
31,7,2009,Hispanic,937,657,6,0.6%,289,30.8%,616,65.7%,26,2.8%,642,68.5%
31,7,2009,White,2343,671,5,0.2%,287,12.2%,1881,80.3%,170,7.3%,2051,87.5%
31,8,2009,Asian,345,670,2,0.6%,66,19.1%,250,72.5%,27,7.8%,277,80.3%
31,8,2009,Black,665,645,14,2.1%,368,55.3%,280,42.1%,3,0.5%,283,42.6%
31,8,2009,Hispanic,842,648,19,2.3%,417,49.5%,397,47.1%,9,1.1%,406,48.2%
31,8,2009,White,2380,662,13,0.5%,643,27%,1629,68.4%,95,4%,1724,72.4%
31,All Grades,2009,Asian,2003,678,14,0.7%,241,12%,1457,72.7%,291,14.5%,1748,87.3%
31,All Grades,2009,Black,3953,653,184,4.7%,1531,38.7%,2144,54.2%,94,2.4%,2238,56.6%
31,All Grades,2009,Hispanic,5722,657,210,3.7%,1836,32.1%,3460,60.5%,216,3.8%,3676,64.2%
31,All Grades,2009,White,14063,672,151,1.1%,2113,15%,10507,74.7%,1292,9.2%,11799,83.9%
32,3,2009,Asian,28,676,1,3.6%,5,17.9%,18,64.3%,4,14.3%,22,78.6%
32,3,2009,Black,261,657,19,7.3%,83,31.8%,148,56.7%,11,4.2%,159,60.9%
32,3,2009,Hispanic,915,655,72,7.9%,296,32.3%,514,56.2%,33,3.6%,547,59.8%
32,3,2009,White,20,660,1,5%,6,30%,12,60%,1,5%,13,65%
32,4,2009,Asian,22,664,0,0%,10,45.5%,9,40.9%,3,13.6%,12,54.5%
32,4,2009,Black,300,654,26,8.7%,86,28.7%,185,61.7%,3,1%,188,62.7%
32,4,2009,Hispanic,939,653,66,7%,323,34.4%,533,56.8%,17,1.8%,550,58.6%
32,4,2009,White,9,644,1,11.1%,3,33.3%,5,55.6%,0,0%,5,55.6%
