BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Address,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
3-06694-0072,"1280 OCEAN AVENUE
Brooklyn, NY
(40.63102094017308, -73.95749003001404)",FLATBUSH-CENTRAL,D4-ELEVATOR,66,1935,75000,700810,9.34,2310000,30.8,3-06653-0034,"1780 3 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",GRAVESEND,D1-ELEVATOR,98,1962,81888,1069197,13.06,4020000,49.1,2.15,3-06730-0072,"1640 OCEAN AVENUE
Brooklyn, NY
(40.622064815978895, -73.9557980000395)",MIDWOOD,D1-ELEVATOR,98,1929,100610,903478,8.98,2980000,29.6,0.65
3-06700-0026,"920 17 STREET
Brooklyn, NY
(40.628028377872646, -73.96002940846391)",MIDWOOD,D4-ELEVATOR,132,1948,148680,1529917,10.29,5170000,34.8,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.6
3-06700-0038,"1601 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,132,1941,148680,1435915,9.66,4850000,32.6,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.6
3-06701-0047,"1710 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,37,1937,43200,584928,13.54,2200000,51,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.55
3-06701-0064,"915 17 STREET
Brooklyn, NY
(40.628150482203594, -73.95997976040094)",MIDWOOD,D4-ELEVATOR,114,1948,136800,1729152,12.64,6500000,47.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.55
3-06703-0067,"1348 OCEAN AVENUE
Brooklyn, NY
(40.62933809346032, -73.95717513748642)",MIDWOOD,D4-ELEVATOR,83,1927,75852,795438,10.49,2690000,35.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.8,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.5
3-06706-0014,"918 14 STREET
Brooklyn, NY
(40.62697929720986, -73.96272072547987)",MIDWOOD,D4-ELEVATOR,59,1928,50400,546336,10.84,1930000,38.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.55,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.65
3-06709-0001,"1602 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,129,1941,149400,1429366,9.57,4830000,32.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.6,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.5
3-06715-0062,"1061 13 STREET
Brooklyn, NY
(40.623528984574655, -73.96292410833175)",MIDWOOD,D4-ELEVATOR,48,1935,50100,446892,8.92,1470000,29.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.55
3-06730-0001,"1680 OCEAN AVENUE
Brooklyn, NY
(40.62111153461329, -73.95561453834272)",MIDWOOD,D4-ELEVATOR,65,1935,68400,660128,9.65,2230000,32.6,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.35,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.2
3-06730-0059,"1916 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,60,1954,67000,699730,10.44,2360000,35.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.35,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.2
3-06732-0045,"1215 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,62,1965,73080,994525,13.61,3940000,54,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.45
3-06739-0006,"1289 19 STREET
Brooklyn, NY
(40.58185391249405, -73.98699196388334)",MIDWOOD,D4-ELEVATOR,52,1931,60036,620172,10.33,2100000,35,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.2,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.1
3-06746-0044,"1701 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,84,1938,90000,756500,8.41,2490000,27.7,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.15
3-06747-0052,"1801 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,59,1936,64320,780202,12.13,2750000,42.8,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.1
3-06748-0052,"1901 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,54,1939,53333,526300,9.87,1780000,33.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.05
3-06754-0052,"1485 16 STREET
Brooklyn, NY
(40.6134939173523, -73.95819422307139)",MIDWOOD,D4-ELEVATOR,54,1938,56892,682965,12,2410000,42.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.15,,,,,,,,,,,,
3-06756-0001,"1810 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,48,1935,57600,588096,10.21,1990000,34.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.85,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.05
3-06756-0006,"1814 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,47,1935,57600,588096,10.21,1990000,34.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.85,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.05
3-06759-0034,"1580 13 STREET
Brooklyn, NY
(40.60658550372133, -73.98614384151874)",MIDWOOD,D4-ELEVATOR,84,1961,80600,840714,10.43,2840000,35.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.55,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.3
3-06764-0020,"1560 18 STREET
Brooklyn, NY
(40.61217628453291, -73.95604557109344)",MIDWOOD,D4-ELEVATOR,53,1937,53550,499122,9.32,1650000,30.8,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.7,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.05
3-06764-0031,"1580 18 STREET
Brooklyn, NY
(40.61168919457703, -73.95595097097804)",MIDWOOD,D4-ELEVATOR,70,1963,60800,625632,10.29,2110000,34.7,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.7,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.05
3-06764-0061,"1577 17 STREET
Brooklyn, NY
(40.61148484333177, -73.95683876645202)",MIDWOOD,D4-ELEVATOR,80,1963,76770,804868,10.48,2720000,35.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.7,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.05
3-06765-0028,"1558 19 STREET
Brooklyn, NY
(40.581803432792455, -73.98708951045614)",MIDWOOD,D4-ELEVATOR,58,1940,60500,584925,9.67,1980000,32.7,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2
3-06771-0013,"2425 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,137,1932,135000,1299750,9.63,4390000,32.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,1.7
3-06771-0031,"2424 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MADISON,D4-ELEVATOR,36,1936,37800,510300,13.5,1920000,51,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,1.7
3-06772-0001,"3619 BEDFORD AVENUE
Brooklyn, NY
(40.6140035018633, -73.9492650721669)",MIDWOOD,D4-ELEVATOR,79,1937,87862,783729,8.92,2580000,29.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,1.1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,1.65
3-06776-0065,"1625 13 STREET
Brooklyn, NY
(40.606218773637266, -73.98599553303339)",MIDWOOD,D4-ELEVATOR,65,1939,66000,638100,9.67,2160000,32.7,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.45,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.25
3-06779-0004,"1610 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D4-ELEVATOR,100,1933,120000,1070400,8.92,3530000,29.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.6,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.1
3-06783-0010,"2020 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MADISON,D4-ELEVATOR,48,1935,51000,497980,9.76,1680000,32.9,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,1.9
3-06794-0043,"1800 12 STREET
Brooklyn, NY
(40.60275430466973, -73.9844562848434)",MADISON,D4-ELEVATOR,78,1938,75000,715000,9.53,2420000,32.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.35
3-06795-0015,"1720 13 STREET
Brooklyn, NY
(40.60465999044492, -73.9857858439414)",MADISON,D4-ELEVATOR,75,1959,46000,592740,12.89,2230000,48.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.3,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.3
3-06796-0017,"1730 14 STREET
Brooklyn, NY
(40.60732496998397, -73.95899634767723)",MADISON,D4-ELEVATOR,84,1961,68500,885675,12.93,3330000,48.6,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.35,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.25
3-06796-0026,"1750 14 STREET
Brooklyn, NY
(40.60688152538807, -73.95891181141647)",MADISON,D4-ELEVATOR,64,1961,57500,598625,10.41,2020000,35.1,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.35,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.25
3-06796-0036,"1770 14 STREET
Brooklyn, NY
(40.60643808069575, -73.95882727513732)",MADISON,D4-ELEVATOR,72,1976,63000,813310,12.91,3060000,48.6,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.35,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.25
3-06797-0087,"1717 14 STREET
Brooklyn, NY
(40.607537258145875, -73.95896385288026)",MADISON,C6-WALK-UP,24,1932,21675,329193,15.19,1340000,62,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.2
3-06800-0016,"1730 18 STREET
Brooklyn, NY
(40.60783460404249, -73.95522849410325)",MADISON,D4-ELEVATOR,48,1938,52000,498200,9.58,1680000,32.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.55,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.05
3-06801-0001,"1717 18 STREET
Brooklyn, NY
(40.60812629202823, -73.95521379162845)",MADISON,D4-ELEVATOR,105,1957,105000,999950,9.52,3300000,31.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.6,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2
3-06802-0001,"1900 QUENTIN ROAD
Brooklyn, NY
(40.60864958150825, -73.95434734896418)",MADISON,D4-ELEVATOR,124,1939,120000,998800,8.32,3290000,27.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.65,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,1.95
3-06802-0036,"2234 OCEAN AVENUE
Brooklyn, NY
(40.60723077415553, -73.9529912306455)",MADISON,D4-ELEVATOR,72,1927,68000,659520,9.7,2230000,32.8,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.65,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,1.95
3-06818-0025,"1840 13 STREET
Brooklyn, NY
(40.601818337568766, -73.98522212823553)",MADISON,D4-ELEVATOR,125,1954,132000,1377160,10.43,4650000,35.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.3
3-06818-0065,"1877 12 STREET
Brooklyn, NY
(40.60107682750459, -73.98408316603376)",MADISON,D4-ELEVATOR,48,1955,53500,557955,10.43,1890000,35.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.3
3-06818-0074,"1855 12 STREET
Brooklyn, NY
(40.601564550004575, -73.98417046266798)",MADISON,D4-ELEVATOR,87,1963,90000,941700,10.46,3180000,35.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.3
3-06819-0032,"1862 14 STREET
Brooklyn, NY
(40.6042606706342, -73.95840425834392)",MADISON,D4-ELEVATOR,47,1931,50400,495640,9.83,1670000,33.1,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.3,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,2.25
3-06826-0062,"2331 OCEAN AVENUE
Brooklyn, NY
(40.604817073747064, -73.95234671024167)",MADISON,D4-ELEVATOR,36,1955,38900,406760,10.46,1370000,35.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,379025,15.12,1070000,42.7,0.65,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4433111,41.2,22300000,207,1.85
