Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
TigerTrade,12 Desbrosses Street,,New York,HQ'd in NY,http://www.tigertrade.com,false,,We are at the forefront of transforming global trade through technology and New York is the place to make it happen.
"Qrious, Inc.",412 Broadway,2nd Floor,New York,HQ'd in NY,http://qriousapp.com,false,,
Do It IN Person LLC,44 West 28th Street,8,New York,HQ'd in NY,http://www.doitinperson.com,false,,That is where I live and what better place to do business than NYC!
Enertiv,231 West 29th Street,Suite 904,New York,HQ'd in NY,http://www.enertiv.com,true,http://enertiv.com/careers,"We launched our energy monitoring company here in NYC after competing in a new venture competition at NYU Stern. NYC has one of the most exciting cleantech movements in America, there are lots of similar startups to share ideas with, and surprisingly, office space is somewhat reasobable. We're big believers of Silicon Alley and groups like the NYCEDC and NYC ACRE."
Merchant Exchange,1350 Avenue of the Americas,Suite 3110,New York,HQ'd in NY,http://www.merchex.com,false,,
Zedge,22 Cortlandt Street,12th Floor,New York,HQ'd in NY,http://www.zedge.net,false,,"Great location for advertising, digital and mobile"
Flurry,915 Broadway,710,New York,HQ'd in NY,http://www.flurry.com,true,http://www.flurry.com/about-us/jobs.html,We have a New York office.
Next Big Sound,10 W 18th Street,,New York,HQ'd in NY,http://nextbigsound.com,true,http://nextbigsound.com/jobs,
Permission Data,451 Park Ave South,3rd Floor,New York,Coworking / Incubators,http://www.permissiondata.com,false,,
TagMan,575 8th Avenue,Suite 916,New York,HQ'd in NY,http://tagman.com,true,http://tagman.com/index.php/careers.html,
Work Market,20 West 20th Street,Suite 402,New York,HQ'd in NY,http://www.workmarket.com,true,http://www.workmarket.com/jobs,"We're here to hire the best design and engineering talent which is in NYC, and we're here to bring enterprise startups to New York City.

And we love Flatiron for its vibrant community, great food, and amazing things to do!"
FlyKly,447 Broadway,2nd Floor,New York,HQ'd in NY,http://www.flykly.com,false,,
Coalition for Queens,45-50 30th Street,"Floor 7, Room 14",Queens,HQ'd in NY,http://www.coalitionforqueens.org,false,,"We're a team of native New Yorkers, focused on helping foster and grow the tech community in Queens. We can't imagine a more exciting place to be working with tech!"
Mixy.tv,349 E. 13th St.,#3,New York,HQ'd in NY,http://mixy.tv,true,http://mixy.tv/jobs,
Fusebox Inc,36 West 20th St,11th Floor,New York,HQ'd in NY,http://www.fusebox.com,true,http://www.fusebox.com/about/careers/,
TurnTo,1 Little West 12th Street,,New York,HQ'd in NY,http://www.TurnToNetworks.com,false,,
Trust Metrics,45 21st St,404,New York,HQ'd in NY,http://trustmetrics.com,false,,Many of the media agencies and ad networks we serve are located throughout Manhattan.
BlueMetal Architects,14 Wall Street,20th Floor,New York,HQ'd in NY,http://www.bluemetal.com/,true,http://bluemetal.com/careers,Great Talent and Great Opportunity
RedMetal Foundry,14 Wall Street,20th Floor,New York,HQ'd in NY,http://www.redmetal.com,true,http://redmetal.com,"Nexus of talent, money and energy to create sustainable new businesses"
Callision Inc.,11 Broadway,Suite 1300,New York,HQ'd in NY,http://www.callision.com,false,,
QLabs,670 Broadway,Fl4,New York,Coworking / Incubators,http://qlabs.com,false,,"New York is the hub of entertainment, advertising, finance and technology. We're surrounded by a million amazing experiences and opportunities. Commuting is fast and easy. Connections are boundless. NYC is THE place to start a startup now."
Huntsy,670 Broadway,Fl4,New York,HQ'd in NY,http://huntsy.com,true,http://qlabs.com,"New York is the hub of entertainment, advertising, finance and technology. We're surrounded by a million amazing experiences and opportunities. Commuting is fast and easy. Connections are boundless. NYC is THE place to start a startup now."
Framey,670 Broadway,4th Floor,New York,HQ'd in NY,http://framey.com,true,http://qlabs.com,"New York is the hub of entertainment, advertising, finance and technology. We're surrounded by a million amazing experiences and opportunities. Commuting is fast and easy. Connections are boundless. NYC is THE place to start a startup now."
FocusLab,20 Jay St,320,Brooklyn,HQ'd in NY,http://www.focuslab.io,false,,
AdSafe Media,37 East 18th Street,7th Floor,New York,HQ'd in NY,http://adsafemedia.com,true,http://adsafemedia.com/about-adsafe/careers,New York is the foundation of the Ad industry.
eMusic,39 W 13th Street,3rd floor,New York,HQ'd in NY,http://www.emusic.com,true,,"NYC is the perfect stage for a music and technology company like eMusic. ItÛªs a city with deep roots in music and is home to some of the most well-known venues in the world. ItÛªs also a city that has quickly become a breeding ground for savvy tech enthusiasts, creating a community of passionate professionals that inspire and support one another. Meet-ups and other social functions that bring high-caliber developers, founders and entrepreneurs in the tech community together allow knowledge transfer and cutting edge products to be discussed and shared. 

eMusicÛªs employees love the culture, connection and energy that NYC provides."
Forbes.com,60 Fifth Ave.,,New York,HQ'd in NY,http://www.forbes.com,false,,We've been here for nearly 100 years!
Fever,252 W  38th Street,1501,New York,HQ'd in NY,http://fevercreative.com,false,,"We develop top line tailored mobile and web applications for fashion, art, and music companies"
Profero,206 5th ave,5,New York,HQ'd in NY,http://www.profero.com,false,,"Hello, we are Profero. An independent digital agency, with a mix of inspired creative, media, technology and strategic talents."
appssavvy,594 Broadway,Suite 207,New York,HQ'd in NY,http://www.appssavvy.com,true,http://appssavvy.com/company/careers,
Usablenet Inc,28 west 23rd Street,6th Floor,New York,HQ'd in NY,http://www.usablenet.com,false,,
Big Human,1123 Broadway,Suite 704,New York,HQ'd in NY,http://www.bighuman.com,false,,"WeÛªre the un-agency for your non-traditional anti-marketing needs

WeÛªre a digital product design studio. WeÛªre in New York. So instead of doing stuff like mowing lawns and driving to Home Depot, we rock the internet daily.

We <3 digital, but less in an adorable-schoolgirl-crush way than an uncork-the-bubbly-and-put-on-your-Seal-CD kinda way. We love it so much, we do it for free on our own stuff when weÛªre not doing it for money on yours. Things we bring to show-and-tell include smart UI design, gorgeous logos, obsessive typography skillz, and amazing data viz. WeÛªre too young to have kids, so we make digital lovebabies, instead.

We work with startups, mostly, helping them create cool products or take their existing product and making it more awesome. WeÛªre not, like, ÛÏan agency,Û so if you're looking for an account guy to buy you hookers and blow, we're probably not for you. But if you're looking for a web or mobile app that's going to slap your ass and call you Shirley, then holler at your boy."
Jun Group,554 5th Ave.,6th Floor,New York,HQ'd in NY,http://www.jungroup.com,true,http://jungroup.jobscore.com/list,
"Solve Media, Inc",298 Fifth Ave,4th Floor,New York,HQ'd in NY,http://www.solvemedia.com,false,,NYC is the center of the advertising universe
InstaNative,419 Lafayette St # 2 New York,,New York,HQ'd in NY,http://www.instanative.com,false,,
tracx,1115 Broadway Street,12 Floor,New York,HQ'd in NY,http://tracx.com,false,,http://www.youtube.com/watch?feature=player_embedded&v=WZ88oTITMoM
IntercontinentalExchange (ICE),875 Third Avenue,29th Floor,New York,HQ'd in NY,http://www.theice.com,true,https://www.theice.com/careers.jhtml,Top technology and financial talent
WIE Network,154 Grand St,3N13,New York,HQ'd in NY,http://www.wienetwork.org,true,http://www.wiesymposium.org/jobs,Best place to run a global company. All roads lead to New York
"Boyle Software, Inc.",42 West 24th Street,2nd Floor,New York,HQ'd in NY,http://boylesoftware.com/,true,http://boylesoftware.com/openings.html,
The CementBloc,641 Sixth Avenue,Floor 5,New York,HQ'd in NY,http://thecementbloc.com,true,http://thecementbloc.com,wherever else would we be?
Quotidian Ventures,22 West 21st Street,8th Floor,New York,Investors,http://quotidianventures.com/,false,,Moved here in 2009 seeing a huge surge in NYC Tech and happy to be here for this transformational time. There is no better place to be today to start a company.
Experience-Interaction,13 Lexington Ave,Suite 11,Brooklyn,HQ'd in NY,http://www.eidigital.com,false,,"We love NYC, Brooklyn Specifically. There are a lot of smart creative people and great clients close by."
UNIFIED,274 Madison Ave,St. 701,New York,HQ'd in NY,http://unifiedsocial.com,true,http://www.unifiedsocial.com/company/jobs/,"NYC is the hub of the technology and advertising world which gives us unparalleled access to brands, capital, and talent. Many of us are also NYC area born and bred entrepreneurs and couldn't imagine living anywhere else."
TechSpace,44 West 28th Street,8th & 14th,New York,Coworking / Incubators,http://www.techspace.com/officespace/chelsea,false,,"TechSpace Chelsea provides a distinctively configured floor plan designed to promote worker productivity in small companies. Office space is intended to be flexible, including interconnecting and scalable offices, fully equipped conference rooms, and a state-of-the-art 24/7 security system. The technology platform provides clients an enterprise-class infrastructure complete with: a private, firewalled data network; dedicated and burstable internet connectivity, advanced voice telecommunications, and email, web, and application hosting services."
TechSpace,41 East 11th Street,10th & 11th,New York,Coworking / Incubators,http://www.techspace.com/officespace/union_square,false,,"Located in the heart of Silicon Alley, this TechSpace facility encompasses 40,000 square-feet of premium real estate. The facility boasts 72 office suites and 388 workspaces and can support more than 450 business people. TechSpace Union Square is the hot-spot for successful companies in technology, social media, ecommerce, app and software development, and other venture capital backed start-ups."
Petridish.org,902 Broadway Ave,7,New York,HQ'd in NY,http://www.petridish.org,true,http://www.petridish.org/jobs,
Vitrue,205 Lexington Ave,7th Floor,New York,HQ'd in NY,http://www.vitrue.com,true,http://www.vitrue.com/about-us/careers/jobs-2/,
TechSpace,95 Morton Street,Ground Floor,New York,Coworking / Incubators,http://www.techspace.com/officespace/west_village,false,,"TechSpaceÛªs innovative, technology-based business facility provides the ideal solution for companies seeking flexible, turnkey office space and services. TechSpace is uniquely designed to meet your fluctuating office space demands by offering short-term contracts, minimal security deposits, expansion and contraction flexibility, and a host of technology and business services."
"Zipmark, Inc",56 West 22nd St,9th Floor,New York,HQ'd in NY,http://zipmark.com,false,,"We think that NYC is the best city in the world. Cofounder Jay Bhattacharya is a Stuyvesant and NYU alum, and I have been here for 12 years as well."
HookLogic,455 Broadway,4,New York,HQ'd in NY,http://www.hooklogic.com,true,https://careers-hooklogic.icims.com/jobs/intro,Because NYC is the advertising capital of the world!
Art. Lebedev Studio,125 Maiden Lane,15D,New York,HQ'd in NY,http://www.artlebedev.com/,true,http://www.artlebedev.com/job/,
Mansueto Ventures / FastCompany,7 World Trade Center,29th Floor,New York,HQ'd in NY,http://www.fastcompany.com/,true,http://www.fastcompany.com/jobs/openings/,
Gallerama,1st Street,,Brooklyn,HQ'd in NY,http://www.gallerama.com,false,,Because that's where we are.
Deposit a Gift,181 East 119th STreet,Suite 10B,New York,HQ'd in NY,http://www.depositagift.com,false,,NYC is a fantastic place to hatch a startup with vast resources and networking opportunities to be had!
Michael Toney,195 Broadway,19th Floor,New York,HQ'd in NY,http://www.annalectishiring.com,true,http://www.annalectishiring.com,
LaunchSquad,443 Park Avenue South,310,New York,HQ'd in NY,http://www.launchsquad.com,true,http://www.launchsquad.com,
