CSD,BOROUGH,GRADE LEVEL,PROGRAM TYPE,CORE SUBJECT,SERVICE CATEGORY,CLASS SIZE,NUMBER OF CLASSES,NUMBER OF STUDENTS,PERCENT OF STUDENTS IN DISTRICT / BOROUGH / GRADE / PROGRAM / SUBJECT
16,K,09-12,SPEC ED,ENGLISH,-,8,1,8,3%
16,K,09-12,SPEC ED,ENGLISH,-,9,2,18,6%
16,K,09-12,SPEC ED,ENGLISH,-,10,1,10,4%
16,K,09-12,SPEC ED,ENGLISH,-,11,1,11,4%
16,K,09-12,SPEC ED,ENGLISH,-,12,3,36,13%
16,K,09-12,SPEC ED,ENGLISH,-,13,4,52,18%
16,K,09-12,SPEC ED,ENGLISH,-,14,2,28,10%
16,K,09-12,SPEC ED,ENGLISH,-,15,4,60,21%
16,K,09-12,SPEC ED,ENGLISH,-,>15,2,40,14%
16,K,09-12,SPEC ED,MATH,-,8,1,8,3%
16,K,09-12,SPEC ED,MATH,-,9,3,27,9%
16,K,09-12,SPEC ED,MATH,-,10,3,30,10%
16,K,09-12,SPEC ED,MATH,-,11,3,33,10%
16,K,09-12,SPEC ED,MATH,-,12,3,36,11%
16,K,09-12,SPEC ED,MATH,-,13,5,65,21%
16,K,09-12,SPEC ED,MATH,-,14,2,28,9%
16,K,09-12,SPEC ED,MATH,-,>15,5,88,28%
16,K,09-12,SPEC ED,SCIENCE,-,7,1,7,4%
16,K,09-12,SPEC ED,SCIENCE,-,8,1,8,4%
16,K,09-12,SPEC ED,SCIENCE,-,11,2,22,11%
16,K,09-12,SPEC ED,SCIENCE,-,12,3,36,19%
16,K,09-12,SPEC ED,SCIENCE,-,13,2,26,13%
16,K,09-12,SPEC ED,SCIENCE,-,14,3,42,22%
16,K,09-12,SPEC ED,SCIENCE,-,>15,3,52,27%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,8,3,24,11%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,9,1,9,4%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,10,1,10,5%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,12,3,36,17%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,13,3,39,19%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,14,4,56,27%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,15,1,15,7%
16,K,09-12,SPEC ED,SOCIAL STUDIES,-,>15,1,20,10%
17,K,0K,GEN ED / CTT / G&T,-,-,<15,4,47,3%
17,K,0K,GEN ED / CTT / G&T,-,-,15,1,15,1%
17,K,0K,GEN ED / CTT / G&T,-,-,17,1,17,1%
17,K,0K,GEN ED / CTT / G&T,-,-,18,9,162,10%
17,K,0K,GEN ED / CTT / G&T,-,-,19,4,76,5%
17,K,0K,GEN ED / CTT / G&T,-,-,20,8,160,10%
17,K,0K,GEN ED / CTT / G&T,-,-,21,5,105,6%
17,K,0K,GEN ED / CTT / G&T,-,-,22,8,176,11%
17,K,0K,GEN ED / CTT / G&T,-,-,23,6,138,8%
17,K,0K,GEN ED / CTT / G&T,-,-,24,9,216,13%
17,K,0K,GEN ED / CTT / G&T,-,-,25,12,300,18%
17,K,0K,GEN ED / CTT / G&T,-,-,26,4,104,6%
17,K,0K,GEN ED / CTT / G&T,-,-,27,1,27,2%
17,K,0K,GEN ED / CTT / G&T,-,-,29,1,29,2%
17,K,0K,GEN ED / CTT / G&T,-,-,>34,1,54,3%
17,K,01,GEN ED / CTT / G&T,-,-,<15,3,37,2%
17,K,01,GEN ED / CTT / G&T,-,-,15,1,15,1%
17,K,01,GEN ED / CTT / G&T,-,-,16,2,32,2%
17,K,01,GEN ED / CTT / G&T,-,-,17,1,17,1%
17,K,01,GEN ED / CTT / G&T,-,-,18,7,126,7%
17,K,01,GEN ED / CTT / G&T,-,-,19,6,114,6%
17,K,01,GEN ED / CTT / G&T,-,-,20,6,120,7%
17,K,01,GEN ED / CTT / G&T,-,-,21,13,273,15%
17,K,01,GEN ED / CTT / G&T,-,-,22,13,286,16%
17,K,01,GEN ED / CTT / G&T,-,-,23,9,207,11%
17,K,01,GEN ED / CTT / G&T,-,-,24,5,120,7%
17,K,01,GEN ED / CTT / G&T,-,-,25,6,150,8%
17,K,01,GEN ED / CTT / G&T,-,-,26,4,104,6%
17,K,01,GEN ED / CTT / G&T,-,-,27,2,54,3%
17,K,01,GEN ED / CTT / G&T,-,-,28,2,56,3%
17,K,01,GEN ED / CTT / G&T,-,-,29,2,58,3%
17,K,01,GEN ED / CTT / G&T,-,-,>34,1,39,2%
17,K,02,GEN ED / CTT / G&T,-,-,15,2,30,2%
17,K,02,GEN ED / CTT / G&T,-,-,16,3,48,3%
17,K,02,GEN ED / CTT / G&T,-,-,18,1,18,1%
17,K,02,GEN ED / CTT / G&T,-,-,19,3,57,3%
17,K,02,GEN ED / CTT / G&T,-,-,20,5,100,5%
17,K,02,GEN ED / CTT / G&T,-,-,21,5,105,6%
17,K,02,GEN ED / CTT / G&T,-,-,22,3,66,4%
17,K,02,GEN ED / CTT / G&T,-,-,23,15,345,18%
17,K,02,GEN ED / CTT / G&T,-,-,24,8,192,10%
17,K,02,GEN ED / CTT / G&T,-,-,25,12,300,16%
17,K,02,GEN ED / CTT / G&T,-,-,26,10,260,14%
17,K,02,GEN ED / CTT / G&T,-,-,27,7,189,10%
17,K,02,GEN ED / CTT / G&T,-,-,28,5,140,7%
17,K,02,GEN ED / CTT / G&T,-,-,29,1,29,2%
17,K,03,GEN ED / CTT / G&T,-,-,<15,1,13,1%
17,K,03,GEN ED / CTT / G&T,-,-,15,1,15,1%
17,K,03,GEN ED / CTT / G&T,-,-,17,1,17,1%
17,K,03,GEN ED / CTT / G&T,-,-,18,3,54,3%
17,K,03,GEN ED / CTT / G&T,-,-,19,3,57,3%
17,K,03,GEN ED / CTT / G&T,-,-,20,6,120,7%
17,K,03,GEN ED / CTT / G&T,-,-,21,5,105,6%
17,K,03,GEN ED / CTT / G&T,-,-,22,12,264,14%
17,K,03,GEN ED / CTT / G&T,-,-,23,8,184,10%
17,K,03,GEN ED / CTT / G&T,-,-,24,6,144,8%
17,K,03,GEN ED / CTT / G&T,-,-,25,8,200,11%
17,K,03,GEN ED / CTT / G&T,-,-,26,12,312,17%
17,K,03,GEN ED / CTT / G&T,-,-,27,4,108,6%
17,K,03,GEN ED / CTT / G&T,-,-,28,3,84,5%
17,K,03,GEN ED / CTT / G&T,-,-,29,1,29,2%
17,K,03,GEN ED / CTT / G&T,-,-,30,2,60,3%
17,K,03,GEN ED / CTT / G&T,-,-,31,1,31,2%
17,K,03,GEN ED / CTT / G&T,-,-,32,1,32,2%
17,K,04,GEN ED / CTT / G&T,-,-,16,1,16,1%
17,K,04,GEN ED / CTT / G&T,-,-,19,2,38,2%
17,K,04,GEN ED / CTT / G&T,-,-,20,2,40,2%
17,K,04,GEN ED / CTT / G&T,-,-,21,4,84,5%
17,K,04,GEN ED / CTT / G&T,-,-,22,7,154,9%
17,K,04,GEN ED / CTT / G&T,-,-,23,7,161,9%
17,K,04,GEN ED / CTT / G&T,-,-,24,7,168,9%
17,K,04,GEN ED / CTT / G&T,-,-,25,8,200,11%
17,K,04,GEN ED / CTT / G&T,-,-,26,9,234,13%
17,K,04,GEN ED / CTT / G&T,-,-,27,11,297,16%
17,K,04,GEN ED / CTT / G&T,-,-,28,4,112,6%
17,K,04,GEN ED / CTT / G&T,-,-,29,5,145,8%
17,K,04,GEN ED / CTT / G&T,-,-,30,1,30,2%
17,K,04,GEN ED / CTT / G&T,-,-,31,3,93,5%
17,K,04,GEN ED / CTT / G&T,-,-,34,1,34,2%
17,K,05,GEN ED / CTT / G&T,-,-,15,1,15,1%
17,K,05,GEN ED / CTT / G&T,-,-,16,1,16,1%
17,K,05,GEN ED / CTT / G&T,-,-,17,1,17,1%
17,K,05,GEN ED / CTT / G&T,-,-,18,1,18,1%
17,K,05,GEN ED / CTT / G&T,-,-,19,4,76,4%
17,K,05,GEN ED / CTT / G&T,-,-,20,2,40,2%
17,K,05,GEN ED / CTT / G&T,-,-,21,3,63,4%
17,K,05,GEN ED / CTT / G&T,-,-,22,1,22,1%
17,K,05,GEN ED / CTT / G&T,-,-,23,7,161,10%
17,K,05,GEN ED / CTT / G&T,-,-,24,9,216,13%
17,K,05,GEN ED / CTT / G&T,-,-,25,5,125,7%
17,K,05,GEN ED / CTT / G&T,-,-,26,5,130,8%
17,K,05,GEN ED / CTT / G&T,-,-,27,6,162,10%
17,K,05,GEN ED / CTT / G&T,-,-,28,4,112,7%
17,K,05,GEN ED / CTT / G&T,-,-,29,3,87,5%
17,K,05,GEN ED / CTT / G&T,-,-,30,6,180,11%
17,K,05,GEN ED / CTT / G&T,-,-,31,6,186,11%
17,K,05,GEN ED / CTT / G&T,-,-,32,2,64,4%
17,K,06,GEN ED / CTT / G&T,-,-,<15,5,62,3%
17,K,06,GEN ED / CTT / G&T,-,-,16,3,48,2%
17,K,06,GEN ED / CTT / G&T,-,-,17,1,17,1%
17,K,06,GEN ED / CTT / G&T,-,-,18,1,18,1%
17,K,06,GEN ED / CTT / G&T,-,-,19,1,19,1%
17,K,06,GEN ED / CTT / G&T,-,-,20,3,60,3%
17,K,06,GEN ED / CTT / G&T,-,-,22,6,132,7%
17,K,06,GEN ED / CTT / G&T,-,-,23,4,92,5%
17,K,06,GEN ED / CTT / G&T,-,-,24,7,168,9%
17,K,06,GEN ED / CTT / G&T,-,-,25,2,50,3%
17,K,06,GEN ED / CTT / G&T,-,-,26,6,156,8%
17,K,06,GEN ED / CTT / G&T,-,-,27,9,243,12%
17,K,06,GEN ED / CTT / G&T,-,-,28,13,364,19%
17,K,06,GEN ED / CTT / G&T,-,-,29,7,203,10%
17,K,06,GEN ED / CTT / G&T,-,-,30,1,30,2%
17,K,06,GEN ED / CTT / G&T,-,-,31,2,62,3%
17,K,06,GEN ED / CTT / G&T,-,-,32,2,64,3%
17,K,06,GEN ED / CTT / G&T,-,-,33,2,66,3%
17,K,06,GEN ED / CTT / G&T,-,-,34,1,34,2%
17,K,06,GEN ED / CTT / G&T,-,-,>34,2,74,4%
17,K,07,GEN ED / CTT / G&T,-,-,<15,5,56,3%
17,K,07,GEN ED / CTT / G&T,-,-,16,1,16,1%
17,K,07,GEN ED / CTT / G&T,-,-,18,1,18,1%
17,K,07,GEN ED / CTT / G&T,-,-,19,3,57,3%
17,K,07,GEN ED / CTT / G&T,-,-,20,3,60,3%
17,K,07,GEN ED / CTT / G&T,-,-,21,2,42,2%
17,K,07,GEN ED / CTT / G&T,-,-,22,3,66,3%
17,K,07,GEN ED / CTT / G&T,-,-,23,5,115,6%
17,K,07,GEN ED / CTT / G&T,-,-,24,6,144,7%
17,K,07,GEN ED / CTT / G&T,-,-,25,5,125,6%
17,K,07,GEN ED / CTT / G&T,-,-,26,5,130,7%
17,K,07,GEN ED / CTT / G&T,-,-,27,6,162,8%
17,K,07,GEN ED / CTT / G&T,-,-,28,8,224,11%
17,K,07,GEN ED / CTT / G&T,-,-,29,10,290,15%
17,K,07,GEN ED / CTT / G&T,-,-,30,6,180,9%
17,K,07,GEN ED / CTT / G&T,-,-,31,2,62,3%
17,K,07,GEN ED / CTT / G&T,-,-,32,2,64,3%
17,K,07,GEN ED / CTT / G&T,-,-,33,1,33,2%
17,K,07,GEN ED / CTT / G&T,-,-,34,2,68,3%
17,K,07,GEN ED / CTT / G&T,-,-,>34,1,38,2%
17,K,08,GEN ED / CTT / G&T,-,-,<15,3,35,2%
17,K,08,GEN ED / CTT / G&T,-,-,15,1,15,1%
17,K,08,GEN ED / CTT / G&T,-,-,17,1,17,1%
17,K,08,GEN ED / CTT / G&T,-,-,18,2,36,2%
17,K,08,GEN ED / CTT / G&T,-,-,19,2,38,2%
17,K,08,GEN ED / CTT / G&T,-,-,20,4,80,4%
17,K,08,GEN ED / CTT / G&T,-,-,21,2,42,2%
17,K,08,GEN ED / CTT / G&T,-,-,22,6,132,7%
17,K,08,GEN ED / CTT / G&T,-,-,23,3,69,4%
17,K,08,GEN ED / CTT / G&T,-,-,24,5,120,6%
17,K,08,GEN ED / CTT / G&T,-,-,25,3,75,4%
17,K,08,GEN ED / CTT / G&T,-,-,26,4,104,5%
17,K,08,GEN ED / CTT / G&T,-,-,27,2,54,3%
17,K,08,GEN ED / CTT / G&T,-,-,28,4,112,6%
17,K,08,GEN ED / CTT / G&T,-,-,29,7,203,10%
17,K,08,GEN ED / CTT / G&T,-,-,30,18,540,27%
17,K,08,GEN ED / CTT / G&T,-,-,31,3,93,5%
17,K,08,GEN ED / CTT / G&T,-,-,32,2,64,3%
17,K,08,GEN ED / CTT / G&T,-,-,33,1,33,2%
17,K,08,GEN ED / CTT / G&T,-,-,34,2,68,3%
17,K,08,GEN ED / CTT / G&T,-,-,>34,1,35,2%
17,K,0K-09,SPEC ED,-,12:1,<6,4,17,6%
17,K,0K-09,SPEC ED,-,12:1,6,2,12,4%
17,K,0K-09,SPEC ED,-,12:1,7,3,21,8%
17,K,0K-09,SPEC ED,-,12:1,8,1,8,3%
17,K,0K-09,SPEC ED,-,12:1,9,4,36,13%
17,K,0K-09,SPEC ED,-,12:1,11,7,77,29%
17,K,0K-09,SPEC ED,-,12:1,12,7,84,31%
17,K,0K-09,SPEC ED,-,12:1,13,1,13,5%
17,K,0K-09,SPEC ED,-,12:1:1,<6,14,52,7%
17,K,0K-09,SPEC ED,-,12:1:1,6,2,12,2%
17,K,0K-09,SPEC ED,-,12:1:1,7,3,21,3%
17,K,0K-09,SPEC ED,-,12:1:1,8,6,48,6%
17,K,0K-09,SPEC ED,-,12:1:1,9,10,90,12%
17,K,0K-09,SPEC ED,-,12:1:1,10,15,150,19%
17,K,0K-09,SPEC ED,-,12:1:1,11,16,176,23%
17,K,0K-09,SPEC ED,-,12:1:1,12,16,192,25%
17,K,0K-09,SPEC ED,-,12:1:1,13,2,26,3%
17,K,0K-09,SPEC ED,-,12:1:1,14,1,14,2%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,<15,10,127,2%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,15,4,60,1%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,16,4,64,1%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,17,3,51,1%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,18,7,126,2%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,19,7,133,2%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,20,10,200,3%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,21,7,147,2%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,22,12,264,4%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,23,14,322,4%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,24,24,576,8%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,25,18,450,6%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,26,14,364,5%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,27,38,1026,14%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,28,38,1064,14%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,29,34,986,13%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,30,20,600,8%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,31,9,279,4%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,32,9,288,4%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,33,3,99,1%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,34,3,102,1%
17,K,MS Core,GEN ED / CTT,ENGLISH,-,>34,3,108,1%
17,K,MS Core,GEN ED / CTT,MATH,-,<15,10,131,2%
17,K,MS Core,GEN ED / CTT,MATH,-,15,5,75,1%
17,K,MS Core,GEN ED / CTT,MATH,-,16,5,80,1%
17,K,MS Core,GEN ED / CTT,MATH,-,17,4,68,1%
17,K,MS Core,GEN ED / CTT,MATH,-,18,5,90,2%
17,K,MS Core,GEN ED / CTT,MATH,-,19,10,190,3%
17,K,MS Core,GEN ED / CTT,MATH,-,20,9,180,3%
17,K,MS Core,GEN ED / CTT,MATH,-,21,8,168,3%
17,K,MS Core,GEN ED / CTT,MATH,-,22,10,220,4%
17,K,MS Core,GEN ED / CTT,MATH,-,23,10,230,4%
17,K,MS Core,GEN ED / CTT,MATH,-,24,16,384,7%
17,K,MS Core,GEN ED / CTT,MATH,-,25,15,375,7%
17,K,MS Core,GEN ED / CTT,MATH,-,26,12,312,5%
17,K,MS Core,GEN ED / CTT,MATH,-,27,18,486,9%
17,K,MS Core,GEN ED / CTT,MATH,-,28,28,784,14%
17,K,MS Core,GEN ED / CTT,MATH,-,29,19,551,10%
17,K,MS Core,GEN ED / CTT,MATH,-,30,20,600,11%
17,K,MS Core,GEN ED / CTT,MATH,-,31,7,217,4%
17,K,MS Core,GEN ED / CTT,MATH,-,32,9,288,5%
17,K,MS Core,GEN ED / CTT,MATH,-,33,3,99,2%
17,K,MS Core,GEN ED / CTT,MATH,-,34,3,102,2%
17,K,MS Core,GEN ED / CTT,MATH,-,>34,2,73,1%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,<15,8,102,2%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,15,6,90,1%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,16,4,64,1%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,17,4,68,1%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,18,4,72,1%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,19,8,152,2%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,20,10,200,3%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,21,7,147,2%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,22,10,220,4%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,23,12,276,5%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,24,20,480,8%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,25,15,375,6%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,26,15,390,6%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,27,22,594,10%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,28,28,784,13%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,29,26,754,12%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,30,17,510,8%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,31,8,248,4%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,32,8,256,4%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,33,3,99,2%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,34,3,102,2%
17,K,MS Core,GEN ED / CTT,SCIENCE,-,>34,3,133,2%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,<15,9,115,2%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,15,4,60,1%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,16,4,64,1%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,17,3,51,1%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,18,4,72,1%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,19,7,133,2%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,20,8,160,3%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,21,8,168,3%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,22,11,242,4%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,23,11,253,4%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,24,16,384,7%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,25,14,350,6%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,26,13,338,6%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,27,21,567,10%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,28,31,868,15%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,29,22,638,11%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,30,19,570,10%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,31,9,279,5%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,32,8,256,4%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,33,3,99,2%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,34,3,102,2%
17,K,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,>34,2,73,1%
17,K,MS Core,SPEC ED,ENGLISH,-,9,1,9,3%
17,K,MS Core,SPEC ED,ENGLISH,-,10,6,60,19%
17,K,MS Core,SPEC ED,ENGLISH,-,11,8,88,28%
17,K,MS Core,SPEC ED,ENGLISH,-,12,10,120,38%
17,K,MS Core,SPEC ED,ENGLISH,-,13,3,39,12%
17,K,MS Core,SPEC ED,MATH,-,9,1,9,4%
17,K,MS Core,SPEC ED,MATH,-,10,3,30,12%
17,K,MS Core,SPEC ED,MATH,-,11,5,55,23%
17,K,MS Core,SPEC ED,MATH,-,12,10,120,50%
17,K,MS Core,SPEC ED,MATH,-,13,2,26,11%
17,K,MS Core,SPEC ED,SCIENCE,-,9,1,9,3%
17,K,MS Core,SPEC ED,SCIENCE,-,10,6,60,21%
17,K,MS Core,SPEC ED,SCIENCE,-,11,9,99,34%
17,K,MS Core,SPEC ED,SCIENCE,-,12,8,96,33%
17,K,MS Core,SPEC ED,SCIENCE,-,13,2,26,9%
17,K,MS Core,SPEC ED,SOCIAL STUDIES,-,9,1,9,3%
17,K,MS Core,SPEC ED,SOCIAL STUDIES,-,10,5,50,18%
17,K,MS Core,SPEC ED,SOCIAL STUDIES,-,11,8,88,31%
17,K,MS Core,SPEC ED,SOCIAL STUDIES,-,12,9,108,38%
17,K,MS Core,SPEC ED,SOCIAL STUDIES,-,13,2,26,9%
17,K,09-12,GEN ED / CTT,ENGLISH,-,<15,30,361,3%
17,K,09-12,GEN ED / CTT,ENGLISH,-,15,7,105,1%
17,K,09-12,GEN ED / CTT,ENGLISH,-,16,9,144,1%
17,K,09-12,GEN ED / CTT,ENGLISH,-,17,11,187,2%
17,K,09-12,GEN ED / CTT,ENGLISH,-,18,10,180,2%
17,K,09-12,GEN ED / CTT,ENGLISH,-,19,15,285,3%
17,K,09-12,GEN ED / CTT,ENGLISH,-,20,22,440,4%
17,K,09-12,GEN ED / CTT,ENGLISH,-,21,16,336,3%
17,K,09-12,GEN ED / CTT,ENGLISH,-,22,13,286,3%
17,K,09-12,GEN ED / CTT,ENGLISH,-,23,32,736,6%
17,K,09-12,GEN ED / CTT,ENGLISH,-,24,27,648,6%
17,K,09-12,GEN ED / CTT,ENGLISH,-,25,33,825,7%
17,K,09-12,GEN ED / CTT,ENGLISH,-,26,24,624,5%
17,K,09-12,GEN ED / CTT,ENGLISH,-,27,21,567,5%
17,K,09-12,GEN ED / CTT,ENGLISH,-,28,23,644,6%
17,K,09-12,GEN ED / CTT,ENGLISH,-,29,28,812,7%
17,K,09-12,GEN ED / CTT,ENGLISH,-,30,27,810,7%
17,K,09-12,GEN ED / CTT,ENGLISH,-,31,19,589,5%
17,K,09-12,GEN ED / CTT,ENGLISH,-,32,24,768,7%
17,K,09-12,GEN ED / CTT,ENGLISH,-,33,23,759,7%
17,K,09-12,GEN ED / CTT,ENGLISH,-,34,21,714,6%
17,K,09-12,GEN ED / CTT,ENGLISH,-,>34,15,560,5%
17,K,09-12,GEN ED / CTT,MATH,-,<15,32,389,5%
17,K,09-12,GEN ED / CTT,MATH,-,15,5,75,1%
17,K,09-12,GEN ED / CTT,MATH,-,16,11,176,2%
17,K,09-12,GEN ED / CTT,MATH,-,17,6,102,1%
17,K,09-12,GEN ED / CTT,MATH,-,18,8,144,2%
17,K,09-12,GEN ED / CTT,MATH,-,19,5,95,1%
17,K,09-12,GEN ED / CTT,MATH,-,20,11,220,3%
17,K,09-12,GEN ED / CTT,MATH,-,21,12,252,4%
17,K,09-12,GEN ED / CTT,MATH,-,22,9,198,3%
17,K,09-12,GEN ED / CTT,MATH,-,23,19,437,6%
17,K,09-12,GEN ED / CTT,MATH,-,24,18,432,6%
17,K,09-12,GEN ED / CTT,MATH,-,25,25,625,9%
17,K,09-12,GEN ED / CTT,MATH,-,26,15,390,5%
17,K,09-12,GEN ED / CTT,MATH,-,27,18,486,7%
17,K,09-12,GEN ED / CTT,MATH,-,28,10,280,4%
17,K,09-12,GEN ED / CTT,MATH,-,29,12,348,5%
17,K,09-12,GEN ED / CTT,MATH,-,30,12,360,5%
17,K,09-12,GEN ED / CTT,MATH,-,31,12,372,5%
17,K,09-12,GEN ED / CTT,MATH,-,32,16,512,7%
17,K,09-12,GEN ED / CTT,MATH,-,33,17,561,8%
17,K,09-12,GEN ED / CTT,MATH,-,34,8,272,4%
17,K,09-12,GEN ED / CTT,MATH,-,>34,11,391,5%
17,K,09-12,GEN ED / CTT,SCIENCE,-,<15,38,474,4%
17,K,09-12,GEN ED / CTT,SCIENCE,-,15,10,150,1%
17,K,09-12,GEN ED / CTT,SCIENCE,-,16,7,112,1%
17,K,09-12,GEN ED / CTT,SCIENCE,-,17,15,255,2%
17,K,09-12,GEN ED / CTT,SCIENCE,-,18,7,126,1%
17,K,09-12,GEN ED / CTT,SCIENCE,-,19,14,266,2%
17,K,09-12,GEN ED / CTT,SCIENCE,-,20,18,360,3%
17,K,09-12,GEN ED / CTT,SCIENCE,-,21,22,462,4%
17,K,09-12,GEN ED / CTT,SCIENCE,-,22,21,462,4%
17,K,09-12,GEN ED / CTT,SCIENCE,-,23,17,391,3%
17,K,09-12,GEN ED / CTT,SCIENCE,-,24,34,816,6%
17,K,09-12,GEN ED / CTT,SCIENCE,-,25,38,950,7%
17,K,09-12,GEN ED / CTT,SCIENCE,-,26,34,884,7%
17,K,09-12,GEN ED / CTT,SCIENCE,-,27,19,513,4%
17,K,09-12,GEN ED / CTT,SCIENCE,-,28,17,476,4%
17,K,09-12,GEN ED / CTT,SCIENCE,-,29,23,667,5%
17,K,09-12,GEN ED / CTT,SCIENCE,-,30,35,1050,8%
17,K,09-12,GEN ED / CTT,SCIENCE,-,31,33,1023,8%
17,K,09-12,GEN ED / CTT,SCIENCE,-,32,18,576,4%
17,K,09-12,GEN ED / CTT,SCIENCE,-,33,30,990,8%
17,K,09-12,GEN ED / CTT,SCIENCE,-,34,24,816,6%
17,K,09-12,GEN ED / CTT,SCIENCE,-,>34,32,1182,9%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,<15,25,303,3%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,15,4,60,1%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,16,8,128,1%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,17,6,102,1%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,18,10,180,2%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,19,8,152,2%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,20,17,340,4%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,21,13,273,3%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,22,10,220,2%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,23,19,437,5%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,24,24,576,6%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,25,26,650,7%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,26,25,650,7%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,27,26,702,7%
17,K,09-12,GEN ED / CTT,SOCIAL STUDIES,-,28,18,504,5%
