BRONX – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Address,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
2-05788-0119,"3215 NETHERLAND AVENUE
Bronx, NY
(40.88393349525025, -73.91159640765918)",RIVERDALE,D4-ELEVATOR,49,1939,75000,828750,11.05,2150000,28.7,2-05781-1100,"3900 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,37,1928,37962,413477,10.89,1070000,28.2,0.4,2-05791-0388,"511 235 STREET
Bronx, NY
(40.88527065587371, -73.90778784062472)",RIVERDALE,D7-ELEVATOR,55,1936,64000,865834,13.53,2700000,42.2,0.25
2-05789-0015,"3206 FAIRFIELD AVENUE
Bronx, NY
(40.884416197761894, -73.91366259278804)",RIVERDALE,D4-ELEVATOR,56,1954,59352,762673,12.85,2380000,40.1,2-05793-0467,"3555 OXFORD AVENUE
Bronx, NY
(40.88632086694023, -73.90879379766534)",RIVERDALE,D1-ELEVATOR,57,1960,72553,895116,12.34,2520000,34.7,0.2,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.3
2-05789-0059,"3215 ARLINGTON AVENUE
Bronx, NY
(40.884350663021365, -73.91242590214081)",RIVERDALE,D4-ELEVATOR,69,1958,82000,1025000,12.5,2880000,35.1,2-05814-1155,"210 251 STREET
Bronx, NY
(40.89576216705377, -73.89687732242095)",FIELDSTON,D1-ELEVATOR,70,1960,75000,1113242,14.84,3760000,50,1,2-05907-0352,"3800 INDEPENDENCE AVENUE
Bronx, NY
(40.88902869894345, -73.91297848149154)",RIVERDALE,D1-ELEVATOR,72,1970,84925,1083912,12.76,3380000,39.8,0.3
2-05792-0422,"3512 OXFORD AVENUE
Bronx, NY
(40.886174879493254, -73.90876887037071)",RIVERDALE,D4-ELEVATOR,45,1962,43000,576200,13.4,1790000,41.6,2-05792-0430,"530 236 STREET
Bronx, NY
(40.88639581976764, -73.90827463171819)",RIVERDALE,D7-ELEVATOR,86,1954,103392,1549644,14.99,5240000,51,0,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.3
2-05792-0445,"525 235 STREET
Bronx, NY
(40.88537386750627, -73.90834223982786)",RIVERDALE,D4-ELEVATOR,38,1954,47000,634500,13.5,1980000,42.1,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,840222,13.43,2620000,41.9,1.55,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.3
2-05795-0518,"3530 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,216,1955,312000,3588000,11.5,9260000,29.7,2-05909-0825,"630 246 STREET
Bronx, NY
(40.89230439985561, -73.91131352186585)",RIVERDALE,D3-ELEVATOR,403,1958,443283,9589106,21.63,39700000,90,0.35,2-05903-0283,"3611 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,123,1951,134000,1961368,14.64,6630000,49.5,0.1
2-05796-0107,"525 236 STREET
Bronx, NY
(40.88650839945145, -73.90749518700619)",RIVERDALE,D4-ELEVATOR,57,1956,68728,951882,13.85,2960000,43.1,2-05793-0467,"3555 OXFORD AVENUE
Bronx, NY
(40.88632086694023, -73.90879379766534)",RIVERDALE,D1-ELEVATOR,57,1960,72553,895116,12.34,2520000,34.7,0.1,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.25
2-05796-0135,"3656 JOHNSON AVENUE
Bronx, NY
(40.88844553752999, -73.90919056671561)",RIVERDALE,D4-ELEVATOR,56,1932,73911,905409,12.25,2540000,34.4,2-05795-0537,"3555 NETHERLAND AVENUE
Bronx, NY
(40.88637237452552, -73.91072640935313)",RIVERDALE,D1-ELEVATOR,55,1939,60792,690719,11.36,1790000,29.4,0.2,2-05791-0388,"511 235 STREET
Bronx, NY
(40.88527065587371, -73.90778784062472)",RIVERDALE,D7-ELEVATOR,55,1936,64000,865834,13.53,2700000,42.2,0.1
2-05797-0213,"525 238 STREET
Bronx, NY
(40.888291972043504, -73.90804784617532)",RIVERDALE,C6-WALK-UP,70,1926,117929,1279529,10.85,3320000,28.2,2-05864-0500,"215 259 STREET
Bronx, NY
(40.906353239334145, -73.89726469193346)",RIVERDALE,C1-WALK-UP,47,1922,42500,588001,13.84,1830000,43.1,1.4,2-05881-1086,"6655 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D7-ELEVATOR,92,1929,95000,907988,9.56,2160000,22.74,1.55
2-05799-0032,"3635 JOHNSON AVENUE
Bronx, NY
(40.88773148217806, -73.9094604729425)",RIVERDALE,D4-ELEVATOR,82,1954,106684,1264205,11.85,3550000,33.3,2-05874-1028,"6629 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,84,1962,76009,1028922,13.54,3200000,42.1,1.6,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1228776,12.23,3450000,34.3,0.2
2-05799-0073,"3601 JOHNSON AVENUE
Bronx, NY
(40.88669675822402, -73.90969041159896)",RIVERDALE,D4-ELEVATOR,90,1955,115597,1369824,11.85,3850000,33.3,2-05874-1028,"6629 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,84,1962,76009,1028922,13.54,3200000,42.1,1.6,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1228776,12.23,3450000,34.3,0.2
2-05800-0001,"3616 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,120,1954,207100,2454135,11.85,6900000,33.3,2-05874-1028,"6629 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,84,1962,76009,1028922,13.54,3200000,42.1,1.65,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1228776,12.23,3450000,34.3,0.2
2-05802-1294,"6035 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",VAN CORTLANDT PARK,D4-ELEVATOR,103,1961,107627,1275379,11.85,3580000,33.3,2-05920-0670,"3801 HUDSON MANOR TERRACE
Bronx, NY
(40.888545076653735, -73.91567337807614)",RIVERDALE,D1-ELEVATOR,135,1960,152400,2071191,13.59,6450000,42.3,0.9,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1228776,12.23,3450000,34.3,0.85
2-05803-0960,"4410 CAYUGA AVENUE
Bronx, NY
(40.89149480591041, -73.89918674928569)",FIELDSTON,D4-ELEVATOR,49,1931,59000,699150,11.85,1960000,33.2,2-05795-0537,"3555 NETHERLAND AVENUE
Bronx, NY
(40.88637237452552, -73.91072640935313)",RIVERDALE,D1-ELEVATOR,55,1939,60792,690719,11.36,1790000,29.4,0.65,2-05791-0388,"511 235 STREET
Bronx, NY
(40.88527065587371, -73.90778784062472)",RIVERDALE,D7-ELEVATOR,55,1936,64000,865834,13.53,2700000,42.2,0.5
2-05803-0965,"4414 CAYUGA AVENUE
Bronx, NY
(40.891539935317596, -73.89917385516935)",FIELDSTON,D4-ELEVATOR,30,1930,30000,390000,13,1210000,40.3,2-04435-0018,"2530 HOLLAND AVENUE
Bronx, NY
(40.86357162885895, -73.86541953976229)",BRONXDALE,D1-ELEVATOR,35,1930,30816,377454,12.25,1060000,34.4,2.55,2-05716-0287,"2475 PALISADE AVENUE
Bronx, NY
(40.88009283995462, -73.92234413928037)",RIVERDALE,D1-ELEVATOR,25,1932,31098,518602,16.68,1750000,56,1.4
2-05803-0985,"4445 POST ROAD
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,D4-ELEVATOR,68,1940,62088,735742,11.85,2070000,33.3,2-05795-0537,"3555 NETHERLAND AVENUE
Bronx, NY
(40.88637237452552, -73.91072640935313)",RIVERDALE,D1-ELEVATOR,55,1939,60792,690719,11.36,1790000,29.4,0.65,2-05791-0388,"511 235 STREET
Bronx, NY
(40.88527065587371, -73.90778784062472)",RIVERDALE,D7-ELEVATOR,55,1936,64000,865834,13.53,2700000,42.2,0.5
2-05826-1685,"255 FIELDSTON TERRACE
Bronx, NY
(40.896406389468666, -73.89903997596986)",FIELDSTON,D4-ELEVATOR,76,1965,85523,1047656,12.25,2940000,34.4,2-05746-0567,"2675 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,78,1951,92782,1170220,12.61,3290000,35.5,1.45,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,840222,13.43,2620000,41.9,0.7
2-05835-3037,"6291 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,C6-WALK-UP,32,1958,32400,416340,12.85,1300000,40.1,2-03236-0175,"2455 SEDGWICK AVENUE
Bronx, NY
(40.864844891562306, -73.90882330763134)",KINGSBRIDGE HTS/UNIV HTS,D5-ELEVATOR,29,1964,24761,367493,14.84,1240000,50,2.4,2-05371-0060,"3080 TREMONT AVENUE
Bronx, NY
(40.838890343940704, -73.83598154844488)",SCHUYLERVILLE/PELHAM BAY,C9-WALK-UP,27,1962,16507,215923,13.08,672000,40.7,5.2
2-05836-3250,"5235 POST ROAD
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,D4-ELEVATOR,68,1964,57414,717675,12.5,2020000,35.2,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,840222,13.43,2620000,41.9,0.55,2-05746-0567,"2675 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,78,1951,92782,1170220,12.61,3290000,35.5,1.55
2-05845-1825,"5500 FIELDSTON ROAD
Bronx, NY
(40.90281361049104, -73.90132668470125)",RIVERDALE,D4-ELEVATOR,180,1960,263206,3250594,12.35,9130000,34.7,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,3082644,13.01,9600000,40.5,0.9,2-05920-0670,"3801 HUDSON MANOR TERRACE
Bronx, NY
(40.888545076653735, -73.91567337807614)",RIVERDALE,D1-ELEVATOR,135,1960,152400,2071191,13.59,6450000,42.3,1.1
2-05845-1863,"5425 VALLES AVENUE
Bronx, NY
(40.901688988553325, -73.89973748495859)",RIVERDALE,D4-ELEVATOR,108,1965,110000,1298000,11.8,3650000,33.2,2-05904-0267,"600 239 STREET
Bronx, NY
(40.88957945719757, -73.91117478584692)",RIVERDALE,D1-ELEVATOR,90,1956,98681,1338816,13.57,4170000,42.3,1.05,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1228776,12.23,3450000,34.3,1.35
2-05855-2239,"5730 MOSHOLU AVENUE
Bronx, NY
(40.90562689697177, -73.89939068437977)",RIVERDALE,D4-ELEVATOR,43,1963,33000,402600,12.2,1130000,34.2,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,1.25,2-05793-0467,"3555 OXFORD AVENUE
Bronx, NY
(40.88632086694023, -73.90879379766534)",RIVERDALE,D1-ELEVATOR,57,1960,72553,895116,12.34,2520000,34.7,1.4
2-05856-0378,"6485 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,129,1961,127000,1498600,11.8,4210000,33.1,2-05904-0267,"600 239 STREET
Bronx, NY
(40.88957945719757, -73.91117478584692)",RIVERDALE,D1-ELEVATOR,90,1956,98681,1338816,13.57,4170000,42.3,1.35,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1228776,12.23,3450000,34.3,1.6
2-05859-0297,"5715 MOSHOLU AVENUE
Bronx, NY
(40.905572914148706, -73.90017945410189)",RIVERDALE,D4-ELEVATOR,54,1962,46500,618450,13.3,1930000,41.5,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,840222,13.43,2620000,41.9,0.15,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,1.3
2-05864-0526,"6535 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,60,1969,60829,751238,12.35,2110000,34.7,2-05746-0567,"2675 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,78,1951,92782,1170220,12.61,3290000,35.5,2.05,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,840222,13.43,2620000,41.9,0
2-05873-1042,"6601 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,72,1958,92640,1093152,11.8,3070000,33.1,2-05732-0924,"2700 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,78,1955,108955,1203875,11.05,3120000,28.6,2.1,2-05907-0352,"3800 INDEPENDENCE AVENUE
Bronx, NY
(40.88902869894345, -73.91297848149154)",RIVERDALE,D1-ELEVATOR,72,1970,84925,1083912,12.76,3380000,39.8,1.55
2-05881-1088,"6645 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,63,1959,54635,737572,13.5,2300000,42.1,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,840222,13.43,2620000,41.9,0.2,2-05874-1028,"6629 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,84,1962,76009,1028922,13.54,3200000,42.1,0.05
2-05887-1348,"6200 RIVERDALE AVENUE
Bronx, NY
(40.911302839693484, -73.90286933233787)",RIVERDALE,D4-ELEVATOR,63,1959,62601,804422,12.85,2510000,40.1,2-05107-0003,"4769 WHITE PLAINS ROAD
Bronx, NY
(40.905195810038336, -73.84957211829096)",WAKEFIELD,D7-ELEVATOR,65,1965,55304,749151,13.55,2330000,42.1,2.75,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,1.6
2-05891-1601,"6300 RIVERDALE AVENUE
Bronx, NY
(40.91242294528097, -73.90256922857672)",RIVERDALE,D4-ELEVATOR,64,1962,80000,944000,11.8,2650000,33.1,2-05107-0003,"4769 WHITE PLAINS ROAD
Bronx, NY
(40.905195810038336, -73.84957211829096)",WAKEFIELD,D7-ELEVATOR,65,1965,55304,749151,13.55,2330000,42.1,2.7,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,1.7
2-05901-0001,"3333 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,439,1970,718399,9339187,13,29100000,40.5,2-04342-0010,"2280 OLINVILLE AVENUE
Bronx, NY
(40.85936205163215, -73.8685367578719)",BRONXDALE,D1-ELEVATOR,256,1965,255000,3151521,12.36,8860000,34.7,3,2-05722-0475,"2600 NETHERLAND AVENUE
Bronx, NY
(40.878840739419545, -73.91675947741456)",RIVERDALE,D7-ELEVATOR,608,1975,844578,15587450,18.46,58300000,69,0.5
2-05902-0193,"3515 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,79,1954,104000,1388400,13.35,4320000,41.5,2-05903-0283,"3611 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,123,1951,134000,1961368,14.64,6630000,49.5,0.05,2-05796-0129,"3660 OXFORD AVENUE
Bronx, NY
(40.88760025417794, -73.90868609313)",RIVERDALE,D3-ELEVATOR,77,1967,106934,1346616,12.59,3780000,35.3,0.25
2-05904-0086,"3755 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,92,1961,151800,2018940,13.3,6290000,41.4,2-05903-0283,"3611 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,123,1951,134000,1961368,14.64,6630000,49.5,0.15,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2359798,14.75,7980000,49.9,0.25
2-05904-0100,"3725 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,86,1952,116424,1455300,12.5,4090000,35.1,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1228776,12.23,3450000,34.3,0.3,2-05874-1028,"6629 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,84,1962,76009,1028922,13.54,3200000,42.1,1.55
2-05904-0246,"3701 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,49,1954,82500,1060125,12.85,2980000,36.1,2-05107-0003,"4769 WHITE PLAINS ROAD
Bronx, NY
(40.905195810038336, -73.84957211829096)",WAKEFIELD,D7-ELEVATOR,65,1965,55304,749151,13.55,2330000,42.1,3.3,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.1
2-05906-0331,"3720 INDEPENDENCE AVENUE
Bronx, NY
(40.88843568619822, -73.91306021594772)",RIVERDALE,D4-ELEVATOR,49,1954,72594,907425,12.5,2550000,35.1,2-05107-0003,"4769 WHITE PLAINS ROAD
Bronx, NY
(40.905195810038336, -73.84957211829096)",WAKEFIELD,D7-ELEVATOR,65,1965,55304,749151,13.55,2330000,42.1,3.4,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.05
2-05907-0362,"620 239 STREET
Bronx, NY
(40.889606376858445, -73.91152671471865)",RIVERDALE,D4-ELEVATOR,76,1953,119600,1590680,13.3,4950000,41.4,2-05907-0352,"3800 INDEPENDENCE AVENUE
Bronx, NY
(40.88902869894345, -73.91297848149154)",RIVERDALE,D1-ELEVATOR,72,1970,84925,1083912,12.76,3380000,39.8,0,2-05814-1155,"210 251 STREET
Bronx, NY
(40.89576216705377, -73.89687732242095)",FIELDSTON,D1-ELEVATOR,70,1960,75000,1113242,14.84,3760000,50,0.8
2-05908-0203,"645 239 STREET
Bronx, NY
(40.88975507934834, -73.91267102554981)",RIVERDALE,D4-ELEVATOR,43,1953,59766,747075,12.5,2100000,35.1,2-05107-0003,"4769 WHITE PLAINS ROAD
Bronx, NY
(40.905195810038336, -73.84957211829096)",WAKEFIELD,D7-ELEVATOR,65,1965,55304,749151,13.55,2330000,42.1,3.35,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.05
2-05908-0210,"3935 BLACKSTONE AVENUE
Bronx, NY
(40.89007411865028, -73.91145672342246)",RIVERDALE,D4-ELEVATOR,123,1960,180000,2250000,12.5,6320000,35.1,2-04222-0093,"1545 RHINELANDER AVENUE
Bronx, NY
(40.85582386413676, -73.84149069361773)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,106,1962,112339,1435107,12.77,4470000,39.8,4.35,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,3082644,13.01,9600000,40.5,0.1
2-05909-0031,"4499 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,58,1952,70000,1043000,14.9,3530000,50,2-05793-0467,"3555 OXFORD AVENUE
Bronx, NY
(40.88632086694023, -73.90879379766534)",RIVERDALE,D1-ELEVATOR,57,1960,72553,895116,12.34,2520000,34.7,0.4,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.15
2-05909-0152,"611 239 STREET
Bronx, NY
(40.88964475288634, -73.91130940364772)",RIVERDALE,D4-ELEVATOR,52,1954,64520,896828,13.9,2790000,43.2,2-05793-0467,"3555 OXFORD AVENUE
Bronx, NY
(40.88632086694023, -73.90879379766534)",RIVERDALE,D1-ELEVATOR,57,1960,72553,895116,12.34,2520000,34.7,0.4,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,660893,15.81,2230000,53,0.15
2-05909-0970,"4555 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,159,1953,217360,2793076,12.85,8700000,40,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,3082644,13.01,9600000,40.5,0,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2359798,14.75,7980000,49.9,0.2
2-05909-0977,"4525 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,145,1953,201511,2589416,12.85,8060000,40,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,3082644,13.01,9600000,40.5,0,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2359798,14.75,7980000,49.9,0.2
2-05911-1102,"4601 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,C6-WALK-UP,52,1951,57250,744250,13,2320000,40.5,2-05864-0500,"215 259 STREET
Bronx, NY
(40.906353239334145, -73.89726469193346)",RIVERDALE,C1-WALK-UP,47,1922,42500,588001,13.84,1830000,43.1,1.1,2-05844-1935,"5431 SYLVAN AVENUE
Bronx, NY
(40.90234024583237, -73.89860942690258)",RIVERDALE,C1-WALK-UP,24,1972,18756,297022,15.84,1000000,53,0.8
2-05912-0001,"4705 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,183,1961,213921,2780973,13,8660000,40.5,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,3082644,13.01,9600000,40.5,0.3,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2359798,14.75,7980000,49.9,0.45
2-05912-0091,"4901 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,133,1961,167108,2147337,12.85,6690000,40,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,3082644,13.01,9600000,40.5,0.3,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2359798,14.75,7980000,49.9,0.45
