TITLE,DESCR,SFX,SFFX DESCR,STD HRS,ASG LVL,JOBCD,UNION CD,UNION DESCR,BARG UNIT,BARG UNIT DESCR,APRL BANK,APRL LVL,MIN RATE,MAX RATE
31145,INSPECTOR GENERAL,0,INSPECTOR GENERAL,35,0,12569,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
31145,INSPECTOR GENERAL,0,INSPECTOR GENERAL,35,0,12570,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
31271,REGIONAL DIR (PEST CONTR),0,REGIONAL DIR (PEST CONTR),35,0,10348,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,H,00,$62821.00,$72172.00
31271,REGIONAL DIR (PEST CONTR),0,REGIONAL DIR (PEST CONTR),35,0,11574,131,SUPERVISORY MAINTENANCE TITLES,DC37,District Council 37,Z,00,$31.79,$36.52
31305,INDUSTRIAL HYGIENIST,0,INDUSTRIAL HYGIENIST,35,1,10350,661,COMPETITIVE OJ,N/U,Non-Union,Z,L1,$23.74,$29.17
31305,INDUSTRIAL HYGIENIST,0,INDUSTRIAL HYGIENIST,35,1,10349,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L1,$45951.00,$56512.00
31305,INDUSTRIAL HYGIENIST,0,INDUSTRIAL HYGIENIST,35,2,10351,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L2,$54338.00,$63506.00
31305,INDUSTRIAL HYGIENIST,0,INDUSTRIAL HYGIENIST,35,2,11575,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L2,$27.50,$32.14
31312,ASBESTOS HAZARD INVESTIGA,0,ASBESTOS HAZARD INVESTIGA,35,0,10352,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$52756.00,$68840.00
31312,ASBESTOS HAZARD INVESTIGA,0,ASBESTOS HAZARD INVESTIGA,35,0,11576,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$26.70,$34.84
31313,ASBESTOS HANDLER,0,ASBESTOS HANDLER,40,0,10353,412,GENL SERVICE EMPL BD ED DC37,DC37,District Council 37,H,00,$72234.00,$72234.00
31314,ASBESTOS HANDLER SUPERVIS,0,ASBESTOS HANDLER SUPERVIS,40,0,10354,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,H,00,$75848.00,$75848.00
31314,ASBESTOS HANDLER SUPERVIS,0,ASBESTOS HANDLER SUPERVIS,40,0,11578,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,Z,00,$31.36,$31.36
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12571,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12572,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12573,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12574,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12575,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12576,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12577,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
31618,DIR OF SCHOOL SAFETY,0,DIR OF SCHOOL SAFETY,35,0,12578,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
31622,INSPECTOR - CONSTRUCTION,0,INSPECTOR - CONSTRUCTION,35,0,10370,53,BUILDING AND CONSTRUCTION INSP,IUOE,Intl Union ofOpertg Engineers ,H,00,$28490.00,$36189.00
31622,INSPECTOR - CONSTRUCTION,0,INSPECTOR - CONSTRUCTION,35,0,11579,53,BUILDING AND CONSTRUCTION INSP,IUOE,Intl Union ofOpertg Engineers ,Z,00,$15.59,$19.81
31623,INSPECTOR ELECTRICAL,0,INSPECTOR ELECTRICAL,35,0,10371,45,ELECTRICAL INSPECTORS L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,H,00,$28332.00,$34979.00
31623,INSPECTOR ELECTRICAL,0,INSPECTOR ELECTRICAL,35,0,11580,45,ELECTRICAL INSPECTORS L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,Z,00,$15.51,$19.15
31642,ASSOC INSPECT CONSTRUCTIO,0,ASSOC INSPECT CONSTRUCTIO,35,2,11582,53,BUILDING AND CONSTRUCTION INSP,IUOE,Intl Union ofOpertg Engineers ,Z,L2,$18.91,$23.17
31642,ASSOC INSPECT CONSTRUCTIO,0,ASSOC INSPECT CONSTRUCTIO,35,2,10373,53,BUILDING AND CONSTRUCTION INSP,IUOE,Intl Union ofOpertg Engineers ,H,L2,$34551.00,$42334.00
31642,ASSOC INSPECT CONSTRUCTIO,0,ASSOC INSPECT CONSTRUCTIO,35,1,10372,53,BUILDING AND CONSTRUCTION INSP,IUOE,Intl Union ofOpertg Engineers ,H,L1,$31043.00,$38497.00
31642,ASSOC INSPECT CONSTRUCTIO,0,ASSOC INSPECT CONSTRUCTIO,35,1,11581,53,BUILDING AND CONSTRUCTION INSP,IUOE,Intl Union ofOpertg Engineers ,Z,L1,$16.99,$21.07
32815,PAINT INSP,0,PAINT INSP,35,0,10375,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$45311.00,$55330.00
32815,PAINT INSP,0,PAINT INSP,35,0,11584,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$22.93,$28.00
32835,SR PAINT INSP,0,SR PAINT INSP,35,0,10376,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$49597.00,$60956.00
32835,SR PAINT INSP,0,SR PAINT INSP,35,0,11585,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$25.10,$30.85
33761,SERVICE INSPECTOR,0,SERVICE INSPECTOR,35,0,10377,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$33372.00,$40308.00
33761,SERVICE INSPECTOR,0,SERVICE INSPECTOR,35,0,11586,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$16.89,$20.40
33762,SR SERVICE INSPECTOR BOE,0,SR SERVICE INSPECTOR BOE,35,0,10378,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$39513.00,$46730.00
33762,SR SERVICE INSPECTOR BOE,0,SR SERVICE INSPECTOR BOE,35,0,11587,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$20.00,$23.65
34119,PURCH INSP FOOD,0,PURCH INSP FOOD,35,0,10379,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$43767.00,$53999.00
34119,PURCH INSP FOOD,0,PURCH INSP FOOD,35,0,11588,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$20.68,$25.52
34170,QUALITY ASSUR SPEC TRAINE,0,QUALITY ASSUR SPEC TRAINE,35,0,10380,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$30507.00,$33663.00
34170,QUALITY ASSUR SPEC TRAINE,0,QUALITY ASSUR SPEC TRAINE,35,0,11589,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$14.41,$15.91
34171,QUALITY ASSURANCE SPECIAL,0,QUALITY ASSURANCE SPECIAL,35,1,10381,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$43767.00,$53999.00
34171,QUALITY ASSURANCE SPECIAL,0,QUALITY ASSURANCE SPECIAL,35,1,11590,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$20.68,$25.52
34171,QUALITY ASSURANCE SPECIAL,0,QUALITY ASSURANCE SPECIAL,35,2,10382,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$48435.00,$60041.00
34171,QUALITY ASSURANCE SPECIAL,0,QUALITY ASSURANCE SPECIAL,35,2,11591,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$22.89,$28.37
34173,QUALITY ASSUR SPEC BLDG R,0,QUALITY ASSUR SPEC BLDG R,35,1,10383,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$43342.00,$53476.00
34173,QUALITY ASSUR SPEC BLDG R,0,QUALITY ASSUR SPEC BLDG R,35,1,11592,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$20.48,$25.27
34173,QUALITY ASSUR SPEC BLDG R,0,QUALITY ASSUR SPEC BLDG R,35,2,10384,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$47965.00,$59460.00
34173,QUALITY ASSUR SPEC BLDG R,0,QUALITY ASSUR SPEC BLDG R,35,2,11593,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$22.66,$28.09
34176,QUALITY ASSURE SPEC FOODS,0,QUALITY ASSURE SPEC FOODS,35,1,10385,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$43767.00,$53999.00
34176,QUALITY ASSURE SPEC FOODS,0,QUALITY ASSURE SPEC FOODS,35,1,11594,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$20.68,$25.52
34176,QUALITY ASSURE SPEC FOODS,0,QUALITY ASSURE SPEC FOODS,35,2,10386,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$48435.00,$60041.00
34176,QUALITY ASSURE SPEC FOODS,0,QUALITY ASSURE SPEC FOODS,35,2,11595,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$22.89,$28.37
34178,QUALITY ASSUR SPEC FUEL/S,0,QUALITY ASSUR SPEC FUEL/S,35,1,10387,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$43767.00,$53999.00
34178,QUALITY ASSUR SPEC FUEL/S,0,QUALITY ASSUR SPEC FUEL/S,35,1,11596,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$20.68,$25.52
34178,QUALITY ASSUR SPEC FUEL/S,0,QUALITY ASSUR SPEC FUEL/S,35,2,10388,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$48435.00,$60041.00
34178,QUALITY ASSUR SPEC FUEL/S,0,QUALITY ASSUR SPEC FUEL/S,35,2,11597,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$22.89,$28.37
34179,QUAL ASSURE SPECL FURN,0,QUAL ASSURE SPECL FURN,35,1,10389,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$43767.00,$53999.00
34179,QUAL ASSURE SPECL FURN,0,QUAL ASSURE SPECL FURN,35,1,11598,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$20.68,$25.52
34179,QUAL ASSURE SPECL FURN,0,QUAL ASSURE SPECL FURN,35,2,10390,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$48435.00,$60041.00
34179,QUAL ASSURE SPECL FURN,0,QUAL ASSURE SPECL FURN,35,2,11599,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$22.89,$28.37
34182,QUALITY ASSUR SPEC PRINTI,0,QUALITY ASSUR SPEC PRINTI,35,1,10391,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$43767.00,$53999.00
34182,QUALITY ASSUR SPEC PRINTI,0,QUALITY ASSUR SPEC PRINTI,35,1,11600,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$20.68,$25.52
34182,QUALITY ASSUR SPEC PRINTI,0,QUALITY ASSUR SPEC PRINTI,35,2,10392,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$48435.00,$60041.00
34182,QUALITY ASSUR SPEC PRINTI,0,QUALITY ASSUR SPEC PRINTI,35,2,11601,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$22.89,$28.37
34183,QUALITY ASSURE SPEC-TRANS,0,QUALITY ASSURE SPEC-TRANS,35,1,10393,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$43767.00,$53999.00
34183,QUALITY ASSURE SPEC-TRANS,0,QUALITY ASSURE SPEC-TRANS,35,1,10394,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$23.95,$29.56
34183,QUALITY ASSURE SPEC-TRANS,0,QUALITY ASSURE SPEC-TRANS,35,2,10395,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$48435.00,$60041.00
34183,QUALITY ASSURE SPEC-TRANS,0,QUALITY ASSURE SPEC-TRANS,35,2,10396,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$26.52,$32.88
34190,ASSOC QUAL ASSURANCE SPEC,0,ASSOC QUAL ASSURANCE SPEC,35,0,10397,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$59378.00,$72011.00
34190,ASSOC QUAL ASSURANCE SPEC,0,ASSOC QUAL ASSURANCE SPEC,35,0,11602,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$32.50,$39.42
34192,ASSOC QUAL ASSUR SP (FOOD,0,ASSOC QUAL ASSUR SP (FOOD,35,0,10398,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$59378.00,$72011.00
34192,ASSOC QUAL ASSUR SP (FOOD,0,ASSOC QUAL ASSUR SP (FOOD,35,0,11603,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$28.06,$34.03
34196,ASSOC QUAL ASSUR SPEC PUP,0,ASSOC QUAL ASSUR SPEC PUP,35,0,10399,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$59378.00,$72011.00
34196,ASSOC QUAL ASSUR SPEC PUP,0,ASSOC QUAL ASSUR SPEC PUP,35,0,11604,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$28.06,$34.03
34202,CONSTRUCTION PROJ MANAGER,0,CONSTRUCTION PROJ MANAGER,35,1,10400,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L1,$55345.00,$72212.00
34202,CONSTRUCTION PROJ MANAGER,0,CONSTRUCTION PROJ MANAGER,35,1,10401,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L1,$30.30,$39.52
34202,CONSTRUCTION PROJ MANAGER,0,CONSTRUCTION PROJ MANAGER,35,2,10402,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L2,$65698.00,$82737.00
34202,CONSTRUCTION PROJ MANAGER,0,CONSTRUCTION PROJ MANAGER,35,2,10403,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L2,$35.97,$45.26
34202,CONSTRUCTION PROJ MANAGER,0,CONSTRUCTION PROJ MANAGER,35,3,10404,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L3,$69874.00,$103007.00
34202,CONSTRUCTION PROJ MANAGER,0,CONSTRUCTION PROJ MANAGER,35,3,10405,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L3,$38.25,$56.40
34205,SUPV-ELECT INSTALL & MAIN,0,SUPV-ELECT INSTALL & MAIN,35,1,10406,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L1,$55345.00,$72212.00
34205,SUPV-ELECT INSTALL & MAIN,0,SUPV-ELECT INSTALL & MAIN,35,1,11605,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L1,$28.01,$36.54
34205,SUPV-ELECT INSTALL & MAIN,0,SUPV-ELECT INSTALL & MAIN,35,2,10407,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L2,$65698.00,$82205.00
34205,SUPV-ELECT INSTALL & MAIN,0,SUPV-ELECT INSTALL & MAIN,35,2,11606,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L2,$33.25,$41.60
34208,ASST SUPV OF ELECT INST,0,ASST SUPV OF ELECT INST,35,0,10408,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$55345.00,$72212.00
34208,ASST SUPV OF ELECT INST,0,ASST SUPV OF ELECT INST,35,0,11607,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$28.01,$36.54
34209,ASST SUPV MECH INSTALL,0,ASST SUPV MECH INSTALL,35,0,10409,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$55345.00,$72212.00
34209,ASST SUPV MECH INSTALL,0,ASST SUPV MECH INSTALL,35,0,11608,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$28.01,$36.54
34210,ASST SUPT CONSTR,0,ASST SUPT CONSTR,35,0,10410,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$55345.00,$72212.00
34210,ASST SUPT CONSTR,0,ASST SUPT CONSTR,35,0,11609,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$28.01,$36.54
34215,SUPT OF CONST,0,SUPT OF CONST,35,0,10411,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$65698.00,$82737.00
34215,SUPT OF CONST,0,SUPT OF CONST,35,0,11610,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$33.25,$41.87
34216,SUPV MECH INSTALL,0,SUPV MECH INSTALL,35,0,10412,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$65698.00,$82737.00
34216,SUPV MECH INSTALL,0,SUPV MECH INSTALL,35,0,11611,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$33.25,$41.87
34217,CONSTRUCTION MANAGER,0,CONSTRUCTION MANAGER,35,0,10413,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$74044.00,$98341.00
34217,CONSTRUCTION MANAGER,0,CONSTRUCTION MANAGER,35,0,11612,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$37.47,$49.77
34220,SUPV ELECT INSTALL,0,SUPV ELECT INSTALL,35,0,10414,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$65698.00,$82737.00
34220,SUPV ELECT INSTALL,0,SUPV ELECT INSTALL,35,0,11613,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$33.25,$41.87
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,1,10415,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L1,$55345.00,$72212.00
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,1,11614,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L1,$28.01,$36.54
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,2,10416,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L2,$65698.00,$82205.00
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,2,11615,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L2,$33.25,$41.60
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,3,10417,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L3,$68205.00,$86240.00
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,3,11616,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L3,$34.52,$43.64
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,4,10418,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L4,$72381.00,$92248.00
34221,SUPV-MECH INSTALL & MAINT,0,SUPV-MECH INSTALL & MAINT,35,4,11617,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L4,$36.63,$46.68
34235,SR SUPV MECH INSTALL,0,SR SUPV MECH INSTALL,35,0,10419,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$68205.00,$86240.00
34235,SR SUPV MECH INSTALL,0,SR SUPV MECH INSTALL,35,0,11618,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$34.52,$43.64
34265,CHIEF SUPV OF MECH INSTAL,0,CHIEF SUPV OF MECH INSTAL,35,0,10420,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$72381.00,$92248.00
34265,CHIEF SUPV OF MECH INSTAL,0,CHIEF SUPV OF MECH INSTAL,35,0,11619,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$36.63,$46.68
34266,GENERAL SUPT CONST,0,GENERAL SUPT CONST,35,0,10421,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$69874.00,$89081.00
34266,GENERAL SUPT CONST,0,GENERAL SUPT CONST,35,0,11620,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$35.36,$45.08
35115,TRANSPORTATION INSPECTOR_,0,TRANSPORTATION INSPECTOR_,35,0,10422,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,H,00,$37881.00,$46907.00
35115,TRANSPORTATION INSPECTOR_,0,TRANSPORTATION INSPECTOR_,35,0,10423,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,Z,00,$19.16,$25.67
40490,RETIRE BENEFIT EXAM TRN,0,RETIRE BENEFIT EXAM TRN,35,0,10427,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$36019.00,$36019.00
40490,RETIRE BENEFIT EXAM TRN,0,RETIRE BENEFIT EXAM TRN,35,0,11621,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$18.23,$18.23
40491,ASST RETIRE BENEFIT EXAM,0,ASST RETIRE BENEFIT EXAM,35,0,10428,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$40134.00,$47081.00
40491,ASST RETIRE BENEFIT EXAM,0,ASST RETIRE BENEFIT EXAM,35,0,10429,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$21.94,$25.78
40492,RETIRE BENEFIT EXAM,0,RETIRE BENEFIT EXAM,35,0,10430,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$45977.00,$57561.00
40492,RETIRE BENEFIT EXAM,0,RETIRE BENEFIT EXAM,35,0,11622,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$23.27,$29.13
40493,ASSOC RET BENEF EXAM,0,ASSOC RET BENEF EXAM,35,1,10431,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,L1,$45976.00,$57560.00
40493,ASSOC RET BENEF EXAM,0,ASSOC RET BENEF EXAM,35,1,11623,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,L1,$23.27,$29.13
40493,ASSOC RET BENEF EXAM,0,ASSOC RET BENEF EXAM,35,2,10432,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,L2,$49756.00,$64067.00
40493,ASSOC RET BENEF EXAM,0,ASSOC RET BENEF EXAM,35,2,11624,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,L2,$25.18,$32.42
40493,ASSOC RET BENEF EXAM,0,ASSOC RET BENEF EXAM,35,3,10433,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,L3,$58607.00,$73737.00
40493,ASSOC RET BENEF EXAM,0,ASSOC RET BENEF EXAM,35,3,11625,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,L3,$29.66,$37.31
40495,PRIN RETIRE BENEF EXAMINE,0,PRIN RETIRE BENEF EXAMINE,35,0,10434,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$58607.00,$73737.00
40495,PRIN RETIRE BENEF EXAMINE,0,PRIN RETIRE BENEF EXAMINE,35,0,11626,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$29.66,$37.31
40501,MGT AUDITOR TRAINEE,0,MGT AUDITOR TRAINEE,35,0,10435,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$44048.00,$44048.00
40501,MGT AUDITOR TRAINEE,0,MGT AUDITOR TRAINEE,35,0,10436,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$24.12,$24.12
40502,MGT AUDITOR,0,MANAGEMENT AUDITOR,35,1,13024,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,L1,$54312.00,$75555.00
40502,MGT AUDITOR,0,MANAGEMENT AUDITOR,35,0,11627,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$27.48,$38.23
40502,MGT AUDITOR,0,MANAGEMENT AUDITOR,35,0,10437,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$54312.00,$75554.00
40502,MGT AUDITOR,0,MANAGEMENT AUDITOR,35,1,13025,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,L1,$27.48,$38.23
40502,MGT AUDITOR,0,MANAGEMENT AUDITOR,35,2,13026,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,L2,$62887.00,$82715.00
40502,MGT AUDITOR,0,MANAGEMENT AUDITOR,35,2,13027,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,L2,$34.41,$45.26
40503,ASSOC MGT AUDITOR,0,ASSOC MGT AUDITOR,35,0,10438,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$62887.00,$82715.00
40503,ASSOC MGT AUDITOR,0,ASSOC MGT AUDITOR,35,0,10439,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$34.41,$45.26
40505,ASST ACCT,0,ASST ACCT,35,0,10440,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$39001.00,$48856.00
40505,ASST ACCT,0,ASST ACCT,35,0,10441,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$21.35,$26.75
40510,ACCOUNTANT,0,ACCOUNTANT,35,1,13028,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,L1,$44048.00,$57533.00
40510,ACCOUNTANT,0,ACCOUNTANT,35,0,10443,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$24.12,$31.48
40510,ACCOUNTANT,0,ACCOUNTANT,35,0,10442,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$44048.00,$57533.00
40510,ACCOUNTANT,0,ACCOUNTANT,35,1,13029,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,L1,$24.12,$31.48
40510,ACCOUNTANT,0,ACCOUNTANT,35,2,13030,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,L2,$54312.00,$75555.00
