VENDOR_NAME,ZIP CODE,PHONE,FAX,CONTACT PERSON,MBE,WBE,LBE,> 1M,PREQUALIFIED DATE,TRADE CODE (MASTER FORMAT),TRADE DESCRIPTION,Location 1
Interface Cable Assembles and Services Corp,42-19 23rd Avenue,Long Island City,NY,718-278-1100,718-278-1997,Yasha Katz,N,N,N,N,2/3/2013,"16100
"
Interface Cable Assembles and Services Corp,42-19 23rd Avenue,Long Island City,NY,718-278-1100,718-278-1997,Yasha Katz,N,N,N,N,2/3/2013,"16700
"
Interface Cable Assembles and Services Corp,42-19 23rd Avenue,Long Island City,NY,718-278-1100,718-278-1997,Yasha Katz,N,N,N,N,2/3/2013,"16810
"
"INTERMETAL FABRICATORS, INC.",161 Dikeman Street,BROOKLYN,NY,718-852-4000,718-852-4442,Debbie Pallone,N,Y,N,N,9/22/2012,
"INTERMETAL FABRICATORS, INC.",161 Dikeman Street,BROOKLYN,NY,718-852-4000,718-852-4442,Debbie Pallone,N,Y,N,N,9/22/2012,
"INTERMETAL FABRICATORS, INC.",161 Dikeman Street,BROOKLYN,NY,718-852-4000,718-852-4442,Debbie Pallone,N,Y,N,N,9/22/2012,
"INTERNATIONAL ASBESTOS REMOVAL, INC.",68-08 WOODSIDE AVENUE,WOODSIDE,NY,718-335-0304,718-639-3938,KAREN GRANDO,N,Y,N,Y,2/24/2014,"15080
"
"INTERNATIONAL ASBESTOS REMOVAL, INC.",68-08 WOODSIDE AVENUE,WOODSIDE,NY,718-335-0304,718-639-3938,KAREN GRANDO,N,Y,N,Y,2/24/2014,"13280
"
"INTERNATIONAL ASBESTOS REMOVAL, INC.",68-08 WOODSIDE AVENUE,WOODSIDE,NY,718-335-0304,718-639-3938,KAREN GRANDO,N,Y,N,Y,2/24/2014,"13285
"
"INTERNATIONAL BLIND CONTRACTORS,  LTD.",200 PARK AVENUE SOUTH,NEW YORK,NY,212-473-2000,212-353-3400,Kevin F. Ryan,N,N,N,N,9/30/2011,"12490
(42.12384300015441, -73.9338290003081)"
"INTERNATIONAL WOODWORK, INC.",217-20 98TH AVENUE,QUEENS VILLAGE,NY,718-464-1563,718-464-1986,HUGO POMIES,N,N,N,N,6/10/2013,
"INTERNATIONAL WOODWORK, INC.",217-20 98TH AVENUE,QUEENS VILLAGE,NY,718-464-1563,718-464-1986,HUGO POMIES,N,N,N,N,6/10/2013,
INTERPHASE ELECTRIC CORP.,79 Rocklyn Avenue,Lynbrook,NY,516-256-5515,516-256-5542,Eric Vitale,N,N,N,Y,2/23/2014,"16000
"
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,
"INTERSTATE CONTRACTING CO., INC.",37-58 58 Street,WOODSIDE,NY,718-651-1342,718-476-1375,EMERSON VIDAL,N,N,N,N,11/30/2011,"11480
"
INTERSTATE MASONRY CORP.,58-17 59TH DRIVE,MASPETH,NY,718-326-5600,718-326-2421,Nicholas Primiani,N,Y,N,Y,12/14/2013,
INTERSTATE SYNTHETIC TURF INSTALLATIONS INC.,7710B  Lomas NE,Albuquerque,NM,505-239-7326,505-260-9956,Dave Springer,N,N,N,N,12/15/2012,
"INTERTECH ASSOCIATES, INC.",77-55 Schanck Road,Freehold,NJ,732-431-4236,732-780-1597,Arlene Schwartz,N,Y,N,Y,2/24/2014,"86100
"
"Intricate Construction, Inc.",450 Commerce St,Hawthorne,NY,914-769-1200,914-769-6265,John J. Lombardi,N,N,N,Y,10/25/2013,
"Intricate Construction, Inc.",450 Commerce St,Hawthorne,NY,914-769-1200,914-769-6265,John J. Lombardi,N,N,N,Y,10/25/2013,
"InVision Engineers, P.C.",16  Manley Road,Pennington,NJ,609-233-8686,609-818-1966,Nazhat Aboobaker,Y,Y,N,Y,8/26/2014,"32040
(30.282727051312406, -82.21064700015887)"
"InVision Engineers, P.C.",16  Manley Road,Pennington,NJ,609-233-8686,609-818-1966,Nazhat Aboobaker,Y,Y,N,Y,8/26/2014,"36000
"
IONIC CONTRACTING CORP.,22-49 21st Street,Astoria,NY,718-204-1514,718-204-2951,N. Panopoulos,N,N,N,N,9/30/2011,
IONIC CONTRACTING CORP.,22-49 21st Street,Astoria,NY,718-204-1514,718-204-2951,N. Panopoulos,N,N,N,N,9/30/2011,
IONIC CONTRACTING CORP.,22-49 21st Street,Astoria,NY,718-204-1514,718-204-2951,N. Panopoulos,N,N,N,N,9/30/2011,
"IRWIN CONTRACTING OF LI, INC.",671 Old Willets Path,Hauppauge,NY,631-434-8400,631-434-8444,John C. Irwin,N,N,N,Y,5/18/2012,"99999
"
ISLAND ACOUSTICS LLC,518 Johnson Ave.,Bohemia,NY,631-234-4500,631-234-4511,Michael Weber,N,N,N,Y,3/31/2013,
ISLAND ACOUSTICS LLC,518 Johnson Ave.,Bohemia,NY,631-234-4500,631-234-4511,Michael Weber,N,N,N,Y,3/31/2013,
ISLAND ACOUSTICS LLC,518 Johnson Ave.,Bohemia,NY,631-234-4500,631-234-4511,Michael Weber,N,N,N,Y,3/31/2013,
ISLAND ACOUSTICS LLC,518 Johnson Ave.,Bohemia,NY,631-234-4500,631-234-4511,Michael Weber,N,N,N,Y,3/31/2013,
"ISLAND DIVERSIFIED, INC.",1191 Scott Avenue,CALVERTON,NY,631-953-6990,631-953-6990,Alba E. Haase,N,N,N,N,4/26/2013,
"ISLAND DIVERSIFIED, INC.",1191 Scott Avenue,CALVERTON,NY,631-953-6990,631-953-6990,Alba E. Haase,N,N,N,N,4/26/2013,
"ISLAND DIVERSIFIED, INC.",1191 Scott Avenue,CALVERTON,NY,631-953-6990,631-953-6990,Alba E. Haase,N,N,N,N,4/26/2013,
"ISLAND DIVERSIFIED, INC.",1191 Scott Avenue,CALVERTON,NY,631-953-6990,631-953-6990,Alba E. Haase,N,N,N,N,4/26/2013,
"ISLAND DIVERSIFIED, INC.",1191 Scott Avenue,CALVERTON,NY,631-953-6990,631-953-6990,Alba E. Haase,N,N,N,N,4/26/2013,
"ISLAND DIVERSIFIED, INC.",1191 Scott Avenue,CALVERTON,NY,631-953-6990,631-953-6990,Alba E. Haase,N,N,N,N,4/26/2013,
ISLAND FOUNDATIONS CORPORATION,84 Winant Place,STATEN ISLAND,NY,718-967-6062,718-967-2542,Bill KIECKA,N,N,N,Y,11/4/2013,
ISLAND FOUNDATIONS CORPORATION,84 Winant Place,STATEN ISLAND,NY,718-967-6062,718-967-2542,Bill KIECKA,N,N,N,Y,11/4/2013,
Island International Enterprises,1101 Scott Avenue,Calverton,NY,631-208-3500,631-208-8165,Amanda Vega,N,N,N,N,9/8/2014,
"ISLAND INTERNATIONAL INDUSTRIES, IN",4062 Grumman Boulevard,Calverton,NY,631-208-3500,631-289-1010,Amanda Iannello,N,N,N,Y,11/15/2013,
"ISLAND PAINTING, INC.",5-21 47TH ROAD,LONG ISLAND CITY,NY,718-937-7878,718-706-6259,Peter Cafiero,N,N,N,N,11/5/2013,
"ISLAND PAINTING, INC.",5-21 47TH ROAD,LONG ISLAND CITY,NY,718-937-7878,718-706-6259,Peter Cafiero,N,N,N,N,11/5/2013,
"Island Pavement Cutting Co., Inc.",84 Kean Street,West Babylon,NY,631-567-2711,631-563-1166,Ann Louise O''Neil,N,Y,N,N,4/27/2014,
"Island Pavement Cutting Co., Inc.",84 Kean Street,West Babylon,NY,631-567-2711,631-563-1166,Ann Louise O''Neil,N,Y,N,N,4/27/2014,
"Island Pavement Cutting Co., Inc.",84 Kean Street,West Babylon,NY,631-567-2711,631-563-1166,Ann Louise O''Neil,N,Y,N,N,4/27/2014,
"ISLAND TAPING, INC.",5-21 47TH ROAD,LONG ISLAND CITY,NY,718-937-7878,718-706-6259,Florence Sgambati,N,N,N,N,11/8/2013,
"ISMAEL LEYVA ARCHITECTS, P.C.",48 WEST 37TH STREET,NEW YORK,NY,212-290-1444,212-290-1425,Jafar Tabaei,Y,N,N,Y,8/19/2013,"31015
(31.943178611803546, -83.77858975071638)"
IT Computer Support of New York LLC,425 West 13th Street,New York,NY,212-242-2949,413-403-7905,Maureen McHugh,N,N,N,Y,4/8/2014,"80030
(39.83287945292449, -105.03433520070894)"
IT Computer Support of New York LLC,425 West 13th Street,New York,NY,212-242-2949,413-403-7905,Maureen McHugh,N,N,N,Y,4/8/2014,"80040
(39.74110999992661, -104.87581100037733)"
"ITI Technologies, Inc.",1221 Doughty Blvd.,Lawrence,NY,516-371-6800,516-371-9210,Morton Fried,N,N,N,N,12/9/2012,"13700
"
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,9/30/2011,
"IVI ENVIRONMENTAL, INC.",55 WEST RED OAK LANE,WHITE PLAINS,NY,914-694-9600,914-694-2903,DAVID LENT,N,N,N,Y,1/3/2014,"86030
(36.24375867762092, -110.58843608195957)"
J & A CONCRETE CORP.,1676 WASHINGTON AVENUE,BOHEMIA,NY,631-567-5959,631-567-2326,Antonio Martins,N,N,N,Y,4/14/2014,
J & A Contractors Corporation,734 5TH AVENUE,BROOKLYN,NY,718-499-5541,718-499-5705,Vito La Barbera,N,N,N,Y,2/28/2014,"15700
"
J & G ELECTRICAL CORPORATION,703-705 Rosewood Street,Bronx,NY,718-231-5929,718-231-5937,Jose Alvarez,Y,N,N,N,4/26/2013,"13850
(42.05322342981748, -76.03346068865983)"
J & G ELECTRICAL CORPORATION,703-705 Rosewood Street,Bronx,NY,718-231-5929,718-231-5937,Jose Alvarez,Y,N,N,N,4/26/2013,"16000
"
J & J ASBESTOS ABATEMENT CORP.,275 BROOKLYN NAVY YARD,BROOKLYN,NY,718-643-1332,718-643-1356,WALTER SELVER,Y,N,N,N,9/30/2011,"13280
"
J & J ASBESTOS ABATEMENT CORP.,275 BROOKLYN NAVY YARD,BROOKLYN,NY,718-643-1332,718-643-1356,WALTER SELVER,Y,N,N,N,9/30/2011,"13285
"
J & J Pirro,160  Middle Road,Sayville,NY,631-563-3253,631-563-3254,John Pirro,N,N,N,N,6/15/2012,"15950
"
J & R BRICK MASONRY INC.,92 SEAMAN AVENUE,ROCKVILLE CENTRE,NY,516-764-6444,516-766-3372,"RALPH PERRI, JR.",N,N,N,Y,10/12/2013,
J & R BRICK MASONRY INC.,92 SEAMAN AVENUE,ROCKVILLE CENTRE,NY,516-764-6444,516-766-3372,"RALPH PERRI, JR.",N,N,N,Y,10/12/2013,
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16500
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16100
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16700
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16550
(42.13320700030289, -80.0877600002238)"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16200
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16080
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16710
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16800
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16300
"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16050
(41.043973583514116, -79.7705795610978)"
"J & R Rey Electrical Contractors, Inc.",44-11 65th Street,Woodside,NY,212-684-2559,203-838-2466,John Rey,N,N,N,N,6/18/2012,"16400
"
"J and D Trucking , Inc.",3526 NW Blvd,Vineland,NJ,856-691-5145,856-691-5134,Renee A Burger,N,N,N,Y,1/11/2014,
"J and D Trucking , Inc.",3526 NW Blvd,Vineland,NJ,856-691-5145,856-691-5134,Renee A Burger,N,N,N,Y,1/11/2014,
"J C RYAN EBCO/H&G, LLC",1800 New Highway,Farmingdale,NY,631-694-0008,631-694-1795,Laura Wacik,N,Y,N,Y,5/20/2012,
"J C RYAN EBCO/H&G, LLC",1800 New Highway,Farmingdale,NY,631-694-0008,631-694-1795,Laura Wacik,N,Y,N,Y,5/20/2012,
"J C RYAN EBCO/H&G, LLC",1800 New Highway,Farmingdale,NY,631-694-0008,631-694-1795,Laura Wacik,N,Y,N,Y,5/20/2012,
J DOORS CONTRACTORS CORP.,2452 FRISBY AVENUE,BRONX,NY,917-559-2810,718-824-7870,JOAQUIN BONICHE,Y,N,N,N,9/23/2012,
J DOORS CONTRACTORS CORP.,2452 FRISBY AVENUE,BRONX,NY,917-559-2810,718-824-7870,JOAQUIN BONICHE,Y,N,N,N,9/23/2012,
J SILVA PLUMBING CORP,98-07 ASTORIA BLVD,EAST ELMHURST,NY,718-424-9465,917-832-6232,JORGE SILVA,N,N,N,N,9/8/2014,"15400
"
J&E INDUSTRIES LLC,140 Beach 140th Street,Belle Harbor,NY,718-474-4897,718-474-4896,Ms. Janice  Tomass,N,Y,N,Y,1/21/2014,
J&E INDUSTRIES LLC,140 Beach 140th Street,Belle Harbor,NY,718-474-4897,718-474-4896,Ms. Janice  Tomass,N,Y,N,Y,1/21/2014,
"J-Cole Construction Co., Inc",2704 Grand Ave,Bellmore,NY,516-679-4705,516-679-4706,Robert Novack,N,N,N,N,3/1/2013,"99960
"
"J-Track, LLC",14-45 117th Street,New York,NY,718-554-2415,718-554-2799,Travis Brown,N,N,N,Y,3/18/2013,
"J-Track, LLC",14-45 117th Street,New York,NY,718-554-2415,718-554-2799,Travis Brown,N,N,N,Y,3/18/2013,
"J. KOKOLAKIS CONTRACTING, INC.",1500 Ocean Avenue,Bohemia,NY,631-744-6147,631-744-6156,Nick Leo,N,N,N,Y,6/30/2012,"99999
"
"J. KOKOLAKIS CONTRACTING, INC.",1500 Ocean Avenue,Bohemia,NY,631-744-6147,631-744-6156,Nick Leo,N,N,N,Y,6/30/2012,"15700
"
"J. PETROCELLI CONSTRUCTION, INC",100 Comac Street,RONKONKOMA,NY,631-981-5200,631-981-5239,John Petrocelli Sr,N,N,N,Y,3/13/2012,"99999
"
"J. PETROCELLI CONTRACTING, INC.",100 Comac Street,Ronkonkoma,NY,631-981-5200,631-981-5239,John Petrocelli Jr,N,N,N,Y,12/14/2012,"99999
"
"J. PETROCELLI CONTRACTING, INC.",100 Comac Street,Ronkonkoma,NY,631-981-5200,631-981-5239,John Petrocelli Jr,N,N,N,Y,12/14/2012,"35000
"
J. Speranza Brickwork Inc.,15 High Street,Whitehouse Station,NJ,908-534-2176,908-534-5633,James Zelenak,N,N,N,Y,10/6/2013,
J. Speranza Brickwork Inc.,15 High Street,Whitehouse Station,NJ,908-534-2176,908-534-5633,James Zelenak,N,N,N,Y,10/6/2013,
J. Speranza Brickwork Inc.,15 High Street,Whitehouse Station,NJ,908-534-2176,908-534-5633,James Zelenak,N,N,N,Y,10/6/2013,
J. Speranza Brickwork Inc.,15 High Street,Whitehouse Station,NJ,908-534-2176,908-534-5633,James Zelenak,N,N,N,Y,10/6/2013,
J. Tucci Construction Corporation,4240 Bell Boulevard,Bayside,NY,718-225-5599,718-281-1074,"Jerry Tucci, Jr.",N,N,N,Y,9/6/2014,"99999
"
J.C. BRODERICK & ASSOCIATES,420 LAKE AVENUE,Saint James,NY,631-584-5492,631-584-3395,Chris Carnahan,N,N,N,Y,7/15/2013,"86030
(36.24375867762092, -110.58843608195957)"
J.C. STEEL CORPORATION,1229 LAKELAND AVENUE,BOHEMIA,NY,631-563-3545,631-563-9162,James Adams,N,Y,N,Y,8/17/2013,
J.C. STEEL CORPORATION,1229 LAKELAND AVENUE,BOHEMIA,NY,631-563-3545,631-563-9162,James Adams,N,Y,N,Y,8/17/2013,
"J.C. WINDOW & CURTAINWALL, INC.",44 ELM STREET,HUNTINGTON,NY,631-673-6345,631-673-6004,WILLIAM FEIBUSCH,N,N,N,Y,7/31/2012,
"J.C. WINDOW & CURTAINWALL, INC.",44 ELM STREET,HUNTINGTON,NY,631-673-6345,631-673-6004,WILLIAM FEIBUSCH,N,N,N,Y,7/31/2012,
"J.C. WINDOW & CURTAINWALL, INC.",44 ELM STREET,HUNTINGTON,NY,631-673-6345,631-673-6004,WILLIAM FEIBUSCH,N,N,N,Y,7/31/2012,
"J.C. WINDOW & CURTAINWALL, INC.",44 ELM STREET,HUNTINGTON,NY,631-673-6345,631-673-6004,WILLIAM FEIBUSCH,N,N,N,Y,7/31/2012,
J.D. Steward Inc.,45-37  162nd Street,Flushing,NY,718-358-0169,718-358-0142,Dominic Savino,N,N,N,N,9/7/2013,
J.D. Steward Inc.,45-37  162nd Street,Flushing,NY,718-358-0169,718-358-0142,Dominic Savino,N,N,N,N,9/7/2013,
J.D. Steward Inc.,45-37  162nd Street,Flushing,NY,718-358-0169,718-358-0142,Dominic Savino,N,N,N,N,9/7/2013,
J.D. Steward Inc.,45-37  162nd Street,Flushing,NY,718-358-0169,718-358-0142,Dominic Savino,N,N,N,N,9/7/2013,
J.E.S. Plumbing & Heating Corp,355 Butler St,BROOKLYN,NY,718-834-0600,718-834-0261,JOHN SCARPINITO,N,N,N,Y,3/12/2013,"15400
"
"J.F. STEARNS CO., LLC.",42 WINTER ST.,PEMBROKE,MA,781-829-0095,781-829-0092,DARYLL BRIDGES,N,N,N,Y,12/28/2012,
"J.F. STEARNS CO., LLC.",42 WINTER ST.,PEMBROKE,MA,781-829-0095,781-829-0092,DARYLL BRIDGES,N,N,N,Y,12/28/2012,
"J.F. STEARNS CO., LLC.",42 WINTER ST.,PEMBROKE,MA,781-829-0095,781-829-0092,DARYLL BRIDGES,N,N,N,Y,12/28/2012,
"J.F. STEARNS CO., LLC.",42 WINTER ST.,PEMBROKE,MA,781-829-0095,781-829-0092,DARYLL BRIDGES,N,N,N,Y,12/28/2012,
"J.F. STEARNS CO., LLC.",42 WINTER ST.,PEMBROKE,MA,781-829-0095,781-829-0092,DARYLL BRIDGES,N,N,N,Y,12/28/2012,
"J.G. ELECTRICAL INSTALLATIONS, INC.",66-05 60th PLACE,RIDGEWOOD,NY,718-381-4900,718-381-2530,Mark Genovese,N,N,N,N,6/30/2012,"16100
"
"J.G. ELECTRICAL INSTALLATIONS, INC.",66-05 60th PLACE,RIDGEWOOD,NY,718-381-4900,718-381-2530,Mark Genovese,N,N,N,N,6/30/2012,"16050
(41.043973583514116, -79.7705795610978)"
"J.G. ELECTRICAL INSTALLATIONS, INC.",66-05 60th PLACE,RIDGEWOOD,NY,718-381-4900,718-381-2530,Mark Genovese,N,N,N,N,6/30/2012,"16400
"
"J.J. CURRAN & SON, INC.",501 SOUTH PEARL STREET,ALBANY,NY,518-434-8110,518-434-8249,Sherry McClenahan,N,N,N,N,6/2/2012,
"J.M. BOTTO, INC.",117-19 14th Road,College Point,NY,718-539-3300,516-349-0822,JOHN M. BOTTO,N,N,N,Y,7/16/2013,"15400
"
J.M.R.  CONCRETE CORP.,375 WYANDANCH AVENUE,NORTH BABYLON,NY,631-643-6443,631-643-6450,Manuel Ramos Pres.,N,N,N,Y,10/31/2011,
"J.M.V. ASSOCIATES, L.L.C.",38-39 BELL BOULEVARD,BAYSIDE,NY,718-631-0006,718-631-7805,JACQUELINE VELEZ,Y,Y,N,Y,9/24/2013,"36000
"
"J.P. DALY & SONS ELECTRCL CONTR. OF NY, INC.",88A Brook Avenue,Deer Park,NY,631-254-0436,631-254-0664,Michael C. Daly,N,N,N,Y,4/6/2014,"16000
"
J.P. HOGAN CORING & SAWING CORP.,680 GULF AVENUE,STATEN ISLAND,NY,718-761-7014,718-370-2826,Kathy Stimphil,N,N,N,N,7/8/2014,
"J.P. Patti Tecta Amercia, LLC",365 Jefferson Street,Saddle Brook,NJ,973-478-6200,973-478-2175,Gordon Hastings,N,N,N,Y,1/11/2013,
"J.P. PHILLIPS, INC.",29 DURAND PLACE,MANHASSET,NY,516-365-3697,516-365-3556,John P. Markham,N,N,N,N,8/11/2012,
"J.P. PHILLIPS, INC.",29 DURAND PLACE,MANHASSET,NY,516-365-3697,516-365-3556,John P. Markham,N,N,N,N,8/11/2012,
"J.P. PHILLIPS, INC.",29 DURAND PLACE,MANHASSET,NY,516-365-3697,516-365-3556,John P. Markham,N,N,N,N,8/11/2012,
"J.S. MCHUGH, INC.",839 STEWART AVENUE,GARDEN CITY,NY,516-222-2200,516-222-2202,Joan Jesberger,N,N,N,Y,2/24/2013,"10500
"
"J.S. MCHUGH, INC.",839 STEWART AVENUE,GARDEN CITY,NY,516-222-2200,516-222-2202,Joan Jesberger,N,N,N,Y,2/24/2013,"12600
"
"J.S. MCHUGH, INC.",839 STEWART AVENUE,GARDEN CITY,NY,516-222-2200,516-222-2202,Joan Jesberger,N,N,N,Y,2/24/2013,"80135
(39.237037036130346, -105.27486800015805)"
"J.S. MCHUGH, INC.",839 STEWART AVENUE,GARDEN CITY,NY,516-222-2200,516-222-2202,Joan Jesberger,N,N,N,Y,2/24/2013,"12300
"
"J.S. MCHUGH, INC.",839 STEWART AVENUE,GARDEN CITY,NY,516-222-2200,516-222-2202,Joan Jesberger,N,N,N,Y,2/24/2013,"10100
"
"J.T. Falk & Co., LLC",227 West 19th Street,New York City,NY,212-924-6900,212-645-2774,Arnold Robinson,N,N,N,Y,12/21/2012,"15700
"
JACK GREEN ASSOCIATES,148 WEST 37TH STREET,NEW YORK,NY,212-629-0850,212-629-0854,JACK A. GREEN,N,N,N,Y,3/10/2012,"32025
(30.144822635456308, -82.51089275010031)"
Jack Lynch & Associates LTD,188-02 64th Avenue,Fresh Meadows,NY,718-264-7749,718-264-7052,Steve DiRienzo,N,N,N,Y,10/30/2012,"86080
"
"Jack Pedowitz Enterprises, Inc.",526  Baltic St,Brooklyn,NY,718-923-1862,718-923-1867,Scott Pedowitz,N,N,N,Y,4/11/2014,"80085
"
JACOBSON & COMPANY INC,1079 E. GRAND STREET,ELIZABETH,NJ,908-355-5200,908-355-8680,Jonathan Burt,N,N,N,Y,4/4/2014,
JACOBSON & COMPANY INC,1079 E. GRAND STREET,ELIZABETH,NJ,908-355-5200,908-355-8680,Jonathan Burt,N,N,N,Y,4/4/2014,
JACOBSON & COMPANY INC,1079 E. GRAND STREET,ELIZABETH,NJ,908-355-5200,908-355-8680,Jonathan Burt,N,N,N,Y,4/4/2014,
JACOBSON & COMPANY INC,1079 E. GRAND STREET,ELIZABETH,NJ,908-355-5200,908-355-8680,Jonathan Burt,N,N,N,Y,4/4/2014,
JACQUES O. TUCHLER & ASSOCIATES,26 COURT STREET,BROOKLYN,NY,718-625-2080,718-797-5531,DORIS SILBER,N,Y,N,Y,4/26/2014,"86070
"
"Jaffe Holden Acoustics, Inc.",114A Washington St,Norwalk,CT,203-838-4167,--,Russell Cooper,N,N,N,Y,4/1/2013,"86100
"
JAMES F. VOLPE ELECTRICAL CONTRACTING CORP.,81 SACKETT ST,BROOKLYN,NY,718-243-9400,718-797-4560,Salvatore Salmieri,N,N,N,Y,8/9/2013,"16000
"
"JAMES PHELAN & ASSOCIATES, INC",274 Broadway,Huntington Station,NY,516-807-7969,631-427-5805,James Phelan,N,N,N,N,8/3/2012,"99960
"
"James Wagman Architect, LLC",277 Broadway,New York,NY,212-337-9649,212-337-9641,"James Wagman, AIA,",N,N,N,Y,3/3/2013,"31000
"
JAMESWAY GLASS CORPORATION,301 Roosevelt Avenue,Spring Valley,NY,845-352-2200,845-352-2215,Charles Squillante,N,N,N,N,3/24/2012,
JAMESWAY GLASS CORPORATION,301 Roosevelt Avenue,Spring Valley,NY,845-352-2200,845-352-2215,Charles Squillante,N,N,N,N,3/24/2012,
JAMESWAY GLASS CORPORATION,301 Roosevelt Avenue,Spring Valley,NY,845-352-2200,845-352-2215,Charles Squillante,N,N,N,N,3/24/2012,
"JAMLECH CONSTRUCTION CO., INC.",194-18 117th Road,St. Albans,NY,718-525-2392,718-525-2394,John Lewis,Y,N,N,N,11/30/2011,"99960
"
Jan Fabrications & Services Inc.,26-19  14th Street,Astoria,NY,718-932-1460,718-932-0797,Janice Muscardin,N,Y,N,N,6/30/2014,"12490
(42.12384300015441, -73.9338290003081)"
"JANET R. DUGGAN & ASSOCIATES, INC.",121  King Street,Chappaqua,NY,914-238-3674,914-238-1643,Jacquie Meyer,N,Y,N,Y,8/17/2013,"36000
"
"JANSON INDUSTRIES, LTD",1200 GARFIELD AVE. SW,CANTON,OH,330-455-7029,330-455-5919,Ray E. Janson,N,N,N,N,9/30/2012,"11060
"
"JANSONS ASSOCIATES, INC.",130 MOZART STREET,EAST RUTHERFORD,NJ,201-438-5455,201-438-6803,Vic,N,N,N,Y,4/22/2014,"15500
"
